Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
349	Danny Ings	eng ENG	FW	Sheffield United	33	1992	6.9	0.29	2.75	0.72	26.3	2.76	0.73	0.11	0.40	0.00	0.00	Matches
350	Zeidane Inoussa	se SWE	MF,FW	Swansea City	23	2002	12.1	0.00	1.40	0.50	35.3	1.41	0.50	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
351	Dominic Iorfa	eng ENG	DF	Sheffield Weds	30	1995	29.5	0.03	0.51	0.10	20.0	0.51	0.10	0.07	0.33	0.00	0.00	Matches
352	Nestory Irankunda	au AUS	MF,FW	Watford	19	2006	22.6	0.18	3.01	1.11	36.8	3.01	1.11	0.06	0.16	0.00	0.00	Matches
353	Mihailo Ivanović	rs SRB	FW	Millwall	20	2004	33.2	0.27	2.35	0.99	42.3	2.35	0.99	0.12	0.27	0.00	0.03	Matches
354	Daniel Iversen	dk DEN	GK	Preston	28	1997	35.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
355	Tomoki Iwata	jp JPN	DF,MF	Birmingham City	28	1997	42.3	0.07	1.21	0.28	23.5	1.20	0.28	0.06	0.25	0.00	0.00	Matches
356	Kayden Jackson	eng ENG	MF,FW	Derby County	31	1994	4.3	0.00	1.16	0.93	80.0	1.17	0.94	0.00	0.00	0.00	0.00	Matches
357	Matty Jacob	eng ENG	DF	Hull City	24	2001	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
358	Jordan James	wls WAL	MF	Leicester City	21	2004	23.5	0.47	1.87	0.85	45.5	1.87	0.85	0.23	0.50	0.04	0.04	Matches
359	Matty James	eng ENG	MF	Wrexham	34	1991	24.8	0.04	0.44	0.08	18.2	0.44	0.08	0.09	0.50	0.00	0.00	Matches
360	Caspar Jander	de GER	MF	Southampton	22	2003	30.3	0.07	0.76	0.20	26.1	0.76	0.20	0.09	0.33	0.00	0.00	Matches
361	Daniel Jebbison	ca CAN	FW	Preston	21	2003	22.4	0.27	1.83	0.58	31.7	1.83	0.58	0.15	0.46	0.00	0.00	Matches
362	Elias Jelert	dk DEN	DF,MF	Southampton	22	2003	3.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
363	Eom Ji-sung	kr KOR	MF,FW	Swansea City	23	2002	27.1	0.07	1.99	0.52	25.9	1.99	0.52	0.04	0.14	0.00	0.00	Matches
364	Jamaldeen Jimoh	eng ENG	MF	West Brom	18	2006	3.9	0.00	1.28	0.26	20.0	1.28	0.26	0.00	0.00	0.00	0.00	Matches
365	Jeon Jinwoo	kr KOR	MF	Oxford United	25	1999	2.5	0.00	1.60	0.40	25.0	1.59	0.40	0.00	0.00	0.00	0.00	Matches
366	Viktor Johansson	se SWE	GK	Stoke City	26	1998	25.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
367	Ben Johnson	eng ENG	DF,MF	Ipswich Town	25	2000	9.4	0.11	0.53	0.21	40.0	0.53	0.21	0.20	0.50	0.00	0.00	Matches
368	Reece Johnson	eng ENG	MF,DF	Sheffield Weds	19	2006	5.1	0.00	0.39	0.00	0.0	0.39	0.00	0.00		0.00	0.00	Matches
369	Max Johnston	sct SCO	DF,MF	Derby County	21	2003	10.7	0.00	1.03	0.19	18.2	1.03	0.19	0.00	0.00	0.00	0.00	Matches
370	Michael Johnston	ie IRL	MF	West Brom	26	1999	25.6	0.08	2.50	0.63	25.0	2.50	0.62	0.03	0.13	0.00	0.00	Matches
371	Alfie Jones	ca CAN	DF	Middlesbrough	27	1997	20.9	0.05	0.33	0.10	28.6	0.33	0.10	0.14	0.50	0.00	0.00	Matches
372	Lloyd Jones	eng ENG	DF	Charlton Athletic	29	1995	43.8	0.02	0.73	0.23	31.3	0.73	0.23	0.03	0.10	0.00	0.00	Matches
373	Kyle Joseph	sct SCO	MF,FW	Hull City	23	2001	25.6	0.31	1.84	0.90	48.9	1.84	0.90	0.17	0.35	0.00	0.00	Matches
374	Bae Jun-ho	kr KOR	MF	Stoke City	21	2003	32.5	0.06	1.48	0.43	29.2	1.48	0.43	0.04	0.14	0.00	0.00	Matches
375	Matěj Jurásek	cz CZE	MF,FW	Norwich City	21	2003	5.5	0.00	1.82	0.55	30.0	1.83	0.55	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
376	James Justin	eng ENG	DF	Leicester City	27	1998	1.7	0.00	1.76	0.00	0.0	1.76	0.00	0.00		0.00	0.00	Matches
377	Mathias Jørgensen	dk DEN	FW,MF	Blackburn	24	2000	12.1	0.41	1.07	0.58	53.8	1.07	0.58	0.38	0.71	0.00	0.00	Matches
378	Issa Kaboré	bf BFA	MF	Wrexham	24	2001	25.1	0.00	0.48	0.12	25.0	0.48	0.12	0.00	0.00	0.00	0.00	Matches
379	Mamadou Kaly Sene	sn SEN	FW,MF	Middlesbrough	24	2001	8.0	0.25	1.13	0.38	33.3	1.13	0.37	0.22	0.67	0.00	0.00	Matches
380	Abu Kamara	eng ENG	FW	Hull City	22	2003	1.1	0.00	1.82	0.91	50.0	1.75	0.87	0.00	0.00	0.00	0.00	Matches
381	Thomas Kaminski	be BEL	GK	Charlton Athletic	32	1992	37.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
382	Abdoulaye Kanté	fr FRA	MF	Middlesbrough	20	2005	0.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
383	Augustus Kargbo	sl SLE	MF	Blackburn	25	1999	5.0	0.20	2.00	0.60	30.0	2.02	0.61	0.10	0.33	0.00	0.00	Matches
384	Edo Kayembe	cd COD	MF,FW	Watford	27	1998	27.7	0.14	2.02	0.43	21.4	2.02	0.43	0.05	0.25	0.04	0.04	Matches
385	Will Keane	ie IRL	FW,MF	Preston	32	1993	0.3	3.33	3.33	3.33	100.0	3.46	3.46	1.00	1.00	0.00	0.00	Matches
386	Kévin Keben	cm CMR	DF	Watford	21	2004	23.5	0.00	0.30	0.04	14.3	0.30	0.04	0.00	0.00	0.00	0.00	Matches
387	Davis Keillor-Dunn	eng ENG	FW,MF	Wrexham	27	1997	1.0	0.00	3.00	0.00	0.0	3.07	0.00	0.00		0.00	0.00	Matches
388	Daniel Kelly	sct SCO	MF	Millwall	19	2005	3.8	0.00	1.05	0.53	50.0	1.07	0.53	0.00	0.00	0.00	0.00	Matches
389	Charlie Kelman	us USA	FW	Charlton Athletic	23	2001	17.0	0.41	1.65	1.12	67.9	1.65	1.12	0.18	0.26	0.12	0.12	Matches
390	Kaine Kesler-Hayden	eng ENG	DF,MF	Coventry City	22	2002	6.6	0.30	1.36	0.45	33.3	1.36	0.45	0.22	0.67	0.00	0.00	Matches
391	Josh Key	eng ENG	DF	Swansea City	25	1999	22.6	0.09	0.71	0.09	12.5	0.71	0.09	0.13	1.00	0.00	0.00	Matches
392	Bilal El Khannouss	ma MAR	MF	Leicester City	21	2004	1.5	0.00	3.33	0.67	20.0	3.33	0.67	0.00	0.00	0.00	0.00	Matches
393	Ben Killip	eng ENG	GK	Portsmouth	29	1995	3.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
394	Cédric Kipré	ci CIV	DF	Ipswich Town	28	1996	28.8	0.10	0.69	0.21	30.0	0.69	0.21	0.15	0.50	0.00	0.00	Matches
395	Makenzie Kirk	nir NIR	FW	Portsmouth	21	2004	5.1	0.20	3.73	1.57	42.1	3.73	1.57	0.05	0.13	0.00	0.00	Matches
396	Liam Kitching	eng ENG	DF	Coventry City	25	1999	37.1	0.05	1.16	0.35	30.2	1.16	0.35	0.05	0.15	0.00	0.00	Matches
397	Luca Kjerrumgaard	dk DEN	FW	Watford	22	2003	31.5	0.32	2.19	1.11	50.7	2.19	1.11	0.14	0.29	0.00	0.00	Matches
398	Christoph Klarer	at AUT	DF	Birmingham City	25	2000	43.0	0.07	0.49	0.09	19.0	0.49	0.09	0.14	0.75	0.00	0.00	Matches
399	Harvey Knibbs	eng ENG	MF	Charlton Athletic	26	1999	7.5	0.40	1.07	0.53	50.0	1.07	0.53	0.38	0.75	0.00	0.00	Matches
400	Jason Knight	ie IRL	MF,DF	Bristol City	24	2001	30.8	0.00	0.68	0.13	19.0	0.68	0.13	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
401	Josh Knight	eng ENG	DF	Portsmouth	27	1997	10.8	0.00	0.46	0.00	0.0	0.46	0.00	0.00		0.00	0.00	Matches
402	Olaf Kobacki	pl POL	MF,FW	Sheffield Weds	24	2001	5.3	0.00	1.89	0.57	30.0	1.87	0.56	0.00	0.00	0.00	0.00	Matches
403	Rayan Kolli	dz ALG	FW,MF	QPR	20	2005	11.7	0.43	2.56	0.85	33.3	2.56	0.85	0.17	0.50	0.00	0.00	Matches
404	Richard Kone	ci CIV	FW,MF	QPR	22	2003	36.9	0.27	2.49	0.92	37.0	2.49	0.92	0.10	0.26	0.03	0.03	Matches
405	Márk Kosznovszky	hu HUN	MF	Portsmouth	23	2002	7.1	0.00	0.70	0.00	0.0	0.70	0.00	0.00		0.00	0.00	Matches
406	Lewis Koumas	wls WAL	MF,FW	Birmingham City	19	2005	8.4	0.12	1.31	0.24	18.2	1.31	0.24	0.09	0.50	0.00	0.00	Matches
407	Lewis Koumas	wls WAL	MF,FW	Hull City	19	2005	7.0	0.43	1.00	0.43	42.9	1.00	0.43	0.43	1.00	0.00	0.00	Matches
408	Vladan Kovačević	ba BIH	GK	Norwich City	27	1998	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
409	Filip Krastev	bg BUL	MF	Oxford United	23	2001	9.5	0.11	1.37	0.42	30.8	1.37	0.42	0.08	0.25	0.00	0.00	Matches
410	Mathias Kvistgaarden	dk DEN	FW,MF	Norwich City	23	2002	12.5	0.48	2.80	1.44	51.4	2.79	1.44	0.17	0.33	0.00	0.00	Matches
411	Hector Kyprianou	cy CYP	MF	Watford	24	2001	21.2	0.00	0.28	0.09	33.3	0.28	0.09	0.00	0.00	0.00	0.00	Matches
412	Ethan Laird	eng ENG	DF,MF	Birmingham City	24	2001	9.6	0.00	1.46	0.21	14.3	1.45	0.21	0.00	0.00	0.00	0.00	Matches
413	Callum Lang	eng ENG	MF,FW	Portsmouth	26	1998	6.4	0.31	1.56	0.78	50.0	1.57	0.78	0.20	0.40	0.00	0.00	Matches
414	Callum Lang	eng ENG	MF	Preston	26	1998	2.7	0.00	1.48	0.74	50.0	1.48	0.74	0.00	0.00	0.00	0.00	Matches
415	Sondre Langås	no NOR	DF	Derby County	24	2001	21.9	0.14	0.82	0.32	38.9	0.82	0.32	0.17	0.43	0.00	0.00	Matches
416	Macaulay Langstaff	eng ENG	MF	Millwall	28	1997	15.3	0.26	1.50	0.59	39.1	1.51	0.59	0.17	0.44	0.00	0.00	Matches
417	Will Lankshear	eng ENG	FW	Oxford United	20	2005	31.8	0.35	1.82	0.69	37.9	1.82	0.69	0.19	0.50	0.00	0.00	Matches
418	Joshua Laqeretabua	fj FIJ	DF	Charlton Athletic	19	2005	0.0	0	0	0		0.00	0.00			0	0	Matches
419	Cyle Larin	ca CAN	FW	Southampton	30	1995	9.5	0.84	2.63	1.47	56.0	2.63	1.48	0.32	0.57	0.00	0.00	Matches
420	Jamaal Lascelles	eng ENG	DF	Leicester City	31	1993	6.6	0.00	0.76	0.00	0.0	0.76	0.00	0.00		0.00	0.00	Matches
421	Joël Latibeaudière	jm JAM	DF	Coventry City	25	2000	14.1	0.00	0.43	0.00	0.0	0.42	0.00	0.00		0.00	0.00	Matches
422	Bosun Lawal	ie IRL	DF,MF	Stoke City	22	2003	23.4	0.04	1.07	0.26	24.0	1.07	0.26	0.04	0.17	0.00	0.00	Matches
423	Jonathan Lawson	eng ENG	FW	Watford	19	2005	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
424	Luke Le Roux	za RSA	MF	Portsmouth	25	2000	7.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
425	Miles Leaburn	eng ENG	FW	Charlton Athletic	21	2003	22.6	0.09	1.77	0.44	25.0	1.77	0.44	0.05	0.20	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
426	Greg Leigh	jm JAM	DF,MF	Oxford United	30	1994	9.9	0.10	1.52	0.20	13.3	1.51	0.20	0.07	0.50	0.00	0.00	Matches
427	Darragh Lenihan	ie IRL	DF	Middlesbrough	31	1994	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
428	Marc Leonard	sct SCO	MF	Birmingham City	23	2001	7.7	0.00	1.30	0.13	10.0	1.30	0.13	0.00	0.00	0.00	0.00	Matches
429	Ryan Leonard	eng ENG	DF	Millwall	33	1992	15.9	0.06	0.69	0.19	27.3	0.69	0.19	0.09	0.33	0.00	0.00	Matches
430	Jamal Lewis	nir NIR	MF	Preston	27	1998	6.6	0.00	0.15	0.00	0.0	0.15	0.00	0.00		0.00	0.00	Matches
431	Liam Lindsay	sct SCO	DF	Preston	29	1995	17.6	0.11	0.91	0.23	25.0	0.91	0.23	0.13	0.50	0.00	0.00	Matches
432	Matty Litherland		MF	Blackburn			3.7	0.00	1.62	1.08	66.7	1.64	1.09	0.00	0.00	0.00	0.00	Matches
433	Sam Long	eng ENG	DF	Oxford United	30	1995	34.1	0.03	0.47	0.06	12.5	0.47	0.06	0.06	0.50	0.00	0.00	Matches
434	Ryan Longman	eng ENG	MF	Wrexham	24	2000	22.6	0.09	0.97	0.35	36.4	0.97	0.35	0.09	0.25	0.00	0.00	Matches
435	Imran Louza	ma MAR	MF	Watford	26	1999	39.7	0.18	2.14	0.50	23.5	2.14	0.50	0.07	0.30	0.03	0.05	Matches
436	Zak Lovelace	eng ENG	FW	Millwall	19	2006	0.0	0	0	0		0.00	0.00			0	0	Matches
437	Jamal Lowe	jm JAM	FW,MF	Sheffield Weds	31	1994	35.7	0.11	1.54	0.45	29.1	1.54	0.45	0.07	0.25	0.00	0.00	Matches
438	Max Lowe	eng ENG	DF	Sheffield Weds	28	1997	26.7	0.00	0.26	0.04	14.3	0.26	0.04	0.00	0.00	0.00	0.00	Matches
439	Milos Lukovic	rs SRB	FW	Preston	19	2005	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
440	Joe Lumley	eng ENG	GK	Sheffield Weds	30	1995	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
441	John Lundstram	eng ENG	MF	Hull City	31	1994	17.1	0.06	0.76	0.18	23.1	0.76	0.18	0.08	0.33	0.00	0.00	Matches
442	Massimo Luongo	au AUS	MF	Millwall	32	1992	6.3	0.00	0.95	0.00	0.0	0.95	0.00	0.00		0.00	0.00	Matches
443	Othmane Maamma	ma MAR	MF	Watford	19	2005	18.1	0.22	2.43	0.94	38.6	2.44	0.94	0.09	0.24	0.00	0.00	Matches
444	Nicolas Madsen	dk DEN	MF	QPR	25	2000	32.6	0.09	1.23	0.49	40.0	1.23	0.49	0.03	0.06	0.06	0.06	Matches
445	Edmond-Paris Maghoma	eng ENG	MF	Norwich City	24	2001	9.2	0.11	2.83	0.98	34.6	2.83	0.98	0.04	0.11	0.00	0.00	Matches
446	Lucien Mahovo	eng ENG	DF	Norwich City	20	2005	2.3	0.00	0.43	0.00	0.0	0.44	0.00	0.00		0.00	0.00	Matches
447	Josh Maja	ng NGA	FW	West Brom	26	1998	17.1	0.23	1.81	0.70	38.7	1.81	0.70	0.10	0.25	0.06	0.06	Matches
448	Jovon Makama	eng ENG	MF,FW	Norwich City	21	2004	17.9	0.56	2.35	1.06	45.2	2.35	1.06	0.24	0.53	0.00	0.00	Matches
449	Christ Makosso	cg CGO	DF	Oxford United	21	2004	5.1	0.00	0.59	0.00	0.0	0.59	0.00	0.00		0.00	0.00	Matches
450	Adilson Malanda	fr FRA	DF	Middlesbrough	23	2001	20.3	0.00	0.49	0.15	30.0	0.49	0.15	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
451	Mackenzie Maltby	eng ENG	DF	Sheffield Weds	20	2004	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
452	Souleyman Mandey	at AUT	MF	West Brom	19	2006	0.0	0	1	0	0.0	30.00	0.00	0.00		0	0	Matches
453	Million Manhoef	nl NED	MF	Stoke City	23	2002	32.3	0.22	2.38	0.96	40.3	2.39	0.96	0.09	0.23	0.00	0.00	Matches
454	Ryan Manning	ie IRL	DF,MF	Southampton	29	1996	35.7	0.22	1.43	0.39	27.5	1.43	0.39	0.16	0.57	0.00	0.00	Matches
455	William Mannion	eng ENG	GK	Charlton Athletic	27	1998	9.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
456	Benson Manuel	ao ANG	FW	Swansea City	28	1997	1.6	0.00	3.13	0.00	0.0	3.17	0.00	0.00		0.00	0.00	Matches
457	Emiliano Marcondes	dk DEN	MF	Norwich City	30	1995	7.2	0.14	2.64	0.97	36.8	2.63	0.97	0.05	0.14	0.00	0.00	Matches
458	Jahnoah Markelo	sr SUR	FW	Coventry City	22	2003	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
459	Ephron Mason-Clark	jm JAM	MF	Coventry City	25	1999	33.1	0.30	2.24	0.97	43.2	2.24	0.97	0.14	0.31	0.00	0.00	Matches
460	Eliot Matazo	be BEL	MF	Hull City	23	2002	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
461	Alex Matos	eng ENG	MF	Sheffield United	20	2004	3.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
462	Kuryū Matsuki	jp JPN	MF	Southampton	22	2003	11.4	0.35	1.58	0.44	27.8	1.58	0.44	0.22	0.80	0.00	0.00	Matches
463	Hayden Matthews	au AUS	DF	Portsmouth	21	2004	8.7	0.00	0.11	0.00	0.0	0.12	0.00	0.00		0.00	0.00	Matches
464	Pelle Mattsson	dk DEN	MF	Norwich City	23	2001	30.2	0.10	1.09	0.26	24.2	1.09	0.26	0.09	0.38	0.00	0.00	Matches
465	Azor Matusiwa	nl NED	MF	Ipswich Town	27	1998	42.7	0.02	0.23	0.05	20.0	0.23	0.05	0.10	0.50	0.00	0.00	Matches
466	Stephy Mavididi	eng ENG	MF	Leicester City	27	1998	29.6	0.10	2.03	0.61	30.0	2.03	0.61	0.05	0.17	0.00	0.00	Matches
467	Noah Mawene	eng ENG	MF	Preston	20	2005	0.0	0	0	0		0.00	0.00			0	0	Matches
468	Fally Mayulu	fr FRA	FW	Bristol City	23	2002	1.5	0.00	2.00	0.67	33.3	1.94	0.65	0.00	0.00	0.00	0.00	Matches
469	Derek Mazou-Sacko	fr FRA	MF	Millwall	20	2004	11.0	0.09	0.91	0.18	20.0	0.91	0.18	0.10	0.50	0.00	0.00	Matches
470	Amadou Mbengue	sn SEN	DF	QPR	23	2002	34.7	0.06	0.69	0.17	25.0	0.69	0.17	0.08	0.33	0.00	0.00	Matches
471	Kasey McAteer	ie IRL	MF	Leicester City	23	2001	0.2	0.00	5.00	0.00	0.0	5.00	0.00	0.00		0.00	0.00	Matches
472	Kasey McAteer	ie IRL	MF	Ipswich Town	23	2001	14.0	0.21	2.07	0.93	44.8	2.08	0.93	0.10	0.23	0.00	0.00	Matches
473	Oliver McBurnie	sct SCO	FW	Hull City	29	1996	32.3	0.53	2.17	1.18	54.3	2.17	1.18	0.20	0.37	0.09	0.09	Matches
474	Sam McCallum	eng ENG	DF,MF	Sheffield United	24	2000	13.3	0.08	1.35	0.60	44.4	1.35	0.60	0.06	0.13	0.00	0.00	Matches
475	Alistair McCann	nir NIR	MF	Preston	25	1999	19.4	0.05	0.72	0.26	35.7	0.72	0.26	0.07	0.20	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
476	Alex McCarthy	eng ENG	GK	Southampton	35	1989	7.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
477	Cathal McCarthy	ie IRL	DF	Hull City	18	2006	2.6	0.00	0.38	0.00	0.0	0.39	0.00	0.00		0.00	0.00	Matches
478	James McClean	ie IRL	MF	Wrexham	36	1989	10.1	0.00	1.09	0.30	27.3	1.08	0.30	0.00	0.00	0.00	0.00	Matches
479	Ruairi Mcconville	nir NIR	DF	Norwich City	20	2005	24.1	0.00	0.83	0.21	25.0	0.83	0.21	0.00	0.00	0.00	0.00	Matches
480	George McCormick	eng ENG	DF	Middlesbrough	20	2005	0.3	0.00	3.33	0.00	0.0	3.00	0.00	0.00		0.00	0.00	Matches
481	Ross McCrorie	sct SCO	MF,DF	Bristol City	27	1998	31.5	0.10	1.40	0.48	34.1	1.40	0.48	0.07	0.20	0.00	0.00	Matches
482	Jamie McDonnell	nir NIR	MF	Oxford United	21	2004	5.9	0.00	0.17	0.00	0.0	0.17	0.00	0.00		0.00	0.00	Matches
483	Cole McGhee	eng ENG	DF	Sheffield Weds	19	2006	6.5	0.00	0.46	0.31	66.7	0.46	0.31	0.00	0.00	0.00	0.00	Matches
484	Riley McGree	au AUS	MF	Middlesbrough	26	1998	16.5	0.30	2.73	0.73	26.7	2.73	0.73	0.11	0.42	0.00	0.00	Matches
485	Mark McGuinness	ie IRL	DF	Sheffield United	24	2001	20.0	0.05	1.15	0.45	39.1	1.15	0.45	0.04	0.11	0.00	0.00	Matches
486	Kenny McLean	sct SCO	MF	Norwich City	33	1992	40.2	0.07	0.85	0.32	38.2	0.85	0.32	0.06	0.15	0.02	0.02	Matches
487	Sean McLoughlin	ie IRL	DF	Blackburn	28	1996	43.4	0.00	0.62	0.07	11.1	0.62	0.07	0.00	0.00	0.00	0.00	Matches
488	Paddy McNair	nir NIR	DF	Hull City	30	1995	7.9	0.00	0.38	0.25	66.7	0.38	0.25	0.00	0.00	0.00	0.00	Matches
489	Dan McNamara	ie IRL	DF	Millwall	26	1998	6.5	0.00	0.77	0.31	40.0	0.77	0.31	0.00	0.00	0.00	0.00	Matches
490	Charlie McNeill	eng ENG	MF,FW	Sheffield Weds	21	2003	22.8	0.18	1.67	0.48	28.9	1.67	0.48	0.11	0.36	0.00	0.04	Matches
491	Jakov Medić	hr CRO	DF	Norwich City	26	1998	13.7	0.00	0.15	0.00	0.0	0.15	0.00	0.00		0.00	0.00	Matches
492	Ben Mee	eng ENG	DF	Sheffield United	35	1989	13.9	0.00	0.43	0.00	0.0	0.43	0.00	0.00		0.00	0.00	Matches
493	Anis Mehmeti	al ALB	MF,FW	Bristol City	24	2001	26.0	0.31	2.85	1.08	37.8	2.85	1.08	0.11	0.29	0.00	0.00	Matches
494	Anis Mehmeti	al ALB	MF	Ipswich Town	24	2001	11.4	0.18	2.28	0.61	26.9	2.27	0.61	0.08	0.29	0.00	0.00	Matches
495	Formose Mendy	sn SEN	MF,DF	Watford	24	2001	2.0	0.00	1.00	0.00	0.0	0.99	0.00	0.00		0.00	0.00	Matches
496	Nampalys Mendy	sn SEN	MF	Watford	33	1992	16.9	0.00	0.30	0.06	20.0	0.30	0.06	0.00	0.00	0.00	0.00	Matches
497	Chris Mepham	wls WAL	DF	West Brom	27	1997	21.5	0.05	0.23	0.09	40.0	0.23	0.09	0.20	0.50	0.00	0.00	Matches
498	Stephen Mfuni	eng ENG	DF	Watford	17	2008	7.4	0.00	0.81	0.00	0.0	0.81	0.00	0.00		0.00	0.00	Matches
499	Liam Millar	ca CAN	MF	Hull City	25	1999	20.4	0.15	2.50	0.54	21.6	2.50	0.54	0.06	0.27	0.00	0.00	Matches
500	Lewis Miller	au AUS	DF	Blackburn	24	2000	23.9	0.08	0.79	0.13	15.8	0.79	0.13	0.11	0.67	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
501	Stanley Mills	eng ENG	MF	Oxford United	21	2003	27.9	0.11	2.11	0.72	33.9	2.11	0.72	0.05	0.15	0.00	0.00	Matches
502	Yang Minhyeok	kr KOR	MF	Portsmouth	19	2006	7.5	0.40	1.60	0.67	41.7	1.61	0.67	0.25	0.60	0.00	0.00	Matches
503	Yang Minhyeok	kr KOR	MF	Coventry City	19	2006	0.4	0.00	5.00	0.00	0.0	5.63	0.00	0.00		0.00	0.00	Matches
504	Billy Mitchell	eng ENG	MF	Millwall	25	2000	23.2	0.00	0.39	0.04	11.1	0.39	0.04	0.00	0.00	0.00	0.00	Matches
505	Jayson Molumby	ie IRL	MF	West Brom	25	1999	32.2	0.06	0.96	0.34	35.5	0.96	0.34	0.06	0.18	0.00	0.00	Matches
506	Jeremy Monga	eng ENG	MF	Leicester City	16	2009	10.3	0.10	0.68	0.19	28.6	0.68	0.19	0.14	0.50	0.00	0.00	Matches
507	Kristi Montgomery	sct SCO	MF	Blackburn	21	2004	8.9	0.00	0.22	0.00	0.0	0.22	0.00	0.00		0.00	0.00	Matches
508	Elliott Moore	eng ENG	DF	Oxford United	28	1997	1.7	0.00	1.76	1.18	66.7	1.74	1.16	0.00	0.00	0.00	0.00	Matches
509	Kieffer Moore	wls WAL	FW	Wrexham	32	1992	29.9	0.37	2.58	0.94	36.4	2.58	0.94	0.14	0.39	0.00	0.03	Matches
510	Andrew Moran	ie IRL	MF	Preston	21	2003	6.3	0.16	1.11	0.48	42.9	1.11	0.47	0.14	0.33	0.00	0.00	Matches
511	Kieran Morgan	eng ENG	MF,DF	QPR	19	2006	16.0	0.13	0.75	0.13	16.7	0.75	0.12	0.17	1.00	0.00	0.00	Matches
512	Ryoya Morishita	jp JPN	MF	Blackburn	28	1997	29.4	0.14	1.63	0.44	27.1	1.63	0.44	0.08	0.31	0.00	0.00	Matches
513	Aidan Morris	us USA	MF	Middlesbrough	23	2001	35.5	0.00	1.61	0.37	22.8	1.60	0.37	0.00	0.00	0.00	0.00	Matches
514	Carlton Morris	eng ENG	FW,MF	Derby County	29	1995	23.6	0.51	1.95	0.85	43.5	1.95	0.85	0.20	0.45	0.13	0.13	Matches
515	James Morris	eng ENG	DF	Watford	23	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
516	Liam Morrison	sct SCO	DF	QPR	22	2003	11.5	0.00	0.61	0.00	0.0	0.61	0.00	0.00		0.00	0.00	Matches
517	Sam Morsy	eg EGY	MF	Bristol City	33	1991	13.0	0.08	0.85	0.31	36.4	0.85	0.31	0.09	0.25	0.00	0.00	Matches
518	Devlan Moses	nir NIR	FW	Sheffield Weds	19	2005	0.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
519	Alex Mowatt	eng ENG	MF	West Brom	30	1995	30.6	0.03	1.14	0.23	20.0	1.14	0.23	0.03	0.14	0.00	0.00	Matches
520	Divin Mubama	eng ENG	FW	Stoke City	20	2004	18.1	0.28	1.99	0.83	41.7	1.99	0.83	0.14	0.33	0.00	0.00	Matches
521	Divine Mukasa	eng ENG	MF	Leicester City	17	2007	9.4	0.21	2.77	0.74	26.9	2.75	0.74	0.08	0.29	0.00	0.00	Matches
