Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
169	Michael Cooper	eng ENG	GK	Sheffield United	25	1999	33.5	0.00	0.00	0.00	0.03	0.24	0.00	0.00	0.00	0.00			0.00	Matches
170	Murphy Cooper	eng ENG	GK	Sheffield Weds	23	2001	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.13			0.00	Matches
171	Oliver Cooper	wls WAL	MF	Swansea City	25	1999	0.3	0.00	0.00	0.00	3.33	3.33	0.00	0.00	0.00	3.33			0.00	Matches
172	José Córdoba	pa PAN	DF	Norwich City	24	2001	25.0	0.20	0.00	0.00	1.20	0.96	0.04	0.44	1.20	0.96			0.00	Matches
173	David Cornell	wls WAL	GK	Preston	34	1991	7.5	0.13	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00			0.00	Matches
174	Harry Cornick	eng ENG	FW,MF	Bristol City	30	1995	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.0			0.00	Matches
175	Conor Coventry	ie IRL	MF	Charlton Athletic	25	2000	32.3	0.22	0.00	0.00	1.67	0.37	0.03	2.41	1.33	1.27			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
176	Lewie Coyle	eng ENG	DF,MF	Hull City	29	1995	35.4	0.34	0.00	0.00	1.05	0.99	0.00	3.95	0.82	0.99			0.00	Matches
177	Tristan Crama	fr FRA	DF	Millwall	23	2001	45.6	0.20	0.00	0.00	1.25	0.42	0.07	2.41	1.69	1.18			0.02	Matches
178	Aaron Cresswell	eng ENG	DF	Stoke City	35	1989	22.2	0.09	0.00	0.00	0.27	0.50	0.09	4.64	0.99	0.63			0.00	Matches
179	Ante Crnac	hr CRO	MF,FW	Norwich City	21	2003	8.4	0.24	0.00	0.00	0.95	0.36	0.24	0.60	0.12	0.60			0.00	Matches
180	Max Crocombe	nz NZL	GK	Millwall	31	1993	23.0	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.09			0.00	Matches
181	Matt Crooks	eng ENG	MF	Hull City	31	1994	27.8	0.47	0.00	0.00	2.30	0.61	0.25	0.47	1.12	1.33			0.00	Matches
182	Liam Cullen	wls WAL	MF,FW	Swansea City	26	1999	19.3	0.26	0.00	0.00	1.45	1.35	0.26	0.47	0.52	0.83			0.05	Matches
183	Jamie Cumming	eng ENG	GK	Oxford United	25	1999	46.0	0.02	0.00	0.00	0.02	0.11	0.00	0.00	0.00	0.00			0.00	Matches
184	Luke Cundle	eng ENG	MF	Millwall	23	2002	11.9	0.08	0.00	0.00	1.01	0.84	0.00	1.51	0.59	1.09			0.00	Matches
185	Jack Currie	eng ENG	DF	Oxford United	22	2002	24.2	0.21	0.00	0.00	1.16	0.74	0.00	1.74	1.69	2.36			0.00	Matches
186	Patson Daka	zm ZAM	FW	Leicester City	26	1998	23.2	0.09	0.00	0.00	1.03	1.34	0.65	0.39	0.09	0.34			0.00	Matches
187	Harry Darling	eng ENG	DF	Norwich City	25	1999	33.5	0.21	0.00	0.00	0.45	1.19	0.09	0.09	1.04	0.57			0.00	Matches
188	Jay Dasilva	wls WAL	DF	Coventry City	27	1998	39.4	0.15	0.03	0.00	0.63	0.30	0.00	2.61	1.07	1.14			0.00	Matches
189	Adam Davies	wls WAL	GK	Sheffield United	33	1992	12.5	0.08	0.00	0.00	0.08	0.24	0.00	0.00	0.00	0.00			0.00	Matches
190	Ben Davies	eng ENG	DF	Oxford United	29	1995	7.2	0.00	0.00	0.00	0.42	0.69	0.00	0.00	1.39	0.69			0.00	Matches
191	Tom Davies	eng ENG	MF	Sheffield United	27	1998	3.8	0.00	0.00	0.00	1.05	2.37	0.26	0.79	1.58	0.26			0.00	Matches
192	Leif Davis	eng ENG	DF	Ipswich Town	25	1999	35.2	0.14	0.00	0.00	0.65	1.31	0.31	5.94	0.85	0.68			0.00	Matches
193	Bobby De Cordova-Reid	jm JAM	MF	Leicester City	32	1993	19.9	0.15	0.05	0.00	0.90	0.70	0.40	1.41	0.45	0.65			0.00	Matches
194	Brian De Keersmaecker	be BEL	MF	Oxford United	25	2000	25.0	0.12	0.00	0.00	0.72	0.84	0.00	5.12	1.32	1.20			0.00	Matches
195	Dion De Neve	be BEL	MF	Blackburn	24	2001	10.9	0.00	0.00	0.00	0.37	0.18	0.09	7.80	0.46	1.83			0.00	Matches
196	Tom Dele-Bashiru	ng NGA	MF	Watford	25	1999	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
197	Karamoko Dembélé	eng ENG	MF	QPR	22	2003	16.9	0.18	0.00	0.00	0.83	1.66	0.18	3.55	0.41	0.95			0.00	Matches
198	Siriki Dembélé	ci CIV	MF	Oxford United	28	1996	7.3	0.27	0.00	0.00	1.23	2.88	0.00	3.01	0.68	0.96			0.00	Matches
199	Enis Destan	tr TUR	FW	Hull City	23	2002	4.9	0.82	0.00	0.00	2.65	0.41	0.00	0.20	0.20	0.20			0.00	Matches
200	Alfie Devine	eng ENG	MF	Preston	20	2004	34.6	0.12	0.00	0.00	0.49	0.92	0.12	4.16	0.52	1.04			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
201	Terry Devlin	nir NIR	DF,MF	Portsmouth	21	2003	28.5	0.11	0.04	0.00	0.81	1.23	0.00	2.46	1.89	1.68			0.00	Matches
202	Madiodio Dia	sn SEN	DF	Portsmouth	21	2004	4.3	0.47	0.00	0.00	1.16	0.70	0.00	0.23	1.86	1.40			0.00	Matches
203	Ousmane Diakité	ml MLI	MF	West Brom	25	2000	26.7	0.26	0.00	0.00	0.94	1.35	0.04	0.37	1.39	1.31			0.04	Matches
204	Tyler Dibling	eng ENG	MF	Southampton	19	2006	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	10.0	0.00			0.00	Matches
205	Robert Dickie	eng ENG	DF	Bristol City	29	1996	30.3	0.17	0.00	0.00	0.50	0.99	0.00	0.07	1.49	0.73			0.00	Matches
206	Seny Dieng	sn SEN	GK	Sheffield Weds	30	1994	3.0	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00			0.00	Matches
207	Daryl Dike	us USA	FW	West Brom	25	2000	8.1	0.25	0.00	0.00	2.47	1.73	0.37	0.25	0.00	0.12			0.00	Matches
208	Nathan Dlamini		FW	Blackburn			0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
209	Lewis Dobbin	eng ENG	FW	Preston	22	2003	28.9	0.07	0.00	0.00	0.55	1.04	0.24	0.80	0.17	0.38			0.00	Matches
210	George Dobson	eng ENG	MF	Wrexham	27	1997	32.4	0.25	0.00	0.00	1.20	0.59	0.06	1.60	1.02	1.88			0.03	Matches
211	Greg Docherty	sct SCO	MF	Charlton Athletic	28	1996	32.7	0.21	0.00	0.00	1.47	0.70	0.06	0.46	0.86	1.35			0.00	Matches
212	Aodhan Doherty	nir NIR	MF	Blackburn	19	2006	0.9	0.00	0.00	0.00	1.11	1.11	0.00	2.22	0.00	2.22			0.00	Matches
213	Jamie Donley	nir NIR	MF	Oxford United	20	2005	9.1	0.00	0.00	0.00	0.88	0.77	0.00	3.74	0.55	1.10			0.00	Matches
214	Jamie Donley	nir NIR	MF	Stoke City	20	2005	0.9	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00			0.00	Matches
215	Alfie Doughty	eng ENG	DF,MF	Millwall	25	1999	15.6	0.26	0.00	0.00	1.41	0.26	0.06	8.97	1.22	1.03			0.00	Matches
216	Mamadou Doumbia	ml MLI	FW,MF	Watford	19	2006	18.7	0.27	0.00	0.00	1.98	0.86	0.43	0.86	0.21	0.43			0.00	Matches
217	Kieran Dowell	eng ENG	MF	Hull City	27	1997	2.9	0.69	0.00	0.00	2.41	1.03	0.34	1.72	1.03	1.03			0.00	Matches
218	Flynn Downes	eng ENG	MF	Southampton	26	1999	29.1	0.41	0.00	0.00	1.92	0.89	0.07	0.24	1.51	1.27			0.00	Matches
219	Damion Downs	us USA	FW	Southampton	21	2004	3.1	0.32	0.00	0.00	1.29	0.32	0.65	0.00	0.00	0.00			0.00	Matches
220	Callum Doyle	eng ENG	DF	Wrexham	21	2003	31.9	0.19	0.03	0.00	0.97	0.63	0.06	1.79	1.19	0.88			0.00	Matches
221	Tommy Doyle	eng ENG	MF	Birmingham City	23	2001	21.2	0.05	0.05	0.00	0.94	0.71	0.00	5.33	1.27	0.94			0.00	Matches
222	Andre Dozzell	eng ENG	MF	Portsmouth	26	1999	35.0	0.23	0.00	0.00	1.00	0.51	0.06	1.43	0.69	0.63			0.00	Matches
223	Cody Drameh	eng ENG	DF,MF	Hull City	23	2001	15.9	0.06	0.00	0.00	0.25	0.75	0.00	1.64	0.75	2.01			0.00	Matches
224	Marvin Ducksch	de GER	FW,MF	Birmingham City	31	1994	21.7	0.09	0.00	0.00	0.69	0.32	0.41	0.69	0.23	0.09			0.00	Matches
225	Shane Duffy	ie IRL	DF	Norwich City	33	1992	2.9	0.69	0.00	0.00	1.38	0.34	0.34	0.00	0.69	0.69			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
226	Jimmy Dunne	ie IRL	DF	QPR	27	1997	38.7	0.16	0.00	0.00	0.88	0.62	0.08	0.54	0.90	0.93			0.00	Matches
227	Pierre Dwomoh	be BEL	MF	Watford	21	2004	0.0	0	0	0	0	0	0	0	0	0			0	Matches
228	Lyndon Dykes	sct SCO	MF,FW	Birmingham City	29	1995	4.9	0.20	0.00	0.00	2.65	0.82	0.20	0.82	0.61	0.82			0.00	Matches
229	Lyndon Dykes	sct SCO	FW	Charlton Athletic	29	1995	16.8	0.18	0.00	0.00	1.85	1.25	0.24	0.36	0.36	0.30			0.00	Matches
230	Owen Eames		MF	Derby County			0.5	0.00	0.00	0.00	4.00	2.00	0.00	0.00	0.00	0.00			0.00	Matches
231	George Earthy	eng ENG	MF	Bristol City	20	2004	3.1	0.32	0.00	0.00	1.94	0.97	0.00	0.97	0.65	0.65			0.00	Matches
232	Josh Eccles	eng ENG	MF	Coventry City	25	2000	16.8	0.36	0.00	0.00	1.25	2.08	0.00	1.37	0.60	0.77			0.00	Matches
233	George Edmundson	eng ENG	DF	Middlesbrough	27	1997	2.4	0.42	0.00	0.00	0.83	0.00	0.00	0.00	2.08	0.83			0.42	Matches
234	Samuel Edozie	eng ENG	MF	Southampton	22	2003	3.4	0.00	0.00	0.00	0.59	2.94	0.00	2.94	1.18	0.59			0.00	Matches
235	Joshua Edwards	eng ENG	DF,MF	Charlton Athletic	25	2000	6.1	0.16	0.00	0.00	1.15	2.46	0.00	4.92	0.16	0.82			0.00	Matches
236	Ronnie Edwards	eng ENG	DF	Southampton	22	2003	7.4	0.00	0.00	0.00	0.54	0.54	0.00	0.41	0.54	0.68			0.00	Matches
237	Ronnie Edwards	eng ENG	DF	QPR	22	2003	17.0	0.12	0.00	0.00	0.65	0.06	0.00	0.41	1.41	0.88			0.00	Matches
238	John Egan	ie IRL	DF	Hull City	32	1992	38.0	0.21	0.00	0.00	0.53	0.76	0.08	0.08	1.03	1.00			0.00	Matches
239	Sindre Egeli	no NOR	MF	Ipswich Town	19	2006	16.4	0.12	0.00	0.00	1.46	0.67	0.12	4.15	0.30	0.67			0.00	Matches
240	Noah Eile	se SWE	DF	Bristol City	23	2002	14.0	0.21	0.00	0.00	0.93	0.50	0.00	0.07	1.14	1.00			0.00	Matches
241	Pierre Ekwah Elimby	fr FRA	MF	Watford	23	2002	3.0	0.67	0.00	0.00	0.67	1.67	0.00	1.00	1.00	1.67			0.00	Matches
242	Callum Elder	au AUS	MF,DF	Derby County	30	1995	24.3	0.33	0.00	0.00	1.07	0.58	0.08	7.20	1.11	1.52			0.04	Matches
243	Aidomo Emakhu	ie IRL	MF	Oxford United	21	2003	5.9	0.17	0.00	0.00	0.85	1.36	0.17	3.05	0.34	1.19			0.00	Matches
244	Aidomo Emakhu	ie IRL	MF	Millwall	21	2003	12.9	0.00	0.00	0.00	1.01	1.86	0.62	6.90	0.62	1.24			0.00	Matches
245	Joe Emery		DF	Sheffield Weds			0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.29	1.43			0.00	Matches
246	Yunus Emre Konak	tr TUR	MF	Oxford United	19	2006	9.9	0.20	0.00	0.00	0.91	2.02	0.00	0.51	1.31	1.41			0.00	Matches
247	Esquerdinha	br BRA	DF	QPR	19	2006	6.7	0.00	0.00	0.00	0.60	1.34	0.00	1.79	1.04	1.64			0.00	Matches
248	Romain Esse	eng ENG	MF	Coventry City	20	2005	8.4	0.24	0.00	0.00	1.79	1.79	0.60	3.45	0.24	2.02			0.00	Matches
249	Milan van Ewijk	nl NED	DF	Coventry City	24	2000	42.0	0.19	0.00	0.00	0.90	0.48	0.05	2.60	1.31	1.69			0.00	Matches
250	Wout Faes	be BEL	DF	Leicester City	27	1998	9.5	0.11	0.00	0.00	0.63	0.32	0.00	0.21	0.84	0.53			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
251	Akin Famewo	eng ENG	DF	Hull City	26	1998	7.7	0.13	0.00	0.00	0.78	1.30	0.00	0.65	1.04	1.95			0.00	Matches
252	Jacob Farrell	au AUS	DF	Portsmouth	22	2002	0.1	0.00	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00			0.00	Matches
253	Abdul Fatawu Issahaku	gh GHA	MF	Leicester City	21	2004	41.2	0.17	0.00	0.00	1.31	1.82	0.41	4.56	0.41	0.61			0.00	Matches
254	Favour Fawunmi	eng ENG	MF	Stoke City	19	2006	0.4	2.50	0.00	0.00	2.50	2.50	0.00	0.00	0.00	2.50			0.00	Matches
255	Tom Fellows	eng ENG	MF	Southampton	22	2003	24.3	0.08	0.00	0.00	0.86	1.07	0.29	3.58	0.41	0.99			0.00	Matches
256	Tom Fellows	eng ENG	MF	West Brom	22	2003	2.6	0.00	0.00	0.00	0.77	1.15	0.38	5.77	0.00	0.00			0.00	Matches
257	Bruno Fernandes	pt POR	FW	Sheffield Weds	19	2006	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00			0.00	Matches
258	Mateus Fernandes	pt POR	MF	Southampton	21	2004	2.1	0.00	0.00	0.00	0.95	0.95	0.00	6.19	0.48	0.95			0.00	Matches
259	Jayden Fevrier	eng ENG	MF	Charlton Athletic	22	2003	5.5	0.00	0.00	0.00	0.18	1.09	0.18	5.09	0.91	0.55			0.00	Matches
260	Sam Field	eng ENG	MF	Norwich City	27	1998	6.9	0.14	0.00	0.00	0.87	1.01	0.00	0.29	0.29	1.01			0.00	Matches
261	Sam Field	eng ENG	MF,DF	QPR	27	1998	9.5	0.00	0.00	0.00	0.95	0.95	0.21	0.11	0.84	0.95			0.00	Matches
262	Andy Fisher	eng ENG	GK	Swansea City	27	1998	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
263	Kellen Fisher	eng ENG	DF,MF	Norwich City	21	2004	38.4	0.29	0.00	0.00	1.30	1.09	0.05	2.08	1.22	1.61			0.00	Matches
264	Adam Forshaw	eng ENG	MF	Blackburn	33	1991	12.6	0.40	0.00	0.00	0.87	1.19	0.00	1.19	1.27	1.51			0.00	Matches
265	Amankwah Forson	gh GHA	MF	Norwich City	22	2002	6.6	0.00	0.00	0.00	0.76	0.61	0.00	1.36	0.61	1.52			0.00	Matches
266	Marcus Forss	fi FIN	FW,MF	Middlesbrough	26	1999	0.0	0	0	0	1	1	0	0	0	0			0	Matches
267	Craig Forsyth	sct SCO	DF,MF	Derby County	36	1989	12.8	0.16	0.00	0.00	0.39	0.39	0.00	2.11	1.64	1.02			0.00	Matches
268	Gonçalo Franco	pt POR	MF	Swansea City	24	2000	36.1	0.22	0.00	0.00	1.63	2.19	0.14	1.05	1.05	1.97			0.00	Matches
269	Ryan Fraser	sct SCO	MF	Southampton	31	1994	9.8	0.00	0.00	0.00	0.31	0.82	0.41	5.51	0.41	0.41			0.00	Matches
270	Oscar Fraulo	dk DEN	MF	Derby County	21	2003	5.3	0.57	0.00	0.00	3.02	1.13	0.00	0.57	2.08	0.75			0.00	Matches
271	Michael Frey	ch SUI	FW	QPR	31	1994	3.5	0.00	0.00	0.00	2.57	0.00	0.86	0.86	0.29	1.14			0.00	Matches
272	Dael Fry	eng ENG	DF	Middlesbrough	27	1997	20.4	0.05	0.00	0.00	0.44	0.59	0.05	0.00	0.88	0.49			0.00	Matches
273	Mads Frøkjær-Jensen	dk DEN	MF,FW	Preston	26	1999	5.7	0.00	0.00	0.00	1.40	0.88	0.00	2.11	0.53	1.40			0.00	Matches
274	Leo Fuhr Hjelde	no NOR	DF	Sheffield United	21	2003	2.1	0.00	0.00	0.00	0.95	0.48	0.00	0.48	1.43	1.43			0.00	Matches
275	Kanya Fujimoto	jp JPN	MF	Birmingham City	26	1999	0.5	0.00	0.00	0.00	10.0	2.00	0.00	4.00	2.00	2.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
276	Ibrahim Fullah	eng ENG	MF,FW	Charlton Athletic	18	2007	4.0	0.25	0.00	0.00	1.00	1.00	0.00	3.00	0.50	1.00			0.00	Matches
277	Jay Fulton	sct SCO	MF	Swansea City	31	1994	14.0	0.36	0.00	0.00	1.50	0.64	0.07	0.07	1.50	0.86			0.00	Matches
278	Darnell Furlong	eng ENG	DF	Ipswich Town	29	1995	39.1	0.28	0.00	0.00	1.30	1.18	0.03	1.02	1.25	0.74			0.00	Matches
279	Darnell Furlong	eng ENG	DF	West Brom	29	1995	3.0	0.67	0.33	0.33	2.00	0.67	0.00	1.33	0.67	0.67			0.00	Matches
280	Kyogo Furuhashi	jp JPN	FW	Birmingham City	30	1995	11.3	0.09	0.00	0.00	1.68	0.80	0.80	0.62	0.62	0.35			0.00	Matches
281	Sean Fusire	zw ZIM	MF	Sheffield Weds	20	2005	25.0	0.24	0.00	0.00	0.64	0.96	0.00	1.20	1.68	1.40			0.00	Matches
282	Ethan Galbraith	nir NIR	MF,DF	Swansea City	24	2001	34.4	0.17	0.00	0.00	0.90	1.19	0.03	1.74	1.22	1.16			0.00	Matches
283	Sam Gallagher	eng ENG	FW,MF	Stoke City	29	1995	7.3	0.00	0.00	0.00	2.47	1.37	0.82	0.27	0.14	1.10			0.00	Matches
284	Taylor Gardner-Hickman	eng ENG	DF,MF	Birmingham City	23	2001	0.0	0	0	0	1	0	0	0	0	0			0	Matches
285	Taylor Gardner-Hickman	eng ENG	MF	Blackburn	23	2001	22.0	0.41	0.00	0.00	1.09	1.18	0.00	2.68	1.18	1.14			0.00	Matches
286	Joe Gelhardt	eng ENG	MF	Hull City	23	2002	31.2	0.16	0.00	0.00	1.03	1.70	0.13	2.24	0.54	1.25			0.00	Matches
287	Liam Gibbs	eng ENG	MF,DF	Norwich City	22	2002	13.2	0.15	0.00	0.00	0.91	0.91	0.00	5.45	0.76	0.68			0.00	Matches
288	Ben Gibson	eng ENG	DF	Stoke City	32	1993	8.1	0.12	0.00	0.00	0.74	0.25	0.37	0.37	1.73	1.23			0.00	Matches
289	Lewis Gibson	eng ENG	DF	Preston	25	2000	24.3	0.12	0.00	0.00	0.66	0.91	0.00	0.29	1.07	0.70			0.00	Matches
290	Alexander Gilbert	ie IRL	MF	Middlesbrough	23	2001	9.7	0.52	0.00	0.00	1.13	0.31	0.00	0.52	1.03	1.03			0.00	Matches
291	Alfie Gilchrist	eng ENG	DF	West Brom	21	2003	7.3	0.00	0.14	0.00	0.68	0.82	0.00	0.41	1.51	0.68			0.00	Matches
292	Ryan Giles	eng ENG	DF,MF	Hull City	25	2000	27.6	0.25	0.00	0.00	0.58	0.11	0.11	7.39	0.58	0.62			0.00	Matches
293	Macaulay Gillesphey	eng ENG	DF	Charlton Athletic	29	1995	22.9	0.17	0.00	0.00	0.87	0.17	0.09	1.00	0.61	0.79			0.04	Matches
294	Matthew Godden	eng ENG	MF,FW	Charlton Athletic	34	1991	3.4	0.29	0.00	0.00	2.35	0.59	2.35	0.59	0.59	0.00			0.00	Matches
295	Ben Godfrey	eng ENG	DF	Sheffield United	27	1998	3.5	0.00	0.00	0.00	0.86	0.00	0.00	1.43	1.14	1.43			0.00	Matches
296	Saba Goglichidze	ge GEO	DF	Watford	21	2004	10.2	0.20	0.00	0.00	0.59	1.47	0.10	0.00	0.88	1.18			0.00	Matches
297	Tyler Goodrham	eng ENG	MF	Oxford United	21	2003	7.6	0.26	0.00	0.00	1.71	2.50	0.00	2.76	0.66	0.92			0.00	Matches
298	Kenzo Goudmijn	nl NED	MF	Derby County	23	2001	1.1	0.00	0.00	0.00	3.64	0.00	0.00	3.64	0.00	1.82			0.00	Matches
299	Keenan Gough	eng ENG	DF	Charlton Athletic	19	2006	1.7	0.00	0.00	0.00	1.18	0.00	0.00	0.00	2.35	2.94			0.00	Matches
300	William Grainger	wls WAL	MF	Sheffield Weds	16	2008	1.2	0.00	0.00	0.00	3.33	0.83	0.00	1.67	0.83	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
301	Karlan Grant	eng ENG	MF	West Brom	27	1997	18.0	0.17	0.00	0.00	0.56	1.44	0.33	4.22	0.44	0.50			0.00	Matches
302	Demarai Gray	jm JAM	MF	Birmingham City	29	1996	25.4	0.20	0.00	0.00	0.87	1.65	0.24	4.25	0.31	1.06			0.00	Matches
303	Kevon Gray		DF	Leicester City			0.0	0	0	0	0	0	0	0	0	0			0	Matches
304	Jacob Greaves	eng ENG	DF	Ipswich Town	24	2000	22.8	0.22	0.00	0.00	1.01	0.96	0.04	0.79	1.01	0.66			0.00	Matches
305	Jack Grieves	eng ENG	FW	Watford	20	2004	0.8	0.00	0.00	0.00	1.25	0.00	0.00	0.00	2.50	2.50			0.00	Matches
306	Joshua Griffiths	eng ENG	GK	West Brom	23	2001	23.3	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.04			0.00	Matches
307	Matt Grimes	eng ENG	MF	Coventry City	30	1995	45.8	0.11	0.00	0.00	0.46	0.68	0.00	6.11	0.72	1.16			0.00	Matches
308	Daniel Grimshaw	eng ENG	GK	Norwich City	27	1998	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
309	Makhtar Gueye	sn SEN	FW	Blackburn	27	1997	2.2	0.45	0.00	0.00	2.73	0.00	3.64	0.45	0.00	0.91			0.00	Matches
310	Andri Guðjohnsen	is ISL	FW	Blackburn	23	2002	17.2	0.06	0.00	0.00	1.28	1.22	0.17	0.17	0.12	0.00			0.00	Matches
311	Darko Gyabi	eng ENG	MF	Hull City	21	2004	7.8	0.00	0.00	0.00	1.54	1.28	0.13	0.26	0.38	0.77			0.00	Matches
312	Hayden Hackney	eng ENG	MF	Middlesbrough	23	2002	36.7	0.11	0.00	0.00	1.53	1.34	0.11	4.41	0.60	1.42			0.00	Matches
313	Amir Hadžiahmetović	ba BIH	MF	Hull City	28	1997	23.5	0.04	0.00	0.00	0.85	1.15	0.00	2.34	0.89	1.06			0.00	Matches
314	Ali Al Hamadi	iq IRQ	FW	Ipswich Town	23	2002	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
315	Ben Hamer	eng ENG	GK	QPR	37	1987	6.2	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00			0.00	Matches
316	Gustavo Hamer	nl NED	MF	Sheffield United	28	1997	27.8	0.40	0.00	0.00	1.55	1.04	0.14	6.62	0.54	0.61			0.00	Matches
317	Micah Hamilton	eng ENG	MF	Middlesbrough	21	2003	0.6	0.00	0.00	0.00	1.67	0.00	1.67	0.00	0.00	0.00			0.00	Matches
318	Sontje Hansen	cw CUW	MF	Middlesbrough	23	2002	5.5	0.18	0.00	0.00	1.27	2.18	0.00	0.73	0.00	0.73			0.00	Matches
319	Ryan Hardie	sct SCO	FW	Wrexham	28	1997	2.0	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.50	0.50			0.00	Matches
320	Wes Harding	jm JAM	DF	Millwall	28	1996	2.3	0.00	0.00	0.00	2.17	0.43	0.87	0.87	1.74	1.74			0.00	Matches
321	Luke Harris	wls WAL	MF	Oxford United	20	2005	6.9	0.29	0.00	0.00	1.59	0.87	0.14	0.29	0.58	1.45			0.00	Matches
322	Mark Harris	wls WAL	FW	Oxford United	26	1998	11.5	0.26	0.00	0.00	2.17	1.39	0.52	0.61	0.43	0.52			0.00	Matches
323	Taylor Harwood-Bellis	eng ENG	DF	Southampton	23	2002	41.0	0.22	0.00	0.00	0.68	1.20	0.05	0.39	1.00	0.68			0.02	Matches
324	Isaac Hayden	jm JAM	MF	QPR	30	1995	16.6	0.36	0.00	0.00	1.08	0.60	0.06	0.90	1.51	1.27			0.00	Matches
325	Ryan Hedges	wls WAL	MF	Blackburn	30	1995	17.5	0.17	0.00	0.00	1.49	0.86	0.34	3.83	1.26	1.26			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
326	Aune Heggebø	no NOR	FW	West Brom	24	2001	35.0	0.06	0.00	0.00	1.94	1.54	0.69	0.11	0.17	0.51			0.00	Matches
327	Torbjørn Heggem	no NOR	DF	West Brom	26	1999	1.0	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	0.00			0.00	Matches
328	Michał Helik	pl POL	DF	Oxford United	29	1995	41.5	0.12	0.00	0.00	0.99	0.34	0.00	0.12	1.93	0.53			0.00	Matches
329	Axel Henriksson	se SWE	MF,FW	Blackburn	23	2002	8.4	0.24	0.00	0.00	2.86	0.83	0.24	1.07	0.36	0.95			0.12	Matches
330	Onel Hernández	cu CUB	MF	Charlton Athletic	32	1993	2.5	0.40	0.00	0.00	2.00	0.80	0.00	0.80	1.60	1.20			0.00	Matches
331	Jaden Heskey	eng ENG	MF	Sheffield Weds	19	2005	19.0	0.26	0.00	0.00	1.79	1.37	0.00	0.32	1.00	1.16			0.00	Matches
332	Yu Hirakawa	jp JPN	MF	Hull City	24	2001	3.0	0.00	0.00	0.00	1.00	2.00	0.00	5.33	0.67	1.00			0.00	Matches
333	Yu Hirakawa	jp JPN	MF	Bristol City	24	2001	5.8	0.34	0.00	0.00	0.86	2.07	0.00	2.76	0.86	2.07			0.00	Matches
334	George Hirst	sct SCO	FW	Ipswich Town	26	1999	23.4	0.21	0.00	0.00	1.54	0.90	0.43	0.17	0.04	0.34			0.00	Matches
335	Ki-Jana Hoever	nl NED	DF	Sheffield United	23	2002	6.1	0.33	0.00	0.00	1.80	0.49	0.00	3.93	1.80	1.31			0.00	Matches
336	Tomi Horvat	si SVN	MF	Bristol City	26	1999	9.5	0.11	0.00	0.00	0.95	0.63	0.32	5.58	1.05	0.53			0.00	Matches
337	Ethan Horvath	us USA	GK	Sheffield Weds	30	1995	14.0	0.07	0.07	0.00	0.07	0.21	0.00	0.00	0.00	0.00			0.00	Matches
