Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
451	Will Keane	ie IRL	FW,MF	Preston	32	1993	2	26	13	0.6	0.3	0.00		0.00	6.67	13	30.0	0.50	6.67	3.33	3.33	+3.46	+3.64	Matches
452	Kévin Keben	cm CMR	DF	Watford	21	2004	29	2,114	73	51.1	23.5	0.94	88	0.89	0.30	26	0.30	1.07	1.11	1.70	-0.60	-0.60	-0.68	Matches
453	Davis Keillor-Dunn	eng ENG	FW,MF	Wrexham	27	1997	6	88	15	2.1	1.0	0.00		0.00	6.00	15	10.0	0.17	1.00	2.00	-1.00	-1.02	-1.13	Matches
454	Daniel Kelly	sct SCO	MF	Millwall	19	2005	9	338	38	8.2	3.8	0.79	86	0.26	1.58	13	0.26	1.67	1.58	1.32	0.26	+0.27	-0.07	Matches
455	Charlie Kelman	us USA	FW	Charlton Athletic	23	2001	33	1,529	46	36.9	17.0	1.12	66	0.12	0.82	19	0.35	1.21	1.35	1.12	0.24	+0.24	+0.86	Matches
456	Kaine Kesler-Hayden	eng ENG	DF,MF	Coventry City	22	2002	22	595	27	14.4	6.6	0.76	77	0.30	2.58	12	2.12	2.45	2.27	1.21	1.06	+1.06	-0.08	Matches
457	Josh Key	eng ENG	DF	Swansea City	25	1999	30	2,037	68	49.2	22.6	0.97	82	0.62	0.35	28	0.35	1.33	1.11	1.24	-0.13	-0.13	-0.18	Matches
458	Bilal El Khannouss	ma MAR	MF	Leicester City	21	2004	2	135	68	3.3	1.5	1.33	68	0.67	0.00		0.00	1.50	1.33	1.33	0.00	0.00	+0.22	Matches
459	Ben Killip	eng ENG	GK	Portsmouth	29	1995	4	332	83	8.0	3.7	0.54	90	0.54	0.54	76	3.51	1.25	1.08	1.08	0.00	0.00	+0.35	Matches
460	Cédric Kipré	ci CIV	DF	Ipswich Town	28	1996	32	2,591	81	62.6	28.8	1.01	89	0.97	0.10	5	0.42	1.94	1.63	1.01	0.63	+0.63	-0.25	Matches
461	Makenzie Kirk	nir NIR	FW	Portsmouth	21	2004	14	459	33	11.1	5.1	0.78	76	0.20	1.96	16	2.55	0.43	0.59	1.37	-0.78	-0.78	-0.52	Matches
462	Liam Kitching	eng ENG	DF	Coventry City	25	1999	38	3,338	88	80.6	37.1	1.00	89	0.97	0.03	46	0.19	1.97	2.08	1.11	0.97	+0.97	-0.82	Matches
463	Luca Kjerrumgaard	dk DEN	FW	Watford	22	2003	43	2,836	66	68.5	31.5	1.11	76	0.29	0.25	22	0.10	1.30	1.21	1.27	-0.06	-0.06	+0.63	Matches
464	Christoph Klarer	at AUT	DF	Birmingham City	25	2000	43	3,869	90	93.5	43.0	1.00	90	0.98	0.00		0.00	1.40	1.23	1.16	0.07	+0.07	+0.73	Matches
465	Harvey Knibbs	eng ENG	MF	Charlton Athletic	26	1999	26	674	26	16.3	7.5	0.93	55	0.00	2.53	15	0.80	1.19	1.07	1.60	-0.53	-0.53	-0.27	Matches
466	Jason Knight	ie IRL	MF,DF	Bristol City	24	2001	34	2,774	82	67.0	30.8	0.97	88	0.88	0.13	30	0.03	1.29	1.36	1.30	0.06	+0.06	+0.20	Matches
467	Josh Knight	eng ENG	DF	Portsmouth	27	1997	14	974	70	23.5	10.8	0.93	89	0.74	0.37	22	0.09	0.86	0.83	1.57	-0.74	-0.74	-0.54	Matches
468	Jamie Knight-Lebel	ca CAN	DF	Bristol City	20	2004	0					0		0	0		1							Matches
469	Olaf Kobacki	pl POL	MF,FW	Sheffield Weds	24	2001	13	480	37	11.6	5.3	0.75	75	0.00	1.70	20	0.75	0.54	0.57	1.70	-1.13	-1.13	+0.20	Matches
470	Rayan Kolli	dz ALG	FW,MF	QPR	20	2005	23	1,054	46	25.5	11.7	0.85	67	0.00	1.11	30	0.77	1.30	1.37	1.45	-0.09	-0.09	+0.24	Matches
471	Richard Kone	ci CIV	FW,MF	QPR	22	2003	43	3,320	77	80.2	36.9	1.03	84	0.60	0.14	27	0.03	1.33	1.49	1.41	0.08	+0.08	+1.73	Matches
472	Márk Kosznovszky	hu HUN	MF	Portsmouth	23	2002	15	643	43	15.5	7.1	0.85	77	0.28	1.27	20	0.85	1.07	1.13	1.69	-0.56	-0.56	-0.28	Matches
473	Lewis Koumas	wls WAL	MF,FW	Birmingham City	19	2005	23	754	33	18.2	8.4	0.83	65	0.12	1.90	19	0.24	1.30	1.07	1.07	0.00	0.00	-0.03	Matches
474	Lewis Koumas	wls WAL	MF,FW	Hull City	19	2005	17	627	37	15.1	7.0	0.57	85	0.29	1.86	22	0.00	1.44	1.00	1.57	-0.57	-0.57	-0.78	Matches
475	Vladan Kovačević	ba BIH	GK	Norwich City	27	1998	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	1.38	1.33	1.24	0.09	+0.09	-2.91	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
476	Filip Krastev	bg BUL	MF	Oxford United	23	2001	16	854	53	20.6	9.5	1.05	71	0.00	0.63	24	0.53	1.06	1.26	1.47	-0.21	-0.21	+0.12	Matches
477	Mathias Kvistgaarden	dk DEN	FW,MF	Norwich City	23	2002	36	1,128	31	27.2	12.5	0.96	60	0.00	1.92	17	0.24	1.56	1.44	1.20	0.24	+0.24	+0.12	Matches
478	Hector Kyprianou	cy CYP	MF	Watford	24	2001	25	1,911	76	46.2	21.2	1.04	84	0.71	0.14	19	0.09	1.52	1.23	1.04	0.19	+0.19	+0.83	Matches
479	Jerome Kyremeh		FW	Stoke City			0					0		0	0		2							Matches
480	Ethan Laird	eng ENG	DF,MF	Birmingham City	24	2001	20	866	43	20.9	9.6	0.94	71	0.31	1.15	21	0.10	1.35	0.94	1.25	-0.31	-0.31	-0.42	Matches
481	Rafiq Lamptey		MF	Millwall			0					0		0	0		3							Matches
482	Callum Lang	eng ENG	MF,FW	Portsmouth	26	1998	8	575	72	13.9	6.4	1.09	78	0.47	0.16	29	0.16	1.38	0.94	1.09	-0.16	-0.16	+0.20	Matches
483	Callum Lang	eng ENG	MF	Preston	26	1998	5	244	49	5.9	2.7	1.11	65	0.00	0.74	25	0.00	0.40	1.11	1.11	0.00	0.00	+0.16	Matches
484	Sondre Langås	no NOR	DF	Derby County	24	2001	24	1,968	82	47.5	21.9	0.96	89	0.78	0.14	30	0.09	1.67	1.46	1.28	0.18	+0.18	+0.02	Matches
485	Macaulay Langstaff	eng ENG	MF	Millwall	28	1997	37	1,375	37	33.2	15.3	0.78	75	0.20	1.63	19	0.33	1.74	1.50	1.05	0.46	+0.46	+0.20	Matches
486	Will Lankshear	eng ENG	FW	Oxford United	20	2005	44	2,864	65	69.2	31.8	1.07	77	0.22	0.31	24	0.03	1.00	1.19	1.32	-0.13	-0.13	+0.58	Matches
487	Joshua Laqeretabua	fj FIJ	DF	Charlton Athletic	19	2005	1	3	3	0.1	0.0	0		0	1	3	1	1.00	0	0	0	0.00	+0.30	Matches
488	Cyle Larin	ca CAN	FW	Southampton	30	1995	16	854	53	20.6	9.5	0.95	76	0.32	0.74	25	0.00	2.44	3.05	0.53	2.53	+2.53	+2.47	Matches
489	Jamaal Lascelles	eng ENG	DF	Leicester City	31	1993	9	591	66	14.3	6.6	1.06	80	0.45	0.30	16	0.45	0.44	0.61	1.97	-1.36	-1.37	-1.35	Matches
490	Joël Latibeaudière	jm JAM	DF	Coventry City	25	2000	15	1,273	85	30.7	14.1	1.06	85	0.92	0.00		1.28	2.20	1.63	0.57	1.06	+1.06	-0.10	Matches
491	Bosun Lawal	ie IRL	DF,MF	Stoke City	22	2003	27	2,105	78	50.8	23.4	1.07	82	0.56	0.09	27	0.09	1.22	0.73	0.98	-0.26	-0.26	-0.30	Matches
492	Jonathan Lawson	eng ENG	FW	Watford	19	2005	1	20	20	0.5	0.2	0.00		0.00	5.00	20	0.00	0.00	5.00	10.0	-5.00	-4.50	-4.26	Matches
493	Luke Le Roux	za RSA	MF	Portsmouth	25	2000	14	665	48	16.1	7.4	0.95	72	0.27	0.95	23	3.65	0.86	1.08	1.76	-0.68	-0.68	-0.42	Matches
494	Miles Leaburn	eng ENG	FW	Charlton Athletic	21	2003	38	2,032	53	49.1	22.6	0.88	76	0.31	0.80	29	0.13	1.18	0.97	1.68	-0.71	-0.71	-0.79	Matches
495	Elliot Lee	eng ENG	FW,MF	Wrexham	30	1994	0					0		0	0		4							Matches
496	Greg Leigh	jm JAM	DF,MF	Oxford United	30	1994	16	892	56	21.5	9.9	1.01	82	0.30	0.61	13	1.31	0.63	1.11	1.82	-0.71	-0.71	-0.51	Matches
497	Darragh Lenihan	ie IRL	DF	Middlesbrough	31	1994	2	91	46	2.2	1.0	1.00	90	1.00	1.00	1	0.00	2.00	2.00	2.00	0.00	0.00	-0.56	Matches
498	Marc Leonard	sct SCO	MF	Birmingham City	23	2001	15	690	46	16.7	7.7	0.65	82	0.39	1.30	28	1.30	1.13	1.17	1.43	-0.26	-0.26	-0.34	Matches
499	Ryan Leonard	eng ENG	DF	Millwall	33	1992	23	1,427	62	34.5	15.9	0.94	85	0.50	0.50	18	0.63	1.72	1.32	0.69	0.63	+0.63	+0.46	Matches
500	Jamal Lewis	nir NIR	MF	Preston	27	1998	14	598	43	14.4	6.6	0.91	72	0.30	1.21	21	0.45	1.29	1.36	1.36	0.00	0.00	+0.18	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
501	Liam Lindsay	sct SCO	DF	Preston	29	1995	26	1,587	61	38.3	17.6	0.97	85	0.80	0.51	16	0.80	1.73	1.65	1.42	0.23	+0.23	+0.61	Matches
502	Matty Litherland		MF	Blackburn			5	330	66	8.0	3.7	1.08	78	0.54	0.27	20	1.08	1.00	0.54	0.81	-0.27	-0.27	+0.03	Matches
503	George Long	eng ENG	GK	Southampton	31	1993	0					0		0	0		14							Matches
504	Sam Long	eng ENG	DF	Oxford United	30	1995	40	3,070	77	74.2	34.1	1.00	85	0.85	0.18	28	0.18	1.10	0.97	1.32	-0.35	-0.35	-0.18	Matches
505	Ryan Longman	eng ENG	MF	Wrexham	24	2000	33	2,033	62	49.1	22.6	1.02	81	0.58	0.44	16	0.53	1.52	1.59	1.42	0.18	+0.18	+0.18	Matches
506	Imran Louza	ma MAR	MF	Watford	26	1999	42	3,574	85	86.3	39.7	1.03	86	0.65	0.03	45	0.00	1.29	1.21	1.39	-0.18	-0.18	+0.62	Matches
507	Zak Lovelace	eng ENG	FW	Millwall	19	2006	1	3	3	0.1	0.0	0		0	1	3	2	3.00	1	0	+1	+30.00	+29.70	Matches
508	Jamal Lowe	jm JAM	FW,MF	Sheffield Weds	31	1994	45	3,216	71	77.7	35.7	1.04	82	0.45	0.22	25	0.00	0.40	0.64	1.71	-1.06	-1.06	+1.08	Matches
509	Max Lowe	eng ENG	DF	Sheffield Weds	28	1997	28	2,399	86	57.9	26.7	1.01	88	0.86	0.04	28	0.00	0.54	0.67	1.84	-1.16	-1.16	+0.34	Matches
510	Milos Lukovic	rs SRB	FW	Preston	19	2005	1	45	45	1.1	0.5	2.00	45	0.00	0.00		18.0	3.00	2.00	0.00	2.00	+2.00	+2.18	Matches
511	Joe Lumley	eng ENG	GK	Bristol City	30	1995	0					0		0	0		28							Matches
512	Joe Lumley	eng ENG	GK	Sheffield Weds	30	1995	2	180	90	4.3	2.0	1.00	90	1.00	0.00		0.00	0.00	0.50	1.50	-1.00	-1.00	+0.32	Matches
513	John Lundstram	eng ENG	MF	Hull City	31	1994	29	1,541	53	37.2	17.1	0.94	76	0.35	0.76	25	0.06	1.56	1.40	1.81	-0.41	-0.41	-0.79	Matches
514	Massimo Luongo	au AUS	MF	Millwall	32	1992	9	567	63	13.7	6.3	1.11	79	0.95	0.32	7	0.00	1.89	1.11	0.95	0.16	+0.16	-0.19	Matches
515	Othmane Maamma	ma MAR	MF	Watford	19	2005	25	1,625	65	39.3	18.1	1.16	73	0.17	0.22	25	0.11	1.20	0.99	1.38	-0.39	-0.39	-0.21	Matches
516	Nicolas Madsen	dk DEN	MF	QPR	25	2000	38	2,938	77	71.0	32.6	1.01	84	0.77	0.15	36	0.00	1.24	1.44	1.44	0.00	0.00	+0.90	Matches
517	Edmond-Paris Maghoma	eng ENG	MF	Norwich City	24	2001	14	828	59	20.0	9.2	0.87	76	0.22	0.65	37	0.11	1.86	1.41	0.65	0.76	+0.76	+0.76	Matches
518	Lucien Mahovo	eng ENG	DF	Norwich City	20	2005	6	203	34	4.9	2.3	0.87	59	0.00	1.74	21	0.00	1.00	0.43	0.87	-0.43	-0.44	-0.63	Matches
519	Josh Maja	ng NGA	FW	West Brom	26	1998	40	1,543	39	37.3	17.1	0.88	69	0.18	1.46	20	0.35	1.08	1.40	1.17	0.23	+0.23	+0.72	Matches
520	Jovon Makama	eng ENG	MF,FW	Norwich City	21	2004	28	1,607	57	38.8	17.9	1.01	79	0.34	0.56	19	0.06	1.07	1.17	1.40	-0.22	-0.22	-0.61	Matches
521	Christ Makosso	cg CGO	DF	Oxford United	21	2004	6	461	77	11.1	5.1	0.98	90	0.98	0.20	11	2.16	0.83	0.39	1.57	-1.18	-1.17	-0.98	Matches
522	Adilson Malanda	fr FRA	DF	Middlesbrough	23	2001	21	1,826	87	44.1	20.3	0.99	88	0.89	0.05	60	0.00	1.58	1.77	1.03	0.74	+0.74	+0.35	Matches
523	Mackenzie Maltby	eng ENG	DF	Sheffield Weds	20	2004	2	46	23	1.1	0.5	0.00		0.00	4.00	23	4.00	1.50	2.00	4.00	-2.00	-1.96	-0.66	Matches
524	Souleyman Mandey	at AUT	MF	West Brom	19	2006	1	3	3	0.1	0.0	0		0	1	3	0	0.00	0	0	0	0.00	+0.22	Matches
525	Million Manhoef	nl NED	MF	Stoke City	23	2002	45	2,905	65	70.2	32.3	1.02	78	0.37	0.37	27	0.00	1.22	1.30	1.18	0.12	+0.12	+0.78	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
526	Ryan Manning	ie IRL	DF,MF	Southampton	29	1996	43	3,217	75	77.7	35.7	0.98	86	0.70	0.22	25	0.08	1.76	1.90	1.23	0.67	+0.67	+0.48	Matches
527	William Mannion	eng ENG	GK	Charlton Athletic	27	1998	9	810	90	19.6	9.0	1.00	90	1.00	0.00		3.22	1.00	0.78	1.00	-0.22	-0.22	+0.10	Matches
528	Benson Manuel	ao ANG	FW	Swansea City	28	1997	6	142	24	3.4	1.6	0.63	55	0.00	3.13	17	3.75	0.67	1.88	1.88	0.00	0.00	+0.05	Matches
529	Wanya Marcal-Madivadua	pt POR	MF	Leicester City	22	2002	0					0		0	0		7							Matches
530	Emiliano Marcondes	dk DEN	MF	Norwich City	30	1995	16	651	41	15.7	7.2	0.97	60	0.00	1.25	26	1.81	0.94	1.67	1.39	0.28	+0.28	+0.15	Matches
531	Jahnoah Markelo	sr SUR	FW	Coventry City	22	2003	5	47	9	1.1	0.5	0.00		0.00	10.0	9	6.00	2.20	0.00	0.00	0.00	0.00	-1.14	Matches
532	Alfie Marriott	eng ENG	GK	Watford	21	2004	0					0		0	0		7							Matches
533	Louie Marsh	eng ENG	FW	Sheffield United	21	2003	0					0		0	0		2							Matches
534	Ephron Mason-Clark	jm JAM	MF	Coventry City	25	1999	42	2,976	71	71.9	33.1	1.09	77	0.36	0.18	32	0.03	2.07	2.27	1.12	1.15	+1.15	+0.07	Matches
535	Eliot Matazo	be BEL	MF	Hull City	23	2002	1	10	10	0.2	0.1	10.0	10	0.00	0.00		30.0	0.00	0.00	0.00	0.00	0.00	-0.09	Matches
536	Alex Matos	eng ENG	MF	Sheffield United	20	2004	8	321	40	7.8	3.6	0.83	77	0.00	1.39	18	2.78	0.88	0.28	1.39	-1.11	-1.12	-1.22	Matches
537	Kuryū Matsuki	jp JPN	MF	Southampton	22	2003	20	1,025	51	24.8	11.4	0.96	76	0.00	0.79	21	0.79	2.05	2.46	0.53	1.93	+1.93	+1.82	Matches
538	Ajay Matthews	eng ENG	FW	Millwall	19	2006	0					0		0	0		12							Matches
539	Hayden Matthews	au AUS	DF	Portsmouth	21	2004	13	779	60	18.8	8.7	1.03	78	0.23	0.46	20	1.61	0.92	0.92	1.26	-0.34	-0.35	-0.03	Matches
540	Pelle Mattsson	dk DEN	MF	Norwich City	23	2001	33	2,720	82	65.7	30.2	0.99	87	0.83	0.10	40	0.13	1.36	1.39	1.29	0.10	+0.10	-0.15	Matches
541	Azor Matusiwa	nl NED	MF	Ipswich Town	27	1998	45	3,847	85	92.9	42.7	1.05	85	0.73	0.00		0.00	1.87	1.71	0.98	0.73	+0.73	+0.11	Matches
542	Stephy Mavididi	eng ENG	MF	Leicester City	27	1998	42	2,662	63	64.3	29.6	1.15	74	0.30	0.27	18	0.00	1.07	1.32	1.72	-0.41	-0.41	-0.53	Matches
543	Noah Mawene	eng ENG	MF	Preston	20	2005	1	1	1	0.0	0.0	0		0	1	1	12	3.00	1	0	+1	+90.00	+90.17	Matches
544	Ashley Maynard-Brewer	au AUS	GK	Charlton Athletic	26	1999	0					0		0	0		8							Matches
545	Bradley MAYO	eng ENG	GK	Birmingham City	20	2004	0					0		0	0		4							Matches
546	Adam Mayor	eng ENG	MF	Millwall	20	2005	0					0		0	0		1							Matches
547	Fally Mayulu	fr FRA	FW	Bristol City	23	2002	10	139	14	3.4	1.5	0.67	56	0.00	6.00	9	7.33	1.40	0.67	2.00	-1.33	-1.29	-1.34	Matches
548	Derek Mazou-Sacko	fr FRA	MF	Millwall	20	2004	21	994	47	24.0	11.0	1.00	82	0.45	0.91	10	0.73	1.61	1.27	1.09	0.18	+0.18	-0.19	Matches
549	Menzi Mazwi	zw ZIM	MF	Birmingham City	19	2006	0					0		0	0		7							Matches
550	Amadou Mbengue	sn SEN	DF	QPR	23	2002	41	3,124	76	75.5	34.7	1.04	83	0.63	0.14	25	0.06	1.24	1.38	1.27	0.12	+0.12	+1.53	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
551	Kasey McAteer	ie IRL	MF	Leicester City	23	2001	2	18	9	0.4	0.2	0.00		0.00	10.0	9	0.00	1.50	5.00	0.00	5.00	+5.00	+5.24	Matches
552	Kasey McAteer	ie IRL	MF	Ipswich Town	23	2001	28	1,257	45	30.4	14.0	1.00	70	0.00	1.00	19	1.07	1.64	1.43	1.29	0.14	+0.14	-0.82	Matches
553	Oliver McBurnie	sct SCO	FW	Hull City	29	1996	37	2,907	79	70.2	32.3	0.99	87	0.68	0.15	27	0.03	1.68	1.52	1.46	0.06	+0.06	-0.08	Matches
554	Law McCabe	eng ENG	MF	Middlesbrough	19	2006	0					0		0	0		8							Matches
555	Sam McCallum	eng ENG	DF,MF	Sheffield United	24	2000	20	1,201	60	29.0	13.3	1.13	76	0.30	0.38	13	0.60	1.60	1.88	1.28	0.60	+0.60	+0.84	Matches
556	Alistair McCann	nir NIR	MF	Preston	25	1999	26	1,742	67	42.1	19.4	1.03	82	0.67	0.31	18	0.10	1.15	1.03	1.03	0.00	0.00	+0.26	Matches
557	Noah McCann	sct SCO	DF	QPR	19	2005	0					0		0	0		1							Matches
558	Alex McCarthy	eng ENG	GK	Southampton	35	1989	7	630	90	15.2	7.0	1.00	90	1.00	0.00		3.43	0.86	0.86	1.43	-0.57	-0.57	-1.34	Matches
559	Cathal McCarthy	ie IRL	DF	Hull City	18	2006	6	232	39	5.6	2.6	0.38	90	0.38	1.92	28	10.4	1.50	0.77	1.54	-0.77	-0.78	-0.91	Matches
560	James McClean	ie IRL	MF	Wrexham	36	1989	16	913	57	22.1	10.1	0.99	84	0.69	0.59	12	0.20	1.19	1.19	1.78	-0.59	-0.59	-0.87	Matches
561	Ruairi Mcconville	nir NIR	DF	Norwich City	20	2005	25	2,170	87	52.4	24.1	1.00	90	1.00	0.04	10	0.46	1.60	1.45	1.00	0.46	+0.46	+0.64	Matches
562	George McCormick	eng ENG	DF	Middlesbrough	20	2005	1	30	30	0.7	0.3	0.00		0.00	3.33	30	23.3	3.00	0.00	0.00	0.00	0.00	-0.55	Matches
563	Ross McCrorie	sct SCO	MF,DF	Bristol City	27	1998	39	2,836	73	68.5	31.5	1.08	79	0.57	0.16	28	0.00	1.38	1.40	1.33	0.06	+0.06	+0.20	Matches
564	Jamie McDonnell	nir NIR	MF	Oxford United	21	2004	11	530	48	12.8	5.9	1.02	71	0.51	0.85	21	1.02	0.91	0.34	1.19	-0.85	-0.85	-0.62	Matches
565	Cole McGhee	eng ENG	DF	Sheffield Weds	19	2006	10	587	59	14.2	6.5	1.08	83	0.62	0.46	3	2.77	0.30	0.31	1.69	-1.38	-1.38	-0.09	Matches
566	Harry Mcglinchey	ie IRL	DF	Sheffield United	17	2007	0					0		0	0		1							Matches
567	Riley McGree	au AUS	MF	Middlesbrough	26	1998	25	1,483	59	35.8	16.5	1.09	71	0.18	0.42	30	0.18	1.39	1.76	0.85	0.91	+0.91	+0.57	Matches
568	Mark McGuinness	ie IRL	DF	Sheffield United	24	2001	25	1,804	72	43.6	20.0	1.05	83	0.75	0.20	17	0.65	1.40	1.15	1.60	-0.45	-0.45	-0.80	Matches
569	Jon McLaughlin	sct SCO	GK	Middlesbrough	37	1987	0					0		0	0		26							Matches
570	Kenny McLean	sct SCO	MF	Norwich City	33	1992	42	3,617	86	87.4	40.2	1.02	88	0.90	0.02	24	0.00	1.48	1.37	1.09	0.27	+0.27	+0.96	Matches
571	Sean McLoughlin	ie IRL	DF	Blackburn	28	1996	44	3,909	89	94.4	43.4	1.01	89	0.97	0.00		0.02	1.11	0.94	1.15	-0.21	-0.21	+1.74	Matches
572	Paddy McNair	nir NIR	DF	Hull City	30	1995	12	707	59	17.1	7.9	0.76	83	0.38	0.76	35	0.76	1.64	1.39	1.65	-0.25	-0.25	-0.41	Matches
573	Dan McNamara	ie IRL	DF	Millwall	26	1998	16	584	37	14.1	6.5	0.92	75	0.46	1.54	14	1.69	2.06	1.08	0.92	0.15	+0.15	-0.20	Matches
574	Charlie McNeill	eng ENG	MF,FW	Sheffield Weds	21	2003	40	2,053	51	49.6	22.8	1.01	76	0.31	0.75	18	0.18	0.28	0.53	2.32	-1.80	-1.80	-0.98	Matches
575	Jaden Mears	eng ENG	DF	Stoke City	19	2006	0					0		0	0		4							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
576	Jakov Medić	hr CRO	DF	Norwich City	26	1998	16	1,231	77	29.7	13.7	0.95	89	0.88	0.22	23	1.31	0.88	1.02	1.39	-0.36	-0.37	-0.74	Matches
577	Ben Mee	eng ENG	DF	Sheffield United	35	1989	15	1,253	84	30.3	13.9	1.01	86	0.86	0.07	46	0.22	1.47	1.58	1.29	0.29	+0.29	+0.41	Matches
578	Jed Meerholz		MF	Bristol City			0					0		0	0		8							Matches
579	Anis Mehmeti	al ALB	MF,FW	Bristol City	24	2001	28	2,338	84	56.5	26.0	1.08	84	0.73	0.00		0.00	1.43	1.38	1.08	0.31	+0.31	+0.71	Matches
580	Anis Mehmeti	al ALB	MF	Ipswich Town	24	2001	18	1,029	57	24.9	11.4	0.96	76	0.26	0.61	27	0.09	1.83	2.02	0.96	1.05	+1.05	+0.44	Matches
581	Formose Mendy	sn SEN	MF,DF	Watford	24	2001	6	181	30	4.4	2.0	1.00	58	0.00	2.00	16	3.50	1.00	0.50	1.50	-1.00	-0.99	-0.77	Matches
582	Jacob Mendy	gm GAM	DF,MF	Wrexham	28	1996	0					0		0	0		2							Matches
583	Nampalys Mendy	sn SEN	MF	Watford	33	1992	25	1,522	61	36.8	16.9	1.01	79	0.41	0.47	23	0.65	1.20	0.95	1.60	-0.65	-0.65	-0.62	Matches
584	Chris Mepham	wls WAL	DF	West Brom	27	1997	25	1,936	77	46.8	21.5	0.98	89	0.84	0.19	18	0.19	0.80	0.93	1.81	-0.88	-0.88	-1.25	Matches
585	Kevin Mfuamba	eng ENG	MF	West Brom	18	2006	0					0		0	0		1							Matches
586	Stephen Mfuni	eng ENG	DF	Watford	17	2008	8	669	84	16.2	7.4	1.08	84	0.68	0.00		0.14	1.13	1.08	1.35	-0.27	-0.27	-0.01	Matches
587	Nicholas Michalski	eng ENG	GK	Blackburn	18	2007	0					0		0	0		24							Matches
588	Liam Millar	ca CAN	MF	Hull City	25	1999	33	1,836	56	44.3	20.4	1.08	71	0.05	0.54	24	0.05	1.75	1.76	1.03	0.74	+0.74	+1.16	Matches
589	Lewis Miller	au AUS	DF	Blackburn	24	2000	29	2,154	74	52.0	23.9	0.96	88	0.84	0.25	23	0.04	1.10	0.92	1.30	-0.38	-0.38	-0.15	Matches
590	Stanley Mills	eng ENG	MF	Oxford United	21	2003	43	2,511	58	60.7	27.9	1.04	75	0.25	0.50	25	0.07	0.98	1.08	1.25	-0.18	-0.18	+0.32	Matches
591	Yang Minhyeok	kr KOR	MF	Portsmouth	19	2006	15	672	45	16.2	7.5	1.20	64	0.00	0.80	15	1.07	1.00	0.67	1.33	-0.67	-0.67	-0.41	Matches
592	Yang Minhyeok	kr KOR	MF	Coventry City	19	2006	3	32	11	0.8	0.4	0.00		0.00	7.50	11	5.00	0.33	0.00	0.00	0.00	0.00	-1.14	Matches
593	Mo Missanga		FW	Oxford United			0					0		0	0		1							Matches
594	Alex Mitchell	eng ENG	DF	Charlton Athletic	23	2001	0					0		0	0		2							Matches
595	Billy Mitchell	eng ENG	MF	Millwall	25	2000	29	2,092	72	50.5	23.2	1.03	83	0.43	0.22	22	0.00	1.86	1.55	1.03	0.52	+0.52	+0.38	Matches
596	Zach Mitchell	eng ENG	DF	Charlton Athletic	20	2005	0					0		0	0		2							Matches
597	Jayson Molumby	ie IRL	MF	West Brom	25	1999	38	2,901	76	70.1	32.2	0.96	86	0.71	0.22	31	0.00	1.34	1.18	1.12	0.06	+0.06	+0.93	Matches
598	Jeremy Monga	eng ENG	MF	Leicester City	16	2009	27	931	34	22.5	10.3	0.78	67	0.00	1.84	21	1.26	1.11	1.94	0.97	0.97	+0.97	+1.53	Matches
599	Kristi Montgomery	sct SCO	MF	Blackburn	21	2004	21	804	38	19.4	8.9	0.79	80	0.34	1.57	17	1.12	1.48	1.46	1.46	0.00	0.00	+0.38	Matches
600	Elliott Moore	eng ENG	DF	Oxford United	28	1997	2	155	78	3.7	1.7	1.18	78	0.59	0.00		0.59	0.00	1.18	2.35	-1.18	-1.16	-0.89	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
601	Kieffer Moore	wls WAL	FW	Wrexham	32	1992	39	2,690	69	65.0	29.9	1.00	84	0.50	0.30	19	0.00	1.49	1.51	1.51	0.00	0.00	-0.25	Matches
