Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
345	Nikos Karelis	gr GRE	FW	Brentford	27	1992	1.0	0.00	1.00	0.00	0.0	1.00	0.00	0.00		0.00	0.00	Matches
346	Beram Kayal	il ISR	MF	Charlton Athletic	31	1988	2.4	0.00	0.83	0.83	100.0	0.85	0.85	0.00	0.00	0.00	0.00	Matches
347	Neeskens Kebano	cd COD	MF,FW	Fulham	27	1992	6.5	0.46	2.62	1.23	47.1	2.60	1.22	0.18	0.38	0.00	0.00	Matches
348	Liam Kelly	sct SCO	GK	QPR	23	1996	19.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
349	Richard Keogh	ie IRL	DF	Derby County	32	1986	8.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
350	Maikel Kieftenbeld	nl NED	MF	Birmingham City	29	1990	2.6	0.00	0.38	0.00	0.0	0.39	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
351	Andy King	wls WAL	MF	Huddersfield	30	1988	6.6	0.00	1.21	0.15	12.5	1.21	0.15	0.00	0.00	0.00	0.00	Matches
352	Stephen Kingsley	sct SCO	DF	Hull City	25	1994	7.0	0.00	0.14	0.00	0.0	0.14	0.00	0.00		0.00	0.00	Matches
353	Peter Kioso	cd COD	DF,MF	Luton Town	20	1998	0.0	0	0	0		0.00	0.00			0	0	Matches
354	Cédric Kipré	ci CIV	DF	Wigan Athletic	22	1996	32.4	0.06	0.40	0.25	61.5	0.40	0.25	0.15	0.25	0.00	0.00	Matches
355	Mateusz Klich	pl POL	MF	Leeds United	29	1990	42.2	0.14	1.80	0.57	31.6	1.80	0.57	0.05	0.17	0.05	0.07	Matches
356	Jason Knight	ie IRL	MF	Derby County	18	2001	20.1	0.30	1.39	0.70	50.0	1.40	0.70	0.21	0.43	0.00	0.00	Matches
357	Anthony Knockaert	fr FRA	FW,MF	Fulham	27	1991	31.5	0.10	2.51	0.89	35.4	2.51	0.89	0.04	0.11	0.00	0.00	Matches
358	Terence Kongolo	nl NED	DF	Huddersfield	25	1994	9.7	0.00	0.31	0.21	66.7	0.31	0.21	0.00	0.00	0.00	0.00	Matches
359	Terence Kongolo	nl NED	DF	Fulham	25	1994	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
360	Josh Koroma	sl SLE	MF	Huddersfield	20	1998	3.3	0.00	2.12	0.61	28.6	2.11	0.60	0.00	0.00	0.00	0.00	Matches
361	Filip Krovinović	hr CRO	MF	West Brom	23	1995	25.5	0.12	2.20	0.71	32.1	2.20	0.71	0.05	0.17	0.00	0.00	Matches
362	Rajiv van La Parra	nl NED	MF	Huddersfield	28	1991	2.4	0.00	1.25	0.00	0.0	1.23	0.00	0.00		0.00	0.00	Matches
363	Luca de la Torre	us USA	MF	Fulham	21	1998	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
364	Callum Lang	eng ENG	FW,MF	Wigan Athletic	20	1998	0.4	0.00	2.50	0.00	0.0	2.81	0.00	0.00		0.00	0.00	Matches
365	George Lapslie	eng ENG	MF	Charlton Athletic	21	1997	5.0	0.20	0.80	0.20	25.0	0.79	0.20	0.25	1.00	0.00	0.00	Matches
366	Tom Lawrence	wls WAL	MF,FW	Derby County	25	1994	35.8	0.28	2.49	0.81	32.6	2.49	0.81	0.11	0.34	0.00	0.00	Matches
367	Maxime Le Marchand	fr FRA	DF	Fulham	29	1989	3.4	0.00	0.29	0.00	0.0	0.30	0.00	0.00		0.00	0.00	Matches
368	Joe Ledley	wls WAL	MF	Charlton Athletic	32	1987	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
369	Ryan Ledson	eng ENG	MF,DF	Preston	21	1997	7.7	0.00	1.04	0.13	12.5	1.04	0.13	0.00	0.00	0.00	0.00	Matches
370	Elliot Lee	eng ENG	MF,FW	Luton Town	24	1994	6.4	0.16	0.94	0.31	33.3	0.93	0.31	0.17	0.50	0.00	0.00	Matches
371	Kieran Lee	eng ENG	MF	Sheffield Weds	31	1988	18.6	0.00	0.75	0.22	28.6	0.75	0.22	0.00	0.00	0.00	0.00	Matches
372	Tom Lees	eng ENG	DF	Sheffield Weds	28	1990	24.6	0.08	0.73	0.16	22.2	0.73	0.16	0.11	0.50	0.00	0.00	Matches
373	Toni Leistner	de GER	DF	QPR	28	1990	20.2	0.00	0.35	0.10	28.6	0.35	0.10	0.00	0.00	0.00	0.00	Matches
374	Jonathan Leko	eng ENG	FW,MF	Charlton Athletic	20	1999	16.8	0.30	1.19	0.54	45.0	1.19	0.54	0.25	0.56	0.00	0.00	Matches
375	Darragh Lenihan	ie IRL	DF	Blackburn	25	1994	36.7	0.08	0.68	0.16	24.0	0.68	0.16	0.12	0.50	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
376	Ryan Leonard	eng ENG	MF	Millwall	27	1992	12.0	0.08	1.17	0.42	35.7	1.16	0.42	0.07	0.20	0.00	0.00	Matches
377	Keane Lewis-Potter	eng ENG	MF	Hull City	18	2001	5.6	0.36	1.79	0.89	50.0	1.78	0.89	0.20	0.40	0.00	0.00	Matches
378	Eric Lichaj	us USA	DF	Hull City	30	1988	28.3	0.00	0.21	0.00	0.0	0.21	0.00	0.00		0.00	0.00	Matches
379	Ben Liddle	eng ENG	MF	Middlesbrough	20	1998	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
380	Liam Lindsay	sct SCO	DF	Stoke City	23	1995	17.2	0.12	0.58	0.17	30.0	0.58	0.17	0.20	0.67	0.00	0.00	Matches
381	Jake Livermore	eng ENG	MF	West Brom	29	1989	41.6	0.07	1.32	0.31	23.6	1.32	0.31	0.05	0.23	0.00	0.00	Matches
382	Danny Loader	cm CMR	MF	Reading	18	2000	1.2	0.00	1.67	0.00	0.0	1.61	0.00	0.00		0.00	0.00	Matches
383	Tom Lockyer	wls WAL	DF	Charlton Athletic	24	1994	43.0	0.00	0.47	0.12	25.0	0.47	0.12	0.00	0.00	0.00	0.00	Matches
384	Joe Lolley	eng ENG	MF	Nottingham	26	1992	35.8	0.25	2.91	0.75	26.0	2.91	0.76	0.09	0.33	0.00	0.00	Matches
385	George Long	eng ENG	GK	Hull City	25	1993	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
386	Jonas Lössl	dk DEN	GK	Huddersfield	30	1989	15.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
387	Jamal Lowe	jm JAM	MF,FW	Wigan Athletic	25	1994	38.4	0.16	1.46	0.57	39.3	1.46	0.57	0.11	0.27	0.00	0.00	Matches
388	Max Lowe	eng ENG	DF	Derby County	22	1997	25.4	0.00	0.20	0.08	40.0	0.20	0.08	0.00	0.00	0.00	0.00	Matches
389	Kazenga LuaLua	cd COD	FW,MF	Luton Town	28	1990	16.1	0.19	1.37	0.56	40.9	1.37	0.56	0.14	0.33	0.00	0.00	Matches
390	Kilian Ludewig	de GER	MF,DF	Barnsley	19	2000	14.0	0.00	0.50	0.14	28.6	0.50	0.14	0.00	0.00	0.00	0.00	Matches
391	Joe Lumley	eng ENG	GK	QPR	24	1995	27.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
392	Massimo Luongo	au AUS	MF	Sheffield Weds	26	1992	16.4	0.18	1.46	0.49	33.3	1.47	0.49	0.13	0.38	0.00	0.00	Matches
393	Angus MacDonald	eng ENG	DF	Hull City	26	1992	4.9	0.00	0.41	0.00	0.0	0.41	0.00	0.00		0.00	0.00	Matches
394	Lewis Macleod	sct SCO	MF	Wigan Athletic	25	1994	9.9	0.00	0.91	0.20	22.2	0.91	0.20	0.00	0.00	0.00	0.00	Matches
395	Marcus Maddison	eng ENG	MF	Hull City	25	1993	3.8	0.26	3.16	1.05	33.3	3.18	1.06	0.08	0.25	0.00	0.00	Matches
396	Gary Madine	eng ENG	FW	Cardiff City	28	1990	4.3	0.00	1.63	0.70	42.9	1.64	0.70	0.00	0.00	0.00	0.00	Matches
397	Niki Mäenpää	fi FIN	GK	Bristol City	34	1985	3.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
398	Josh Magennis	nir NIR	FW	Hull City	28	1990	19.0	0.21	1.37	0.53	38.5	1.37	0.53	0.12	0.30	0.05	0.05	Matches
399	Jacques Maghoma	cd COD	MF	Birmingham City	31	1987	9.5	0.11	1.47	0.32	21.4	1.48	0.32	0.07	0.33	0.00	0.00	Matches
400	Seán Maguire	ie IRL	MF,FW	Preston	25	1994	35.0	0.14	2.26	0.66	29.1	2.26	0.66	0.06	0.22	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
401	Connor Mahoney	eng ENG	MF,FW	Millwall	22	1997	16.3	0.12	1.10	0.43	38.9	1.11	0.43	0.11	0.29	0.00	0.00	Matches
402	Scott Malone	eng ENG	DF	Derby County	28	1991	13.1	0.08	0.46	0.23	50.0	0.46	0.23	0.17	0.33	0.00	0.00	Matches
403	Ryan Manning	ie IRL	DF	QPR	23	1996	41.0	0.10	1.17	0.44	37.5	1.17	0.44	0.08	0.22	0.00	0.00	Matches
404	Emiliano Marcondes	dk DEN	MF,FW	Brentford	24	1995	13.9	0.14	1.51	0.43	28.6	1.51	0.43	0.10	0.33	0.00	0.00	Matches
405	Jack Marriott	eng ENG	FW,MF	Derby County	24	1994	12.6	0.16	3.25	0.79	24.4	3.25	0.79	0.05	0.20	0.00	0.00	Matches
406	David Marshall	sct SCO	GK	Wigan Athletic	34	1985	39.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
407	Chris Martin	sct SCO	FW	Derby County	30	1988	23.2	0.47	1.64	0.69	42.1	1.64	0.69	0.24	0.56	0.09	0.09	Matches
408	Bruno Martins Indi	nl NED	DF	Stoke City	27	1992	31.0	0.00	0.23	0.13	57.1	0.23	0.13	0.00	0.00	0.00	0.00	Matches
409	Ayub Masika	ke KEN	FW,MF	Reading	26	1992	0.9	0.00	1.11	0.00	0.0	1.08	0.00	0.00		0.00	0.00	Matches
410	Han-Noah Massengo	fr FRA	MF	Bristol City	18	2001	21.2	0.00	0.52	0.05	9.1	0.52	0.05	0.00	0.00	0.00	0.00	Matches
411	Gavin Massey	eng ENG	MF,FW	Wigan Athletic	26	1992	19.2	0.00	1.72	0.31	18.2	1.72	0.31	0.00	0.00	0.00	0.00	Matches
412	Conor Masterson	ie IRL	DF	QPR	20	1998	10.7	0.09	0.28	0.09	33.3	0.28	0.09	0.33	1.00	0.00	0.00	Matches
413	Adam Matthews	wls WAL	DF,MF	Charlton Athletic	27	1992	28.0	0.00	0.14	0.00	0.0	0.14	0.00	0.00		0.00	0.00	Matches
414	Alfie Mawson	eng ENG	DF	Fulham	25	1994	24.4	0.00	0.49	0.04	8.3	0.49	0.04	0.00	0.00	0.00	0.00	Matches
415	Isaac Mbenza	be BEL	MF	Huddersfield	23	1996	2.1	0.00	0.48	0.00	0.0	0.48	0.00	0.00		0.00	0.00	Matches
416	Bryan Mbeumo	cm CMR	FW	Brentford	19	1999	32.6	0.46	2.48	1.01	40.7	2.48	1.01	0.19	0.45	0.00	0.00	Matches
417	Jason McCarthy	eng ENG	DF	Millwall	23	1995	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
418	James McClean	ie IRL	MF,FW	Stoke City	30	1989	33.2	0.21	1.66	0.51	30.9	1.66	0.51	0.13	0.41	0.00	0.00	Matches
419	Garath McCleary	jm JAM	MF	Reading	32	1987	5.3	0.19	2.08	0.57	27.3	2.07	0.56	0.09	0.33	0.00	0.00	Matches
420	Kevin McDonald	sct SCO	MF	Fulham	30	1988	6.9	0.00	0.58	0.29	50.0	0.58	0.29	0.00	0.00	0.00	0.00	Matches
421	Josh McEachran	eng ENG	MF	Birmingham City	26	1993	4.4	0.00	0.45	0.00	0.0	0.46	0.00	0.00		0.00	0.00	Matches
422	Aiden McGeady	ie IRL	MF,FW	Charlton Athletic	33	1986	6.5	0.00	1.54	0.46	30.0	1.53	0.46	0.00	0.00	0.00	0.00	Matches
423	Cameron McGeehan	nir NIR	MF	Barnsley	24	1995	9.8	0.20	1.63	0.31	18.8	1.63	0.31	0.13	0.67	0.00	0.00	Matches
424	Tom McIntyre	sct SCO	DF	Reading	20	1998	8.6	0.00	0.58	0.23	40.0	0.58	0.23	0.00	0.00	0.00	0.00	Matches
425	Barrie McKay	sct SCO	FW,MF	Swansea City	24	1994	0.9	0.00	3.33	1.11	33.3	3.51	1.17	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
426	Robbie McKenzie	eng ENG	DF	Hull City	20	1998	7.5	0.00	0.27	0.00	0.0	0.27	0.00	0.00		0.00	0.00	Matches
427	Sean McLoughlin	ie IRL	DF	Hull City	22	1996	5.6	0.00	0.54	0.18	33.3	0.54	0.18	0.00	0.00	0.00	0.00	Matches
428	Callum McManaman	eng ENG	FW,MF	Luton Town	28	1991	10.2	0.39	1.86	0.59	31.6	1.86	0.59	0.21	0.67	0.00	0.00	Matches
429	Paddy McNair	nir NIR	MF,DF	Middlesbrough	24	1995	36.4	0.16	1.48	0.36	24.1	1.48	0.36	0.07	0.31	0.05	0.08	Matches
430	Agus Medina	es ESP	DF,MF	Birmingham City	24	1994	0.0	0	0	0		0.00	0.00			0	0	Matches
431	Yakou Méïte	ci CIV	MF,FW	Reading	23	1996	32.0	0.41	3.28	1.09	33.3	3.28	1.09	0.11	0.34	0.03	0.06	Matches
432	Nathaniel Mendez-Laing	gt GUA	MF,FW	Cardiff City	27	1992	20.1	0.15	1.59	0.45	28.1	1.59	0.45	0.09	0.33	0.00	0.00	Matches
433	Illan Meslier	fr FRA	GK	Leeds United	19	2000	10.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
434	Matt Miazga	us USA	DF	Reading	24	1995	17.8	0.11	0.45	0.17	37.5	0.45	0.17	0.25	0.67	0.00	0.00	Matches
435	Alex Mighten	eng ENG	FW,MF	Nottingham	17	2002	0.6	0.00	1.67	1.67	100.0	1.70	1.70	0.00	0.00	0.00	0.00	Matches
436	George Miller	eng ENG	FW	Barnsley	20	1998	0.0	0	0	0		0.00	0.00			0	0	Matches
437	Rafa Mir	es ESP	FW	Nottingham	22	1997	2.4	0.00	5.42	0.83	15.4	5.39	0.83	0.00	0.00	0.00	0.00	Matches
438	Billy Mitchell	eng ENG	MF	Millwall	19	2000	1.5	0.00	0.67	0.00	0.0	0.68	0.00	0.00		0.00	0.00	Matches
439	Aleksandar Mitrović	rs SRB	FW	Fulham	24	1994	39.9	0.65	3.78	1.43	37.7	3.79	1.43	0.15	0.39	0.10	0.13	Matches
440	Jan Mlakar	si SVN	FW,MF	Wigan Athletic	20	1998	0.2	0.00	5.00	0.00	0.0	5.00	0.00	0.00		0.00	0.00	Matches
441	Jan Mlakar	si SVN	FW,MF	QPR	20	1998	1.2	0.00	0.83	0.00	0.0	0.85	0.00	0.00		0.00	0.00	Matches
442	Kamohelo Mokotjo	za RSA	MF	Brentford	28	1991	15.3	0.07	0.33	0.13	40.0	0.33	0.13	0.20	0.50	0.00	0.00	Matches
443	Jayson Molumby	ie IRL	MF	Millwall	19	1999	31.0	0.03	0.77	0.13	16.7	0.77	0.13	0.04	0.25	0.00	0.00	Matches
444	George Moncur	eng ENG	FW	Luton Town	25	1993	4.9	0.20	4.08	1.22	30.0	4.05	1.22	0.05	0.17	0.00	0.00	Matches
445	Jefferson Montero	ec ECU	MF	Birmingham City	29	1989	3.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
446	Kieffer Moore	wls WAL	FW	Wigan Athletic	26	1992	31.1	0.32	2.77	0.77	27.9	2.77	0.77	0.09	0.33	0.06	0.06	Matches
447	Liam Moore	jm JAM	DF	Reading	26	1993	40.4	0.02	0.67	0.10	14.8	0.67	0.10	0.04	0.25	0.00	0.00	Matches
448	Taylor Moore	eng ENG	DF	Bristol City	22	1997	14.4	0.07	0.49	0.14	28.6	0.49	0.14	0.14	0.50	0.00	0.00	Matches
449	Aaron Mooy	au AUS	MF	Huddersfield	28	1990	1.0	0.00	1.00	0.00	0.0	1.00	0.00	0.00		0.00	0.00	Matches
450	Albie Morgan	eng ENG	MF	Charlton Athletic	19	2000	12.1	0.00	1.65	0.33	20.0	1.65	0.33	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
451	Michael Morrison	eng ENG	DF	Reading	31	1988	42.1	0.05	0.33	0.14	42.9	0.33	0.14	0.14	0.33	0.00	0.00	Matches
452	Ravel Morrison	jm JAM	MF	Middlesbrough	26	1993	2.4	0.00	1.25	0.00	0.0	1.27	0.00	0.00		0.00	0.00	Matches
453	Sean Morrison	eng ENG	DF	Cardiff City	28	1991	35.0	0.11	0.86	0.43	50.0	0.86	0.43	0.13	0.27	0.00	0.00	Matches
454	Sam Morsy	eg EGY	MF	Wigan Athletic	27	1991	43.0	0.07	0.93	0.28	30.0	0.93	0.28	0.08	0.25	0.00	0.00	Matches
455	Harold Moukoudi	cm CMR	DF,MF	Middlesbrough	21	1997	8.0	0.00	0.13	0.00	0.0	0.12	0.00	0.00		0.00	0.00	Matches
456	Louis Moult	eng ENG	FW	Preston	27	1992	1.1	0.91	1.82	1.82	100.0	1.76	1.76	0.50	0.50	0.00	0.00	Matches
457	Steve Mounié	bj BEN	FW	Huddersfield	24	1994	15.8	0.51	2.66	1.14	42.9	2.66	1.14	0.17	0.39	0.06	0.06	Matches
458	Alex Mowatt	eng ENG	MF	Barnsley	24	1995	43.5	0.07	1.61	0.41	25.7	1.61	0.41	0.04	0.17	0.00	0.00	Matches
459	Kerim Mrabti	se SWE	FW,MF	Birmingham City	25	1994	9.7	0.21	1.34	0.62	46.2	1.33	0.62	0.08	0.17	0.10	0.10	Matches
460	Erwin Mulder	nl NED	GK	Swansea City	30	1989	3.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
461	Charlie Mulgrew	sct SCO	DF	Wigan Athletic	33	1986	11.7	0.00	0.68	0.17	25.0	0.69	0.17	0.00	0.00	0.00	0.00	Matches
462	Charlie Mulgrew	sct SCO	DF	Blackburn	33	1986	2.0	0.00	0.50	0.00	0.0	0.50	0.00	0.00		0.00	0.00	Matches
463	Hayden Muller	eng ENG	DF,MF	Millwall	17	2002	0.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
464	Arijanet Muric	xk KVX	GK	Nottingham	20	1998	4.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
465	Jacob Murphy	eng ENG	MF,FW	Sheffield Weds	24	1995	25.5	0.35	2.47	0.86	34.9	2.47	0.86	0.14	0.41	0.00	0.00	Matches
466	Josh Murphy	eng ENG	MF	Cardiff City	24	1995	16.1	0.31	2.17	0.56	25.7	2.18	0.56	0.14	0.56	0.00	0.00	Matches
467	Ádám Nagy	hu HUN	MF	Bristol City	24	1995	16.5	0.06	0.42	0.12	28.6	0.42	0.12	0.14	0.50	0.00	0.00	Matches
468	Kal Naismith	sct SCO	DF,MF	Wigan Athletic	27	1992	24.8	0.12	1.21	0.60	50.0	1.21	0.60	0.10	0.20	0.00	0.00	Matches
469	Kyle Naughton	eng ENG	DF	Swansea City	30	1988	27.6	0.11	0.40	0.14	36.4	0.40	0.14	0.27	0.75	0.00	0.00	Matches
470	Badou Ndiaye	sn SEN	MF	Stoke City	28	1990	9.8	0.00	0.71	0.00	0.0	0.72	0.00	0.00		0.00	0.00	Matches
471	Curtis Nelson	eng ENG	DF	Cardiff City	26	1993	32.2	0.03	0.43	0.09	21.4	0.43	0.09	0.07	0.33	0.00	0.00	Matches
472	Julien Ngoy	be BEL	FW,MF	Stoke City	21	1997	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
473	Eddie Nketiah	eng ENG	FW	Leeds United	20	1999	5.7	0.53	2.81	1.75	62.5	2.83	1.77	0.19	0.30	0.00	0.00	Matches
474	Lukas Nmecha	de GER	FW,MF	Middlesbrough	20	1998	5.2	0.00	2.12	0.38	18.2	2.10	0.38	0.00	0.00	0.00	0.00	Matches
475	Andrija Novakovich	us USA	FW	Reading	22	1996	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
476	David Nugent	eng ENG	FW	Preston	34	1985	11.4	0.09	1.93	0.35	18.2	1.94	0.35	0.05	0.25	0.00	0.00	Matches
477	Atdhe Nuhiu	xk KVX	FW	Sheffield Weds	30	1989	16.7	0.36	2.22	0.84	37.8	2.22	0.84	0.14	0.36	0.06	0.06	Matches
478	Ryan Nyambe	na NAM	DF	Blackburn	21	1997	29.0	0.00	0.10	0.00	0.0	0.10	0.00	0.00		0.00	0.00	Matches
479	Christian Nørgaard	dk DEN	MF	Brentford	25	1994	38.5	0.00	0.83	0.10	12.5	0.83	0.10	0.00	0.00	0.00	0.00	Matches
480	Aiden O'Brien	ie IRL	MF,FW	Millwall	25	1993	7.4	0.41	1.22	0.54	44.4	1.22	0.54	0.33	0.75	0.00	0.00	Matches
481	Lewis O'Brien	eng ENG	MF	Huddersfield	20	1998	35.6	0.06	0.84	0.17	20.0	0.84	0.17	0.07	0.33	0.00	0.00	Matches
482	Callum O'Dowda	ie IRL	MF	Bristol City	24	1995	18.0	0.06	0.83	0.22	26.7	0.83	0.22	0.07	0.25	0.00	0.00	Matches
483	Tyrone O'Neill	eng ENG	FW	Middlesbrough	19	1999	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
484	Matt O'Riley	dk DEN	MF	Fulham	18	2000	0.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
485	Dara O'Shea	ie IRL	DF	West Brom	20	1999	16.5	0.18	0.73	0.30	41.7	0.73	0.30	0.25	0.60	0.00	0.00	Matches
486	Tashan Oakley-Boothe	eng ENG	MF	Stoke City	19	2000	1.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
487	Micah Obiero	ke KEN	FW,MF	Huddersfield	18	2001	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
488	Jordan Obita	ug UGA	MF,DF	Reading	25	1993	15.0	0.13	0.87	0.40	46.2	0.86	0.40	0.15	0.33	0.00	0.00	Matches
489	Denis Odoi	gh GHA	DF	Fulham	31	1988	28.9	0.00	0.55	0.07	12.5	0.55	0.07	0.00	0.00	0.00	0.00	Matches
490	Moses Odubajo	eng ENG	DF,MF	Sheffield Weds	26	1993	18.9	0.00	0.37	0.11	28.6	0.37	0.11	0.00	0.00	0.00	0.00	Matches
491	Clarke Oduor	ke KEN	DF,MF	Barnsley	20	1999	10.5	0.10	0.57	0.10	16.7	0.57	0.10	0.17	1.00	0.00	0.00	Matches
492	Jaakko Oksanen	fi FIN	MF	Brentford	18	2000	0.0	0	0	0		0.00	0.00			0	0	Matches
493	Michael Olise	fr FRA	MF	Reading	17	2001	12.6	0.00	1.43	0.40	27.8	1.43	0.40	0.00	0.00	0.00	0.00	Matches
494	Josh Onomah	eng ENG	MF	Fulham	22	1997	19.9	0.15	1.46	0.40	27.6	1.46	0.40	0.10	0.38	0.00	0.00	Matches
495	Bright Osayi-Samuel	ng NGA	MF,FW	QPR	21	1997	32.9	0.15	1.40	0.52	37.0	1.40	0.52	0.11	0.29	0.00	0.00	Matches
496	Deji Oshilaja	eng ENG	DF,MF	Charlton Athletic	26	1993	17.6	0.00	0.28	0.17	60.0	0.28	0.17	0.00	0.00	0.00	0.00	Matches
497	Gabriel Osho	ng NGA	DF	Reading	20	1998	3.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
498	Aramide Oteh	eng ENG	MF	QPR	20	1998	2.1	0.00	1.90	1.43	75.0	1.91	1.44	0.00	0.00	0.00	0.00	Matches
499	Erhun Oztumer		FW,MF	Charlton Athletic	28	1991	8.8	0.00	1.25	0.34	27.3	1.25	0.34	0.00	0.00	0.00	0.00	Matches
500	Marlon Pack	eng ENG	MF	Cardiff City	28	1991	31.6	0.06	0.60	0.13	21.1	0.60	0.13	0.11	0.50	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
501	Marlon Pack	eng ENG	MF	Bristol City	28	1991	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
502	Kasey Palmer	jm JAM	MF	Bristol City	22	1996	11.8	0.08	2.03	0.42	20.8	2.03	0.42	0.04	0.20	0.00	0.00	Matches
503	Liam Palmer	sct SCO	DF	Sheffield Weds	27	1991	31.9	0.00	0.34	0.13	36.4	0.34	0.13	0.00	0.00	0.00	0.00	Matches
504	Romal Palmer	eng ENG	MF	Barnsley	19	1999	1.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
505	Callum Paterson	sct SCO	FW,MF	Cardiff City	24	1994	19.9	0.25	1.46	0.65	44.8	1.46	0.65	0.17	0.38	0.00	0.00	Matches
506	Jamie Paterson	eng ENG	MF	Derby County	27	1991	5.5	0.18	0.73	0.36	50.0	0.73	0.37	0.25	0.50	0.00	0.00	Matches
507	Jamie Paterson	eng ENG	MF	Bristol City	27	1991	15.1	0.40	1.66	0.60	36.0	1.65	0.59	0.24	0.67	0.00	0.00	Matches
508	Alex Pearce	ie IRL	DF	Millwall	30	1988	26.2	0.00	0.15	0.00	0.0	0.15	0.00	0.00		0.00	0.00	Matches
509	Jason Pearce	eng ENG	DF	Charlton Athletic	31	1987	34.7	0.03	0.49	0.12	23.5	0.49	0.12	0.06	0.25	0.00	0.00	Matches
510	Tom Pearce	eng ENG	DF	Wigan Athletic	21	1998	4.0	0.00	0.50	0.00	0.0	0.50	0.00	0.00		0.00	0.00	Matches
511	Aynsley Pears	eng ENG	GK	Middlesbrough	21	1998	24.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
512	Ben Pearson	eng ENG	MF	Preston	24	1995	37.0	0.03	0.35	0.08	23.1	0.35	0.08	0.08	0.33	0.00	0.00	Matches
513	Matty Pearson	eng ENG	DF	Luton Town	25	1993	40.7	0.05	0.37	0.07	20.0	0.37	0.07	0.13	0.67	0.00	0.00	Matches
514	Kristian Pedersen	dk DEN	DF	Birmingham City	24	1994	44.0	0.09	0.77	0.23	29.4	0.77	0.23	0.12	0.40	0.00	0.00	Matches
515	Pelé	gw GNB	MF	Reading	27	1991	24.1	0.04	0.37	0.08	22.2	0.37	0.08	0.11	0.50	0.00	0.00	Matches
516	Lee Peltier	eng ENG	DF	Cardiff City	32	1986	24.0	0.00	0.08	0.00	0.0	0.08	0.00	0.00		0.00	0.00	Matches
517	Joey Pelupessy	id IDN	MF	Sheffield Weds	26	1993	10.4	0.00	0.19	0.10	50.0	0.19	0.10	0.00	0.00	0.00	0.00	Matches
518	Matthew Pennington	eng ENG	DF	Hull City	24	1994	12.3	0.00	0.33	0.00	0.0	0.33	0.00	0.00		0.00	0.00	Matches
