Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
272	Joe Gelhardt	eng ENG	MF,FW	Hull City	22	2002	20	19	1,593	17.7	0.28	0.00	0.28	0.17	0.11	0.11	0.23	0.00	0.28	0.00	0.28	0.17	0.17	Matches
273	Joe Gelhardt	eng ENG	FW,MF	Leeds United	22	2002	2	0	10	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
274	Anwar El Ghazi	nl NED	MF,FW	Cardiff City	29	1995	25	14	1,175	13.1	0.23	0.08	0.31	0.23	0.00	0.00	0.00	0.00	0.23	0.08	0.31	0.23	0.31	Matches
275	Liam Gibbs	eng ENG	MF	Norwich City	21	2002	9	1	212	2.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
276	Ben Gibson	eng ENG	DF	Stoke City	31	1993	24	22	1,946	21.6	0.14	0.00	0.14	0.14	0.00	0.00	0.28	0.00	0.14	0.00	0.14	0.14	0.14	Matches
277	Lewis Gibson	eng ENG	DF	Preston	24	2000	19	19	1,634	18.2	0.05	0.00	0.05	0.05	0.00	0.00	0.11	0.00	0.06	0.00	0.06	0.06	0.06	Matches
278	Lewis Gibson	eng ENG	DF	Plymouth Argyle	24	2000	18	18	1,620	18.0	0.06	0.06	0.11	0.06	0.00	0.00	0.06	0.00	0.06	0.06	0.11	0.06	0.11	Matches
279	Alexander Gilbert	ie IRL	MF	Middlesbrough	22	2001	7	0	77	0.9	1.11	0.00	1.11	1.11	0.00	0.00	0.00	0.00	1.17	0.00	1.17	1.17	1.17	Matches
280	Alfie Gilchrist	eng ENG	DF	Sheffield United	20	2003	30	27	2,103	23.4	0.00	0.09	0.09	0.00	0.00	0.00	0.21	0.00	0.00	0.09	0.09	0.00	0.09	Matches
281	Ryan Giles	eng ENG	DF	Middlesbrough	24	2000	12	3	307	3.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
282	Ryan Giles	eng ENG	DF	Hull City	24	2000	16	11	904	10.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
283	Josh Ginnelly	eng ENG	FW,MF	Swansea City	27	1997	3	0	33	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
284	Tom Glover	au AUS	GK	Middlesbrough	26	1997	7	6	571	6.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
285	Wilfried Gnonto	it ITA	MF	Leeds United	20	2003	43	26	2,276	25.3	0.36	0.24	0.59	0.36	0.00	0.00	0.20	0.00	0.36	0.24	0.59	0.36	0.59	Matches
286	Lynden Gooch	us USA	DF,MF	Stoke City	28	1995	20	12	1,038	11.5	0.00	0.09	0.09	0.00	0.00	0.00	0.26	0.00	0.00	0.09	0.09	0.00	0.09	Matches
287	Tyler Goodrham	eng ENG	MF	Oxford United	20	2003	41	33	3,052	33.9	0.09	0.18	0.27	0.09	0.00	0.00	0.15	0.00	0.09	0.18	0.27	0.09	0.27	Matches
288	Will Goodwin	eng ENG	FW	Oxford United	22	2002	3	0	23	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
289	Kaide Gordon	eng ENG	FW	Portsmouth	19	2004	5	0	154	1.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
290	Kaide Gordon	eng ENG	FW	Norwich City	19	2004	10	1	181	2.0	0.50	0.00	0.50	0.50	0.00	0.00	0.50	0.00	0.50	0.00	0.50	0.50	0.50	Matches
291	Kenzo Goudmijn	nl NED	MF	Derby County	22	2001	41	29	2,321	25.8	0.08	0.08	0.16	0.08	0.00	0.00	0.16	0.00	0.08	0.08	0.16	0.08	0.16	Matches
292	Dimitris Goutas	gr GRE	DF	Cardiff City	30	1994	34	33	2,919	32.4	0.03	0.03	0.06	0.03	0.00	0.00	0.09	0.03	0.03	0.03	0.06	0.03	0.06	Matches
293	Karlan Grant	eng ENG	MF,FW	West Brom	26	1997	43	34	2,930	32.6	0.21	0.06	0.28	0.21	0.00	0.00	0.06	0.00	0.22	0.06	0.28	0.22	0.28	Matches
294	Andre Gray	jm JAM	FW	Plymouth Argyle	33	1991	13	5	550	6.1	0.49	0.16	0.66	0.49	0.00	0.00	0.16	0.00	0.49	0.16	0.65	0.49	0.65	Matches
295	Harry Gray	eng ENG	FW	Leeds United	15	2008	1	0	5	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
296	Sam Greenwood	eng ENG	MF,FW	Preston	22	2002	38	29	2,427	27.0	0.19	0.11	0.30	0.11	0.07	0.07	0.33	0.07	0.19	0.11	0.30	0.11	0.22	Matches
297	Joshua Griffiths	eng ENG	GK	West Brom	22	2001	6	6	540	6.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
298	Matt Grimes	eng ENG	MF	Coventry City	29	1995	16	15	1,366	15.2	0.13	0.07	0.20	0.13	0.00	0.00	0.26	0.00	0.13	0.07	0.20	0.13	0.20	Matches
299	Matt Grimes	eng ENG	MF	Swansea City	29	1995	29	29	2,610	29.0	0.07	0.03	0.10	0.03	0.03	0.03	0.14	0.00	0.07	0.03	0.10	0.03	0.07	Matches
300	Daniel Grimshaw	eng ENG	GK	Plymouth Argyle	26	1998	21	21	1,890	21.0	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
301	Ilia Gruev	bg BUL	MF	Leeds United	24	2000	23	20	1,699	18.9	0.00	0.11	0.11	0.00	0.00	0.00	0.16	0.00	0.00	0.11	0.11	0.00	0.11	Matches
302	Makhtar Gueye	sn SEN	FW	Blackburn	26	1997	44	23	2,193	24.4	0.25	0.25	0.49	0.25	0.00	0.00	0.41	0.04	0.25	0.25	0.49	0.25	0.49	Matches
303	Josuha Guilavogui	fr FRA	DF,MF	Leeds United	33	1990	16	0	65	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
304	Angus Gunn	sct SCO	GK	Norwich City	28	1996	35	35	3,104	34.5	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
305	Darko Gyabi	eng ENG	MF	Plymouth Argyle	20	2004	43	34	2,841	31.6	0.03	0.06	0.09	0.03	0.00	0.00	0.32	0.00	0.03	0.06	0.10	0.03	0.10	Matches
306	Hayden Hackney	eng ENG	MF	Middlesbrough	22	2002	43	43	3,792	42.1	0.12	0.07	0.19	0.12	0.00	0.00	0.21	0.02	0.12	0.07	0.19	0.12	0.19	Matches
307	Rami Al Hajj	se SWE	MF	Plymouth Argyle	22	2001	28	18	1,374	15.3	0.20	0.00	0.20	0.20	0.00	0.00	0.07	0.00	0.20	0.00	0.20	0.20	0.20	Matches
308	Ali Al Hamadi	iq IRQ	FW	Stoke City	22	2002	15	11	829	9.2	0.22	0.00	0.22	0.22	0.00	0.00	0.22	0.00	0.22	0.00	0.22	0.22	0.22	Matches
309	Gustavo Hamer	nl NED	MF	Sheffield United	27	1997	41	36	3,124	34.7	0.26	0.20	0.46	0.26	0.00	0.00	0.37	0.00	0.26	0.20	0.46	0.26	0.46	Matches
310	Micah Hamilton	eng ENG	MF	Middlesbrough	20	2003	13	2	316	3.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
311	Grant Hanley	sct SCO	DF	Norwich City	32	1991	3	1	79	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
312	Ryan Hardie	sct SCO	FW,MF	Plymouth Argyle	27	1997	37	28	2,265	25.2	0.40	0.12	0.52	0.28	0.12	0.12	0.00	0.00	0.40	0.12	0.52	0.28	0.40	Matches
313	Wes Harding	jm JAM	DF	Millwall	27	1996	5	2	193	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	Matches
314	Marcus Harness	eng ENG	MF,FW	Derby County	28	1996	41	26	2,356	26.2	0.15	0.11	0.27	0.15	0.00	0.00	0.42	0.00	0.15	0.11	0.27	0.15	0.27	Matches
315	Mark Harris	wls WAL	FW	Oxford United	25	1998	46	34	2,893	32.1	0.19	0.09	0.28	0.19	0.00	0.00	0.09	0.00	0.19	0.09	0.28	0.19	0.28	Matches
316	Daiki Hashioka	jp JPN	DF,MF	Luton Town	25	1999	17	12	1,204	13.4	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
317	Joseph Hatch	wls WAL	MF	Plymouth Argyle	17	2006	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
318	Ryo Hatsuse	jp JPN	DF	Sheffield Weds	27	1997	6	5	348	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
319	Isaac Hayden	jm JAM	MF	Portsmouth	29	1995	17	12	936	10.4	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
320	Conor Hazard	nir NIR	GK	Plymouth Argyle	26	1998	25	25	2,250	25.0	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
321	Ryan Hedges	wls WAL	MF	Blackburn	29	1995	42	33	2,561	28.5	0.04	0.07	0.11	0.04	0.00	0.00	0.14	0.00	0.04	0.07	0.11	0.04	0.11	Matches
322	Torbjørn Heggem	no NOR	DF	West Brom	25	1999	45	45	4,010	44.6	0.02	0.04	0.07	0.02	0.00	0.00	0.07	0.00	0.02	0.04	0.07	0.02	0.07	Matches
323	Michał Helik	pl POL	DF	Oxford United	28	1995	20	20	1,800	20.0	0.25	0.00	0.25	0.25	0.00	0.00	0.20	0.00	0.25	0.00	0.25	0.25	0.25	Matches
324	Onel Hernández	cu CUB	FW	Norwich City	31	1993	23	5	639	7.1	0.00	0.42	0.42	0.00	0.00	0.00	0.28	0.00	0.00	0.42	0.42	0.00	0.42	Matches
325	Brad Hills	eng ENG	DF	Norwich City	20	2004	3	0	16	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
326	Yu Hirakawa	jp JPN	MF	Bristol City	23	2001	36	17	1,657	18.4	0.11	0.11	0.22	0.11	0.00	0.00	0.00	0.00	0.11	0.11	0.22	0.11	0.22	Matches
327	Václav Hladký	cz CZE	GK	Burnley	33	1990	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
328	Rob Holding	eng ENG	DF	Sheffield United	28	1995	10	4	420	4.7	0.00	0.21	0.21	0.00	0.00	0.00	0.21	0.00	0.00	0.21	0.21	0.00	0.21	Matches
329	Mason Holgate	jm JAM	DF	West Brom	27	1996	26	21	1,983	22.0	0.05	0.05	0.09	0.05	0.00	0.00	0.09	0.00	0.05	0.05	0.09	0.05	0.09	Matches
330	Duane Holmes	us USA	MF	Preston	29	1994	29	6	835	9.3	0.11	0.11	0.22	0.11	0.00	0.00	0.43	0.00	0.11	0.11	0.22	0.11	0.22	Matches
331	Tom Holmes	eng ENG	DF	Luton Town	24	2000	18	15	1,316	14.6	0.07	0.07	0.14	0.07	0.00	0.00	0.27	0.07	0.07	0.07	0.14	0.07	0.14	Matches
332	George Honeyman	eng ENG	MF	Millwall	29	1994	40	28	2,422	26.9	0.07	0.19	0.26	0.07	0.00	0.00	0.26	0.00	0.07	0.19	0.26	0.07	0.26	Matches
333	Ethan Horvath	us USA	GK	Cardiff City	29	1995	17	17	1,530	17.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
334	Jordan Houghton	eng ENG	MF	Plymouth Argyle	28	1995	30	15	1,526	17.0	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	Matches
335	Andreas Hountondji	bj BEN	MF,FW	Burnley	22	2002	9	2	209	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
336	Jonny Howson	eng ENG	DF,MF	Middlesbrough	36	1988	21	15	1,396	15.5	0.06	0.00	0.06	0.06	0.00	0.00	0.00	0.00	0.06	0.00	0.06	0.06	0.06	Matches
337	Andrew Hughes	wls WAL	DF,MF	Preston	32	1992	40	36	3,236	36.0	0.00	0.03	0.03	0.00	0.00	0.00	0.22	0.00	0.00	0.03	0.03	0.00	0.03	Matches
338	Charlie Hughes	eng ENG	DF	Hull City	20	2003	27	26	2,345	26.1	0.04	0.04	0.08	0.04	0.00	0.00	0.34	0.00	0.04	0.04	0.08	0.04	0.08	Matches
339	Trai Hume	nir NIR	DF	Sunderland	22	2002	44	43	3,810	42.3	0.07	0.14	0.21	0.07	0.00	0.00	0.26	0.02	0.07	0.14	0.21	0.07	0.21	Matches
340	Bashir Humphreys	eng ENG	DF	Burnley	21	2003	25	20	1,777	19.7	0.05	0.10	0.15	0.05	0.00	0.00	0.15	0.05	0.05	0.10	0.15	0.05	0.15	Matches
341	Shaun Hutchinson	eng ENG	DF	Millwall	33	1990	9	4	396	4.4	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	Matches
342	Dominic Hyam	sct SCO	DF	Blackburn	28	1995	46	46	4,140	46.0	0.04	0.04	0.09	0.04	0.00	0.00	0.11	0.00	0.04	0.04	0.09	0.04	0.09	Matches
343	Adam Idah	ie IRL	FW	Norwich City	23	2001	1	0	30	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
344	Kelechi Iheanacho	ng NGA	MF,FW	Middlesbrough	27	1996	15	9	765	8.5	0.12	0.24	0.35	0.12	0.00	0.00	0.00	0.00	0.12	0.24	0.35	0.12	0.35	Matches
345	Michael Ihiekwe	eng ENG	DF	Sheffield Weds	31	1992	22	20	1,821	20.2	0.10	0.00	0.10	0.10	0.00	0.00	0.10	0.00	0.10	0.00	0.10	0.10	0.10	Matches
346	Samuel Iling-Junior	eng ENG	DF,MF	Middlesbrough	20	2003	16	11	1,057	11.7	0.09	0.17	0.26	0.09	0.00	0.00	0.17	0.00	0.09	0.17	0.26	0.09	0.26	Matches
347	Tom Ince	eng ENG	MF	Watford	32	1992	32	13	1,289	14.3	0.07	0.07	0.14	0.00	0.07	0.07	0.07	0.00	0.07	0.07	0.14	0.00	0.07	Matches
348	Svante Ingelsson	se SWE	MF	Sheffield Weds	26	1998	35	19	1,692	18.8	0.05	0.27	0.32	0.05	0.00	0.00	0.27	0.00	0.05	0.27	0.32	0.05	0.32	Matches
349	Matt Ingram	eng ENG	GK	Oxford United	30	1993	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
350	Dominic Iorfa	eng ENG	DF	Sheffield Weds	29	1995	22	17	1,435	15.9	0.06	0.00	0.06	0.06	0.00	0.00	0.25	0.00	0.06	0.00	0.06	0.06	0.06	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
351	Wilson Isidor	ht HAI	FW	Sunderland	23	2000	43	34	3,112	34.6	0.35	0.06	0.40	0.35	0.00	0.06	0.26	0.00	0.35	0.06	0.40	0.35	0.40	Matches
352	Freddie Issaka	wls WAL	MF	Plymouth Argyle	18	2006	19	3	596	6.6	0.15	0.00	0.15	0.15	0.00	0.00	0.00	0.15	0.15	0.00	0.15	0.15	0.15	Matches
353	Mihailo Ivanović	rs SRB	FW,MF	Millwall	19	2004	37	23	2,176	24.2	0.50	0.00	0.50	0.45	0.04	0.04	0.08	0.00	0.50	0.00	0.50	0.45	0.45	Matches
354	Kayden Jackson	eng ENG	MF,FW	Derby County	30	1994	46	28	2,575	28.6	0.10	0.07	0.17	0.10	0.00	0.00	0.21	0.00	0.10	0.07	0.17	0.10	0.17	Matches
355	Matty Jacob	eng ENG	DF	Hull City	23	2001	8	4	447	5.0	0.20	0.00	0.20	0.20	0.00	0.00	0.40	0.00	0.20	0.00	0.20	0.20	0.20	Matches
356	Daniel James	wls WAL	MF	Leeds United	26	1997	36	30	2,609	29.0	0.41	0.31	0.72	0.41	0.00	0.00	0.14	0.00	0.41	0.31	0.72	0.41	0.72	Matches
357	William Jarvis	eng ENG	MF	Hull City	21	2002	6	0	161	1.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
358	Daniel Jebbison	ca CAN	FW	Watford	20	2003	13	3	387	4.3	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	Matches
359	Lukas Jensen	dk DEN	GK	Millwall	25	1999	41	41	3,689	41.0	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
360	Eom Ji-sung	kr KOR	MF	Swansea City	22	2002	37	28	2,287	25.4	0.12	0.08	0.20	0.12	0.00	0.00	0.08	0.00	0.12	0.08	0.20	0.12	0.20	Matches
361	Viktor Johansson	se SWE	GK	Stoke City	25	1998	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	Matches
362	Daniel Johnson	jm JAM	MF	Stoke City	31	1992	1	0	5	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
363	Joseph Johnson	eng ENG	DF,MF	Luton Town	18	2006	8	5	470	5.2	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.19	0.00	0.00	0.00	0.00	0.00	Matches
364	Marvin Johnson	eng ENG	MF,DF	Sheffield Weds	33	1990	41	30	2,795	31.1	0.00	0.06	0.06	0.00	0.00	0.00	0.10	0.00	0.00	0.06	0.06	0.00	0.06	Matches
365	Michael Johnston	ie IRL	MF	West Brom	25	1999	40	25	2,069	23.0	0.13	0.22	0.35	0.13	0.00	0.00	0.13	0.00	0.13	0.22	0.35	0.13	0.35	Matches
366	Alfie Jones	ca CAN	DF	Hull City	26	1997	41	37	3,389	37.7	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
367	Harrison Jones	eng ENG	MF	Sunderland	19	2004	4	2	132	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	Matches
368	Isaiah Jones	gy GUY	MF	Middlesbrough	25	1999	21	8	796	8.8	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
369	Isaiah Jones	gy GUY	MF	Luton Town	25	1999	17	16	1,310	14.6	0.14	0.00	0.14	0.14	0.00	0.00	0.27	0.00	0.14	0.00	0.14	0.14	0.14	Matches
370	Kyle Joseph	sct SCO	FW,MF	Hull City	22	2001	16	13	1,009	11.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
371	Mateo Joseph	es ESP	FW	Leeds United	20	2003	39	11	1,285	14.3	0.21	0.21	0.42	0.21	0.00	0.00	0.00	0.00	0.21	0.21	0.42	0.21	0.42	Matches
372	Mads Juel Andersen	dk DEN	DF	Luton Town	26	1997	8	5	410	4.6	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Matches
373	Bae Jun-ho	kr KOR	MF	Stoke City	20	2003	45	37	3,260	36.2	0.08	0.14	0.22	0.08	0.00	0.00	0.14	0.00	0.08	0.14	0.22	0.08	0.22	Matches
374	Matěj Jurásek	cz CZE	FW	Norwich City	20	2003	2	1	83	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
375	Abdoulaye Kamara	gn GUI	MF	Portsmouth	19	2004	5	0	124	1.4	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
376	Abu Kamara	eng ENG	FW,MF	Norwich City	21	2003	2	0	17	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
377	Abu Kamara	eng ENG	MF,FW	Hull City	21	2003	36	25	2,256	25.1	0.20	0.12	0.32	0.20	0.00	0.00	0.04	0.00	0.20	0.12	0.32	0.20	0.32	Matches
378	Thomas Kaminski	be BEL	GK	Luton Town	31	1992	45	45	3,990	44.3	0.00	0.02	0.02	0.00	0.00	0.00	0.11	0.02	0.00	0.02	0.02	0.00	0.02	Matches
379	Wilfried Kanga	ci CIV	FW	Cardiff City	26	1998	15	5	458	5.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
380	Augustus Kargbo	sl SLE	MF	Blackburn	24	1999	8	2	186	2.1	0.00	0.48	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.48	0.00	0.48	Matches
381	Nikola Katić	ba BIH	DF	Plymouth Argyle	27	1996	15	14	1,223	13.6	0.07	0.00	0.07	0.07	0.00	0.00	0.15	0.00	0.07	0.00	0.07	0.07	0.07	Matches
382	Edo Kayembe	cd COD	MF,FW	Watford	26	1998	44	37	3,196	35.5	0.23	0.03	0.25	0.17	0.06	0.06	0.31	0.03	0.23	0.03	0.25	0.17	0.20	Matches
383	Will Keane	ie IRL	FW,MF	Preston	31	1993	27	13	1,124	12.5	0.24	0.00	0.24	0.24	0.00	0.00	0.00	0.00	0.24	0.00	0.24	0.24	0.24	Matches
384	Kévin Keben	cm CMR	DF	Watford	20	2004	6	3	256	2.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	Matches
385	Daniel Kelly	sct SCO	MF	Millwall	18	2005	2	0	20	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
386	Kaine Kesler-Hayden	eng ENG	MF,DF	Preston	21	2002	44	41	3,670	40.8	0.05	0.07	0.12	0.05	0.00	0.00	0.15	0.00	0.05	0.07	0.12	0.05	0.12	Matches
387	Josh Key	eng ENG	DF	Swansea City	24	1999	45	39	3,469	38.5	0.03	0.08	0.10	0.03	0.00	0.00	0.08	0.00	0.03	0.08	0.10	0.03	0.10	Matches
388	Ben Killip	eng ENG	GK	Portsmouth	28	1995	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
389	Peter Kioso	cd COD	DF	Oxford United	25	1998	30	26	2,302	25.6	0.00	0.04	0.04	0.00	0.00	0.00	0.23	0.00	0.00	0.04	0.04	0.00	0.04	Matches
390	Liam Kitching	eng ENG	DF	Coventry City	24	1999	27	26	2,284	25.4	0.00	0.04	0.04	0.00	0.00	0.00	0.28	0.00	0.00	0.04	0.04	0.00	0.04	Matches
391	Jason Knight	ie IRL	MF	Bristol City	23	2001	46	46	4,140	46.0	0.07	0.13	0.20	0.07	0.00	0.00	0.13	0.00	0.07	0.13	0.20	0.07	0.20	Matches
392	Olaf Kobacki	pl POL	FW,MF	Sheffield Weds	23	2001	12	4	369	4.1	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
393	Luca Koleosho	it ITA	MF	Burnley	19	2004	28	20	1,677	18.6	0.11	0.00	0.11	0.11	0.00	0.00	0.22	0.00	0.11	0.00	0.11	0.11	0.11	Matches
394	Rayan Kolli	dz ALG	FW,MF	QPR	19	2005	20	9	822	9.1	0.44	0.22	0.66	0.44	0.00	0.00	0.22	0.00	0.44	0.22	0.66	0.44	0.66	Matches
395	Lewis Koumas	wls WAL	MF	Stoke City	18	2005	43	26	2,441	27.1	0.11	0.07	0.18	0.11	0.00	0.00	0.18	0.00	0.11	0.07	0.18	0.11	0.18	Matches
396	Ronan Kpakio	wls WAL	DF	Cardiff City	17	2007	3	1	108	1.2	0.00	0.83	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.83	0.83	0.00	0.83	Matches
397	Tom Krauß	de GER	MF	Luton Town	23	2001	23	20	1,601	17.8	0.11	0.22	0.34	0.11	0.00	0.00	0.06	0.00	0.11	0.22	0.34	0.11	0.34	Matches
398	Paddy Lane	nir NIR	MF	Portsmouth	23	2001	22	13	1,074	11.9	0.08	0.08	0.17	0.08	0.00	0.00	0.17	0.00	0.08	0.08	0.17	0.08	0.17	Matches
399	Callum Lang	eng ENG	MF	Portsmouth	25	1998	32	28	2,438	27.1	0.37	0.07	0.44	0.30	0.07	0.07	0.33	0.00	0.37	0.07	0.44	0.30	0.37	Matches
400	Sondre Langås	no NOR	DF	Derby County	23	2001	14	13	1,118	12.4	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
401	Macaulay Langstaff	eng ENG	FW	Millwall	27	1997	34	14	1,388	15.4	0.06	0.13	0.19	0.06	0.00	0.00	0.00	0.00	0.06	0.13	0.19	0.06	0.19	Matches
402	Will Lankshear	eng ENG	FW	West Brom	19	2005	11	4	350	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	Matches
403	Yasser Larouci	dz ALG	MF,DF	Watford	23	2001	39	26	2,136	23.7	0.00	0.13	0.13	0.00	0.00	0.00	0.13	0.00	0.00	0.13	0.13	0.00	0.13	Matches
404	Joël Latibeaudière	jm JAM	DF	Coventry City	24	2000	33	29	2,574	28.6	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
405	Emmanuel Latte Lath	ci CIV	FW	Middlesbrough	25	1999	29	20	1,765	19.6	0.56	0.15	0.71	0.46	0.10	0.10	0.15	0.00	0.56	0.15	0.71	0.46	0.61	Matches
