Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
447	Cédric Kipré	ci CIV	DF	West Brom	24	1996	14	1,215	87	29.3	13.5	1.04	87	0.96	0.00		2.07	1.14	0.81	0.81	0.00	0.00	-0.22	Matches
448	Charlie Kirk	eng ENG	MF	Blackpool	23	1997	9	556	62	13.4	6.2	1.13	75	0.16	0.32	17	0.65	1.78	1.94	0.97	0.97	+0.97	+1.22	Matches
449	Liam Kitching	eng ENG	DF	Barnsley	21	1999	32	2,628	82	63.5	29.2	0.99	89	0.92	0.10	16	0.07	0.59	0.65	1.68	-1.03	-1.03	-0.43	Matches
450	Timm Klose	ch SUI	DF	Bristol City	33	1988	18	1,561	87	37.7	17.3	1.04	87	0.92	0.00		0.00	1.22	1.45	1.62	-0.17	-0.17	+0.25	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
451	Jason Knight	ie IRL	MF,FW	Derby County	20	2001	38	2,755	73	66.5	30.6	1.01	85	0.65	0.23	17	0.03	1.24	0.95	1.05	-0.10	-0.10	+0.23	Matches
452	Josh Knight	eng ENG	DF	Peterborough	23	1997	36	2,755	77	66.5	30.6	1.01	86	0.88	0.16	16	0.29	0.81	1.01	2.03	-1.01	-1.01	-0.17	Matches
453	Anthony Knockaert	fr FRA	FW,MF	Fulham	29	1991	4	35	9	0.8	0.4	0.00		0.00	10.0	9	0.00	1.50	0.00	0.00	0.00	0.00	-1.38	Matches
454	Williams Kokolo	fr FRA	DF,MF	Middlesbrough	21	2000	1	8	8	0.2	0.1	0.00		0.00	10.0	8	50.0	0.00	0.00	0.00	0.00	0.00	-0.20	Matches
455	Ateef Konaté	fr FRA	MF	Nottingham	20	2001	1	9	9	0.2	0.1	0.00		0.00	10.0	9	0.00	3.00	0.00	0.00	0.00	0.00	-0.72	Matches
456	Josh Koroma	sl SLE	FW,MF	Huddersfield	22	1998	34	1,784	52	43.1	19.8	0.96	76	0.30	0.76	22	0.40	1.56	1.46	1.11	0.35	+0.35	-0.03	Matches
457	Ethan Laird	eng ENG	MF	Swansea City	20	2001	20	1,612	81	38.9	17.9	1.01	86	0.84	0.11	32	0.00	1.30	1.34	1.28	0.06	+0.06	+0.45	Matches
458	Ethan Laird	eng ENG	DF	Bournemouth	20	2001	6	375	63	9.1	4.2	0.95	83	0.71	0.48	21	0.48	1.50	2.14	1.19	0.95	+0.96	+0.22	Matches
459	William Lakin		GK	Peterborough			0					0		0	0		1							Matches
460	Henri Lansbury	eng ENG	MF	Luton Town	30	1990	34	1,949	57	47.1	21.7	0.83	80	0.55	0.74	32	0.28	1.43	1.20	1.38	-0.18	-0.18	-0.68	Matches
461	Richie Laryea	ca CAN	MF	Nottingham	26	1995	5	120	24	2.9	1.3	0.77	76	0.00	3.08	11	4.62	2.00	1.54	0.00	1.54	+1.50	+0.81	Matches
462	Damian Las	us USA	GK	Fulham	19	2002	0					0		0	0		1							Matches
463	Joël Latibeaudière	jm JAM	DF,MF	Swansea City	21	2000	29	1,863	64	45.0	20.7	1.01	81	0.77	0.39	21	0.77	1.24	1.16	1.59	-0.43	-0.43	-0.40	Matches
464	Josh Laurent	eng ENG	MF	Reading	26	1995	41	3,642	89	88.0	40.5	1.01	89	0.96	0.00		0.00	0.98	1.19	1.95	-0.77	-0.77	-0.40	Matches
465	Shayne Lavery	nir NIR	FW	Blackpool	22	1998	37	1,832	50	44.3	20.4	0.98	77	0.29	0.83	18	0.10	1.24	1.18	1.27	-0.10	-0.10	-0.02	Matches
466	Tom Lawrence	wls WAL	MF,FW	Derby County	27	1994	38	3,223	85	77.9	35.8	1.03	86	0.78	0.03	24	0.00	1.18	1.03	1.26	-0.22	-0.22	-0.22	Matches
467	James Lea Siliki	cm CMR	MF	Middlesbrough	25	1996	11	334	30	8.1	3.7	0.81	64	0.00	2.16	18	3.78	0.91	0.81	2.16	-1.35	-1.35	-1.68	Matches
468	Kian Leavy	ie IRL	FW,MF	Reading	19	2002	0					0		0	0		5							Matches
469	Ryan Ledson	eng ENG	MF	Preston	23	1997	25	1,291	52	31.2	14.3	1.05	79	0.42	0.70	11	0.63	1.44	1.33	1.33	0.00	0.00	+0.13	Matches
470	Elliot Lee	eng ENG	FW,MF	Luton Town	26	1994	0					0		0	0		2							Matches
471	Tom Lees	eng ENG	DF	Huddersfield	30	1990	40	3,421	86	82.6	38.0	1.03	87	0.92	0.03	45	0.05	1.70	1.37	1.05	0.32	+0.32	-0.31	Matches
472	Jonathan Leko	eng ENG	MF	Birmingham City	22	1999	4	123	31	3.0	1.4	0.71	78	0.00	2.14	15	0.71	1.25	0.00	0.71	-0.71	-0.73	-0.19	Matches
473	Darragh Lenihan	ie IRL	DF	Blackburn	27	1994	41	3,617	88	87.4	40.2	1.02	88	0.97	0.00		0.02	1.56	1.27	1.00	0.27	+0.27	+0.62	Matches
474	Daníel Leó Grétarsson	is ISL	DF	Blackpool	25	1995	3	163	54	3.9	1.8	1.11	81	0.56	0.56	1	3.89	1.00	1.11	2.22	-1.11	-1.10	-1.06	Matches
475	Ryan Leonard	eng ENG	MF,DF	Millwall	29	1992	19	1,030	54	24.9	11.4	0.96	84	0.70	0.70	13	0.35	1.42	0.96	0.79	0.18	+0.17	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
476	Jefferson Lerma	co COL	MF	Bournemouth	26	1994	34	2,854	84	68.9	31.7	1.04	86	0.79	0.03	27	0.00	2.03	1.67	0.66	1.01	+1.01	+0.80	Matches
477	Keane Lewis-Potter	eng ENG	MF,FW	Hull City	20	2001	46	4,139	90	100.0	46.0	1.00	90	0.98	0.00		0.00	1.11	0.87	1.17	-0.30	-0.30	-90.30	Matches
478	Aaron Leya Iseka	be BEL	MF,FW	Barnsley	23	1997	25	1,287	51	31.1	14.3	0.98	71	0.21	0.77	26	0.35	0.28	0.70	1.82	-1.12	-1.12	-0.36	Matches
479	Liam Lindsay	sct SCO	DF	Preston	25	1995	15	1,171	78	28.3	13.0	1.00	82	0.77	0.15	51	1.54	0.73	0.92	1.31	-0.38	-0.38	-0.41	Matches
480	Jake Livermore	eng ENG	MF	West Brom	31	1989	37	3,132	85	75.7	34.8	1.06	85	0.80	0.00		0.00	1.54	1.24	1.01	0.23	+0.23	+0.32	Matches
481	Tom Lockyer	wls WAL	DF	Luton Town	26	1994	29	2,425	84	58.6	26.9	1.00	88	0.86	0.07	20	0.19	1.50	1.23	1.41	-0.19	-0.19	-0.87	Matches
482	Joe Lolley	eng ENG	MF,FW	Nottingham	28	1992	27	1,019	38	24.6	11.3	0.88	70	0.18	1.50	19	0.44	1.62	1.59	1.15	0.44	+0.44	-0.37	Matches
483	George Long	eng ENG	GK	Millwall	27	1993	0					0		0	0		46							Matches
484	Ryan Longman	eng ENG	MF	Hull City	20	2000	35	2,068	59	50.0	23.0	1.13	75	0.26	0.39	14	0.22	1.20	0.91	0.87	0.04	+0.04	+0.65	Matches
485	Zak Lovelace	eng ENG	FW	Millwall	15	2006	5	29	6	0.7	0.3	0.00		0.00	16.7	6	20.0	2.60	0.00	3.33	-3.33	-3.10	-3.30	Matches
486	Jamal Lowe	jm JAM	FW,MF	Bournemouth	27	1994	34	1,115	33	26.9	12.4	0.73	76	0.32	2.02	17	0.32	1.88	1.53	1.21	0.32	+0.32	-0.60	Matches
487	Jamal Lowe	jm JAM	FW	Swansea City	27	1994	5	282	56	6.8	3.1	0.97	81	0.65	0.65	20	0.00	0.80	0.65	1.61	-0.97	-0.96	-0.79	Matches
488	Max Lowe	eng ENG	MF,DF	Nottingham	24	1997	20	1,622	81	39.2	18.0	1.06	84	0.94	0.06	22	0.06	1.95	1.67	1.00	0.67	+0.67	-0.08	Matches
489	Joe Lumley	eng ENG	GK	Middlesbrough	26	1995	34	3,060	90	73.9	34.0	1.00	90	1.00	0.00		0.29	1.59	1.32	1.00	0.32	+0.32	+0.49	Matches
490	Rohan Luthra	eng ENG	GK	Cardiff City	20	2001	0					0		0	0		7							Matches
491	Ian Maatsen	nl NED	MF	Coventry City	19	2002	40	3,152	79	76.1	35.0	1.00	85	0.71	0.14	33	0.03	1.40	1.17	1.29	-0.11	-0.11	-0.57	Matches
492	Cornell MacDonald	eng ENG	DF	Derby County	19	2001	0					0		0	0		1							Matches
493	Gary Madine	eng ENG	FW	Blackpool	30	1990	34	2,451	72	59.2	27.2	0.99	86	0.63	0.26	20	0.07	1.47	1.21	0.99	0.22	+0.22	+0.75	Matches
494	Josh Magennis	nir NIR	FW	Hull City	30	1990	19	1,365	72	33.0	15.2	1.18	74	0.20	0.07	28	0.07	0.95	0.86	1.32	-0.46	-0.46	-0.27	Matches
495	Tyler Magloire	eng ENG	DF	Blackburn	22	1998	4	206	52	5.0	2.3	0.43	80	0.00	1.30	42	2.17	0.50	1.30	2.61	-1.30	-1.31	-1.59	Matches
496	Seán Maguire	ie IRL	FW	Preston	27	1994	26	1,328	51	32.1	14.8	1.01	71	0.07	0.74	24	0.54	1.46	1.15	1.35	-0.20	-0.20	-0.17	Matches
497	Connor Mahoney	eng ENG	FW	Millwall	24	1997	8	208	26	5.0	2.3	0.43	68	0.00	3.04	20	6.52	1.25	1.74	0.87	0.87	+0.87	+0.73	Matches
498	Josh Maja	ng NGA	FW	Stoke City	22	1998	15	909	61	22.0	10.1	0.89	81	0.20	0.59	29	0.00	1.40	1.29	0.99	0.30	+0.30	+0.24	Matches
499	Connor Malley	eng ENG	MF	Middlesbrough	21	2000	0					0		0	0		1							Matches
500	Scott Malone	eng ENG	MF	Millwall	30	1991	39	3,129	80	75.6	34.8	1.03	85	0.75	0.09	20	0.03	1.59	1.21	0.86	0.34	+0.35	+0.70	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
501	Ryan Manning	ie IRL	DF,MF	Swansea City	25	1996	38	2,993	79	72.3	33.3	1.02	86	0.90	0.12	18	0.03	1.26	1.20	1.41	-0.21	-0.21	+0.02	Matches
502	Emiliano Marcondes	dk DEN	MF,FW	Bournemouth	26	1995	17	789	46	19.1	8.8	0.91	77	0.34	1.02	20	2.05	1.47	1.36	1.25	0.11	+0.11	-0.80	Matches
503	Luke Mariette	eng ENG	MF	Blackpool	17	2003	1	22	22	0.5	0.2	0.00		0.00	5.00	22	5.00	0.00	0.00	15.0	-15.00	-12.27	-12.25	Matches
504	Dilan Markanday	eng ENG	FW,MF	Blackburn	19	2001	2	48	24	1.2	0.5	0.00		0.00	4.00	24	0.00	1.50	0.00	2.00	-2.00	-1.87	-2.09	Matches
505	Jack Marriott	eng ENG	FW	Peterborough	26	1994	28	1,368	49	33.0	15.2	1.05	66	0.07	0.79	26	0.00	0.79	1.05	2.04	-0.99	-0.99	-0.05	Matches
506	Aiden Marsh	eng ENG	MF,FW	Barnsley	18	2003	4	184	46	4.4	2.0	1.00	78	0.50	1.00	15	0.50	0.00	0.50	3.00	-2.50	-2.45	-1.65	Matches
507	David Marshall	sct SCO	GK	Derby County	36	1985	0					0		0	0		4							Matches
508	David Marshall	sct SCO	GK	QPR	36	1985	11	945	86	22.8	10.5	0.95	90	0.95	0.10	45	0.19	1.27	1.24	1.24	0.00	0.00	-0.03	Matches
509	Chris Martin	sct SCO	FW	Bristol City	32	1988	45	3,821	85	92.3	42.5	1.01	87	0.89	0.05	43	0.02	1.22	1.32	1.51	-0.19	-0.19	+1.79	Matches
510	Renedi Masampu	eng ENG	DF	Birmingham City	21	1999	0					0		0	0		3							Matches
511	Han-Noah Massengo	fr FRA	MF	Bristol City	20	2001	37	2,440	66	58.9	27.1	0.96	81	0.70	0.41	29	0.15	1.27	1.29	1.96	-0.66	-0.66	-0.82	Matches
512	Alfie Mawson	eng ENG	DF	Fulham	27	1994	6	210	35	5.1	2.3	0.43	90	0.43	2.17	24	4.78	2.50	1.74	2.17	-0.43	-0.43	-1.89	Matches
513	Chris Maxwell	wls WAL	GK	Blackpool	31	1990	21	1,842	88	44.5	20.5	0.98	89	0.93	0.05	71	0.05	1.10	1.07	1.51	-0.44	-0.44	-0.64	Matches
514	Loïc Mbe Soh	fr FRA	DF	Nottingham	20	2001	2	117	59	2.8	1.3	1.54	59	0.00	0.00		3.08	0.00	0.77	1.54	-0.77	-0.77	-1.53	Matches
515	Connor McBride	sct SCO	FW,MF	Blackburn	20	2001	0					0		0	0		2							Matches
516	Oliver McBurnie	sct SCO	FW,MF	Sheffield United	25	1996	28	1,026	37	24.8	11.4	0.79	80	0.35	1.67	16	0.44	1.71	0.96	0.96	0.00	0.00	-0.52	Matches
517	Sam McCallum	eng ENG	MF,DF	QPR	20	2000	17	1,269	75	30.7	14.1	1.06	82	0.71	0.14	22	0.21	0.88	1.06	1.42	-0.35	-0.35	-0.54	Matches
518	Alistair McCann	nir NIR	MF	Preston	21	1999	28	1,570	56	37.9	17.4	0.92	80	0.52	0.69	25	0.57	1.54	1.21	1.21	0.00	0.00	+0.14	Matches
519	Kyle McFadzean	sct SCO	DF	Coventry City	34	1987	37	3,139	85	75.8	34.9	1.00	89	0.95	0.06	19	0.11	1.38	1.20	1.17	0.03	+0.03	+0.03	Matches
520	Lincoln McFayden	eng ENG	DF	Swansea City	19	2002	0					0		0	0		3							Matches
521	David McGoldrick	ie IRL	MF,FW	Sheffield United	33	1987	19	973	51	23.5	10.8	0.83	78	0.37	0.93	27	0.19	1.58	1.30	1.20	0.09	+0.09	-0.39	Matches
522	Riley McGree	au AUS	MF	Birmingham City	22	1998	13	959	74	23.2	10.7	0.93	88	0.84	0.28	27	0.56	1.15	1.03	1.12	-0.09	-0.09	+0.59	Matches
523	Riley McGree	au AUS	MF	Middlesbrough	22	1998	11	725	66	17.5	8.1	0.86	90	0.86	0.49	24	0.25	1.27	1.36	1.48	-0.12	-0.12	-0.39	Matches
524	Mark McGuinness	ie IRL	DF	Cardiff City	20	2001	34	2,901	85	70.1	32.2	1.02	87	0.87	0.03	45	0.28	1.09	0.99	1.49	-0.50	-0.50	-0.35	Matches
525	Tom McIntyre	sct SCO	DF,MF	Reading	22	1998	19	1,618	85	39.1	18.0	1.00	88	0.94	0.06	30	0.17	1.11	1.22	1.83	-0.61	-0.61	+0.17	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
526	Scott McKenna	sct SCO	DF	Nottingham	24	1996	45	3,985	89	96.3	44.3	1.02	89	0.93	0.00		0.02	1.77	1.53	0.88	0.65	+0.65	-1.67	Matches
527	Sean McLoughlin	ie IRL	DF	Hull City	24	1996	32	2,778	87	67.1	30.9	0.94	90	0.94	0.10	56	0.26	1.31	1.04	1.07	-0.03	-0.03	+0.76	Matches
528	Paddy McNair	nir NIR	DF,MF	Middlesbrough	26	1995	42	3,762	90	90.9	41.8	1.00	90	0.98	0.00		0.00	1.52	1.27	1.05	0.22	+0.22	+0.22	Matches
529	Dan McNamara	ie IRL	MF	Millwall	22	1998	37	2,960	80	71.5	32.9	1.00	88	0.91	0.12	10	0.00	1.57	1.19	0.94	0.24	+0.24	+0.24	Matches
530	Yakou Méïte	ci CIV	MF,FW	Reading	25	1996	13	369	28	8.9	4.1	0.73	81	0.24	2.44	13	0.00	0.92	0.49	2.44	-1.95	-1.95	-1.35	Matches
531	Carlos Mendes Gomes	gw GNB	MF,FW	Luton Town	22	1998	9	248	28	6.0	2.8	0.71	67	0.00	2.50	16	8.21	1.50	1.07	1.07	0.00	0.00	-0.18	Matches
532	Teden Mengi	eng ENG	DF	Birmingham City	19	2002	9	724	80	17.5	8.0	1.13	80	0.88	0.00		0.13	1.00	1.63	2.13	-0.50	-0.50	+0.06	Matches
533	Chris Mepham	wls WAL	DF	Bournemouth	23	1997	22	1,095	50	26.4	12.2	0.98	84	0.74	0.82	9	1.39	2.05	1.48	1.07	0.41	+0.41	-0.48	Matches
534	Alex Mighten	eng ENG	MF,FW	Nottingham	19	2002	23	692	30	16.7	7.7	0.65	76	0.26	2.34	17	1.95	1.46	1.82	0.91	0.91	+0.91	+0.23	Matches
535	George Miller	eng ENG	FW	Barnsley	22	1998	0					0		0	0		2							Matches
536	Jevon Mills	ie IRL	DF	Hull City	17	2003	1	1	1	0.0	0.0	0		0	1	1	1	3.00	0	0	0	0.00	+0.28	Matches
537	Alex Mitchell	eng ENG	DF	Millwall	19	2001	0					0		0	0		1							Matches
538	Billy Mitchell	eng ENG	MF	Millwall	21	2000	42	3,158	75	76.3	35.1	1.00	88	0.85	0.20	14	0.11	1.55	1.08	0.85	0.23	+0.23	+0.23	Matches
539	Demetri Mitchell	eng ENG	MF	Blackpool	24	1997	13	487	37	11.8	5.4	1.11	66	0.00	1.30	13	0.37	1.15	0.56	1.48	-0.93	-0.92	-0.95	Matches
540	Aleksandar Mitrović	rs SRB	FW	Fulham	26	1994	44	3,826	87	92.4	42.5	1.04	87	0.78	0.00		0.00	1.95	2.35	0.96	1.39	+1.39	+0.24	Matches
541	Jayson Molumby	ie IRL	MF	West Brom	21	1999	31	1,722	56	41.6	19.1	0.89	86	0.63	0.73	19	0.47	1.29	1.05	0.84	0.21	+0.21	+0.10	Matches
542	George Moncur	eng ENG	MF,FW	Hull City	27	1993	14	687	49	16.6	7.6	0.92	73	0.00	0.92	25	1.45	0.57	0.53	1.32	-0.79	-0.79	-0.60	Matches
543	Jasper Moon	eng ENG	DF,MF	Barnsley	20	2000	25	1,738	70	42.0	19.3	0.93	90	0.88	0.36	17	0.78	0.32	0.52	2.07	-1.55	-1.55	-1.18	Matches
544	Jack Moore	eng ENG	DF	Blackpool	17	2003	0					0		0	0		1							Matches
545	Kieffer Moore	wls WAL	FW	Cardiff City	28	1992	22	1,506	68	36.4	16.7	0.90	88	0.78	0.42	27	0.00	0.86	1.20	1.86	-0.66	-0.66	-0.42	Matches
546	Kieffer Moore	wls WAL	DF,FW	Bournemouth	28	1992	4	87	22	2.1	1.0	0.00		0.00	4.00	22	1.00	2.50	5.00	0.00	5.00	+5.17	+4.51	Matches
547	Liam Moore	jm JAM	DF	Stoke City	28	1993	4	305	76	7.4	3.4	1.18	76	0.88	0.00		0.88	0.75	1.18	1.18	0.00	0.00	-0.12	Matches
548	Liam Moore	jm JAM	DF	Reading	28	1993	17	1,438	85	34.7	16.0	1.06	85	0.88	0.00		0.00	1.00	1.00	1.75	-0.75	-0.75	-0.05	Matches
549	Simon Moore	eng ENG	GK	Coventry City	31	1990	41	3,690	90	89.1	41.0	1.00	90	1.00	0.00		0.10	1.44	1.32	1.32	0.00	0.00	-0.20	Matches
550	Stuart Moore	eng ENG	GK	Blackpool	26	1994	1	29	29	0.7	0.3	0.00		0.00	3.33	29	103.3	3.00	0.00	0.00	0.00	0.00	+0.09	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
551	Nathan Moriah-Welsh	gy GUY	MF	Bournemouth	19	2002	0					0		0	0		7							Matches
552	Carlton Morris	eng ENG	FW,MF	Barnsley	25	1995	28	2,278	81	55.0	25.3	1.03	85	0.83	0.08	32	0.00	0.82	0.83	1.54	-0.71	-0.71	+0.35	Matches
553	Michael Morrison	eng ENG	DF	Reading	33	1988	29	2,610	90	63.0	29.0	1.00	90	1.00	0.00		0.00	1.00	1.34	2.07	-0.72	-0.72	-0.02	Matches
554	Ravel Morrison	jm JAM	MF,FW	Derby County	28	1993	36	2,326	65	56.2	25.8	0.97	83	0.58	0.43	23	0.12	1.00	1.09	1.09	0.00	0.00	+0.40	Matches
555	Sean Morrison	eng ENG	DF	Cardiff City	30	1991	16	1,315	82	31.8	14.6	1.10	82	0.89	0.00		0.68	1.25	1.30	1.78	-0.48	-0.48	-0.13	Matches
556	Sam Morsy	eg EGY	MF,FW	Middlesbrough	29	1991	3	240	80	5.8	2.7	1.11	80	0.37	0.00		0.74	1.00	0.37	0.74	-0.37	-0.37	-0.61	Matches
557	Callum Morton	eng ENG	FW	Peterborough	21	2000	7	300	43	7.2	3.3	0.91	72	0.61	1.21	21	0.61	0.29	0.61	3.03	-2.42	-2.40	-1.56	Matches
558	Lys Mousset	fr FRA	FW	Sheffield United	25	1996	7	319	46	7.7	3.5	1.14	63	0.00	0.86	23	0.57	1.00	1.14	0.57	0.57	+0.56	+0.19	Matches
559	Alex Mowatt	eng ENG	MF	West Brom	26	1995	34	2,884	85	69.7	32.0	1.06	85	0.75	0.00		0.00	1.38	1.06	0.97	0.09	+0.09	-0.19	Matches
560	Hayden Muller	eng ENG	DF,MF	Millwall	19	2002	0					0		0	0		5							Matches
561	Bali Mumba	eng ENG	MF,DF	Peterborough	19	2001	10	689	69	16.6	7.7	0.91	84	0.78	0.39	35	1.30	0.50	0.91	2.86	-1.95	-1.96	-1.20	Matches
562	Rodrigo Muniz	br BRA	FW	Fulham	20	2001	25	511	20	12.3	5.7	0.35	90	0.35	4.04	14	2.28	1.60	1.93	0.70	1.23	+1.23	-0.16	Matches
563	Josh Murphy	eng ENG	FW,MF	Preston	26	1995	12	199	17	4.8	2.2	0.00		0.00	5.45	17	0.91	1.33	0.91	1.36	-0.45	-0.45	-0.38	Matches
564	Josh Murphy	eng ENG	FW,MF	Cardiff City	26	1995	0					0		0	0		3							Matches
565	Admiral Muskwe	zw ZIM	FW,MF	Luton Town	22	1998	20	842	42	20.3	9.4	0.74	73	0.11	1.38	25	0.85	1.35	0.96	1.49	-0.53	-0.53	-0.89	Matches
566	Kal Naismith	sct SCO	DF	Luton Town	29	1992	42	3,694	88	89.2	41.0	1.02	88	0.98	0.00		0.00	1.45	1.24	1.27	-0.02	-0.02	-1.84	Matches
567	Kyle Naughton	eng ENG	DF	Swansea City	32	1988	38	3,286	86	79.4	36.5	1.01	88	0.96	0.03	30	0.00	1.34	1.37	1.34	0.03	+0.03	+1.19	Matches
568	Iliman Ndiaye	sn SEN	MF,FW	Sheffield United	21	2000	30	1,829	61	44.2	20.3	1.13	72	0.10	0.34	24	0.44	1.47	1.43	0.94	0.49	+0.49	+0.18	Matches
569	Curtis Nelson	eng ENG	DF	Cardiff City	28	1993	30	2,669	89	64.5	29.7	1.01	89	0.98	0.00		0.10	1.00	1.01	1.65	-0.64	-0.64	-0.70	Matches
570	Perry Ng	eng ENG	DF,MF	Cardiff City	25	1996	39	3,392	87	81.9	37.7	1.03	87	0.95	0.00		0.19	1.28	1.11	1.35	-0.24	-0.24	+0.84	Matches
571	Lee Nicholls	eng ENG	GK	Huddersfield	28	1992	43	3,870	90	93.5	43.0	1.00	90	1.00	0.00		0.02	1.78	1.40	0.95	0.44	+0.44	+1.11	Matches
572	Oliver Norburn	gd GRN	MF	Peterborough	28	1992	36	3,015	84	72.8	33.5	1.01	86	0.84	0.06	49	0.00	0.72	0.93	1.88	-0.96	-0.96	0.00	Matches
573	Rhys Norrington-Davies	wls WAL	MF,DF	Sheffield United	22	1999	22	1,795	82	43.4	19.9	1.01	88	0.90	0.10	15	0.50	1.63	1.51	0.90	0.60	+0.60	+0.37	Matches
574	Oliver Norwood	nir NIR	MF	Sheffield United	30	1991	44	3,628	82	87.6	40.3	1.04	85	0.82	0.05	22	0.02	1.61	1.32	0.94	0.37	+0.37	-0.16	Matches
575	Olivier Ntcham	cm CMR	MF,FW	Swansea City	25	1996	37	1,885	51	45.5	20.9	0.96	69	0.19	0.81	30	0.05	1.38	1.29	1.34	-0.05	-0.05	+0.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
576	Ryan Nyambe	na NAM	MF,DF	Blackburn	23	1997	31	2,490	80	60.1	27.7	1.12	80	0.76	0.00		0.04	1.68	1.34	0.83	0.51	+0.51	+0.78	Matches
577	Ørjan Nyland	no NOR	GK	Bournemouth	30	1990	1	90	90	2.2	1.0	1.00	90	1.00	0.00		22.0	1.00	0.00	0.00	0.00	0.00	-0.78	Matches
578	Ørjan Nyland	no NOR	GK	Reading	30	1990	10	900	90	21.7	10.0	1.00	90	1.00	0.00		0.10	1.20	1.20	1.50	-0.30	-0.30	+0.53	Matches
579	Lewis O'Brien	eng ENG	MF	Huddersfield	22	1998	43	3,835	89	92.6	42.6	1.01	89	0.96	0.00		0.00	1.78	1.38	0.96	0.42	+0.42	+0.72	Matches
580	Callum O'Dowda	ie IRL	MF	Bristol City	26	1995	20	1,254	63	30.3	13.9	1.15	73	0.50	0.29	23	0.22	1.10	1.44	2.37	-0.94	-0.93	-0.87	Matches
581	Callum O'Hare	eng ENG	MF,FW	Coventry City	23	1998	45	3,804	85	91.9	42.3	1.02	87	0.78	0.05	28	0.00	1.42	1.32	1.30	0.02	+0.02	+0.02	Matches
582	Max O'Leary	ie IRL	GK	Bristol City	24	1996	9	782	87	18.9	8.7	1.03	87	0.92	0.00		3.68	1.11	1.84	2.41	-0.57	-0.58	-0.31	Matches
583	Mikey O'Neill	eng ENG	MF	Preston	17	2004	3	22	7	0.5	0.2	0.00		0.00	15.0	7	5.00	3.00	0.00	5.00	-5.00	-4.09	-4.03	Matches
584	Dara O'Shea	ie IRL	DF	West Brom	22	1999	14	1,047	75	25.3	11.6	1.03	86	0.95	0.17	6	0.69	1.86	1.72	1.03	0.69	+0.69	+0.72	Matches
585	Marcel Oakley	eng ENG	MF	Birmingham City	18	2002	2	148	74	3.6	1.6	1.25	74	0.00	0.00		5.63	0.50	0.63	1.25	-0.63	-0.61	-0.07	Matches
586	Tashan Oakley-Boothe	eng ENG	MF	Stoke City	21	2000	0					0		0	0		3							Matches
587	Michael Obafemi	ie IRL	FW	Swansea City	21	2000	32	2,021	63	48.8	22.5	0.89	84	0.53	0.53	28	0.04	1.28	1.42	1.51	-0.09	-0.09	+0.25	Matches
588	Denis Odoi	gh GHA	DF	Fulham	33	1988	18	1,471	82	35.5	16.3	1.04	84	0.74	0.06	40	0.37	2.06	2.58	1.04	1.53	+1.53	+0.25	Matches
589	Moses Odubajo	eng ENG	MF,DF	QPR	28	1993	28	2,133	76	51.5	23.7	0.97	84	0.80	0.21	42	0.17	1.36	1.35	1.35	0.00	0.00	-0.04	Matches
590	Mipo Odubeko	ie IRL	FW	Huddersfield	18	2002	6	113	19	2.7	1.3	0.00		0.00	4.62	19	0.77	0.67	0.00	0.00	0.00	0.00	-0.38	Matches
591	Clarke Oduor	ke KEN	MF,FW	Barnsley	22	1999	20	986	49	23.8	11.0	0.91	72	0.27	0.91	26	0.91	0.65	0.64	1.73	-1.09	-1.10	-0.30	Matches
592	Nathanael Ogbeta	eng ENG	DF,MF	Swansea City	20	2001	2	55	28	1.3	0.6	0.00		0.00	3.33	28	13.3	0.50	0.00	0.00	0.00	0.00	+0.22	Matches
593	Braian Ojeda	py PAR	MF	Nottingham	21	2000	3	235	78	5.7	2.6	1.15	78	0.38	0.00		3.08	1.33	0.38	0.38	0.00	0.00	-0.76	Matches
