Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
259	Darnell Furlong	eng ENG	MF,DF	West Brom	25	1995	41	38	3,317	36.9	0.00	0.08	0.08	0.00	0.00	0.00	0.24	0.05	0.00	0.08	0.08	0.00	0.08	Matches
260	Jordan Gabriel	eng ENG	DF	Nottingham	22	1998	4	4	359	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	0.00	0.00	0.00	Matches
261	Jordan Gabriel	eng ENG	DF	Blackpool	22	1998	21	19	1,636	18.2	0.00	0.05	0.05	0.00	0.00	0.00	0.27	0.05	0.00	0.06	0.06	0.00	0.06	Matches
262	Sam Gallagher	eng ENG	FW,MF	Blackburn	25	1995	37	28	2,528	28.1	0.32	0.11	0.43	0.32	0.00	0.00	0.25	0.00	0.32	0.11	0.43	0.32	0.43	Matches
263	Luke Garbutt	eng ENG	DF	Blackpool	28	1993	17	14	1,369	15.2	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
264	Gary Gardner	eng ENG	MF	Birmingham City	29	1992	35	31	2,765	30.7	0.20	0.00	0.20	0.20	0.00	0.00	0.29	0.07	0.20	0.00	0.20	0.20	0.20	Matches
265	Taylor Gardner-Hickman	eng ENG	MF	West Brom	19	2001	19	14	1,356	15.1	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
266	James Garner	eng ENG	MF	Nottingham	20	2001	41	36	3,304	36.7	0.11	0.22	0.33	0.11	0.00	0.00	0.22	0.00	0.11	0.22	0.33	0.11	0.33	Matches
267	Paulo Gazzaniga	ar ARG	GK	Fulham	29	1992	13	13	1,170	13.0	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
268	Morgan Gibbs-White	eng ENG	MF,FW	Sheffield United	21	2000	35	33	2,865	31.8	0.35	0.28	0.63	0.35	0.00	0.00	0.25	0.03	0.35	0.28	0.63	0.35	0.63	Matches
269	Ryan Giles	eng ENG	MF,FW	Cardiff City	21	2000	21	19	1,764	19.6	0.00	0.46	0.46	0.00	0.00	0.00	0.10	0.00	0.00	0.46	0.46	0.00	0.46	Matches
270	Ryan Giles	eng ENG	MF,FW	Blackburn	21	2000	11	8	702	7.8	0.00	0.13	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.13	0.00	0.13	Matches
271	Matthew Godden	eng ENG	FW	Coventry City	30	1991	24	17	1,572	17.5	0.69	0.11	0.80	0.51	0.17	0.17	0.00	0.00	0.69	0.11	0.80	0.52	0.63	Matches
272	Claudio Gomes	fr FRA	MF	Barnsley	21	2000	31	28	2,528	28.1	0.04	0.04	0.07	0.04	0.00	0.00	0.07	0.00	0.04	0.04	0.07	0.04	0.07	Matches
273	Charlie Goode	eng ENG	DF	Sheffield United	25	1995	2	1	87	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	Matches
274	Kyron Gordon	eng ENG	DF	Sheffield United	19	2002	5	4	345	3.8	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
275	Nico Gordon	ms MSR	DF	Birmingham City	19	2002	11	11	975	10.8	0.09	0.00	0.09	0.09	0.00	0.00	0.19	0.00	0.09	0.00	0.09	0.09	0.09	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
276	Lewis Grabban	eng ENG	FW,MF	Nottingham	33	1988	32	23	2,048	22.8	0.53	0.18	0.70	0.44	0.09	0.09	0.13	0.00	0.53	0.18	0.70	0.44	0.62	Matches
277	Jordan Graham	eng ENG	MF,DF	Birmingham City	26	1995	24	18	1,592	17.7	0.00	0.17	0.17	0.00	0.00	0.00	0.06	0.00	0.00	0.17	0.17	0.00	0.17	Matches
278	Jorge Grant	eng ENG	MF,FW	Peterborough	26	1994	26	21	1,737	19.3	0.10	0.10	0.21	0.10	0.00	0.00	0.05	0.00	0.10	0.10	0.21	0.10	0.21	Matches
279	Karlan Grant	eng ENG	FW,MF	West Brom	23	1997	44	41	3,385	37.6	0.48	0.16	0.64	0.37	0.11	0.19	0.05	0.00	0.48	0.16	0.64	0.37	0.53	Matches
280	Andre Gray	jm JAM	FW	QPR	30	1991	28	13	1,226	13.6	0.74	0.07	0.81	0.59	0.15	0.15	0.15	0.00	0.73	0.07	0.81	0.59	0.66	Matches
281	Jacob Greaves	eng ENG	DF	Hull City	20	2000	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
282	Matt Grimes	eng ENG	MF	Swansea City	26	1995	46	46	4,140	46.0	0.00	0.04	0.04	0.00	0.00	0.00	0.13	0.00	0.00	0.04	0.04	0.00	0.04	Matches
283	Daniel Grimshaw	eng ENG	GK	Blackpool	23	1998	26	26	2,269	25.2	0.00	0.04	0.04	0.00	0.00	0.00	0.08	0.00	0.00	0.04	0.04	0.00	0.04	Matches
284	Adlène Guedioura	dz ALG	MF	Sheffield United	35	1985	1	0	26	0.3	0.00	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
285	Viktor Gyökeres	se SWE	FW	Coventry City	23	1998	45	41	3,594	39.9	0.43	0.13	0.55	0.43	0.00	0.03	0.03	0.00	0.43	0.13	0.55	0.43	0.55	Matches
286	Alen Halilović	hr CRO	MF	Reading	25	1996	11	9	690	7.7	0.13	0.26	0.39	0.13	0.00	0.00	0.26	0.00	0.13	0.26	0.39	0.13	0.39	Matches
287	George Hall	eng ENG	FW	Birmingham City	17	2004	2	1	116	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
288	Grant Hall	eng ENG	DF	Middlesbrough	29	1991	8	8	720	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
289	Aapo Halme	fi FIN	DF	Barnsley	23	1998	5	2	204	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
290	Ben Hamer	eng ENG	GK	Swansea City	33	1987	21	21	1,890	21.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
291	Gustavo Hamer	nl NED	MF	Coventry City	24	1997	39	37	3,102	34.5	0.09	0.29	0.38	0.09	0.00	0.00	0.41	0.00	0.09	0.29	0.38	0.09	0.38	Matches
292	CJ Hamilton	ie IRL	MF	Blackpool	26	1995	24	17	1,471	16.3	0.12	0.25	0.37	0.12	0.00	0.00	0.06	0.00	0.12	0.24	0.37	0.12	0.37	Matches
293	Ethan Hamilton	sct SCO	MF	Peterborough	22	1998	2	0	59	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
294	Mark Harris	wls WAL	FW,MF	Cardiff City	22	1998	34	17	1,543	17.1	0.18	0.06	0.23	0.18	0.00	0.00	0.35	0.00	0.17	0.06	0.23	0.17	0.23	Matches
295	Taylor Harwood-Bellis	eng ENG	DF	Stoke City	19	2002	22	22	1,959	21.8	0.00	0.05	0.05	0.00	0.00	0.00	0.14	0.00	0.00	0.05	0.05	0.00	0.05	Matches
296	Jan Paul van Hecke	nl NED	DF	Blackburn	21	2000	31	30	2,646	29.4	0.03	0.03	0.07	0.03	0.00	0.00	0.41	0.03	0.03	0.03	0.07	0.03	0.07	Matches
297	Michael Hector	jm JAM	DF	Fulham	29	1992	4	4	360	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
298	Ryan Hedges	wls WAL	MF	Blackburn	26	1995	11	4	401	4.5	0.00	0.22	0.22	0.00	0.00	0.00	0.22	0.00	0.00	0.22	0.22	0.00	0.22	Matches
299	Michał Helik	pl POL	DF	Barnsley	25	1995	38	38	3,391	37.7	0.03	0.03	0.05	0.03	0.00	0.00	0.21	0.00	0.03	0.03	0.05	0.03	0.05	Matches
300	Jordan Helliwell	eng ENG	MF	Barnsley	19	2001	2	1	106	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
301	Jeff Hendrick	ie IRL	MF	QPR	29	1992	10	7	655	7.3	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
302	Onel Hernández	cu CUB	MF,FW	Middlesbrough	28	1993	17	9	787	8.7	0.11	0.00	0.11	0.11	0.00	0.00	0.23	0.00	0.11	0.00	0.11	0.11	0.11	Matches
303	Onel Hernández	cu CUB	MF,FW	Birmingham City	28	1993	22	21	1,866	20.7	0.14	0.14	0.29	0.14	0.00	0.00	0.14	0.00	0.14	0.14	0.29	0.14	0.29	Matches
304	Scott High	sct SCO	MF	Huddersfield	20	2001	23	14	1,513	16.8	0.00	0.06	0.06	0.00	0.00	0.00	0.12	0.00	0.00	0.06	0.06	0.00	0.06	Matches
305	James Hill	eng ENG	DF	Bournemouth	19	2002	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
306	Josh Hinds	eng ENG	FW	Hull City	18	2003	1	0	9	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
307	Scott Hogan	ie IRL	FW	Birmingham City	29	1992	36	28	2,287	25.4	0.39	0.04	0.43	0.39	0.00	0.00	0.08	0.00	0.39	0.04	0.43	0.39	0.43	Matches
308	Jonathan Hogg	eng ENG	MF,DF	Huddersfield	32	1988	31	31	2,531	28.1	0.07	0.04	0.11	0.07	0.00	0.00	0.11	0.00	0.07	0.04	0.11	0.07	0.11	Matches
309	Junior Hoilett	ca CAN	MF,FW	Reading	31	1990	27	20	1,726	19.2	0.16	0.10	0.26	0.16	0.00	0.00	0.21	0.05	0.16	0.10	0.26	0.16	0.26	Matches
310	Duane Holmes	us USA	FW,MF	Huddersfield	26	1994	37	26	2,263	25.1	0.20	0.00	0.20	0.16	0.04	0.04	0.36	0.00	0.20	0.00	0.20	0.16	0.16	Matches
311	Tom Holmes	eng ENG	DF	Reading	21	2000	32	27	2,437	27.1	0.04	0.00	0.04	0.04	0.00	0.00	0.15	0.00	0.04	0.00	0.04	0.04	0.04	Matches
312	William Hondermarck	cg CGO	MF,DF	Barnsley	20	2000	9	3	325	3.6	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	Matches
313	George Honeyman	eng ENG	MF	Hull City	26	1994	35	34	2,989	33.2	0.15	0.12	0.27	0.15	0.00	0.00	0.27	0.00	0.15	0.12	0.27	0.15	0.27	Matches
314	Ethan Horvath	us USA	GK	Nottingham	26	1995	6	6	540	6.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
315	Conor Hourihane	ie IRL	MF	Sheffield United	30	1991	29	15	1,441	16.0	0.06	0.25	0.31	0.06	0.00	0.00	0.25	0.00	0.06	0.25	0.31	0.06	0.31	Matches
316	Ryan Howley	wls WAL	MF	Coventry City	17	2003	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
317	Jonny Howson	eng ENG	MF	Middlesbrough	33	1988	45	44	3,938	43.8	0.02	0.09	0.11	0.02	0.00	0.00	0.23	0.00	0.02	0.09	0.11	0.02	0.11	Matches
318	Tom Huddlestone	eng ENG	MF	Hull City	34	1986	11	4	384	4.3	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	Matches
319	Andrew Hughes	wls WAL	DF	Preston	29	1992	40	40	3,503	38.9	0.03	0.00	0.03	0.03	0.00	0.00	0.15	0.03	0.03	0.00	0.03	0.03	0.03	Matches
320	Jordan Hugill	eng ENG	FW	West Brom	29	1992	20	7	1,010	11.2	0.09	0.00	0.09	0.09	0.00	0.00	0.18	0.00	0.09	0.00	0.09	0.09	0.09	Matches
321	Jordan Hugill	eng ENG	FW	Cardiff City	29	1992	18	17	1,407	15.6	0.26	0.06	0.32	0.26	0.00	0.00	0.19	0.00	0.26	0.06	0.32	0.26	0.32	Matches
322	Paul Huntington	eng ENG	DF	Preston	33	1987	1	0	11	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
323	James Husband	eng ENG	DF	Blackpool	27	1994	31	28	2,518	28.0	0.04	0.04	0.07	0.04	0.00	0.00	0.18	0.00	0.04	0.04	0.07	0.04	0.07	Matches
324	Isaac Hutchinson	eng ENG	MF	Derby County	21	2000	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
325	Shaun Hutchinson	eng ENG	DF	Millwall	30	1990	29	28	2,493	27.7	0.00	0.04	0.04	0.00	0.00	0.00	0.11	0.00	0.00	0.04	0.04	0.00	0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
326	Dominic Hyam	sct SCO	DF	Coventry City	25	1995	43	41	3,757	41.7	0.05	0.00	0.05	0.05	0.00	0.00	0.17	0.00	0.05	0.00	0.05	0.05	0.05	Matches
327	Danny Hylton	eng ENG	MF,FW	Luton Town	32	1989	17	5	592	6.6	0.61	0.00	0.61	0.61	0.00	0.00	0.61	0.00	0.61	0.00	0.61	0.61	0.61	Matches
328	Zeno Ibsen Rossi	eng ENG	DF	Bournemouth	20	2000	4	3	274	3.0	0.00	0.33	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.33	0.00	0.33	Matches
329	Duncan Idehen	eng ENG	MF	Bristol City	19	2002	2	0	36	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
330	Uche Ikpeazu	ug UGA	FW	Cardiff City	26	1995	13	1	248	2.8	1.07	0.00	1.07	1.07	0.00	0.00	0.71	0.00	1.09	0.00	1.09	1.09	1.09	Matches
331	Uche Ikpeazu	ug UGA	FW	Middlesbrough	26	1995	20	8	650	7.2	0.28	0.14	0.42	0.14	0.14	0.14	0.42	0.00	0.28	0.14	0.42	0.14	0.28	Matches
332	Tom Ince	eng ENG	MF	Reading	29	1992	15	15	1,333	14.8	0.14	0.07	0.20	0.14	0.00	0.00	0.20	0.00	0.14	0.07	0.20	0.14	0.20	Matches
333	Tom Ince	eng ENG	MF	Stoke City	29	1992	11	4	449	5.0	0.60	0.00	0.60	0.60	0.00	0.00	0.40	0.00	0.60	0.00	0.60	0.60	0.60	Matches
334	Matt Ingram	eng ENG	GK	Luton Town	27	1993	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
335	Matt Ingram	eng ENG	GK	Hull City	27	1993	29	29	2,586	28.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
336	Harvey Isted	eng ENG	GK	Luton Town	24	1997	2	1	136	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
337	Daniel Iversen	dk DEN	GK	Preston	24	1997	46	45	4,128	45.9	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
338	Phil Jagielka	eng ENG	DF	Stoke City	38	1982	20	20	1,775	19.7	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
339	Phil Jagielka	eng ENG	DF	Derby County	38	1982	20	20	1,800	20.0	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
340	Karl Jakob Hein	ee EST	GK	Reading	19	2002	5	5	450	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
341	Jordan James	wls WAL	MF	Birmingham City	17	2004	20	13	1,183	13.1	0.08	0.15	0.23	0.08	0.00	0.00	0.08	0.00	0.08	0.15	0.23	0.08	0.23	Matches
342	Matty James	eng ENG	MF	Bristol City	30	1991	33	31	2,783	30.9	0.03	0.10	0.13	0.03	0.00	0.00	0.03	0.00	0.03	0.10	0.13	0.03	0.13	Matches
343	Reece James	eng ENG	DF,MF	Blackpool	27	1993	17	15	1,258	14.0	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
344	Saikou Janneh	eng ENG	FW	Bristol City	20	2001	1	0	17	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
345	William Jarvis	eng ENG	MF	Hull City	18	2002	1	0	18	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
346	Zach Jeacock	eng ENG	GK	Birmingham City	20	2001	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
347	Daniel Jebbison	ca CAN	FW	Sheffield United	17	2003	8	1	202	2.2	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	Matches
348	Cameron Jerome	eng ENG	FW	Luton Town	34	1986	31	14	1,352	15.0	0.20	0.33	0.53	0.20	0.00	0.00	0.33	0.00	0.20	0.33	0.53	0.20	0.53	Matches
349	Lucas João	ao ANG	FW	Reading	27	1993	24	21	1,886	21.0	0.48	0.14	0.62	0.43	0.05	0.05	0.05	0.00	0.48	0.14	0.62	0.43	0.57	Matches
350	Stefan Johansen	no NOR	MF	QPR	30	1991	35	31	2,751	30.6	0.03	0.16	0.20	0.03	0.00	0.00	0.26	0.00	0.03	0.16	0.20	0.03	0.20	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
351	Tyreece John-Jules	eng ENG	FW,MF	Blackpool	20	2001	11	8	597	6.6	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	Matches
352	Bradley Johnson	eng ENG	MF	Blackburn	34	1987	18	8	914	10.2	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
353	Brennan Johnson	wls WAL	FW,MF	Nottingham	20	2001	46	44	3,898	43.3	0.37	0.23	0.60	0.30	0.07	0.09	0.07	0.00	0.37	0.23	0.60	0.30	0.53	Matches
354	Daniel Johnson	jm JAM	MF	Preston	28	1992	41	35	3,179	35.3	0.20	0.14	0.34	0.14	0.06	0.06	0.25	0.00	0.20	0.14	0.34	0.14	0.28	Matches
355	Sam Johnstone	eng ENG	GK	West Brom	28	1993	36	36	3,239	36.0	0.00	0.03	0.03	0.00	0.00	0.00	0.11	0.03	0.00	0.03	0.03	0.00	0.03	Matches
356	Alfie Jones	ca CAN	DF	Hull City	23	1997	23	21	1,820	20.2	0.05	0.00	0.05	0.05	0.00	0.00	0.15	0.00	0.05	0.00	0.05	0.05	0.05	Matches
357	Callum Jones	wls WAL	MF	Hull City	20	2001	2	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
358	Isaiah Jones	gy GUY	MF	Middlesbrough	22	1999	42	36	3,268	36.3	0.03	0.25	0.28	0.03	0.00	0.00	0.30	0.00	0.03	0.25	0.28	0.03	0.28	Matches
359	Jodi Jones	mt MLT	FW,MF	Coventry City	23	1997	9	0	102	1.1	0.00	0.91	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.88	0.88	0.00	0.88	Matches
360	Ricky-Jade Jones	eng ENG	FW,MF	Peterborough	20	2001	18	6	662	7.4	0.00	0.27	0.27	0.00	0.00	0.00	0.27	0.00	0.00	0.27	0.27	0.00	0.27	Matches
361	Kyle Joseph	sct SCO	FW,MF	Swansea City	19	2001	10	0	113	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
362	Kamil Jóźwiak	pl POL	MF,FW	Derby County	23	1998	17	13	963	10.7	0.00	0.09	0.09	0.00	0.00	0.00	0.19	0.00	0.00	0.09	0.09	0.00	0.09	Matches
363	Mads Juel Andersen	dk DEN	DF	Barnsley	23	1997	28	28	2,520	28.0	0.04	0.04	0.07	0.04	0.00	0.00	0.25	0.00	0.04	0.04	0.07	0.04	0.07	Matches
364	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	32	1989	36	17	1,706	19.0	0.11	0.05	0.16	0.11	0.00	0.00	0.05	0.00	0.11	0.05	0.16	0.11	0.16	Matches
365	Osman Kakay	sl SLE	MF	QPR	23	1997	13	4	514	5.7	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
366	Tomáš Kalas	cz CZE	DF	Bristol City	28	1993	35	34	3,072	34.1	0.00	0.03	0.03	0.00	0.00	0.00	0.15	0.00	0.00	0.03	0.03	0.00	0.03	Matches
367	Aboubakar Kamara	mr MTN	FW	Fulham	26	1995	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
368	Thomas Kaminski	be BEL	GK	Blackburn	28	1992	44	44	3,925	43.6	0.00	0.02	0.02	0.00	0.00	0.00	0.09	0.00	0.00	0.02	0.02	0.00	0.02	Matches
369	Todd Kane	eng ENG	MF	Coventry City	27	1993	29	23	2,123	23.6	0.04	0.17	0.21	0.04	0.00	0.00	0.17	0.00	0.04	0.17	0.21	0.04	0.21	Matches
370	Idris Kanu	sl SLE	MF	Peterborough	21	1999	5	1	115	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
371	Colin Kazim-Richards	tr TUR	FW	Derby County	34	1986	23	5	908	10.1	0.30	0.10	0.40	0.30	0.00	0.00	0.10	0.00	0.30	0.10	0.40	0.30	0.40	Matches
372	Neeskens Kebano	cd COD	MF	Fulham	29	1992	40	31	2,717	30.2	0.30	0.20	0.50	0.30	0.00	0.00	0.03	0.00	0.30	0.20	0.50	0.30	0.50	Matches
373	Liam Kelly	sct SCO	MF	Coventry City	31	1990	16	8	825	9.2	0.00	0.11	0.11	0.00	0.00	0.00	0.22	0.00	0.00	0.11	0.11	0.00	0.11	Matches
374	Lloyd Kelly	eng ENG	DF	Bournemouth	22	1998	41	40	3,625	40.3	0.02	0.02	0.05	0.02	0.00	0.00	0.15	0.00	0.02	0.02	0.05	0.02	0.05	Matches
375	Charlie Kelman	us USA	FW	QPR	19	2001	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
376	Frankie Kent	eng ENG	DF	Peterborough	25	1995	34	33	2,881	32.0	0.03	0.00	0.03	0.03	0.00	0.00	0.22	0.00	0.03	0.00	0.03	0.03	0.03	Matches
377	Richard Keogh	ie IRL	DF	Blackpool	34	1986	29	26	2,216	24.6	0.00	0.04	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.04	0.00	0.04	Matches
378	Reda Khadra	de GER	FW,MF	Blackburn	20	2001	27	18	1,458	16.2	0.25	0.12	0.37	0.25	0.00	0.06	0.12	0.00	0.25	0.12	0.37	0.25	0.37	Matches
379	Maikel Kieftenbeld	nl NED	MF	Millwall	31	1990	27	19	1,815	20.2	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	Matches
380	Gavin Kilkenny	ie IRL	MF	Bournemouth	21	2000	14	13	1,096	12.2	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
381	Andy King	wls WAL	MF	Bristol City	32	1988	14	10	750	8.3	0.12	0.24	0.36	0.12	0.00	0.00	0.36	0.12	0.12	0.24	0.36	0.12	0.36	Matches
382	Eli King	wls WAL	MF	Cardiff City	18	2002	4	3	174	1.9	0.00	0.53	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.52	0.00	0.52	Matches
383	Peter Kioso	cd COD	DF,MF	Luton Town	22	1998	16	8	753	8.4	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
384	Cédric Kipré	ci CIV	DF	West Brom	24	1996	14	14	1,215	13.5	0.07	0.00	0.07	0.07	0.00	0.00	0.37	0.00	0.07	0.00	0.07	0.07	0.07	Matches
385	Charlie Kirk	eng ENG	MF	Blackpool	23	1997	9	7	556	6.2	0.00	0.48	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.49	0.00	0.49	Matches
386	Liam Kitching	eng ENG	DF	Barnsley	21	1999	32	29	2,628	29.2	0.00	0.03	0.03	0.00	0.00	0.00	0.24	0.00	0.00	0.03	0.03	0.00	0.03	Matches
387	Timm Klose	ch SUI	DF	Bristol City	33	1988	18	18	1,561	17.3	0.06	0.00	0.06	0.06	0.00	0.00	0.23	0.00	0.06	0.00	0.06	0.06	0.06	Matches
388	Jason Knight	ie IRL	MF,FW	Derby County	20	2001	38	31	2,755	30.6	0.07	0.10	0.16	0.07	0.00	0.00	0.07	0.00	0.07	0.10	0.16	0.07	0.16	Matches
389	Josh Knight	eng ENG	DF	Peterborough	23	1997	36	31	2,755	30.6	0.00	0.03	0.03	0.00	0.00	0.00	0.23	0.00	0.00	0.03	0.03	0.00	0.03	Matches
390	Anthony Knockaert	fr FRA	FW,MF	Fulham	29	1991	4	0	35	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
391	Williams Kokolo	fr FRA	DF,MF	Middlesbrough	21	2000	1	0	8	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
392	Ateef Konaté	fr FRA	MF	Nottingham	20	2001	1	0	9	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
393	Josh Koroma	sl SLE	FW,MF	Huddersfield	22	1998	34	19	1,784	19.8	0.20	0.10	0.30	0.20	0.00	0.00	0.10	0.00	0.20	0.10	0.30	0.20	0.30	Matches
394	Ethan Laird	eng ENG	MF	Swansea City	20	2001	20	18	1,612	17.9	0.00	0.17	0.17	0.00	0.00	0.00	0.06	0.00	0.00	0.17	0.17	0.00	0.17	Matches
