Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
307	Jay Fulton	sct SCO	MF	Swansea City	29	1994	43	2,758	64	66.6	30.6	1.01	79	0.39	0.39	25	0.07	1.33	1.14	1.63	-0.49	-0.49	-1.08	Matches
308	Darnell Furlong	eng ENG	DF,MF	West Brom	27	1995	46	3,934	86	95.0	43.7	1.01	89	0.87	0.05	12	0.00	1.58	1.53	1.05	0.48	+0.48	-0.39	Matches
309	James Furlong	ie IRL	DF,MF	Hull City	21	2002	0					0		0	0		8							Matches
310	Sam Gallagher	eng ENG	FW,MF	Blackburn	27	1995	24	1,715	71	41.4	19.1	1.05	79	0.52	0.21	32	0.00	1.17	1.31	1.26	0.05	+0.05	+0.61	Matches
311	Brendan Galloway	zw ZIM	DF	Plymouth Argyle	27	1996	26	1,578	61	38.1	17.5	0.97	87	0.74	0.51	11	0.23	1.27	0.97	1.43	-0.46	-0.46	-0.35	Matches
312	Patrick Gamble	eng ENG	DF	Blackburn	19	2003	0					0		0	0		14							Matches
313	Gary Gardner	eng ENG	MF	Birmingham City	31	1992	16	207	13	5.0	2.3	0.43	60	0.00	6.52	10	10.9	0.56	0.43	2.61	-2.17	-2.17	-1.95	Matches
314	Taylor Gardner-Hickman	eng ENG	DF,MF	West Brom	21	2001	2	11	6	0.3	0.1	0.00		0.00	20.0	6	10.0	0.50	0.00	0.00	0.00	0.00	-0.50	Matches
315	Taylor Gardner-Hickman	eng ENG	MF,DF	Bristol City	21	2001	36	2,207	61	53.3	24.5	0.90	82	0.57	0.57	28	0.08	1.19	1.18	1.18	0.00	0.00	-0.09	Matches
316	Jake Garrett	eng ENG	MF	Blackburn	20	2003	21	782	37	18.9	8.7	0.69	73	0.23	1.72	23	2.53	1.10	0.92	2.76	-1.84	-1.84	-1.90	Matches
317	Djeidi Gassama	mr MTN	MF,FW	Sheffield Weds	19	2003	35	1,475	42	35.6	16.4	0.85	71	0.43	1.28	23	0.18	1.31	0.79	1.77	-0.98	-0.98	-0.71	Matches
318	Dwight Gayle	eng ENG	FW,MF	Stoke City	32	1990	10	318	32	7.7	3.5	1.14	63	0.00	1.71	11	3.43	1.00	0.57	0.57	0.00	0.00	+0.26	Matches
319	Joe Gelhardt	eng ENG	MF,FW	Leeds United	21	2002	10	197	20	4.8	2.2	0.91	74	0.00	3.64	6	9.09	1.50	0.91	1.36	-0.45	-0.46	-1.35	Matches
320	Felipe Gentile	br BRA	FW	Preston	16	2006	0					0		0	0		5							Matches
321	Dimitris Giannoulis	gr GRE	DF	Norwich City	27	1995	33	2,514	76	60.7	27.9	1.04	82	0.54	0.14	35	0.00	1.54	1.65	1.54	0.11	+0.11	-0.56	Matches
322	Liam Gibbs	eng ENG	MF,FW	Norwich City	20	2002	22	555	25	13.4	6.2	0.65	78	0.00	2.90	14	3.23	1.82	1.29	0.97	0.32	+0.32	0.00	Matches
323	Ben Gibson	eng ENG	DF	Norwich City	30	1993	35	2,871	82	69.3	31.9	1.03	86	0.78	0.06	20	0.03	1.51	1.72	1.47	0.25	+0.25	-0.25	Matches
324	Lewis Gibson	eng ENG	DF	Plymouth Argyle	23	2000	41	3,573	87	86.3	39.7	0.98	90	0.96	0.05	37	0.00	1.12	1.31	1.51	-0.20	-0.20	+0.27	Matches
325	Alexander Gilbert	ie IRL	MF	Middlesbrough	21	2001	12	233	19	5.6	2.6	0.77	72	0.00	3.85	9	10.4	1.58	3.08	0.00	3.08	+3.09	+3.07	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
326	Luey Giles	wls WAL	DF	Cardiff City	16	2006	2	28	14	0.7	0.3	0.00		0.00	6.67	14	0.00	1.50	6.67	0.00	6.67	+6.43	+6.84	Matches
327	Ryan Giles	eng ENG	DF	Hull City	23	2000	17	1,080	64	26.1	12.0	0.92	86	0.75	0.50	23	0.00	1.47	1.17	0.92	0.25	+0.25	+0.10	Matches
328	Macaulay Gillesphey	eng ENG	DF	Plymouth Argyle	27	1995	4	215	54	5.2	2.4	1.25	71	0.42	0.42	1	3.75	1.25	2.08	2.50	-0.42	-0.42	-0.19	Matches
329	Zak Gilsenan	ie IRL	MF	Blackburn	20	2003	2	3	2	0.1	0.0	0		0	2	2	7	1.50	0	0	0	0.00	+0.30	Matches
330	Josh Ginnelly	eng ENG	MF	Swansea City	26	1997	6	193	32	4.7	2.1	0.95	56	0.00	1.90	20	0.48	0.83	0.95	1.90	-0.95	-0.93	-0.84	Matches
331	Tom Glover	au AUS	GK	Middlesbrough	25	1997	12	991	83	23.9	11.0	1.00	90	1.00	0.09	1	2.64	1.42	1.18	1.36	-0.18	-0.18	-0.50	Matches
332	Wilfried Gnonto	it ITA	MF	Leeds United	19	2003	36	1,653	46	39.9	18.4	1.03	72	0.16	0.92	16	0.00	1.90	1.52	1.09	0.43	+0.44	-0.65	Matches
333	Matthew Godden	eng ENG	FW	Coventry City	32	1991	35	2,046	58	49.4	22.7	1.01	80	0.48	0.53	17	0.31	1.43	1.50	1.06	0.44	+0.44	+0.40	Matches
334	Lynden Gooch	us USA	DF,MF	Stoke City	27	1995	29	1,710	59	41.3	19.0	1.00	80	0.63	0.53	19	0.05	1.03	1.00	1.74	-0.74	-0.74	-0.85	Matches
335	Lynden Gooch	us USA	DF,FW	Sunderland	27	1995	2	10	5	0.2	0.1	0.00		0.00	20.0	5	0.00	1.50	0.00	0.00	0.00	0.00	+0.04	Matches
336	Dimitris Goutas	gr GRE	DF	Cardiff City	29	1994	46	4,126	90	99.7	45.8	1.00	90	0.98	0.00		0.00	1.35	1.16	1.51	-0.35	-0.35	+6.08	Matches
337	Aimar Govea	ec ECU	FW	Swansea City	17	2006	5	73	15	1.8	0.8	0.00		0.00	6.25	15	1.25	1.40	2.50	1.25	1.25	+1.23	+1.39	Matches
338	Kamarl Grant	eng ENG	DF	Millwall	20	2003	0					0		0	0		5							Matches
339	Karlan Grant	eng ENG	MF,FW	Cardiff City	25	1997	39	3,119	80	75.3	34.7	1.07	83	0.75	0.06	18	0.00	1.36	1.15	1.50	-0.35	-0.35	+0.09	Matches
340	Archie Gray	eng ENG	DF,MF	Leeds United	17	2006	44	3,599	82	86.9	40.0	1.00	89	0.80	0.10	15	0.05	1.94	1.75	0.90	0.85	+0.85	+0.18	Matches
341	Jacob Greaves	eng ENG	DF	Hull City	22	2000	43	3,870	90	93.5	43.0	1.00	90	1.00	0.00		0.00	1.60	1.53	1.26	0.28	+0.28	+1.61	Matches
342	André Green	eng ENG	FW,MF	Rotherham	25	1998	9	645	72	15.6	7.2	1.11	75	0.14	0.14	45	0.00	0.56	0.69	1.53	-0.83	-0.84	+0.35	Matches
343	Oliver Green	eng ENG	MF	Hull City	20	2003	0					0		0	0		2							Matches
344	Sam Greenwood	eng ENG	MF,FW	Middlesbrough	21	2002	37	2,196	59	53.0	24.4	1.02	78	0.12	0.49	22	0.12	1.68	1.23	1.19	0.04	+0.04	-0.33	Matches
345	Sam Greenwood	eng ENG	FW,MF	Leeds United	21	2002	1	8	8	0.2	0.1	0.00		0.00	10.0	8	10.0	1.00	0.00	0.00	0.00	0.00	-0.83	Matches
346	Lee Gregory	eng ENG	FW,MF	Sheffield Weds	34	1988	13	711	55	17.2	7.9	1.27	68	0.00	0.38	12	0.38	0.23	0.38	1.77	-1.39	-1.39	-1.05	Matches
347	Jack Grieves	eng ENG	MF	Watford	18	2004	2	57	29	1.4	0.6	1.67	45	0.00	1.67	12	15.0	1.50	0.00	1.67	-1.67	-1.58	-1.60	Matches
348	Joshua Griffiths	eng ENG	GK	West Brom	21	2001	0					0		0	0		46							Matches
349	Matt Grimes	eng ENG	MF	Swansea City	28	1995	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.24	1.28	1.41	-0.13	-0.13		Matches
350	Ilia Gruev	bg BUL	MF	Leeds United	23	2000	29	1,774	61	42.9	19.7	1.02	86	0.71	0.46	6	0.51	2.06	1.57	0.86	0.71	+0.71	-0.20	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
351	Joe Gubbins	eng ENG	DF	QPR	21	2001	1	90	90	2.2	1.0	1.00	90	1.00	0.00		2.00	0.00	0.00	4.00	-4.00	-4.00	-3.84	Matches
352	Angus Gunn	sct SCO	GK	Norwich City	27	1996	40	3,540	89	85.5	39.3	1.02	89	0.99	0.00		0.00	1.62	1.76	1.22	0.53	+0.53	+1.43	Matches
353	Darko Gyabi	eng ENG	MF,FW	Plymouth Argyle	19	2004	10	772	77	18.6	8.6	1.05	84	0.58	0.12	19	0.00	1.20	1.28	1.40	-0.12	-0.12	+0.15	Matches
354	Darko Gyabi	eng ENG	MF	Leeds United	19	2004	1	1	1	0.0	0.0	0		0	1	1	4	3.00	0	1	-1	-90.00	-90.85	Matches
355	Hayden Hackney	eng ENG	MF	Middlesbrough	21	2002	21	1,811	86	43.7	20.1	1.00	90	0.90	0.05	14	0.05	1.38	1.44	1.44	0.00	0.00	-0.35	Matches
356	Sead Haksabanović	me MNE	FW,MF	Stoke City	24	1999	19	957	50	23.1	10.6	1.04	70	0.09	0.75	24	0.94	1.16	1.04	1.32	-0.28	-0.28	-0.06	Matches
357	George Hall	eng ENG	MF	Birmingham City	19	2004	8	139	17	3.4	1.5	0.00		0.00	5.33	17	2.00	1.25	1.33	0.67	0.67	+0.65	+1.01	Matches
358	Grant Hall	eng ENG	DF	Rotherham	31	1991	8	279	35	6.7	3.1	0.65	69	0.00	1.94	24	0.97	0.50	0.97	3.23	-2.26	-2.26	-1.21	Matches
359	Reece Hall	eng ENG	DF	West Brom	19	2003	0					0		0	0		2							Matches
360	Ali Al Hamadi	iq IRQ	FW	Ipswich Town	21	2002	14	293	21	7.1	3.3	0.30	58	0.00	3.94	18	0.61	1.93	3.64	1.52	2.12	+2.15	+1.50	Matches
361	Ben Hamer	eng ENG	GK	Watford	35	1987	19	1,710	90	41.3	19.0	1.00	90	1.00	0.00		1.37	1.37	1.68	1.47	0.21	+0.21	+0.36	Matches
362	Gustavo Hamer	nl NED	MF	Coventry City	26	1997	1	70	70	1.7	0.8	1.25	70	0.00	0.00		0.00	0.00	1.25	0.00	1.25	+1.29	+1.06	Matches
363	Grant Hanley	sct SCO	DF	Norwich City	31	1991	8	550	69	13.3	6.1	0.98	83	0.49	0.33	27	0.82	1.13	1.48	1.48	0.00	0.00	-0.38	Matches
364	Ryan Hardie	sct SCO	FW	Plymouth Argyle	26	1997	40	2,833	71	68.4	31.5	1.05	80	0.38	0.22	29	0.00	1.13	1.21	1.30	-0.10	-0.10	+0.46	Matches
365	Wes Harding	jm JAM	DF	Millwall	26	1996	24	1,910	80	46.1	21.2	0.99	88	0.94	0.14	22	0.61	0.83	1.08	1.56	-0.47	-0.47	-0.47	Matches
366	Marcus Harness	eng ENG	MF	Ipswich Town	27	1996	34	982	29	23.7	10.9	0.64	74	0.00	2.48	17	0.64	1.94	1.74	1.19	0.55	+0.55	-0.28	Matches
367	Kian Harratt	eng ENG	FW	Huddersfield	21	2002	15	496	33	12.0	5.5	1.09	66	0.36	1.64	11	0.18	1.00	1.64	2.18	-0.55	-0.54	+0.10	Matches
368	Taylor Harwood-Bellis	eng ENG	DF	Southampton	21	2002	40	3,499	87	84.5	38.9	1.03	87	0.95	0.00		0.03	1.93	1.88	1.26	0.62	+0.62	+0.62	Matches
369	Ben Hatton		MF	Rotherham			3	5	2	0.1	0.1	0.00		0.00	30.0	2	50.0	1.00	0.00	0.00	0.00	0.00	+1.13	Matches
370	Isaac Hayden	jm JAM	MF	QPR	28	1995	17	986	58	23.8	11.0	1.09	73	0.18	0.45	23	0.00	1.82	1.18	1.36	-0.18	-0.18	+0.07	Matches
371	Conor Hazard	nir NIR	GK	Plymouth Argyle	25	1998	27	2,430	90	58.7	27.0	1.00	90	1.00	0.00		0.70	1.07	1.48	1.70	-0.22	-0.22	+0.04	Matches
372	Jaheim Headley	eng ENG	MF	Huddersfield	21	2001	29	1,646	57	39.8	18.3	0.93	77	0.49	0.66	28	0.38	1.00	0.93	1.58	-0.66	-0.66	-0.04	Matches
373	Rhys Healey	wls WAL	FW,MF	Huddersfield	28	1994	11	507	46	12.2	5.6	0.89	71	0.54	1.07	26	0.00	1.00	1.07	2.50	-1.43	-1.42	-0.90	Matches
374	Rhys Healey	wls WAL	FW	Watford	28	1994	11	205	19	5.0	2.3	0.43	84	0.00	4.35	12	4.35	1.36	3.04	0.87	2.17	+2.20	+2.31	Matches
375	Fenton Heard	eng ENG	MF	West Brom	18	2004	0					0		0	0		1							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
376	Ryan Hedges	wls WAL	MF	Blackburn	28	1995	17	979	58	23.6	10.9	1.19	68	0.28	0.37	23	0.00	1.24	1.56	1.10	0.46	+0.46	+1.00	Matches
377	Michał Helik	pl POL	DF	Huddersfield	27	1995	41	3,630	89	87.7	40.3	0.99	89	0.94	0.02	65	0.00	0.88	0.89	1.69	-0.79	-0.79	-1.32	Matches
378	Jeff Hendrick	ie IRL	MF	Sheffield Weds	31	1992	11	490	45	11.8	5.4	0.93	77	0.19	1.11	17	1.11	0.45	0.56	2.04	-1.48	-1.47	-1.07	Matches
379	Mads Hermansen	dk DEN	GK	Leicester City	23	2000	44	3,960	90	95.7	44.0	1.00	90	1.00	0.00		0.02	2.07	1.93	0.93	1.00	+1.00	-1.00	Matches
380	Onel Hernández	cu CUB	MF	Norwich City	30	1993	30	1,184	39	28.6	13.2	0.98	66	0.08	1.29	19	0.08	1.50	1.82	1.52	0.30	+0.30	-0.03	Matches
381	Akeel Higgins	eng ENG	MF	West Brom	18	2005	0					0		0	0		4							Matches
382	James Hill	eng ENG	DF	Blackburn	21	2002	18	1,298	72	31.4	14.4	0.97	89	0.90	0.28	12	0.21	1.39	1.60	1.67	-0.07	-0.07	+0.34	Matches
383	Joe Hilton	eng ENG	GK	Blackburn	23	1999	0					0		0	0		19							Matches
384	George Hirst	sct SCO	FW	Ipswich Town	24	1999	26	1,762	68	42.6	19.6	1.22	71	0.00	0.10	27	0.00	2.31	1.84	1.17	0.66	+0.66	-0.17	Matches
385	Václav Hladký	cz CZE	GK	Ipswich Town	32	1990	46	4,139	90	100.0	46.0	1.00	90	0.98	0.00		0.00	2.09	2.00	1.24	0.76	+0.76	+0.76	Matches
386	Joe Hodge	ie IRL	MF	QPR	20	2002	8	360	45	8.7	4.0	1.00	61	0.25	1.00	29	1.75	1.88	1.00	1.25	-0.25	-0.25	-0.01	Matches
387	Wesley Hoedt	nl NED	DF	Watford	29	1994	44	3,960	90	95.7	44.0	1.00	90	1.00	0.00		0.00	1.18	1.32	1.34	-0.02	-0.02	-0.52	Matches
388	Ki-Jana Hoever	nl NED	DF,MF	Stoke City	21	2002	40	3,072	77	74.2	34.1	1.03	84	0.76	0.15	26	0.09	1.35	1.17	1.09	0.09	+0.09	+1.27	Matches
389	Scott Hogan	ie IRL	FW	Birmingham City	31	1992	26	1,009	39	24.4	11.2	0.98	77	0.09	1.34	11	0.89	1.00	0.80	1.34	-0.54	-0.54	-0.28	Matches
390	Jonathan Hogg	eng ENG	MF	Huddersfield	34	1988	34	2,687	79	64.9	29.9	1.07	82	0.70	0.07	33	0.00	1.09	1.00	1.51	-0.50	-0.50	+0.36	Matches
391	Mason Holgate	jm JAM	DF	Southampton	26	1996	5	289	58	7.0	3.2	1.25	72	0.63	0.31	1	5.63	1.40	1.56	2.50	-0.94	-0.93	-1.57	Matches
392	Duane Holmes	us USA	MF	Preston	28	1994	35	2,106	60	50.9	23.4	1.07	75	0.17	0.43	23	0.21	1.31	1.32	1.41	-0.09	-0.09	+0.31	Matches
393	Josh Home	eng ENG	MF	Birmingham City	18	2005	0					0		0	0		1							Matches
394	George Honeyman	eng ENG	MF	Millwall	28	1994	31	2,081	67	50.3	23.1	1.13	75	0.39	0.22	24	0.26	1.26	0.87	1.00	-0.13	-0.13	+0.18	Matches
395	Sydney van Hooijdonk	nl NED	FW	Norwich City	23	2000	10	130	13	3.1	1.4	0.00		0.00	7.14	13	5.00	1.92	2.14	0.00	2.14	+2.08	+1.81	Matches
396	Matthew Hoppe	us USA	FW	Middlesbrough	22	2001	0					0		0	0		3							Matches
397	Ethan Horvath	us USA	GK	Cardiff City	28	1995	16	1,440	90	34.8	16.0	1.00	90	1.00	0.00		0.06	1.38	1.06	1.81	-0.75	-0.75	-0.58	Matches
398	Jordan Houghton	eng ENG	MF	Plymouth Argyle	27	1995	40	2,862	72	69.1	31.8	1.01	83	0.60	0.25	25	0.06	1.10	1.26	1.45	-0.19	-0.19	+0.16	Matches
399	Ryan Howley	wls WAL	MF	Coventry City	19	2003	0					0		0	0		3							Matches
400	Jonny Howson	eng ENG	MF	Middlesbrough	35	1988	38	3,092	81	74.7	34.4	1.02	87	0.76	0.09	19	0.09	1.53	1.66	1.42	0.23	+0.23	+0.15	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
401	Kyle Hudlin	eng ENG	FW	Huddersfield	23	2000	9	279	31	6.7	3.1	0.65	80	0.00	2.26	17	3.87	1.00	0.32	0.97	-0.65	-0.65	-0.02	Matches
402	Niall Huggins	wls WAL	DF	Sunderland	22	2000	19	1,330	70	32.1	14.8	1.15	77	0.54	0.14	11	0.27	1.42	1.28	1.08	0.20	+0.20	+0.36	Matches
403	Andrew Hughes	wls WAL	DF	Preston	31	1992	39	3,144	81	75.9	34.9	1.00	86	0.86	0.11	32	0.00	1.41	1.00	1.35	-0.34	-0.34	-0.43	Matches
404	Jordan Hugill	eng ENG	FW	Rotherham	31	1992	39	2,334	60	56.4	25.9	1.12	73	0.08	0.39	23	0.04	0.59	0.97	1.81	-0.85	-0.85	+0.65	Matches
405	Trai Hume	nir NIR	DF	Sunderland	21	2002	46	4,066	88	98.2	45.2	1.00	89	0.93	0.02	45	0.00	1.22	1.13	1.19	-0.07	-0.07	-1.28	Matches
406	Bashir Humphreys	eng ENG	DF	Swansea City	20	2003	24	1,893	79	45.7	21.0	1.05	85	0.81	0.10	9	0.48	1.25	1.19	1.76	-0.57	-0.57	-0.81	Matches
407	Cameron Humphreys	eng ENG	DF	Ipswich Town	19	2003	3	95	32	2.3	1.1	0.91	90	0.91	1.82	3	16.4	1.00	0.91	0.00	0.91	+0.95	+0.19	Matches
408	Cameron Humphreys	eng ENG	DF	Rotherham	24	1998	25	2,028	81	49.0	22.5	1.02	87	0.84	0.09	16	0.04	0.52	0.80	2.04	-1.24	-1.24	-0.22	Matches
409	Omari Hutchinson	eng ENG	MF	Ipswich Town	19	2003	44	2,195	50	53.0	24.4	0.82	83	0.45	0.98	22	0.04	2.11	2.17	1.11	1.07	+1.07	+0.65	Matches
410	Shaun Hutchinson	eng ENG	DF	Millwall	32	1990	14	761	54	18.4	8.5	1.06	83	0.94	0.59	2	1.65	1.79	0.82	1.06	-0.24	-0.24	-0.02	Matches
411	Dominic Hyam	sct SCO	DF	Blackburn	27	1995	35	3,013	86	72.8	33.5	1.04	86	0.90	0.00		0.03	1.06	1.22	1.55	-0.33	-0.33	-0.09	Matches
412	Adam Idah	ie IRL	FW	Norwich City	22	2001	28	1,279	46	30.9	14.2	0.85	75	0.14	1.13	24	0.07	1.46	1.83	1.62	0.21	+0.21	-0.17	Matches
413	Duncan Idehen	eng ENG	MF	Bristol City	21	2002	0					0		0	0		3							Matches
414	Kelechi Iheanacho	ng NGA	FW	Leicester City	26	1996	23	921	40	22.2	10.2	0.98	71	0.20	1.27	16	0.49	2.13	1.47	0.69	0.78	+0.78	-0.34	Matches
415	Michael Ihiekwe	eng ENG	DF	Sheffield Weds	30	1992	26	1,926	74	46.5	21.4	1.03	85	0.93	0.19	13	0.61	1.54	1.17	1.78	-0.61	-0.61	-0.16	Matches
416	Tom Ince	eng ENG	FW	Watford	31	1992	27	848	31	20.5	9.4	0.85	60	0.00	2.02	20	1.60	1.19	1.17	1.06	0.11	+0.11	+0.13	Matches
417	Ethan Ingram	eng ENG	DF,MF	West Brom	20	2003	0					0		0	0		2							Matches
418	Matt Ingram	eng ENG	GK	Hull City	29	1993	10	819	82	19.8	9.1	0.99	90	0.99	0.11	9	2.31	1.40	1.54	1.54	0.00	0.00	-0.22	Matches
419	Dominic Iorfa	eng ENG	DF	Sheffield Weds	28	1995	28	1,793	64	43.3	19.9	1.01	81	0.80	0.40	21	0.15	1.18	1.01	1.41	-0.40	-0.40	+0.21	Matches
420	Tom Iorpenda	eng ENG	MF	Huddersfield	18	2005	2	52	26	1.3	0.6	0.00		0.00	3.33	26	36.7	0.50	0.00	0.00	0.00	0.00	+0.64	Matches
421	Freddie Issaka	wls WAL	FW	Plymouth Argyle	17	2006	5	39	8	0.9	0.4	0.00		0.00	12.5	8	27.5	0.80	2.50	0.00	2.50	+2.31	+2.57	Matches
422	Daniel Iversen	dk DEN	GK	Stoke City	26	1997	18	1,620	90	39.1	18.0	1.00	90	1.00	0.00		0.00	1.50	1.33	1.22	0.11	+0.11	+0.58	Matches
423	Daniel Iversen	dk DEN	GK	Leicester City	26	1997	0					0		0	0		1							Matches
424	Ben Jackson	eng ENG	MF,DF	Huddersfield	22	2001	25	1,337	53	32.3	14.9	0.94	81	0.67	0.74	19	0.94	1.00	0.81	1.61	-0.81	-0.81	-0.26	Matches
425	Kayden Jackson	eng ENG	FW,MF	Ipswich Town	29	1994	29	965	33	23.3	10.7	0.84	64	0.00	1.87	19	1.40	2.10	1.40	1.50	-0.09	-0.09	-1.11	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
426	Matty Jacob	eng ENG	DF	Hull City	22	2001	14	801	57	19.3	8.9	0.90	83	0.56	0.67	23	1.35	1.86	1.57	1.46	0.11	+0.11	-0.08	Matches
427	Daniel James	wls WAL	MF	Leeds United	25	1997	40	2,488	62	60.1	27.6	1.01	80	0.29	0.43	21	0.00	1.95	1.92	0.98	0.94	+0.94	+0.29	Matches
428	Jordan James	wls WAL	MF	Birmingham City	19	2004	42	2,304	55	55.7	25.6	0.98	80	0.55	0.66	17	0.16	1.05	1.17	1.84	-0.66	-0.66	-0.76	Matches
429	Joseph James		DF	Bristol City			2	77	39	1.9	0.9	1.11	72	0.00	1.11	5	3.33	0.00	0.00	1.11	-1.11	-1.17	-1.24	Matches
430	Matty James	eng ENG	MF	Bristol City	32	1991	37	2,887	78	69.7	32.1	1.03	85	0.81	0.12	22	0.06	1.49	1.12	0.97	0.16	+0.16	+0.37	Matches
431	Reece James	eng ENG	MF	Sheffield Weds	29	1993	8	303	38	7.3	3.4	0.88	85	0.29	1.47	10	5.88	0.50	0.59	1.18	-0.59	-0.59	-0.08	Matches
432	Viktor Johansson	se SWE	GK	Rotherham	24	1998	45	3,961	88	95.7	44.0	1.00	90	1.00	0.02	1	0.02	0.60	0.73	1.93	-1.20	-1.20	-1.71	Matches
433	Rafferty John Pedder	eng ENG	MF	QPR	21	2002	0					0		0	0		4							Matches
434	Daniel Johnson	jm JAM	MF	Stoke City	30	1992	26	1,631	63	39.4	18.1	1.05	79	0.44	0.39	18	0.22	1.12	0.99	1.27	-0.28	-0.28	-0.06	Matches
435	Marvin Johnson	eng ENG	DF,MF	Sheffield Weds	32	1990	29	2,356	81	56.9	26.2	0.95	89	0.88	0.15	31	0.04	1.48	1.15	1.41	-0.27	-0.27	+0.59	Matches
436	Michael Johnston	ie IRL	MF	West Brom	24	1999	18	1,158	64	28.0	12.9	1.16	72	0.08	0.23	28	0.00	1.55	1.94	1.16	0.78	+0.78	+0.38	Matches
437	Nikola Jojić	rs SRB	MF	Stoke City	19	2003	1	1	1	0.0	0.0	0		0	1	1	6	0.00	0	0	0	0.00	+0.24	Matches
438	Alfie Jones	ca CAN	DF	Hull City	25	1997	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	1.56	1.51	1.29	0.22	+0.22	+2.22	Matches
439	Harrison Jones	eng ENG	MF	Sunderland	18	2004	0					0		0	0		2							Matches
440	Isaiah Jones	gy GUY	MF	Middlesbrough	24	1999	35	2,587	74	62.5	28.7	1.08	81	0.49	0.14	21	0.14	1.60	1.74	1.22	0.52	+0.52	+0.87	Matches
441	Jamie Jones	eng ENG	GK	Middlesbrough	34	1989	0					0		0	0		11							Matches
442	Patrick Jones	wls WAL	MF	Huddersfield	20	2003	7	164	23	4.0	1.8	0.56	57	0.00	3.33	18	7.22	0.14	1.11	5.00	-3.89	-3.84	-3.34	Matches
443	Mateo Joseph	es ESP	FW	Leeds United	19	2003	20	234	12	5.7	2.6	0.00		0.00	7.69	12	3.46	1.73	1.92	1.54	0.38	+0.38	-0.47	Matches
444	Bae Jun-ho	kr KOR	MF,FW	Stoke City	19	2003	38	2,392	63	57.8	26.6	0.94	83	0.49	0.49	25	0.11	1.00	1.17	1.35	-0.19	-0.19	+0.12	Matches
445	James Justin	eng ENG	DF	Leicester City	25	1998	39	2,616	67	63.2	29.1	0.93	88	0.72	0.41	20	0.21	2.08	2.03	1.00	1.03	+1.03	-0.03	Matches
446	Lukas Jutkiewicz	eng ENG	FW,MF	Birmingham City	34	1989	28	569	20	13.7	6.3	0.48	77	0.00	3.97	13	0.95	1.14	1.43	2.06	-0.63	-0.63	-0.36	Matches
447	Osman Kakay	sl SLE	DF	QPR	25	1997	23	1,575	68	38.0	17.5	1.03	83	0.74	0.29	16	0.17	0.87	0.69	1.66	-0.97	-0.97	-1.18	Matches
448	Glen Kamara	fi FIN	MF	Leeds United	27	1995	37	2,698	73	65.2	30.0	1.10	81	0.37	0.13	6	0.17	2.13	1.90	0.83	1.07	+1.07	+0.69	Matches
449	David Kasumu	eng ENG	MF	Huddersfield	23	1999	31	2,349	76	56.7	26.1	1.07	82	0.73	0.11	20	0.08	1.06	1.11	1.69	-0.57	-0.57	+0.13	Matches
450	Calum Kavanagh	ie IRL	FW,MF	Middlesbrough	19	2003	2	7	4	0.2	0.1	0.00		0.00	20.0	4	40.0	0.00	0.00	0.00	0.00	0.00	-0.20	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
451	Edo Kayembe	cd COD	MF	Watford	25	1998	35	2,445	70	59.1	27.2	1.03	81	0.70	0.26	23	0.18	1.20	1.25	1.40	-0.15	-0.15	-0.36	Matches
452	Joshua Kayode	ng NGA	FW	Rotherham	30	1992	4	48	12	1.2	0.5	0.00		0.00	8.00	12	0.00	0.25	0.00	4.00	-4.00	-3.75	-2.65	Matches
453	Will Keane	ie IRL	FW,MF	Preston	30	1993	38	2,614	69	63.1	29.0	1.10	76	0.31	0.21	29	0.14	1.37	1.41	1.28	0.14	+0.14	+1.02	Matches
454	Caden Kelly	eng ENG	MF	Sunderland	19	2003	0					0		0	0		6							Matches
