Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
271	Aimar Govea	ec ECU	FW	Swansea City	17	2006	5	0	73	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
272	Karlan Grant	eng ENG	MF,FW	Cardiff City	25	1997	39	37	3,119	34.7	0.17	0.06	0.23	0.17	0.00	0.00	0.09	0.00	0.17	0.06	0.23	0.17	0.23	Matches
273	Archie Gray	eng ENG	DF,MF	Leeds United	17	2006	44	40	3,599	40.0	0.03	0.05	0.07	0.03	0.00	0.00	0.05	0.00	0.03	0.05	0.08	0.03	0.08	Matches
274	Jacob Greaves	eng ENG	DF	Hull City	22	2000	43	43	3,870	43.0	0.05	0.09	0.14	0.05	0.00	0.00	0.26	0.00	0.05	0.09	0.14	0.05	0.14	Matches
275	André Green	eng ENG	FW,MF	Rotherham	25	1998	9	8	645	7.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
276	Sam Greenwood	eng ENG	MF,FW	Middlesbrough	21	2002	37	25	2,196	24.4	0.20	0.12	0.33	0.20	0.00	0.04	0.29	0.00	0.20	0.12	0.33	0.20	0.33	Matches
277	Sam Greenwood	eng ENG	FW,MF	Leeds United	21	2002	1	0	8	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
278	Lee Gregory	eng ENG	FW,MF	Sheffield Weds	34	1988	13	10	711	7.9	0.13	0.00	0.13	0.13	0.00	0.00	0.25	0.00	0.13	0.00	0.13	0.13	0.13	Matches
279	Jack Grieves	eng ENG	MF	Watford	18	2004	2	1	57	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
280	Matt Grimes	eng ENG	MF	Swansea City	28	1995	46	46	4,140	46.0	0.09	0.11	0.20	0.04	0.04	0.07	0.11	0.00	0.09	0.11	0.20	0.04	0.15	Matches
281	Ilia Gruev	bg BUL	MF	Leeds United	23	2000	29	20	1,774	19.7	0.00	0.05	0.05	0.00	0.00	0.00	0.36	0.00	0.00	0.05	0.05	0.00	0.05	Matches
282	Joe Gubbins	eng ENG	DF	QPR	21	2001	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
283	Angus Gunn	sct SCO	GK	Norwich City	27	1996	40	40	3,540	39.3	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
284	Darko Gyabi	eng ENG	MF,FW	Plymouth Argyle	19	2004	10	9	772	8.6	0.00	0.12	0.12	0.00	0.00	0.00	0.23	0.00	0.00	0.12	0.12	0.00	0.12	Matches
285	Darko Gyabi	eng ENG	MF	Leeds United	19	2004	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
286	Hayden Hackney	eng ENG	MF	Middlesbrough	21	2002	21	20	1,811	20.1	0.05	0.00	0.05	0.05	0.00	0.00	0.30	0.00	0.05	0.00	0.05	0.05	0.05	Matches
287	Sead Haksabanović	me MNE	FW,MF	Stoke City	24	1999	19	11	957	10.6	0.09	0.19	0.28	0.09	0.00	0.00	0.09	0.00	0.09	0.19	0.28	0.09	0.28	Matches
288	George Hall	eng ENG	MF	Birmingham City	19	2004	8	0	139	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
289	Grant Hall	eng ENG	DF	Rotherham	31	1991	8	2	279	3.1	0.32	0.00	0.32	0.32	0.00	0.00	0.32	0.00	0.32	0.00	0.32	0.32	0.32	Matches
290	Ali Al Hamadi	iq IRQ	FW	Ipswich Town	21	2002	14	1	293	3.3	1.21	0.00	1.21	0.91	0.30	0.61	0.30	0.00	1.23	0.00	1.23	0.92	0.92	Matches
291	Ben Hamer	eng ENG	GK	Watford	35	1987	19	19	1,710	19.0	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
292	Gustavo Hamer	nl NED	MF	Coventry City	26	1997	1	1	70	0.8	0.00	1.25	1.25	0.00	0.00	0.00	0.00	0.00	0.00	1.29	1.29	0.00	1.29	Matches
293	Grant Hanley	sct SCO	DF	Norwich City	31	1991	8	6	550	6.1	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
294	Ryan Hardie	sct SCO	FW	Plymouth Argyle	26	1997	40	33	2,833	31.5	0.38	0.13	0.51	0.38	0.00	0.00	0.10	0.00	0.38	0.13	0.51	0.38	0.51	Matches
295	Wes Harding	jm JAM	DF	Millwall	26	1996	24	21	1,910	21.2	0.14	0.00	0.14	0.14	0.00	0.00	0.19	0.00	0.14	0.00	0.14	0.14	0.14	Matches
296	Marcus Harness	eng ENG	MF	Ipswich Town	27	1996	34	7	982	10.9	0.37	0.09	0.46	0.37	0.00	0.00	0.18	0.00	0.37	0.09	0.46	0.37	0.46	Matches
297	Kian Harratt	eng ENG	FW	Huddersfield	21	2002	15	6	496	5.5	0.18	0.18	0.36	0.18	0.00	0.00	0.00	0.00	0.18	0.18	0.36	0.18	0.36	Matches
298	Taylor Harwood-Bellis	eng ENG	DF	Southampton	21	2002	40	40	3,499	38.9	0.05	0.08	0.13	0.05	0.00	0.00	0.08	0.00	0.05	0.08	0.13	0.05	0.13	Matches
299	Ben Hatton		MF	Rotherham			3	0	5	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
300	Isaac Hayden	jm JAM	MF	QPR	28	1995	17	12	986	11.0	0.00	0.00	0.00	0.00	0.00	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
301	Conor Hazard	nir NIR	GK	Plymouth Argyle	25	1998	27	27	2,430	27.0	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
302	Jaheim Headley	eng ENG	MF	Huddersfield	21	2001	29	17	1,646	18.3	0.05	0.11	0.16	0.05	0.00	0.00	0.11	0.00	0.05	0.11	0.16	0.05	0.16	Matches
303	Rhys Healey	wls WAL	FW,MF	Huddersfield	28	1994	11	5	507	5.6	0.54	0.00	0.54	0.54	0.00	0.00	0.00	0.00	0.53	0.00	0.53	0.53	0.53	Matches
304	Rhys Healey	wls WAL	FW	Watford	28	1994	11	1	205	2.3	0.87	0.43	1.30	0.87	0.00	0.00	0.43	0.00	0.88	0.44	1.32	0.88	1.32	Matches
305	Ryan Hedges	wls WAL	MF	Blackburn	28	1995	17	13	979	10.9	0.18	0.28	0.46	0.18	0.00	0.00	0.18	0.00	0.18	0.28	0.46	0.18	0.46	Matches
306	Michał Helik	pl POL	DF	Huddersfield	27	1995	41	40	3,630	40.3	0.22	0.00	0.22	0.22	0.00	0.00	0.12	0.00	0.22	0.00	0.22	0.22	0.22	Matches
307	Jeff Hendrick	ie IRL	MF	Sheffield Weds	31	1992	11	5	490	5.4	0.19	0.00	0.19	0.19	0.00	0.00	0.56	0.00	0.18	0.00	0.18	0.18	0.18	Matches
308	Mads Hermansen	dk DEN	GK	Leicester City	23	2000	44	44	3,960	44.0	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
309	Onel Hernández	cu CUB	MF	Norwich City	30	1993	30	13	1,184	13.2	0.00	0.15	0.15	0.00	0.00	0.00	0.15	0.00	0.00	0.15	0.15	0.00	0.15	Matches
310	James Hill	eng ENG	DF	Blackburn	21	2002	18	14	1,298	14.4	0.07	0.21	0.28	0.07	0.00	0.00	0.21	0.00	0.07	0.21	0.28	0.07	0.28	Matches
311	George Hirst	sct SCO	FW	Ipswich Town	24	1999	26	24	1,762	19.6	0.36	0.31	0.66	0.31	0.05	0.05	0.15	0.00	0.36	0.31	0.66	0.31	0.61	Matches
312	Václav Hladký	cz CZE	GK	Ipswich Town	32	1990	46	46	4,139	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	Matches
313	Joe Hodge	ie IRL	MF	QPR	20	2002	8	4	360	4.0	0.25	0.00	0.25	0.25	0.00	0.00	0.25	0.00	0.25	0.00	0.25	0.25	0.25	Matches
314	Wesley Hoedt	nl NED	DF	Watford	29	1994	44	44	3,960	44.0	0.09	0.05	0.14	0.09	0.00	0.00	0.27	0.00	0.09	0.05	0.14	0.09	0.14	Matches
315	Ki-Jana Hoever	nl NED	DF,MF	Stoke City	21	2002	40	35	3,072	34.1	0.12	0.15	0.26	0.12	0.00	0.00	0.12	0.00	0.12	0.15	0.26	0.12	0.26	Matches
316	Scott Hogan	ie IRL	FW	Birmingham City	31	1992	26	11	1,009	11.2	0.09	0.18	0.27	0.09	0.00	0.09	0.09	0.00	0.09	0.18	0.27	0.09	0.27	Matches
317	Jonathan Hogg	eng ENG	MF	Huddersfield	34	1988	34	32	2,687	29.9	0.00	0.03	0.03	0.00	0.00	0.00	0.27	0.03	0.00	0.03	0.03	0.00	0.03	Matches
318	Mason Holgate	jm JAM	DF	Southampton	26	1996	5	4	289	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	Matches
319	Duane Holmes	us USA	MF	Preston	28	1994	35	25	2,106	23.4	0.17	0.21	0.38	0.17	0.00	0.00	0.38	0.00	0.17	0.21	0.38	0.17	0.38	Matches
320	George Honeyman	eng ENG	MF	Millwall	28	1994	31	26	2,081	23.1	0.00	0.09	0.09	0.00	0.00	0.00	0.39	0.00	0.00	0.09	0.09	0.00	0.09	Matches
321	Sydney van Hooijdonk	nl NED	FW	Norwich City	23	2000	10	0	130	1.4	0.00	0.71	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.69	0.00	0.69	Matches
322	Ethan Horvath	us USA	GK	Cardiff City	28	1995	16	16	1,440	16.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
323	Jordan Houghton	eng ENG	MF	Plymouth Argyle	27	1995	40	32	2,862	31.8	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
324	Jonny Howson	eng ENG	MF	Middlesbrough	35	1988	38	35	3,092	34.4	0.06	0.06	0.12	0.03	0.03	0.06	0.26	0.00	0.06	0.06	0.12	0.03	0.09	Matches
325	Kyle Hudlin	eng ENG	FW	Huddersfield	23	2000	9	2	279	3.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
326	Niall Huggins	wls WAL	DF	Sunderland	22	2000	19	17	1,330	14.8	0.07	0.07	0.14	0.07	0.00	0.00	0.07	0.00	0.07	0.07	0.14	0.07	0.14	Matches
327	Andrew Hughes	wls WAL	DF	Preston	31	1992	39	35	3,144	34.9	0.03	0.06	0.09	0.03	0.00	0.00	0.14	0.00	0.03	0.06	0.09	0.03	0.09	Matches
328	Jordan Hugill	eng ENG	FW	Rotherham	31	1992	39	29	2,334	25.9	0.19	0.04	0.23	0.19	0.00	0.00	0.23	0.00	0.19	0.04	0.23	0.19	0.23	Matches
329	Trai Hume	nir NIR	DF	Sunderland	21	2002	46	45	4,066	45.2	0.02	0.02	0.04	0.02	0.00	0.00	0.31	0.02	0.02	0.02	0.04	0.02	0.04	Matches
330	Bashir Humphreys	eng ENG	DF	Swansea City	20	2003	24	22	1,893	21.0	0.05	0.00	0.05	0.05	0.00	0.00	0.10	0.00	0.05	0.00	0.05	0.05	0.05	Matches
331	Cameron Humphreys	eng ENG	DF	Ipswich Town	19	2003	3	1	95	1.1	0.00	0.91	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.95	0.95	0.00	0.95	Matches
332	Cameron Humphreys	eng ENG	DF	Rotherham	24	1998	25	23	2,028	22.5	0.00	0.04	0.04	0.00	0.00	0.00	0.22	0.00	0.00	0.04	0.04	0.00	0.04	Matches
333	Omari Hutchinson	eng ENG	MF	Ipswich Town	19	2003	44	20	2,195	24.4	0.41	0.16	0.57	0.41	0.00	0.00	0.12	0.00	0.41	0.16	0.57	0.41	0.57	Matches
334	Shaun Hutchinson	eng ENG	DF	Millwall	32	1990	14	9	761	8.5	0.12	0.00	0.12	0.12	0.00	0.00	0.24	0.00	0.12	0.00	0.12	0.12	0.12	Matches
335	Dominic Hyam	sct SCO	DF	Blackburn	27	1995	35	35	3,013	33.5	0.03	0.00	0.03	0.03	0.00	0.00	0.21	0.03	0.03	0.00	0.03	0.03	0.03	Matches
336	Adam Idah	ie IRL	FW	Norwich City	22	2001	28	12	1,279	14.2	0.42	0.07	0.49	0.35	0.07	0.07	0.14	0.00	0.42	0.07	0.49	0.35	0.42	Matches
337	Kelechi Iheanacho	ng NGA	FW	Leicester City	26	1996	23	10	921	10.2	0.49	0.10	0.59	0.29	0.20	0.20	0.10	0.00	0.49	0.10	0.59	0.29	0.39	Matches
338	Michael Ihiekwe	eng ENG	DF	Sheffield Weds	30	1992	26	22	1,926	21.4	0.05	0.09	0.14	0.05	0.00	0.00	0.19	0.00	0.05	0.09	0.14	0.05	0.14	Matches
339	Tom Ince	eng ENG	FW	Watford	31	1992	27	8	848	9.4	0.21	0.21	0.43	0.21	0.00	0.00	0.11	0.00	0.21	0.21	0.42	0.21	0.42	Matches
340	Matt Ingram	eng ENG	GK	Hull City	29	1993	10	9	819	9.1	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
341	Dominic Iorfa	eng ENG	DF	Sheffield Weds	28	1995	28	20	1,793	19.9	0.00	0.10	0.10	0.00	0.00	0.00	0.10	0.00	0.00	0.10	0.10	0.00	0.10	Matches
342	Tom Iorpenda	eng ENG	MF	Huddersfield	18	2005	2	0	52	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
343	Freddie Issaka	wls WAL	FW	Plymouth Argyle	17	2006	5	0	39	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
344	Daniel Iversen	dk DEN	GK	Stoke City	26	1997	18	18	1,620	18.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
345	Ben Jackson	eng ENG	MF,DF	Huddersfield	22	2001	25	14	1,337	14.9	0.07	0.07	0.13	0.07	0.00	0.00	0.20	0.00	0.07	0.07	0.13	0.07	0.13	Matches
346	Kayden Jackson	eng ENG	FW,MF	Ipswich Town	29	1994	29	9	965	10.7	0.28	0.28	0.56	0.28	0.00	0.00	0.19	0.00	0.28	0.28	0.56	0.28	0.56	Matches
347	Matty Jacob	eng ENG	DF	Hull City	22	2001	14	8	801	8.9	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.00	Matches
348	Daniel James	wls WAL	MF	Leeds United	25	1997	40	28	2,488	27.6	0.47	0.25	0.72	0.47	0.00	0.00	0.14	0.00	0.47	0.25	0.72	0.47	0.72	Matches
349	Jordan James	wls WAL	MF	Birmingham City	19	2004	42	25	2,304	25.6	0.31	0.00	0.31	0.31	0.00	0.00	0.39	0.00	0.31	0.00	0.31	0.31	0.31	Matches
350	Joseph James		DF	Bristol City			2	1	77	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
351	Matty James	eng ENG	MF	Bristol City	32	1991	37	33	2,887	32.1	0.09	0.00	0.09	0.09	0.00	0.00	0.00	0.00	0.09	0.00	0.09	0.09	0.09	Matches
352	Reece James	eng ENG	MF	Sheffield Weds	29	1993	8	3	303	3.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
353	Viktor Johansson	se SWE	GK	Rotherham	24	1998	45	44	3,961	44.0	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	Matches
354	Daniel Johnson	jm JAM	MF	Stoke City	30	1992	26	19	1,631	18.1	0.11	0.11	0.22	0.06	0.06	0.11	0.28	0.00	0.11	0.11	0.22	0.06	0.17	Matches
355	Marvin Johnson	eng ENG	DF,MF	Sheffield Weds	32	1990	29	25	2,356	26.2	0.15	0.15	0.31	0.15	0.00	0.00	0.23	0.00	0.15	0.15	0.31	0.15	0.31	Matches
356	Michael Johnston	ie IRL	MF	West Brom	24	1999	18	15	1,158	12.9	0.54	0.08	0.62	0.54	0.00	0.00	0.00	0.00	0.54	0.08	0.62	0.54	0.62	Matches
357	Nikola Jojić	rs SRB	MF	Stoke City	19	2003	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
358	Alfie Jones	ca CAN	DF	Hull City	25	1997	45	45	4,050	45.0	0.02	0.07	0.09	0.02	0.00	0.00	0.16	0.00	0.02	0.07	0.09	0.02	0.09	Matches
359	Isaiah Jones	gy GUY	MF	Middlesbrough	24	1999	35	31	2,587	28.7	0.28	0.14	0.42	0.28	0.00	0.00	0.28	0.00	0.28	0.14	0.42	0.28	0.42	Matches
360	Patrick Jones	wls WAL	MF	Huddersfield	20	2003	7	1	164	1.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
361	Mateo Joseph	es ESP	FW	Leeds United	19	2003	20	0	234	2.6	0.38	0.00	0.38	0.38	0.00	0.00	0.38	0.00	0.38	0.00	0.38	0.38	0.38	Matches
362	Bae Jun-ho	kr KOR	MF,FW	Stoke City	19	2003	38	25	2,392	26.6	0.08	0.19	0.26	0.08	0.00	0.00	0.08	0.00	0.08	0.19	0.26	0.08	0.26	Matches
363	James Justin	eng ENG	DF	Leicester City	25	1998	39	27	2,616	29.1	0.07	0.07	0.14	0.07	0.00	0.00	0.14	0.00	0.07	0.07	0.14	0.07	0.14	Matches
364	Lukas Jutkiewicz	eng ENG	FW,MF	Birmingham City	34	1989	28	3	569	6.3	0.48	0.16	0.63	0.32	0.16	0.16	0.16	0.00	0.47	0.16	0.63	0.32	0.47	Matches
365	Osman Kakay	sl SLE	DF	QPR	25	1997	23	18	1,575	17.5	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
366	Glen Kamara	fi FIN	MF	Leeds United	27	1995	37	33	2,698	30.0	0.00	0.10	0.10	0.00	0.00	0.00	0.10	0.00	0.00	0.10	0.10	0.00	0.10	Matches
367	David Kasumu	eng ENG	MF	Huddersfield	23	1999	31	28	2,349	26.1	0.04	0.04	0.08	0.04	0.00	0.00	0.23	0.00	0.04	0.04	0.08	0.04	0.08	Matches
368	Calum Kavanagh	ie IRL	FW,MF	Middlesbrough	19	2003	2	0	7	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
369	Edo Kayembe	cd COD	MF	Watford	25	1998	35	28	2,445	27.2	0.18	0.07	0.26	0.18	0.00	0.00	0.26	0.00	0.18	0.07	0.26	0.18	0.26	Matches
370	Joshua Kayode	ng NGA	FW	Rotherham	30	1992	4	0	48	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
371	Will Keane	ie IRL	FW,MF	Preston	30	1993	38	32	2,614	29.0	0.45	0.10	0.55	0.38	0.07	0.07	0.14	0.00	0.45	0.10	0.55	0.38	0.48	Matches
372	Georgie Kelly	ie IRL	MF	Rotherham	26	1996	18	1	318	3.5	0.29	0.29	0.57	0.29	0.00	0.00	0.29	0.00	0.28	0.28	0.57	0.28	0.57	Matches
373	Liam Kelly	sct SCO	MF	Coventry City	33	1990	16	11	892	9.9	0.00	0.10	0.10	0.00	0.00	0.00	0.10	0.00	0.00	0.10	0.10	0.00	0.10	Matches
374	Charlie Kelman	us USA	MF	QPR	21	2001	11	3	244	2.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
375	Kaine Kesler-Hayden	eng ENG	DF,MF	Plymouth Argyle	20	2002	24	19	1,709	19.0	0.00	0.11	0.11	0.00	0.00	0.00	0.21	0.00	0.00	0.11	0.11	0.00	0.11	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
376	Josh Key	eng ENG	DF,MF	Swansea City	23	1999	29	25	2,192	24.4	0.08	0.04	0.12	0.08	0.00	0.00	0.04	0.00	0.08	0.04	0.12	0.08	0.12	Matches
377	Brandon Khela	eng ENG	MF	Birmingham City	18	2005	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
378	Andy King	wls WAL	MF,DF	Bristol City	34	1988	15	4	412	4.6	0.00	0.22	0.22	0.00	0.00	0.00	0.22	0.00	0.00	0.22	0.22	0.00	0.22	Matches
379	Peter Kioso	cd COD	DF,MF	Rotherham	24	1998	12	11	956	10.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
380	Cédric Kipré	ci CIV	DF	West Brom	26	1996	44	44	3,829	42.5	0.05	0.02	0.07	0.05	0.00	0.00	0.26	0.00	0.05	0.02	0.07	0.05	0.07	Matches
381	Liam Kitching	eng ENG	DF	Coventry City	23	1999	28	25	2,233	24.8	0.04	0.04	0.08	0.04	0.00	0.00	0.16	0.12	0.04	0.04	0.08	0.04	0.08	Matches
382	Kristoffer Klaesson	no NOR	GK	Leeds United	22	2000	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
383	Jason Knight	ie IRL	MF,FW	Bristol City	22	2001	46	44	3,835	42.6	0.09	0.07	0.16	0.09	0.00	0.00	0.09	0.00	0.09	0.07	0.16	0.09	0.16	Matches
384	Jamie Knight-Lebel	ca CAN	DF	Bristol City	18	2004	2	0	24	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
385	Rayan Kolli	dz ALG	FW	QPR	18	2005	10	0	171	1.9	0.00	0.53	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.53	0.00	0.53	Matches
386	Ismaël Koné	ca CAN	MF	Watford	21	2002	42	28	2,555	28.4	0.14	0.11	0.25	0.14	0.00	0.00	0.11	0.00	0.14	0.11	0.25	0.14	0.25	Matches
387	Josh Koroma	sl SLE	FW,MF	Huddersfield	24	1998	39	29	2,422	26.9	0.22	0.07	0.30	0.22	0.00	0.00	0.07	0.00	0.22	0.07	0.30	0.22	0.30	Matches
388	Mykola Kukharevych	ua UKR	FW	Swansea City	22	2001	10	0	141	1.6	0.63	0.00	0.63	0.63	0.00	0.00	0.00	0.00	0.64	0.00	0.64	0.64	0.64	Matches
389	Freddie Ladapo	eng ENG	FW	Ipswich Town	30	1993	17	2	350	3.9	0.51	0.00	0.51	0.51	0.00	0.00	0.00	0.00	0.51	0.00	0.51	0.51	0.51	Matches
390	Ethan Laird	eng ENG	DF	Birmingham City	22	2001	25	24	1,994	22.2	0.00	0.05	0.05	0.00	0.00	0.00	0.32	0.00	0.00	0.05	0.05	0.00	0.05	Matches
391	Ziyad Larkeche	fr FRA	DF,FW	QPR	20	2002	20	3	377	4.2	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
392	Joël Latibeaudière	jm JAM	DF,MF	Coventry City	23	2000	41	28	2,729	30.3	0.07	0.03	0.10	0.07	0.00	0.00	0.26	0.00	0.07	0.03	0.10	0.07	0.10	Matches
393	Emmanuel Latte Lath	ci CIV	FW	Middlesbrough	24	1999	30	23	2,091	23.2	0.69	0.04	0.73	0.69	0.00	0.00	0.26	0.00	0.69	0.04	0.73	0.69	0.73	Matches
394	Josh Laurent	eng ENG	MF	Stoke City	28	1995	37	30	2,694	29.9	0.03	0.07	0.10	0.03	0.00	0.00	0.27	0.00	0.03	0.07	0.10	0.03	0.10	Matches
395	Ryan Ledson	eng ENG	MF	Preston	25	1997	27	18	1,552	17.2	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	Matches
396	Tom Lees	eng ENG	DF	Huddersfield	32	1990	31	28	2,518	28.0	0.00	0.07	0.07	0.00	0.00	0.00	0.14	0.00	0.00	0.07	0.07	0.00	0.07	Matches
397	Greg Leigh	jm JAM	DF,MF	Ipswich Town	28	1994	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
398	Dexter Lembikisa	jm JAM	DF	Rotherham	19	2003	25	22	2,004	22.3	0.04	0.00	0.04	0.04	0.00	0.00	0.13	0.00	0.04	0.00	0.04	0.04	0.04	Matches
399	Darragh Lenihan	ie IRL	DF	Middlesbrough	29	1994	8	8	720	8.0	0.13	0.00	0.13	0.13	0.00	0.00	0.13	0.00	0.12	0.00	0.12	0.12	0.12	Matches
400	Charlie Lennon	eng ENG	MF	Middlesbrough	17	2006	1	0	17	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
401	Harry Leonard	eng ENG	FW	Blackburn	19	2003	19	9	837	9.3	0.32	0.22	0.54	0.32	0.00	0.00	0.22	0.00	0.32	0.22	0.54	0.32	0.54	Matches
402	Ryan Leonard	eng ENG	DF	Millwall	31	1992	35	31	2,711	30.1	0.00	0.03	0.03	0.00	0.00	0.00	0.30	0.00	0.00	0.03	0.03	0.00	0.03	Matches
403	Mehdi Léris	dz ALG	MF,FW	Stoke City	25	1998	30	18	1,586	17.6	0.11	0.11	0.23	0.11	0.00	0.00	0.28	0.00	0.11	0.11	0.23	0.11	0.23	Matches
404	Jamal Lewis	nir NIR	DF,MF	Watford	25	1998	36	32	2,773	30.8	0.00	0.06	0.06	0.00	0.00	0.00	0.13	0.00	0.00	0.06	0.06	0.00	0.06	Matches
405	Jamie Lindsay	sct SCO	MF	Rotherham	27	1995	21	12	1,080	12.0	0.08	0.00	0.08	0.08	0.00	0.00	0.25	0.00	0.08	0.00	0.08	0.08	0.08	Matches
