Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
169	Emmanuel Dennis	ng NGA	FW,MF	Watford	25	1997	9.5	0.11	0.00	0.00	2.42	1.26	0.63	0.84	0.84	1.16			0.00	Matches
170	Alfie Devine	eng ENG	MF,FW	Plymouth Argyle	18	2004	9.4	0.43	0.11	0.11	0.96	1.91	0.00	0.43	0.74	0.74			0.00	Matches
171	Kiernan Dewsbury-Hall	eng ENG	MF	Leicester City	24	1998	40.4	0.15	0.00	0.00	0.67	1.76	0.02	5.07	0.35	0.74			0.00	Matches
172	Bambo Diaby	sn SEN	DF	Sheffield Weds	25	1997	25.2	0.08	0.04	0.00	0.67	0.83	0.04	0.08	0.99	0.87			0.04	Matches
173	Lamine Diaby	fr FRA	MF	Sheffield Weds	26	1996	2.9	0.34	0.00	0.00	1.03	2.07	0.00	0.00	2.07	1.03			0.00	Matches
174	Grady Diangana	cd COD	MF	West Brom	25	1998	26.1	0.08	0.00	0.00	0.57	1.72	0.11	1.34	0.27	0.77			0.00	Matches
175	Brahima Diarra	ml MLI	MF	Huddersfield	20	2003	7.3	0.27	0.00	0.00	1.37	1.78	0.41	1.10	0.55	1.51			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
176	Tyler Dibling	eng ENG	MF	Southampton	17	2006	0.0	0	0	0	0	1	1	0	0	1			0	Matches
177	Robert Dickie	eng ENG	DF	Bristol City	27	1996	38.9	0.18	0.03	0.03	0.64	0.75	0.03	0.05	1.72	0.77			0.00	Matches
178	Famara Diedhiou	sn SEN	FW	Cardiff City	30	1992	6.4	0.00	0.00	0.00	0.94	1.72	0.47	0.16	0.31	1.09			0.00	Matches
179	Seny Dieng	sn SEN	GK	Middlesbrough	28	1994	35.0	0.06	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.09			0.00	Matches
180	Anfernee Dijksteel	sr SUR	DF	Middlesbrough	26	1996	8.3	0.24	0.12	0.12	1.33	2.29	0.00	0.96	1.57	0.84			0.00	Matches
181	Daryl Dike	us USA	FW	West Brom	23	2000	0.6	0.00	0.00	0.00	0.00	0.00	3.33	0.00	1.67	0.00			0.00	Matches
182	Elijah Dixon-Bonner	eng ENG	MF	QPR	22	2001	10.0	0.20	0.00	0.00	1.20	0.30	0.00	2.20	0.50	0.60			0.00	Matches
183	Greg Docherty	sct SCO	MF	Hull City	26	1996	3.6	0.56	0.00	0.00	2.78	1.11	0.28	1.11	0.83	1.11			0.00	Matches
184	Tyrhys Dolan	eng ENG	MF,FW	Blackburn	21	2001	25.8	0.31	0.00	0.00	0.70	1.12	0.27	1.09	0.50	0.74			0.00	Matches
185	Janoi Donacien	lc LCA	DF	Ipswich Town	29	1993	2.4	0.42	0.00	0.00	0.42	0.42	0.00	0.42	0.42	0.42			0.00	Matches
186	Romelle Donovan	eng ENG	MF	Birmingham City	16	2006	1.4	0.00	0.00	0.00	2.14	3.57	0.00	2.14	0.71	1.43			0.00	Matches
187	Flynn Downes	eng ENG	MF	Southampton	24	1999	28.3	0.32	0.00	0.00	1.41	1.27	0.04	0.28	1.59	1.48			0.00	Matches
188	Callum Doyle	eng ENG	DF	Leicester City	19	2003	13.4	0.07	0.00	0.00	1.49	0.52	0.00	1.49	1.04	2.01			0.00	Matches
189	Andre Dozzell	eng ENG	MF	QPR	24	1999	21.8	0.23	0.05	0.05	1.61	0.37	0.05	1.28	0.87	0.83			0.00	Matches
190	Andre Dozzell	eng ENG	MF	Birmingham City	24	1999	7.0	0.14	0.00	0.00	1.43	0.14	0.14	3.57	0.43	1.14			0.00	Matches
191	Cody Drameh	eng ENG	DF	Birmingham City	21	2001	25.1	0.08	0.00	0.00	0.20	0.64	0.12	1.55	0.84	2.19			0.00	Matches
192	Cody Drameh	eng ENG	DF,MF	Leeds United	21	2001	0.2	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00			0.00	Matches
193	Aaron Drewe	eng ENG	DF	QPR	22	2001	1.0	1.00	0.00	0.00	3.00	0.00	1.00	2.00	1.00	0.00			0.00	Matches
194	Shane Duffy	ie IRL	DF	Norwich City	31	1992	33.4	0.27	0.00	0.00	0.72	0.39	0.06	0.09	0.96	0.66			0.03	Matches
195	Stephen Duke-McKenna	gy GUY	MF	QPR	22	2000	1.6	0.63	0.00	0.00	2.50	2.50	0.00	1.88	3.13	0.63			0.00	Matches
196	Jimmy Dunne	ie IRL	DF	QPR	25	1997	26.0	0.19	0.04	0.04	1.38	0.85	0.23	0.62	0.77	0.88			0.00	Matches
197	Lyndon Dykes	sct SCO	FW,MF	QPR	27	1995	30.4	0.26	0.00	0.00	1.68	0.95	0.16	0.63	0.39	0.99			0.00	Matches
198	Albert Eames	eng ENG	DF	Watford	17	2005	0.0	0	0	0	0	0	0	0	0	1			0	Matches
199	Saxon Earley	eng ENG	DF	Plymouth Argyle	20	2002	1.0	0.00	0.00	0.00	0.00	3.00	0.00	0.00	1.00	2.00			0.00	Matches
200	Tom Eaves	eng ENG	FW	Rotherham	31	1992	11.8	0.25	0.00	0.00	3.47	0.51	0.85	0.51	0.00	0.68			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
201	Josh Eccles	eng ENG	MF	Coventry City	23	2000	36.4	0.33	0.00	0.00	1.02	1.65	0.00	4.59	1.10	1.54			0.00	Matches
202	Rarmani Edmonds-Green	eng ENG	MF	Huddersfield	24	1999	6.7	0.30	0.00	0.00	0.90	0.15	0.00	0.30	1.19	0.75			0.00	Matches
203	George Edmundson	eng ENG	DF	Ipswich Town	25	1997	9.9	0.20	0.00	0.00	0.61	0.20	0.00	0.10	0.71	1.21			0.10	Matches
204	Samuel Edozie	eng ENG	FW,MF	Southampton	20	2003	15.2	0.13	0.00	0.00	1.25	2.11	0.53	2.89	0.59	1.18			0.00	Matches
205	Joe Edwards	eng ENG	DF,MF	Plymouth Argyle	32	1990	24.1	0.17	0.00	0.00	1.41	1.33	0.08	0.71	1.41	1.66			0.00	Matches
206	Tom Edwards	eng ENG	DF,MF	Huddersfield	24	1999	7.5	0.13	0.00	0.00	0.93	0.40	0.00	3.87	1.20	2.13			0.00	Matches
207	Pierre Ekwah Elimby	fr FRA	MF	Sunderland	21	2002	33.5	0.12	0.00	0.00	1.04	0.84	0.00	0.72	1.04	0.99			0.00	Matches
208	Aidomo Emakhu	ie IRL	MF,FW	Millwall	19	2003	7.4	0.27	0.00	0.00	1.76	2.30	0.14	0.68	0.41	1.76			0.00	Matches
209	Lukas Engel	dk DEN	DF,MF	Middlesbrough	24	1998	27.5	0.15	0.00	0.00	0.55	0.51	0.07	2.47	1.78	1.49			0.00	Matches
210	Niall Ennis	eng ENG	FW	Stoke City	24	1999	7.4	0.14	0.00	0.00	2.30	1.22	0.54	0.41	0.00	0.54			0.00	Matches
211	Niall Ennis	eng ENG	FW	Blackburn	24	1999	3.8	0.00	0.00	0.00	0.53	1.84	1.32	0.53	0.00	0.79			0.00	Matches
212	Romain Esse	eng ENG	MF,FW	Millwall	18	2005	8.3	0.12	0.00	0.00	1.45	1.45	0.72	3.13	0.72	2.05			0.00	Matches
213	Oscar Estupiñan	co COL	FW,MF	Hull City	26	1996	0.8	0.00	0.00	0.00	3.75	1.25	0.00	0.00	0.00	0.00			0.00	Matches
214	Kion Etete	eng ENG	FW	Cardiff City	21	2001	12.1	0.17	0.00	0.00	1.90	2.23	0.66	0.08	0.66	0.74			0.00	Matches
215	Neil Etheridge	ph PHI	GK	Birmingham City	33	1990	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
216	Ched Evans	wls WAL	FW	Preston	34	1988	8.3	0.24	0.00	0.00	3.13	2.41	0.36	1.08	0.48	0.24			0.12	Matches
217	Corry Evans	nir NIR	DF,MF	Sunderland	33	1990	0.8	0.00	0.00	0.00	0.00	1.25	0.00	0.00	1.25	1.25			0.00	Matches
218	George Evans	eng ENG	DF,MF	Millwall	28	1994	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
219	Lee Evans	wls WAL	MF	Ipswich Town	29	1994	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.43	1.43			0.00	Matches
220	Milan van Ewijk	nl NED	DF,MF	Coventry City	22	2000	34.4	0.12	0.00	0.00	0.76	1.22	0.12	3.58	1.40	1.92			0.00	Matches
221	Wout Faes	be BEL	DF	Leicester City	25	1998	42.5	0.12	0.00	0.00	0.75	0.75	0.05	0.35	1.27	0.99			0.00	Matches
222	Akin Famewo	eng ENG	DF	Sheffield Weds	24	1998	29.2	0.27	0.00	0.00	0.92	0.92	0.03	0.79	1.27	1.44			0.03	Matches
223	Christian Fassnacht	ch SUI	MF	Norwich City	29	1993	20.2	0.20	0.00	0.00	0.99	0.45	0.64	1.73	1.09	1.53			0.00	Matches
224	Abdul Fatawu Issahaku	gh GHA	FW,MF	Leicester City	19	2004	31.3	0.19	0.03	0.00	1.41	1.44	0.35	4.41	0.61	1.44			0.00	Matches
225	Tom Fellows	eng ENG	MF	West Brom	20	2003	16.6	0.06	0.00	0.00	0.36	1.81	0.54	5.00	0.30	0.30			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
226	Shane Ferguson	nir NIR	MF	Rotherham	32	1991	2.0	0.00	0.00	0.00	0.50	1.00	0.00	6.00	1.50	3.00			0.00	Matches
227	Sam Field	eng ENG	MF	QPR	25	1998	38.5	0.26	0.00	0.00	1.12	1.66	0.03	0.21	1.53	1.38			0.00	Matches
228	Sonny Finch	eng ENG	FW	Middlesbrough	17	2005	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
229	Junior Firpo	do DOM	DF	Leeds United	26	1996	19.8	0.30	0.00	0.00	1.21	1.11	0.15	2.27	1.31	2.12			0.00	Matches
230	Kellen Fisher	eng ENG	DF	Norwich City	19	2004	2.9	0.34	0.00	0.00	2.41	2.07	0.00	2.41	1.38	1.38			0.00	Matches
231	John Fleck	sct SCO	MF	Blackburn	31	1991	0.2	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
232	Zian Flemming	nl NED	FW,MF	Millwall	24	1998	41.0	0.17	0.00	0.00	1.66	1.41	0.10	0.98	0.51	0.80			0.00	Matches
233	Ashley Fletcher	eng ENG	FW	Sheffield Weds	27	1995	6.8	0.29	0.15	0.15	2.94	0.88	0.88	0.44	0.29	0.74			0.00	Matches
234	Adam Forshaw	eng ENG	MF	Norwich City	31	1991	2.1	0.00	0.00	0.00	0.00	1.43	0.00	0.00	2.38	1.90			0.00	Matches
235	Adam Forshaw	eng ENG	MF	Plymouth Argyle	31	1991	7.2	0.42	0.00	0.00	1.94	1.39	0.14	1.81	1.39	1.94			0.00	Matches
236	Marcus Forss	fi FIN	MF,FW	Middlesbrough	24	1999	12.4	0.16	0.00	0.00	1.53	0.32	0.56	1.53	0.56	1.13			0.00	Matches
237	Morgan Fox	wls WAL	DF	QPR	29	1993	12.8	0.08	0.00	0.00	0.39	0.16	0.00	0.86	0.86	1.17			0.00	Matches
238	Ryan Fraser	sct SCO	FW,MF	Southampton	29	1994	18.1	0.28	0.00	0.00	0.66	1.60	0.55	5.52	0.11	0.50			0.00	Matches
239	Michael Frey	ch SUI	FW	QPR	29	1994	4.1	0.00	0.00	0.00	1.71	0.24	0.49	0.49	0.49	1.46			0.00	Matches
240	Dael Fry	eng ENG	DF	Middlesbrough	25	1997	28.0	0.04	0.00	0.00	0.36	0.46	0.11	0.04	1.21	0.43			0.04	Matches
241	Mads Frøkjær-Jensen	dk DEN	MF	Preston	24	1999	28.5	0.14	0.00	0.00	1.86	0.70	0.04	1.86	1.05	0.95			0.00	Matches
242	Leo Fuhr Hjelde	no NOR	DF	Leeds United	19	2003	0.5	0.00	0.00	0.00	4.00	0.00	0.00	2.00	0.00	2.00			0.00	Matches
243	Leo Fuhr Hjelde	no NOR	DF	Sunderland	19	2003	9.5	0.11	0.00	0.00	1.05	0.74	0.11	1.58	0.74	1.16			0.00	Matches
244	Jay Fulton	sct SCO	MF	Swansea City	29	1994	30.6	0.20	0.00	0.00	1.50	0.92	0.07	0.39	1.80	1.11			0.00	Matches
245	Darnell Furlong	eng ENG	DF,MF	West Brom	27	1995	43.7	0.23	0.00	0.00	1.05	1.33	0.02	1.88	1.24	0.85			0.00	Matches
246	Sam Gallagher	eng ENG	FW,MF	Blackburn	27	1995	19.1	0.05	0.00	0.00	2.20	0.94	0.63	0.26	0.58	0.26			0.00	Matches
247	Brendan Galloway	zw ZIM	DF	Plymouth Argyle	27	1996	17.5	0.11	0.00	0.00	0.63	1.94	0.06	0.86	1.77	1.26			0.06	Matches
248	Gary Gardner	eng ENG	MF	Birmingham City	31	1992	2.3	0.43	0.00	0.00	2.17	1.30	0.00	0.00	2.61	0.87			0.00	Matches
249	Taylor Gardner-Hickman	eng ENG	DF,MF	West Brom	21	2001	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
250	Taylor Gardner-Hickman	eng ENG	MF,DF	Bristol City	21	2001	24.5	0.29	0.00	0.00	1.14	1.18	0.04	5.80	1.18	1.43			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
251	Jake Garrett	eng ENG	MF	Blackburn	20	2003	8.7	0.46	0.00	0.00	1.38	1.61	0.34	1.15	0.80	1.15			0.00	Matches
252	Djeidi Gassama	mr MTN	MF,FW	Sheffield Weds	19	2003	16.4	0.18	0.00	0.00	1.52	2.87	0.49	1.04	0.49	1.52			0.00	Matches
253	Dwight Gayle	eng ENG	FW,MF	Stoke City	32	1990	3.5	0.00	0.00	0.00	1.71	1.14	1.14	0.00	0.57	0.29			0.00	Matches
254	Joe Gelhardt	eng ENG	MF,FW	Leeds United	21	2002	2.2	0.45	0.00	0.00	1.82	1.82	0.00	0.00	0.45	0.45			0.00	Matches
255	Dimitris Giannoulis	gr GRE	DF	Norwich City	27	1995	27.9	0.22	0.00	0.00	1.18	1.33	0.04	3.51	1.11	1.51			0.00	Matches
256	Liam Gibbs	eng ENG	MF,FW	Norwich City	20	2002	6.2	0.48	0.00	0.00	1.29	0.32	0.16	1.77	0.48	1.13			0.00	Matches
257	Ben Gibson	eng ENG	DF	Norwich City	30	1993	31.9	0.19	0.00	0.00	0.72	0.34	0.00	0.03	1.29	0.50			0.03	Matches
258	Lewis Gibson	eng ENG	DF	Plymouth Argyle	23	2000	39.7	0.15	0.00	0.00	0.45	0.83	0.00	0.10	0.98	0.88			0.00	Matches
259	Alexander Gilbert	ie IRL	MF	Middlesbrough	21	2001	2.6	0.00	0.00	0.00	0.77	0.00	0.00	2.31	1.15	1.92			0.00	Matches
260	Luey Giles	wls WAL	DF	Cardiff City	16	2006	0.3	0.00	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00			0.00	Matches
261	Ryan Giles	eng ENG	DF	Hull City	23	2000	12.0	0.17	0.00	0.00	0.42	0.25	0.42	4.42	0.92	0.58			0.00	Matches
262	Macaulay Gillesphey	eng ENG	DF	Plymouth Argyle	27	1995	2.4	0.00	0.00	0.00	1.67	0.00	0.00	0.42	0.42	1.25			0.00	Matches
263	Zak Gilsenan	ie IRL	MF	Blackburn	20	2003	0.0	1	0	0	0	1	0	1	0	0			0	Matches
264	Josh Ginnelly	eng ENG	MF	Swansea City	26	1997	2.1	0.48	0.00	0.00	1.43	3.81	0.48	2.86	0.48	0.00			0.00	Matches
265	Tom Glover	au AUS	GK	Middlesbrough	25	1997	11.0	0.09	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00			0.00	Matches
266	Wilfried Gnonto	it ITA	MF	Leeds United	19	2003	18.4	0.22	0.00	0.00	1.96	2.99	0.27	2.99	0.22	1.30			0.00	Matches
267	Matthew Godden	eng ENG	FW	Coventry City	32	1991	22.7	0.09	0.00	0.00	0.66	0.62	0.70	0.57	0.09	0.35			0.00	Matches
268	Lynden Gooch	us USA	DF,MF	Stoke City	27	1995	19.0	0.16	0.00	0.00	1.00	1.05	0.11	4.37	1.11	1.58			0.00	Matches
269	Lynden Gooch	us USA	DF,FW	Sunderland	27	1995	0.1	0.00	0.00	0.00	10.0	0.00	0.00	20.0	0.00	0.00			0.00	Matches
270	Dimitris Goutas	gr GRE	DF	Cardiff City	29	1994	45.8	0.17	0.00	0.00	0.66	0.37	0.02	0.02	1.66	0.70			0.00	Matches
271	Aimar Govea	ec ECU	FW	Swansea City	17	2006	0.8	0.00	0.00	0.00	0.00	1.25	0.00	6.25	0.00	0.00			0.00	Matches
272	Karlan Grant	eng ENG	MF,FW	Cardiff City	25	1997	34.7	0.09	0.00	0.00	0.40	1.01	0.43	2.02	0.95	0.40			0.00	Matches
273	Archie Gray	eng ENG	DF,MF	Leeds United	17	2006	40.0	0.05	0.00	0.00	0.53	0.78	0.07	1.10	0.78	1.45			0.00	Matches
274	Jacob Greaves	eng ENG	DF	Hull City	22	2000	43.0	0.26	0.00	0.00	0.86	1.19	0.07	0.28	0.95	1.33			0.00	Matches
275	André Green	eng ENG	FW,MF	Rotherham	25	1998	7.2	0.00	0.00	0.00	0.28	0.69	0.00	2.92	0.83	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
276	Sam Greenwood	eng ENG	MF,FW	Middlesbrough	21	2002	24.4	0.29	0.00	0.00	2.79	1.48	0.53	2.95	0.41	1.48			0.00	Matches
277	Sam Greenwood	eng ENG	FW,MF	Leeds United	21	2002	0.1	0.00	0.00	0.00	10.0	10.0	10.0	10.0	0.00	0.00			0.00	Matches
278	Lee Gregory	eng ENG	FW,MF	Sheffield Weds	34	1988	7.9	0.25	0.00	0.00	2.91	1.27	0.76	0.38	0.25	0.76			0.00	Matches
279	Jack Grieves	eng ENG	MF	Watford	18	2004	0.6	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	1.67			0.00	Matches
280	Matt Grimes	eng ENG	MF	Swansea City	28	1995	46.0	0.11	0.00	0.00	0.63	0.83	0.02	2.17	0.72	1.02			0.00	Matches
281	Ilia Gruev	bg BUL	MF	Leeds United	23	2000	19.7	0.36	0.00	0.00	1.42	0.66	0.00	1.98	1.27	1.37			0.00	Matches
282	Joe Gubbins	eng ENG	DF	QPR	21	2001	1.0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00			0.00	Matches
283	Angus Gunn	sct SCO	GK	Norwich City	27	1996	39.3	0.03	0.00	0.00	0.03	0.23	0.00	0.00	0.10	0.03			0.00	Matches
284	Darko Gyabi	eng ENG	MF,FW	Plymouth Argyle	19	2004	8.6	0.23	0.00	0.00	2.21	2.21	0.00	0.23	1.16	1.16			0.00	Matches
285	Darko Gyabi	eng ENG	MF	Leeds United	19	2004	0.0	0	0	0	0	0	0	0	0	0			0	Matches
286	Hayden Hackney	eng ENG	MF	Middlesbrough	21	2002	20.1	0.30	0.00	0.00	1.69	1.44	0.00	0.95	0.55	0.90			0.00	Matches
287	Sead Haksabanović	me MNE	FW,MF	Stoke City	24	1999	10.6	0.09	0.00	0.00	1.32	1.23	0.00	4.34	0.47	0.57			0.00	Matches
288	George Hall	eng ENG	MF	Birmingham City	19	2004	1.5	0.00	0.00	0.00	0.67	3.33	0.00	1.33	0.67	1.33			0.00	Matches
289	Grant Hall	eng ENG	DF	Rotherham	31	1991	3.1	0.32	0.00	0.00	0.00	0.65	0.00	0.00	0.97	0.65			0.00	Matches
290	Ali Al Hamadi	iq IRQ	FW	Ipswich Town	21	2002	3.3	0.30	0.00	0.00	2.12	1.21	0.00	0.30	0.30	0.30			0.00	Matches
291	Ben Hamer	eng ENG	GK	Watford	35	1987	19.0	0.16	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00			0.00	Matches
292	Gustavo Hamer	nl NED	MF	Coventry City	26	1997	0.8	0.00	0.00	0.00	2.50	0.00	0.00	8.75	1.25	0.00			0.00	Matches
293	Grant Hanley	sct SCO	DF	Norwich City	31	1991	6.1	0.16	0.00	0.00	0.33	1.15	0.16	0.00	1.64	0.66			0.00	Matches
294	Ryan Hardie	sct SCO	FW	Plymouth Argyle	26	1997	31.5	0.10	0.00	0.00	0.41	0.19	0.67	0.70	0.13	0.16			0.00	Matches
295	Wes Harding	jm JAM	DF	Millwall	26	1996	21.2	0.19	0.00	0.00	0.85	0.28	0.05	0.24	1.42	0.99			0.05	Matches
296	Marcus Harness	eng ENG	MF	Ipswich Town	27	1996	10.9	0.18	0.00	0.00	2.48	0.73	0.09	1.93	0.64	2.11			0.00	Matches
297	Kian Harratt	eng ENG	FW	Huddersfield	21	2002	5.5	0.00	0.00	0.00	0.73	0.55	0.55	0.18	0.00	0.18			0.00	Matches
298	Taylor Harwood-Bellis	eng ENG	DF	Southampton	21	2002	38.9	0.08	0.00	0.00	0.46	0.33	0.00	0.05	1.13	0.44			0.00	Matches
299	Ben Hatton		MF	Rotherham			0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
300	Isaac Hayden	jm JAM	MF	QPR	28	1995	11.0	0.55	0.00	0.00	1.73	0.45	0.09	0.27	2.27	1.64			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
301	Conor Hazard	nir NIR	GK	Plymouth Argyle	25	1998	27.0	0.11	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00			0.00	Matches
302	Jaheim Headley	eng ENG	MF	Huddersfield	21	2001	18.3	0.11	0.00	0.00	1.31	1.48	0.16	0.87	0.82	1.69			0.00	Matches
303	Rhys Healey	wls WAL	FW,MF	Huddersfield	28	1994	5.6	0.00	0.00	0.00	1.43	1.79	1.25	1.61	0.18	0.54			0.00	Matches
304	Rhys Healey	wls WAL	FW	Watford	28	1994	2.3	0.43	0.00	0.00	2.17	3.48	0.87	0.43	0.00	0.43			0.00	Matches
305	Ryan Hedges	wls WAL	MF	Blackburn	28	1995	10.9	0.18	0.00	0.00	1.01	1.19	0.09	2.48	0.55	1.65			0.00	Matches
306	Michał Helik	pl POL	DF	Huddersfield	27	1995	40.3	0.12	0.00	0.00	0.87	0.65	0.07	0.15	1.84	0.77			0.00	Matches
307	Jeff Hendrick	ie IRL	MF	Sheffield Weds	31	1992	5.4	0.56	0.00	0.00	1.11	0.56	0.00	0.93	0.74	0.93			0.00	Matches
308	Mads Hermansen	dk DEN	GK	Leicester City	23	2000	44.0	0.05	0.00	0.00	0.00	0.09	0.00	0.00	0.02	0.00			0.00	Matches
309	Onel Hernández	cu CUB	MF	Norwich City	30	1993	13.2	0.15	0.00	0.00	1.44	1.36	0.30	2.27	0.91	1.14			0.00	Matches
310	James Hill	eng ENG	DF	Blackburn	21	2002	14.4	0.21	0.00	0.00	0.83	0.63	0.07	0.83	2.01	1.39			0.00	Matches
311	George Hirst	sct SCO	FW	Ipswich Town	24	1999	19.6	0.15	0.00	0.00	1.17	0.71	1.07	0.05	0.05	0.00			0.00	Matches
312	Václav Hladký	cz CZE	GK	Ipswich Town	32	1990	46.0	0.09	0.00	0.00	0.00	0.20	0.00	0.00	0.02	0.04			0.00	Matches
313	Joe Hodge	ie IRL	MF	QPR	20	2002	4.0	0.25	0.00	0.00	1.00	0.50	0.25	1.00	1.25	2.25			0.00	Matches
314	Wesley Hoedt	nl NED	DF	Watford	29	1994	44.0	0.27	0.00	0.00	1.02	0.52	0.09	0.82	1.75	1.36			0.05	Matches
315	Ki-Jana Hoever	nl NED	DF,MF	Stoke City	21	2002	34.1	0.12	0.00	0.00	1.00	0.59	0.06	3.99	1.94	1.94			0.00	Matches
316	Scott Hogan	ie IRL	FW	Birmingham City	31	1992	11.2	0.09	0.00	0.00	1.88	0.89	0.54	0.09	0.18	0.27			0.00	Matches
317	Jonathan Hogg	eng ENG	MF	Huddersfield	34	1988	29.9	0.27	0.03	0.03	1.64	0.87	0.00	0.03	1.24	1.77			0.00	Matches
318	Mason Holgate	jm JAM	DF	Southampton	26	1996	3.2	0.31	0.00	0.00	0.63	0.94	0.00	0.63	2.19	2.19			0.00	Matches
319	Duane Holmes	us USA	MF	Preston	28	1994	23.4	0.38	0.00	0.00	1.24	1.54	0.09	2.14	0.38	0.98			0.00	Matches
320	George Honeyman	eng ENG	MF	Millwall	28	1994	23.1	0.39	0.00	0.00	1.52	1.47	0.04	4.68	1.13	1.90			0.00	Matches
321	Sydney van Hooijdonk	nl NED	FW	Norwich City	23	2000	1.4	0.00	0.00	0.00	4.29	1.43	1.43	0.71	0.00	0.00			0.00	Matches
322	Ethan Horvath	us USA	GK	Cardiff City	28	1995	16.0	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00			0.00	Matches
323	Jordan Houghton	eng ENG	MF	Plymouth Argyle	27	1995	31.8	0.19	0.00	0.00	1.29	1.19	0.03	1.79	0.72	0.94			0.00	Matches
324	Jonny Howson	eng ENG	MF	Middlesbrough	35	1988	34.4	0.26	0.00	0.00	0.78	0.70	0.00	2.27	0.87	1.05			0.00	Matches
325	Kyle Hudlin	eng ENG	FW	Huddersfield	23	2000	3.1	0.00	0.00	0.00	1.94	1.61	1.29	0.00	0.97	0.32			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
326	Niall Huggins	wls WAL	DF	Sunderland	22	2000	14.8	0.07	0.00	0.00	0.41	0.88	0.07	0.74	1.49	0.88			0.00	Matches
327	Andrew Hughes	wls WAL	DF	Preston	31	1992	34.9	0.14	0.00	0.00	1.06	0.74	0.06	1.15	1.03	1.15			0.03	Matches
328	Jordan Hugill	eng ENG	FW	Rotherham	31	1992	25.9	0.23	0.00	0.00	2.51	1.97	0.46	0.27	0.08	0.08			0.00	Matches
329	Trai Hume	nir NIR	DF	Sunderland	21	2002	45.2	0.31	0.02	0.02	1.11	0.91	0.11	2.26	1.42	2.15			0.00	Matches
330	Bashir Humphreys	eng ENG	DF	Swansea City	20	2003	21.0	0.10	0.00	0.00	0.38	0.95	0.00	0.24	0.81	0.76			0.00	Matches
331	Cameron Humphreys	eng ENG	DF	Ipswich Town	19	2003	1.1	0.00	0.00	0.00	0.91	0.00	0.91	6.36	1.82	1.82			0.00	Matches
332	Cameron Humphreys	eng ENG	DF	Rotherham	24	1998	22.5	0.22	0.00	0.00	0.58	0.13	0.00	0.09	1.20	0.49			0.04	Matches
333	Omari Hutchinson	eng ENG	MF	Ipswich Town	19	2003	24.4	0.12	0.00	0.00	2.25	1.48	0.49	3.85	0.61	1.11			0.00	Matches
334	Shaun Hutchinson	eng ENG	DF	Millwall	32	1990	8.5	0.24	0.00	0.00	1.29	0.71	0.00	0.35	1.76	1.29			0.00	Matches
335	Dominic Hyam	sct SCO	DF	Blackburn	27	1995	33.5	0.21	0.03	0.03	0.84	0.33	0.18	0.03	1.25	0.75			0.03	Matches
336	Adam Idah	ie IRL	FW	Norwich City	22	2001	14.2	0.14	0.00	0.00	1.06	0.42	0.63	0.35	0.21	0.35			0.00	Matches
