Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
691	Jed Wallace	eng ENG	MF,FW	West Brom	29	1994	31.3	0.19	1.41	0.42	29.5	1.41	0.42	0.14	0.46	0.00	0.00	Matches
692	Murray Wallace	sct SCO	DF,MF	Millwall	30	1993	23.0	0.09	0.61	0.26	42.9	0.61	0.26	0.14	0.33	0.00	0.00	Matches
693	Joe Walsh	eng ENG	GK	QPR	21	2002	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
694	Liam Walsh	eng ENG	MF	Swansea City	25	1997	6.3	0.32	2.38	0.79	33.3	2.40	0.80	0.13	0.40	0.00	0.00	Matches
695	Christian Walton	eng ENG	GK	Ipswich Town	27	1995	0.0	0	0	0		0.00	0.00			0	0	Matches
696	Danny Ward	eng ENG	FW	Huddersfield	31	1991	12.7	0.24	2.28	0.87	37.9	2.29	0.87	0.10	0.27	0.00	0.00	Matches
697	James Ward-Prowse	eng ENG	MF	Southampton	28	1994	1.0	0.00	4.00	2.00	50.0	4.00	2.00	0.00	0.00	0.00	0.00	Matches
698	Jaden Warner	eng ENG	DF	Norwich City	20	2002	1.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
699	Lewis Warrington	eng ENG	MF	Plymouth Argyle	20	2002	0.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
700	Duncan Watmore	eng ENG	MF,FW	Millwall	29	1994	18.8	0.21	1.86	0.69	37.1	1.86	0.69	0.11	0.31	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
701	Tom Watson	eng ENG	MF	Sunderland	17	2006	0.0	0	0	0		0.00	0.00			0	0	Matches
702	Andreas Weimann	at AUT	FW,MF	West Brom	31	1991	4.6	0.43	2.17	0.87	40.0	2.19	0.88	0.20	0.50	0.00	0.00	Matches
703	Andreas Weimann	at AUT	MF,FW	Bristol City	31	1991	9.1	0.11	1.32	0.44	33.3	1.33	0.44	0.08	0.25	0.00	0.00	Matches
704	Finley Welch	eng ENG	MF	Norwich City	18	2004	0.0	0	0	0		0.00	0.00			0	0	Matches
705	Nahki Wells	bm BER	FW	Bristol City	33	1990	16.9	0.41	2.31	0.89	38.5	2.31	0.89	0.13	0.33	0.12	0.12	Matches
706	Adam Wharton	eng ENG	MF	Blackburn	19	2004	21.7	0.09	1.01	0.23	22.7	1.01	0.23	0.09	0.40	0.00	0.00	Matches
707	Scott Wharton	eng ENG	DF	Blackburn	25	1997	23.1	0.09	0.61	0.17	28.6	0.61	0.17	0.14	0.50	0.00	0.00	Matches
708	Jack Whatmough	eng ENG	DF,MF	Preston	26	1996	14.0	0.00	0.57	0.00	0.0	0.57	0.00	0.00		0.00	0.00	Matches
709	Ben Whiteman	eng ENG	MF	Preston	27	1996	25.9	0.12	0.81	0.31	38.1	0.81	0.31	0.14	0.38	0.00	0.00	Matches
710	Morgan Whittaker	eng ENG	FW,MF	Plymouth Argyle	22	2001	44.1	0.43	3.76	1.45	38.6	3.76	1.45	0.11	0.30	0.00	0.00	Matches
711	Ben Wiles	eng ENG	MF,FW	Rotherham	24	1999	2.0	0.00	1.00	0.50	50.0	1.01	0.51	0.00	0.00	0.00	0.00	Matches
712	Ben Wiles	eng ENG	MF	Huddersfield	24	1999	20.4	0.00	1.13	0.25	21.7	1.13	0.24	0.00	0.00	0.00	0.00	Matches
713	Mallik Wilks	eng ENG	MF	Sheffield Weds	24	1998	3.1	0.00	3.87	0.97	25.0	3.84	0.96	0.00	0.00	0.00	0.00	Matches
714	Brandon Williams	eng ENG	DF	Ipswich Town	22	2000	8.9	0.22	0.34	0.22	66.7	0.34	0.22	0.67	1.00	0.00	0.00	Matches
715	Joe Williams	eng ENG	MF	Bristol City	26	1996	28.4	0.00	0.70	0.04	5.0	0.70	0.04	0.00	0.00	0.00	0.00	Matches
716	Chris Willock	eng ENG	MF,FW	QPR	25	1998	25.5	0.16	1.76	0.63	35.6	1.77	0.63	0.09	0.25	0.00	0.00	Matches
717	Ben Wilmot	eng ENG	DF	Stoke City	23	1999	22.7	0.04	0.66	0.22	33.3	0.66	0.22	0.07	0.20	0.00	0.00	Matches
718	Ben Wilson	eng ENG	GK	Coventry City	30	1992	18.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
719	James Wilson		MF	Middlesbrough			0.0	0	0	0		0.00	0.00			0	0	Matches
720	Josh Wilson-Esbrand	eng ENG	DF,MF	Cardiff City	20	2002	7.4	0.00	0.54	0.14	25.0	0.54	0.13	0.00	0.00	0.00	0.00	Matches
721	Josh Windass	eng ENG	MF,FW	Sheffield Weds	29	1994	19.4	0.31	2.68	1.13	42.3	2.68	1.13	0.12	0.27	0.00	0.00	Matches
722	Harry Winks	eng ENG	MF	Leicester City	27	1996	44.9	0.04	0.67	0.18	26.7	0.67	0.18	0.07	0.25	0.00	0.00	Matches
723	Ryan Wintle	eng ENG	MF	Cardiff City	26	1997	29.3	0.07	0.58	0.31	52.9	0.58	0.31	0.06	0.11	0.03	0.03	Matches
724	Nathan Wood-Gordon	eng ENG	DF	Swansea City	21	2002	23.4	0.04	0.34	0.21	62.5	0.34	0.21	0.13	0.20	0.00	0.00	Matches
725	Ben Woodburn	wls WAL	MF	Preston	23	1999	2.8	0.00	0.71	0.00	0.0	0.72	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
726	Freddie Woodman	eng ENG	GK	Preston	26	1997	44.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
727	Luke Woolfenden	eng ENG	DF	Ipswich Town	24	1998	40.1	0.02	0.15	0.02	16.7	0.15	0.02	0.17	1.00	0.00	0.00	Matches
728	Callum Wright	eng ENG	MF,FW	Plymouth Argyle	23	2000	8.9	0.00	1.69	0.67	40.0	1.68	0.67	0.00	0.00	0.00	0.00	Matches
729	Haji Wright	us USA	MF,FW	Coventry City	25	1998	33.0	0.48	3.42	1.15	33.6	3.43	1.15	0.12	0.34	0.09	0.12	Matches
730	Tyreik Wright	ie IRL	FW	Plymouth Argyle	21	2001	1.0	0.00	1.00	0.00	0.0	1.01	0.00	0.00		0.00	0.00	Matches
731	Charlie Wyke	eng ENG	FW	Rotherham	30	1992	5.1	0.20	1.57	0.59	37.5	1.57	0.59	0.13	0.33	0.00	0.00	Matches
732	Jerry Yates	eng ENG	FW	Swansea City	26	1996	25.4	0.31	1.50	0.67	44.7	1.50	0.67	0.21	0.47	0.00	0.00	Matches
733	Ephraim Yeboah	gh GHA	FW	Bristol City	17	2006	2.3	0.00	1.30	0.00	0.0	1.32	0.00	0.00		0.00	0.00	Matches
734	Okay Yokuşlu	tr TUR	MF	West Brom	29	1994	35.8	0.03	0.89	0.20	21.9	0.89	0.20	0.03	0.14	0.00	0.00	Matches
735	Anass Zaroury	ma MAR	MF	Hull City	22	2000	7.7	0.26	2.73	0.65	23.8	2.72	0.65	0.10	0.40	0.00	0.00	Matches
