Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
294	Dael Fry	eng ENG	DF	Middlesbrough	24	1997	30	2,288	76	55.3	25.4	1.02	85	0.87	0.16	21	0.31	1.73	1.81	0.98	0.83	+0.83	+0.49	Matches
295	Leo Fuhr Hjelde	no NOR	DF	Rotherham	18	2003	13	886	68	21.4	9.8	1.12	78	0.61	0.20	13	0.51	1.54	1.43	1.12	0.31	+0.30	+0.69	Matches
296	Jay Fulton	sct SCO	MF	Swansea City	28	1994	38	2,731	72	66.0	30.3	1.06	80	0.59	0.20	29	0.07	1.47	1.29	1.42	-0.13	-0.13	-0.64	Matches
297	Darnell Furlong	eng ENG	DF	West Brom	26	1995	40	3,376	84	81.5	37.5	1.01	87	0.83	0.05	39	0.08	1.53	1.39	1.09	0.29	+0.29	+0.88	Matches
298	Jordan Gabriel	eng ENG	DF,MF	Blackpool	23	1998	20	1,362	68	32.9	15.1	0.93	89	0.86	0.40	20	0.20	0.90	0.73	1.72	-0.99	-0.99	-0.70	Matches
299	Sam Gallagher	eng ENG	FW,MF	Blackburn	26	1995	34	2,312	68	55.8	25.7	1.05	78	0.39	0.27	30	0.08	1.65	1.28	1.01	0.27	+0.27	+0.72	Matches
300	Luke Garbutt	eng ENG	DF,MF	Blackpool	29	1993	8	551	69	13.3	6.1	1.15	75	0.49	0.16	28	1.80	0.88	0.66	1.15	-0.49	-0.49	+0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
301	Gary Gardner	eng ENG	MF	Birmingham City	30	1992	8	251	31	6.1	2.8	1.07	53	0.00	1.79	18	0.00	0.75	0.71	2.50	-1.79	-1.79	-1.65	Matches
302	Taylor Gardner-Hickman	eng ENG	MF,DF	West Brom	20	2001	31	1,169	38	28.2	13.0	0.85	80	0.31	1.54	14	0.62	1.55	0.92	1.62	-0.69	-0.69	-1.15	Matches
303	Jake Garrett	eng ENG	MF	Blackburn	19	2003	8	393	49	9.5	4.4	0.91	81	0.45	0.91	17	3.86	1.13	1.14	1.36	-0.23	-0.23	-0.20	Matches
304	Mario Gaspar	es ESP	DF,MF	Watford	31	1990	31	1,776	57	42.9	19.7	0.91	86	0.76	0.66	18	0.15	1.48	1.32	1.17	0.15	+0.15	+0.15	Matches
305	Dwight Gayle	eng ENG	FW	Stoke City	31	1990	35	2,385	68	57.6	26.5	1.17	73	0.15	0.15	27	0.08	1.26	1.32	1.06	0.26	+0.26	+0.57	Matches
306	Joe Gelhardt	eng ENG	FW	Sunderland	20	2002	18	1,198	67	28.9	13.3	1.20	72	0.08	0.15	20	0.00	1.55	1.20	1.13	0.08	+0.08	-0.29	Matches
307	Dimitris Giannoulis	gr GRE	DF	Norwich City	26	1995	26	1,661	64	40.1	18.5	1.08	76	0.38	0.32	23	0.11	1.19	1.19	1.24	-0.05	-0.05	-0.20	Matches
308	Liam Gibbs	eng ENG	MF	Norwich City	19	2002	34	1,693	50	40.9	18.8	0.96	79	0.59	0.85	17	0.32	1.26	1.01	1.38	-0.37	-0.37	-0.74	Matches
309	Ben Gibson	eng ENG	DF	Norwich City	29	1993	23	1,769	77	42.7	19.7	1.02	86	0.91	0.15	18	0.61	1.48	1.17	0.96	0.20	+0.20	+0.24	Matches
310	Ryan Giles	eng ENG	DF,MF	Middlesbrough	22	2000	45	3,836	85	92.7	42.6	1.01	87	0.87	0.05	38	0.00	1.62	1.95	1.22	0.73	+0.73	+1.62	Matches
311	Matthew Godden	eng ENG	FW	Coventry City	31	1991	30	1,979	66	47.8	22.0	1.00	81	0.41	0.36	24	0.00	1.52	1.18	1.05	0.14	+0.14	-0.24	Matches
312	Lynden Gooch	us USA	DF,MF	Sunderland	26	1995	30	2,366	79	57.1	26.3	1.03	85	0.84	0.11	21	0.00	1.56	1.48	1.14	0.34	+0.34	+0.14	Matches
313	Charlie Goode	eng ENG	DF	Blackpool	26	1995	2	117	59	2.8	1.3	1.54	59	0.77	0.00		0.00	0.50	0.00	2.31	-2.31	-2.31	-1.84	Matches
314	Kyron Gordon	eng ENG	DF	Sheffield United	20	2002	1	74	74	1.8	0.8	1.25	74	0.00	0.00		8.75	0.00	1.25	2.50	-1.25	-1.22	-1.99	Matches
315	Dan Gosling	eng ENG	DF,MF	Watford	32	1990	17	884	52	21.4	9.8	0.92	83	0.51	0.82	17	0.41	1.71	1.12	0.92	0.20	+0.20	+0.18	Matches
316	Jordan Graham	eng ENG	MF,DF	Birmingham City	27	1995	25	1,220	49	29.5	13.6	0.88	86	0.66	0.96	15	0.66	1.04	0.81	1.62	-0.81	-0.81	-0.81	Matches
317	Karlan Grant	eng ENG	FW,MF	West Brom	24	1997	31	1,719	55	41.5	19.1	0.94	83	0.37	0.68	18	0.26	1.16	1.20	1.31	-0.10	-0.10	-0.40	Matches
318	Jacob Greaves	eng ENG	DF	Hull City	21	2000	44	3,568	81	86.2	39.6	1.01	87	0.91	0.10	18	0.03	1.23	1.09	1.46	-0.38	-0.38	-1.17	Matches
319	Jack Grieves	eng ENG	FW	Watford	17	2004	2	6	3	0.1	0.1	0.00		0.00	20.0	3	0.00	3.00	0.00	0.00	0.00	0.00	-0.07	Matches
320	Joshua Griffiths	eng ENG	GK	West Brom	20	2001	10	900	90	21.7	10.0	1.00	90	1.00	0.00		0.80	1.30	1.10	1.20	-0.10	-0.10	-0.29	Matches
321	Matt Grimes	eng ENG	MF	Swansea City	27	1995	44	3,958	90	95.6	44.0	1.00	90	0.98	0.00		0.00	1.48	1.50	1.39	0.11	+0.11	+0.61	Matches
322	Daniel Grimshaw	eng ENG	GK	Blackpool	24	1998	18	1,620	90	39.1	18.0	1.00	90	1.00	0.00		1.56	1.22	1.00	1.33	-0.33	-0.33	+0.31	Matches
323	Joe Gubbins	eng ENG	DF	QPR	20	2001	0					0		0	0		9							Matches
324	Nesta Guinness-Walker	eng ENG	MF,DF	Reading	22	1999	28	1,648	59	39.8	18.3	0.98	82	0.49	0.55	18	0.87	0.82	1.04	1.31	-0.27	-0.27	+0.34	Matches
325	Angus Gunn	sct SCO	GK	Norwich City	26	1996	30	2,700	90	65.2	30.0	1.00	90	1.00	0.00		0.43	1.07	0.97	1.20	-0.23	-0.23	-0.86	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
326	Viktor Gyökeres	se SWE	FW	Coventry City	24	1998	46	4,023	87	97.2	44.7	0.98	90	0.98	0.04	32	0.00	1.53	1.28	0.96	0.31	+0.31	+1.85	Matches
327	Hayden Hackney	eng ENG	MF	Middlesbrough	20	2002	34	2,737	81	66.1	30.4	1.05	83	0.63	0.07	43	0.10	1.83	2.14	1.15	0.99	+0.99	+1.11	Matches
328	Nikita Haikin	ru RUS	GK	Bristol City	27	1995	0					0		0	0		10							Matches
329	George Hall	eng ENG	MF,FW	Birmingham City	18	2004	30	1,268	42	30.6	14.1	0.92	75	0.21	1.21	17	0.21	1.17	0.92	0.99	-0.07	-0.07	+0.24	Matches
330	Grant Hall	eng ENG	DF	Rotherham	30	1991	20	1,457	73	35.2	16.2	1.11	78	0.62	0.12	25	0.12	1.25	1.30	0.99	0.31	+0.31	+0.85	Matches
331	Niko Hämäläinen	fi FIN	DF	QPR	25	1997	2	92	46	2.2	1.0	1.00	89	0.00	1.00	3	5.00	2.00	1.00	2.00	-1.00	-0.98	-0.40	Matches
332	Ben Hamer	eng ENG	GK	Watford	34	1987	1	90	90	2.2	1.0	1.00	90	1.00	0.00		25.0	1.00	2.00	2.00	0.00	0.00	-0.07	Matches
333	Gustavo Hamer	nl NED	MF	Coventry City	25	1997	41	3,471	85	83.8	38.6	1.01	87	0.78	0.05	30	0.00	1.55	1.37	1.06	0.31	+0.31	+0.31	Matches
334	CJ Hamilton	ie IRL	MF,FW	Blackpool	27	1995	39	1,794	46	43.3	19.9	0.90	80	0.50	1.06	17	0.30	1.00	1.26	1.61	-0.35	-0.35	+0.30	Matches
335	Grant Hanley	sct SCO	DF	Norwich City	30	1991	39	3,448	88	83.3	38.3	1.02	88	0.94	0.00		0.00	1.51	1.36	1.07	0.29	+0.29	+1.33	Matches
336	Wes Harding	jm JAM	DF,MF	Rotherham	25	1996	43	3,161	74	76.4	35.1	0.94	88	0.83	0.28	26	0.06	1.12	1.11	1.48	-0.37	-0.37	-0.55	Matches
337	Kian Harratt	eng ENG	FW	Huddersfield	20	2002	4	19	5	0.5	0.2	0.00		0.00	20.0	5	0.00	2.50	0.00	10.0	-10.00	-9.47	-9.19	Matches
338	Mark Harris	wls WAL	FW,MF	Cardiff City	23	1998	35	1,611	46	38.9	17.9	0.78	73	0.06	1.17	28	0.11	1.06	0.73	1.01	-0.28	-0.28	+0.15	Matches
339	Taylor Harwood-Bellis	eng ENG	DF	Burnley	20	2002	32	2,766	86	66.8	30.7	1.01	89	0.94	0.03	1	0.03	2.16	1.92	0.91	1.01	+1.01	-0.37	Matches
340	Kortney Hause	eng ENG	DF	Watford	27	1995	3	191	64	4.6	2.1	0.95	90	0.95	0.48	11	1.43	1.67	1.90	1.43	0.48	+0.47	+0.43	Matches
341	Isaac Hayden	jm JAM	MF	Norwich City	27	1995	14	813	58	19.6	9.0	1.00	80	0.44	0.56	18	0.44	0.93	0.89	1.00	-0.11	-0.11	-0.22	Matches
342	Jaheim Headley	eng ENG	MF,DF	Huddersfield	20	2001	11	679	62	16.4	7.5	1.20	72	0.67	0.27	16	0.13	1.27	0.93	1.73	-0.80	-0.80	-0.56	Matches
343	Ryan Hedges	wls WAL	MF,FW	Blackburn	27	1995	43	2,493	58	60.2	27.7	0.97	79	0.54	0.58	22	0.00	1.53	1.30	1.23	0.07	+0.07	+0.29	Matches
344	Michał Helik	pl POL	DF	Huddersfield	26	1995	36	3,228	90	78.0	35.9	1.00	90	0.97	0.00		0.03	1.33	1.06	1.25	-0.19	-0.20	+0.59	Matches
345	Robbie Hemfrey	sct SCO	GK	Rotherham	20	2002	1	45	45	1.1	0.5	0.00		0.00	2.00	45	22.0	1.00	2.00	2.00	0.00	0.00	+0.24	Matches
346	Jeff Hendrick	ie IRL	MF	Reading	30	1992	45	4,022	89	97.1	44.7	1.01	89	0.94	0.00		0.00	1.11	1.03	1.50	-0.47	-0.47	+0.29	Matches
347	Onel Hernández	cu CUB	MF,FW	Norwich City	29	1993	39	1,864	48	45.0	20.7	0.92	73	0.10	0.97	24	0.14	1.38	1.55	1.35	0.19	+0.19	+0.23	Matches
348	Scott High	sct SCO	MF	Rotherham	21	2001	13	361	28	8.7	4.0	0.25	80	0.00	3.00	23	1.25	1.23	0.75	1.50	-0.75	-0.75	-0.56	Matches
349	Scott High	sct SCO	MF	Huddersfield	21	2001	9	511	57	12.3	5.7	1.05	73	0.35	0.53	24	0.00	0.78	0.70	2.11	-1.40	-1.41	-1.24	Matches
350	Brad Hills	eng ENG	DF	Norwich City	18	2004	0					0		0	0		3							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
351	Joe Hilton	eng ENG	GK	Blackburn	22	1999	0					0		0	0		10							Matches
352	George Hirst	sct SCO	FW	Blackburn	23	1999	9	276	31	6.7	3.1	0.65	56	0.00	2.26	23	0.97	1.00	0.00	1.94	-1.94	-1.96	-2.05	Matches
353	Wesley Hoedt	nl NED	DF	Watford	28	1994	15	1,238	83	29.9	13.8	1.01	88	0.94	0.07	4	0.14	1.20	1.30	1.23	0.07	+0.07	+0.01	Matches
354	Ki-Jana Hoever	nl NED	DF,MF	Stoke City	20	2002	15	1,041	69	25.1	11.6	0.95	83	0.60	0.34	32	0.00	1.13	1.64	0.78	0.86	+0.86	+1.13	Matches
355	Scott Hogan	ie IRL	FW	Birmingham City	30	1992	37	2,717	73	65.6	30.2	0.99	86	0.63	0.23	18	0.03	1.24	1.13	1.26	-0.13	-0.13	+0.31	Matches
356	Jonathan Hogg	eng ENG	MF	Huddersfield	33	1988	30	2,384	79	57.6	26.5	1.06	83	0.79	0.08	25	0.08	1.20	1.09	1.28	-0.19	-0.19	+0.32	Matches
357	Junior Hoilett	ca CAN	MF,DF	Reading	32	1990	34	2,551	75	61.6	28.3	1.06	80	0.46	0.14	35	0.04	1.32	1.06	1.27	-0.21	-0.21	+0.69	Matches
358	Jacob Holland Wilkinson	eng ENG	FW	Stoke City	19	2002	0					0		0	0		4							Matches
359	Bradley Holmes	eng ENG	MF	Blackpool	19	2002	3	34	11	0.8	0.4	0.00		0.00	7.50	11	5.00	1.00	0.00	0.00	0.00	0.00	+0.53	Matches
360	Duane Holmes	us USA	MF,FW	Huddersfield	27	1994	27	1,629	60	39.3	18.1	1.10	71	0.17	0.39	30	0.00	1.07	0.94	1.16	-0.22	-0.22	+0.17	Matches
361	Tom Holmes	eng ENG	DF	Reading	22	2000	40	3,413	85	82.4	37.9	1.03	87	0.92	0.03	25	0.00	1.10	0.98	1.40	-0.42	-0.42	+0.32	Matches
362	Joel Holvey		MF	Rotherham			1	10	10	0.2	0.1	0.00		0.00	10.0	10	0.00	1.00	0.00	0.00	0.00	0.00	+0.24	Matches
363	Louie Holzman	eng ENG	DF	Reading	18	2003	0					0		0	0		2							Matches
364	George Honeyman	eng ENG	MF	Millwall	27	1994	38	2,141	56	51.7	23.8	1.09	76	0.17	0.50	14	0.08	1.58	1.26	1.09	0.17	+0.17	+0.03	Matches
365	Matthew Hoppe	us USA	FW	Middlesbrough	21	2001	6	69	12	1.7	0.8	0.00		0.00	7.50	12	8.75	1.67	2.50	0.00	2.50	+2.61	+2.03	Matches
366	Ethan Horvath	us USA	GK	Luton Town	27	1995	44	3,960	90	95.7	44.0	1.00	90	1.00	0.00		0.00	1.77	1.30	0.84	0.45	+0.45	+1.45	Matches
367	Ryan Howley	wls WAL	MF	Coventry City	18	2003	4	178	45	4.3	2.0	1.00	66	0.00	1.00	23	6.50	1.25	1.50	1.50	0.00	0.00	-0.27	Matches
368	Jonny Howson	eng ENG	MF	Middlesbrough	34	1988	44	3,704	84	89.5	41.2	1.04	86	0.85	0.02	13	0.00	1.68	1.84	1.26	0.58	+0.58	-0.24	Matches
369	Niall Huggins	wls WAL	DF	Sunderland	21	2000	1	90	90	2.2	1.0	1.00	90	1.00	0.00		0.00	2.00	2.00	1.00	1.00	+1.00	+0.73	Matches
370	Andrew Hughes	wls WAL	DF	Preston	30	1992	30	2,318	77	56.0	25.8	1.01	85	0.89	0.16	30	0.08	1.37	1.01	1.47	-0.47	-0.47	-0.37	Matches
371	Charlie Hughes	eng ENG	DF	Wigan Athletic	18	2003	20	1,513	76	36.5	16.8	1.13	78	0.77	0.06	25	0.06	0.85	0.54	1.25	-0.71	-0.71	-0.20	Matches
372	Jordan Hugill	eng ENG	FW	Norwich City	30	1992	7	68	10	1.6	0.8	0.00		0.00	8.75	10	12.5	1.71	0.00	3.75	-3.75	-3.97	-4.10	Matches
373	Jordan Hugill	eng ENG	FW	Rotherham	30	1992	18	1,415	79	34.2	15.7	1.15	79	0.32	0.00		0.00	1.06	0.89	0.96	-0.06	-0.06	+0.27	Matches
374	Jake Hull	eng ENG	DF	Rotherham	20	2001	0					0		0	0		1							Matches
375	Trai Hume	nir NIR	DF	Sunderland	20	2002	28	2,177	78	52.6	24.2	0.95	89	0.91	0.21	25	0.41	1.57	1.61	1.28	0.33	+0.33	+0.10	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
376	Cameron Humphreys	eng ENG	DF	Rotherham	23	1998	38	3,114	82	75.2	34.6	1.01	87	0.92	0.09	19	0.12	1.26	1.07	1.07	0.00	0.00	+0.96	Matches
377	Stephen Humphrys	eng ENG	FW,MF	Wigan Athletic	24	1997	2	34	17	0.8	0.4	0.00		0.00	5.00	17	10.0	1.00	0.00	0.00	0.00	0.00	+0.59	Matches
378	Joseph Hungbo	eng ENG	FW,MF	Huddersfield	22	2000	14	665	48	16.1	7.4	1.08	66	0.27	0.81	22	0.54	1.14	1.22	2.03	-0.81	-0.81	-0.58	Matches
379	Joseph Hungbo	eng ENG	MF	Watford	22	2000	7	95	14	2.3	1.1	0.00		0.00	6.36	14	7.27	1.43	0.00	0.00	0.00	0.00	-0.07	Matches
380	James Husband	eng ENG	DF	Blackpool	28	1994	29	2,147	74	51.9	23.9	1.00	85	0.71	0.21	22	0.33	1.07	1.17	1.63	-0.46	-0.46	+0.13	Matches
381	Sam Hutchinson	eng ENG	DF,MF	Reading	32	1989	11	786	71	19.0	8.7	1.26	71	0.69	0.00		0.00	1.55	1.15	1.26	-0.11	-0.11	+0.45	Matches
382	Shaun Hutchinson	eng ENG	DF	Millwall	31	1990	28	1,957	70	47.3	21.7	1.01	86	0.88	0.28	12	0.23	1.64	1.24	0.97	0.28	+0.28	+0.23	Matches
383	Dominic Hyam	sct SCO	DF	Blackburn	26	1995	37	3,253	88	78.6	36.1	1.00	89	0.97	0.03	45	0.00	1.54	1.22	1.16	0.06	+0.06	+0.46	Matches
384	Dominic Hyam	sct SCO	DF	Coventry City	26	1995	2	180	90	4.3	2.0	1.00	90	1.00	0.00		0.00	0.50	1.50	2.00	-0.50	-0.50	-0.80	Matches
385	Adam Idah	ie IRL	FW,MF	Norwich City	21	2001	25	1,163	47	28.1	12.9	0.85	73	0.39	1.09	25	0.00	1.28	1.16	0.93	0.23	+0.23	+0.23	Matches
386	Duncan Idehen	eng ENG	MF	Bristol City	20	2002	0					0		0	0		1							Matches
387	Tom Ince	eng ENG	MF,FW	Reading	30	1992	38	3,263	86	78.8	36.3	0.99	90	0.85	0.06	21	0.00	1.18	1.07	1.54	-0.47	-0.47	+0.04	Matches
388	Ethan Ingram	eng ENG	DF,MF	West Brom	19	2003	0					0		0	0		2							Matches
389	Matt Ingram	eng ENG	GK	Hull City	28	1993	22	1,980	90	47.8	22.0	1.00	90	1.00	0.00		0.86	1.36	1.09	1.18	-0.09	-0.09	+0.24	Matches
390	Tim Iroegbunam	eng ENG	MF	QPR	19	2003	32	2,273	71	54.9	25.3	1.11	79	0.43	0.16	16	0.04	1.19	0.95	1.46	-0.51	-0.51	+0.16	Matches
391	Harvey Isted	eng ENG	GK	Luton Town	25	1997	1	90	90	2.2	1.0	1.00	90	1.00	0.00		17.0	0.00	0.00	2.00	-2.00	-2.00	-2.44	Matches
392	Ben Jackson	eng ENG	MF,FW	Huddersfield	21	2001	19	1,226	65	29.6	13.6	0.88	85	0.37	0.51	29	0.66	1.42	1.32	1.10	0.22	+0.22	+0.78	Matches
393	Matty Jacob	eng ENG	DF	Hull City	21	2001	0					0		0	0		1							Matches
394	Phil Jagielka	eng ENG	DF	Stoke City	39	1982	27	2,378	88	57.4	26.4	0.98	90	0.91	0.04	50	0.38	1.07	1.25	1.25	0.00	0.00	-0.05	Matches
395	Jordan James	wls WAL	MF	Birmingham City	18	2004	33	1,048	32	25.3	11.6	0.78	80	0.43	2.07	14	1.12	1.12	0.78	1.47	-0.69	-0.69	-0.60	Matches
396	Matty James	eng ENG	MF	Bristol City	31	1991	34	2,961	87	71.5	32.9	1.00	88	0.82	0.03	45	0.00	1.32	1.25	1.22	0.03	+0.03	+0.18	Matches
397	William Jarvis	eng ENG	MF	Hull City	19	2002	2	33	17	0.8	0.4	0.00		0.00	5.00	17	2.50	0.50	0.00	0.00	0.00	0.00	+0.22	Matches
398	Zach Jeacock	eng ENG	GK	Birmingham City	21	2001	0					0		0	0		3							Matches
399	Daniel Jebbison	ca CAN	FW	Sheffield United	18	2003	16	492	31	11.9	5.5	0.91	64	0.00	2.00	16	1.27	1.94	2.00	1.45	0.55	+0.55	-0.22	Matches
400	Cameron Jerome	eng ENG	FW	Luton Town	35	1986	21	349	17	8.4	3.9	0.00		0.00	5.38	17	0.51	1.62	1.54	1.79	-0.26	-0.26	-0.71	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
401	Lucas João	ao ANG	FW	Reading	28	1993	34	1,877	55	45.3	20.9	0.91	81	0.33	0.72	23	0.19	1.06	1.00	1.20	-0.19	-0.19	+0.52	Matches
402	João Pedro	br BRA	MF,FW	Watford	20	2001	35	2,787	80	67.3	31.0	1.00	86	0.71	0.13	32	0.00	1.37	1.23	1.03	0.19	+0.19	+0.39	Matches
403	Stefan Johansen	no NOR	MF	QPR	31	1991	29	1,710	59	41.3	19.0	1.11	74	0.26	0.42	20	0.26	1.07	1.26	1.74	-0.47	-0.47	+0.19	Matches
404	Viktor Johansson	se SWE	GK	Rotherham	23	1998	43	3,870	90	93.5	43.0	1.00	90	1.00	0.00		0.00	1.12	1.09	1.30	-0.21	-0.21	+0.46	Matches
405	Daniel Johnson	jm JAM	MF,FW	Preston	29	1992	34	2,132	63	51.5	23.7	1.10	79	0.21	0.34	11	0.34	1.44	0.97	1.10	-0.13	-0.13	+0.37	Matches
406	Joseph Johnson	eng ENG	DF	Luton Town	16	2006	2	39	20	0.9	0.4	0.00		0.00	5.00	20	0.00	2.00	0.00	0.00	0.00	0.00	-0.40	Matches
407	Zac Johnson	eng ENG	DF	Sunderland	18	2004	0					0		0	0		1							Matches
408	Alfie Jones	ca CAN	DF,MF	Hull City	24	1997	40	3,519	88	85.0	39.1	1.02	88	0.92	0.00		0.03	1.33	1.18	1.30	-0.13	-0.13	+0.60	Matches
409	Callum Jones	wls WAL	MF	Hull City	21	2001	1	7	7	0.2	0.1	0.00		0.00	10.0	7	40.0	1.00	0.00	0.00	0.00	0.00	+0.22	Matches
410	Isaiah Jones	gy GUY	MF	Middlesbrough	23	1999	34	2,368	70	57.2	26.3	0.91	89	0.65	0.38	24	0.08	1.47	1.44	1.22	0.23	+0.23	-0.89	Matches
411	Jamie Jones	eng ENG	GK	Wigan Athletic	33	1989	17	1,478	87	35.7	16.4	0.98	90	0.98	0.06	38	1.52	1.12	1.10	1.83	-0.73	-0.73	-0.22	Matches
412	Patrick Jones	wls WAL	FW	Huddersfield	19	2003	6	168	28	4.1	1.9	0.00		0.00	3.16	28	0.00	0.50	1.05	2.11	-1.05	-1.07	-0.78	Matches
413	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	33	1989	43	1,858	43	44.9	20.6	0.87	80	0.39	1.21	17	0.05	1.16	1.07	0.97	0.10	+0.10	+0.61	Matches
414	Sory Kaba	gn GUI	FW	Cardiff City	27	1995	17	1,144	67	27.6	12.7	0.94	76	0.31	0.39	46	0.00	1.18	1.18	1.34	-0.16	-0.16	+0.29	Matches
415	Christian Kabasele	be BEL	DF	Watford	31	1991	25	1,860	74	44.9	20.7	1.01	88	0.87	0.19	5	0.63	1.44	0.97	1.16	-0.19	-0.19	-0.47	Matches
416	Dylan Kadji	eng ENG	MF	Bristol City	18	2003	2	27	14	0.7	0.3	0.00		0.00	6.67	14	16.7	0.00	0.00	3.33	-3.33	-3.33	-3.33	Matches
417	Osman Kakay	sl SLE	DF,MF	QPR	24	1997	21	1,243	59	30.0	13.8	0.80	86	0.72	0.72	30	1.01	1.29	1.01	2.39	-1.38	-1.38	-1.13	Matches
418	Tomáš Kalas	cz CZE	DF	Bristol City	29	1993	8	318	40	7.7	3.5	0.57	79	0.29	1.71	27	0.86	2.00	0.86	0.86	0.00	0.00	+0.02	Matches
419	Samuel Kalu	ng NGA	MF,FW	Watford	24	1997	9	231	26	5.6	2.6	0.77	41	0.00	2.69	21	0.38	1.78	0.77	1.54	-0.77	-0.78	-0.89	Matches
420	Abu Kamara	eng ENG	FW,MF	Norwich City	19	2003	3	39	13	0.9	0.4	0.00		0.00	7.50	13	10.0	0.33	0.00	0.00	0.00	0.00	-0.07	Matches
421	Hassane Kamara	ci CIV	DF,MF	Watford	28	1994	32	2,614	82	63.1	29.0	1.03	85	0.79	0.07	35	0.00	1.31	1.38	1.17	0.21	+0.21	+0.38	Matches
422	Kaedyn Kamara	eng ENG	MF	Preston	16	2005	0					0		0	0		1							Matches
423	Florian Kamberi	ch SUI	FW,MF	Huddersfield	27	1995	1	15	15	0.4	0.2	0.00		0.00	5.00	15	5.00	0.00	0.00	0.00	0.00	0.00	+0.33	Matches
424	Thomas Kaminski	be BEL	GK	Blackburn	29	1992	28	2,520	90	60.9	28.0	1.00	90	1.00	0.00		0.29	1.54	1.11	1.25	-0.14	-0.14	-0.25	Matches
425	Todd Kane	eng ENG	MF	Coventry City	28	1993	9	239	27	5.8	2.7	0.74	77	0.37	2.59	12	3.70	1.11	1.48	1.85	-0.37	-0.38	-0.68	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
426	David Kasumu	eng ENG	MF	Huddersfield	22	1999	33	2,215	67	53.5	24.6	1.06	81	0.49	0.28	15	0.12	1.18	1.02	1.38	-0.37	-0.37	-0.09	Matches
427	Edo Kayembe	cd COD	MF	Watford	24	1998	21	1,771	84	42.8	19.7	0.96	89	0.86	0.10	39	0.00	1.57	1.32	0.91	0.41	+0.41	+0.60	Matches
428	Will Keane	ie IRL	MF,FW	Wigan Athletic	29	1993	43	3,272	76	79.0	36.4	1.04	82	0.49	0.14	32	0.03	0.88	0.88	1.46	-0.58	-0.58	+0.04	Matches
429	Georgie Kelly	ie IRL	FW	Rotherham	25	1996	29	702	24	17.0	7.8	0.38	73	0.00	3.33	19	0.90	1.00	1.03	1.28	-0.26	-0.26	-0.02	Matches
430	Liam Kelly	sct SCO	MF	Coventry City	32	1990	10	376	38	9.1	4.2	0.71	90	0.71	1.67	15	1.67	1.77	2.14	0.95	1.19	+1.20	+1.03	Matches
431	Martin Kelly	eng ENG	DF	Wigan Athletic	32	1990	1	74	74	1.8	0.8	1.25	74	0.00	0.00		0.00	1.00	0.00	0.00	0.00	0.00	+0.60	Matches
432	Martin Kelly	eng ENG	DF	West Brom	32	1990	5	365	73	8.8	4.1	0.98	90	0.98	0.24	5	0.98	1.40	0.49	0.73	-0.24	-0.25	-0.41	Matches
433	Jason Kerr	sct SCO	DF	Wigan Athletic	25	1997	16	1,200	75	29.0	13.3	0.98	87	0.83	0.23	22	0.23	1.06	0.83	1.50	-0.68	-0.68	-0.12	Matches
434	Ben Kershaw	sct SCO	MF	Stoke City	18	2003	0					0		0	0		1							Matches
435	Kaine Kesler-Hayden	eng ENG	MF	Huddersfield	19	2002	14	885	63	21.4	9.8	0.92	82	0.51	0.51	30	0.20	1.07	1.22	1.33	-0.10	-0.10	+0.29	Matches
436	Reda Khadra	de GER	MF,FW	Birmingham City	21	2001	14	890	64	21.5	9.9	1.21	70	0.10	0.20	25	0.00	1.29	1.11	1.31	-0.20	-0.20	+0.05	Matches
437	Reda Khadra	de GER	FW,MF	Sheffield United	21	2001	15	388	26	9.4	4.3	0.93	54	0.00	2.56	16	1.86	1.80	1.40	0.70	0.70	+0.70	-0.05	Matches
438	Gavin Kilkenny	ie IRL	MF	Stoke City	22	2000	3	95	32	2.3	1.1	0.91	67	0.00	1.82	14	8.18	0.33	0.91	0.91	0.00	0.00	-0.02	Matches
