Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
175	Leon Dajaku	de GER	MF,FW	Sunderland	21	2001	2.2	0.00	1.82	0.00	0.0	1.86	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
176	Ameen Al-Dakhil	be BEL	DF	Burnley	20	2002	7.5	0.00	0.67	0.00	0.0	0.67	0.00	0.00		0.00	0.00	Matches
177	Vontae Daley Campbell	eng ENG	DF	Cardiff City	21	2001	0.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
178	Scott Dann	eng ENG	DF	Reading	35	1987	7.3	0.00	0.14	0.00	0.0	0.14	0.00	0.00		0.00	0.00	Matches
179	Tendayi Darikwa	zw ZIM	MF,DF	Wigan Athletic	30	1991	30.8	0.00	0.52	0.06	12.5	0.52	0.07	0.00	0.00	0.00	0.00	Matches
180	Harry Darling	eng ENG	DF	Swansea City	22	1999	25.5	0.16	1.61	0.67	41.5	1.61	0.67	0.10	0.24	0.00	0.00	Matches
181	Karl Darlow	wls WAL	GK	Hull City	31	1990	12.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
182	Jay Dasilva	wls WAL	MF,DF	Bristol City	24	1998	29.0	0.00	0.48	0.07	14.3	0.48	0.07	0.00	0.00	0.00	0.00	Matches
183	Adam Davies	wls WAL	GK	Sheffield United	30	1992	6.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
184	Isaak Davies	wls WAL	FW	Cardiff City	20	2001	3.1	0.32	1.61	0.32	20.0	1.60	0.32	0.20	1.00	0.00	0.00	Matches
185	Keinan Davis	eng ENG	FW	Watford	24	1998	26.6	0.26	2.14	0.98	45.6	2.14	0.98	0.12	0.27	0.00	0.00	Matches
186	Harlee Dean	eng ENG	DF	Birmingham City	31	1991	13.5	0.07	0.30	0.15	50.0	0.30	0.15	0.25	0.50	0.00	0.00	Matches
187	Troy Deeney	eng ENG	FW	Birmingham City	34	1988	23.2	0.30	1.38	0.52	37.5	1.38	0.52	0.13	0.33	0.13	0.17	Matches
188	Liam Delap	eng ENG	FW	Stoke City	19	2003	14.0	0.21	2.64	0.93	35.1	2.65	0.93	0.08	0.23	0.00	0.00	Matches
189	Liam Delap	eng ENG	FW	Preston	19	2003	6.9	0.14	1.45	0.72	50.0	1.45	0.72	0.10	0.20	0.00	0.00	Matches
190	Tom Dele-Bashiru	ng NGA	MF	Watford	22	1999	3.9	0.00	0.26	0.26	100.0	0.25	0.25	0.00	0.00	0.00	0.00	Matches
191	Emmanuel Dennis	ng NGA	MF	Watford	24	1997	1.9	0.00	1.58	0.53	33.3	1.57	0.52	0.00	0.00	0.00	0.00	Matches
192	Halil Dervişoğlu	tr TUR	FW	Burnley	22	1999	0.8	1.25	2.50	2.50	100.0	2.50	2.50	0.50	0.50	0.00	0.00	Matches
193	Bambo Diaby	sn SEN	DF	Preston	24	1997	10.6	0.00	0.38	0.00	0.0	0.38	0.00	0.00		0.00	0.00	Matches
194	Amad Diallo	ci CIV	MF,FW	Sunderland	20	2002	28.7	0.45	2.37	1.05	44.1	2.37	1.04	0.15	0.33	0.10	0.10	Matches
195	Jack Diamond	eng ENG	FW,MF	Sunderland	22	2000	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
196	Grady Diangana	cd COD	MF,FW	West Brom	24	1998	21.5	0.19	1.91	0.47	24.4	1.91	0.47	0.10	0.40	0.00	0.00	Matches
197	Brahima Diarra	ml MLI	MF,FW	Huddersfield	19	2003	9.0	0.00	1.22	0.22	18.2	1.22	0.22	0.00	0.00	0.00	0.00	Matches
198	Robert Dickie	eng ENG	DF	QPR	26	1996	33.7	0.00	0.65	0.06	9.1	0.65	0.06	0.00	0.00	0.00	0.00	Matches
199	Seny Dieng	sn SEN	GK	QPR	27	1994	46.0	0.02	0.04	0.02	50.0	0.04	0.02	0.50	1.00	0.00	0.00	Matches
200	Anfernee Dijksteel	sr SUR	DF,MF	Middlesbrough	25	1996	10.4	0.00	0.10	0.00	0.0	0.10	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
201	Daryl Dike	us USA	FW	West Brom	22	2000	13.4	0.52	3.36	1.34	40.0	3.37	1.35	0.16	0.39	0.00	0.00	Matches
202	Elijah Dixon-Bonner	eng ENG	MF	QPR	21	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
203	Greg Docherty	sct SCO	MF	Hull City	25	1996	21.7	0.05	1.43	0.41	29.0	1.43	0.41	0.03	0.11	0.00	0.00	Matches
204	Tyrhys Dolan	eng ENG	FW,MF	Blackburn	20	2001	21.9	0.18	2.01	0.68	34.1	2.01	0.68	0.09	0.27	0.00	0.00	Matches
205	Kenneth Dougall	au AUS	MF	Blackpool	29	1993	28.6	0.10	0.66	0.14	21.1	0.66	0.14	0.16	0.75	0.00	0.00	Matches
206	Alfie Doughty	eng ENG	MF	Luton Town	22	1999	24.1	0.08	1.16	0.41	35.7	1.16	0.41	0.07	0.20	0.00	0.00	Matches
207	Kieran Dowell	eng ENG	MF,FW	Norwich City	24	1997	12.3	0.41	1.71	0.89	52.4	1.70	0.89	0.24	0.45	0.00	0.00	Matches
208	Callum Doyle	eng ENG	DF	Coventry City	18	2003	37.8	0.00	0.34	0.19	53.8	0.34	0.19	0.00	0.00	0.00	0.00	Matches
209	Tommy Doyle	eng ENG	MF	Sheffield United	20	2001	20.6	0.15	2.14	0.78	36.4	2.14	0.78	0.07	0.19	0.00	0.00	Matches
210	Andre Dozzell	eng ENG	MF	QPR	23	1999	20.4	0.00	0.34	0.00	0.0	0.34	0.00	0.00		0.00	0.00	Matches
211	Cody Drameh	eng ENG	MF	Luton Town	20	2001	14.4	0.00	0.42	0.07	16.7	0.42	0.07	0.00	0.00	0.00	0.00	Matches
212	Aaron Drewe	eng ENG	DF,MF	QPR	21	2001	5.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
213	Jimmy Dunne	ie IRL	DF	QPR	24	1997	37.6	0.05	0.64	0.13	20.8	0.64	0.13	0.08	0.40	0.00	0.00	Matches
214	Lyndon Dykes	sct SCO	FW	QPR	26	1995	32.8	0.24	2.44	0.88	36.3	2.44	0.89	0.08	0.21	0.06	0.09	Matches
215	Tom Eaves	eng ENG	FW	Rotherham	30	1992	6.4	0.00	1.88	0.63	33.3	1.87	0.62	0.00	0.00	0.00	0.00	Matches
216	Malcolm Ebiowei	eng ENG	MF	Hull City	18	2003	5.8	0.00	2.24	0.52	23.1	2.23	0.52	0.00	0.00	0.00	0.00	Matches
217	Josh Eccles	eng ENG	MF	Coventry City	22	2000	26.9	0.04	0.89	0.15	16.7	0.89	0.15	0.04	0.25	0.00	0.00	Matches
218	Rarmani Edmonds-Green	eng ENG	DF	Wigan Athletic	23	1999	2.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
219	Rarmani Edmonds-Green	eng ENG	MF,DF	Huddersfield	23	1999	9.3	0.00	0.11	0.00	0.0	0.11	0.00	0.00		0.00	0.00	Matches
220	Tayo Edun	eng ENG	MF	Blackburn	24	1998	2.2	0.00	0.45	0.00	0.0	0.46	0.00	0.00		0.00	0.00	Matches
221	Gwion Edwards	wls WAL	FW,MF	Wigan Athletic	29	1993	0.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
222	John Egan	ie IRL	DF	Sheffield United	29	1992	43.9	0.05	1.05	0.30	28.3	1.05	0.30	0.04	0.15	0.00	0.00	Matches
223	CJ Egan-Riley	eng ENG	DF	Burnley	19	2003	0.2	0.00	5.00	0.00	0.0	4.29	0.00	0.00		0.00	0.00	Matches
224	Kelvin Ehibhatiomhan	eng ENG	FW	Reading	19	2003	2.2	0.45	1.82	0.91	50.0	1.82	0.91	0.25	0.50	0.00	0.00	Matches
225	Ovie Ejaria	eng ENG	MF,FW	Reading	24	1997	4.7	0.00	0.43	0.21	50.0	0.43	0.21	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
226	Hjalmar Ekdal	se SWE	DF	Burnley	23	1998	8.5	0.12	0.12	0.12	100.0	0.12	0.12	1.00	1.00	0.00	0.00	Matches
227	Marvin Ekpiteta	eng ENG	DF	Blackpool	26	1995	22.9	0.04	0.39	0.13	33.3	0.39	0.13	0.11	0.33	0.00	0.00	Matches
228	Pierre Ekwah Elimby	fr FRA	MF	Sunderland	20	2002	5.0	0.00	1.00	0.40	40.0	1.00	0.40	0.00	0.00	0.00	0.00	Matches
229	Callum Elder	au AUS	DF,MF	Hull City	27	1995	21.1	0.00	0.19	0.09	50.0	0.19	0.09	0.00	0.00	0.00	0.00	Matches
230	Aidomo Emakhu	ie IRL	MF	Millwall	18	2003	0.0	0	0	0		0.00	0.00			0	0	Matches
231	Elliot Embleton	eng ENG	MF,FW	Sunderland	23	1999	11.8	0.17	1.95	0.76	39.1	1.96	0.77	0.09	0.22	0.00	0.00	Matches
232	Romain Esse	eng ENG	MF	Millwall	17	2005	1.9	0.00	3.68	0.00	0.0	3.64	0.00	0.00		0.00	0.00	Matches
233	Oscar Estupiñan	co COL	FW	Hull City	25	1996	28.2	0.46	2.30	0.89	38.5	2.30	0.89	0.20	0.52	0.00	0.04	Matches
234	Kion Etete	eng ENG	FW	Cardiff City	20	2001	13.6	0.22	2.65	0.96	36.1	2.65	0.96	0.08	0.23	0.00	0.00	Matches
235	Neil Etheridge	ph PHI	GK	Birmingham City	32	1990	3.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
236	Ched Evans	wls WAL	FW	Preston	33	1988	14.4	0.63	2.92	1.18	40.5	2.91	1.18	0.21	0.53	0.00	0.00	Matches
237	Corry Evans	nir NIR	MF	Sunderland	32	1990	20.2	0.00	0.84	0.25	29.4	0.84	0.25	0.00	0.00	0.00	0.00	Matches
238	George Evans	eng ENG	DF,MF	Millwall	27	1994	0.8	0.00	1.25	0.00	0.0	1.18	0.00	0.00		0.00	0.00	Matches
239	Mo Faal	eng ENG	FW	West Brom	19	2003	0.0	0	1	1	100.0	90.00	90.00	0.00	0.00	0	0	Matches
240	Shane Ferguson	nir NIR	MF,FW	Rotherham	31	1991	16.3	0.18	0.74	0.31	41.7	0.74	0.31	0.25	0.60	0.00	0.00	Matches
241	João Ferreira	pt POR	MF,DF	Watford	21	2001	3.0	0.33	1.33	0.67	50.0	1.34	0.67	0.25	0.50	0.00	0.00	Matches
242	Sam Field	eng ENG	MF	QPR	24	1998	44.8	0.04	0.42	0.09	21.1	0.42	0.09	0.11	0.50	0.00	0.00	Matches
243	Tobias Figueiredo	pt POR	DF	Hull City	28	1994	18.3	0.00	0.22	0.16	75.0	0.22	0.16	0.00	0.00	0.00	0.00	Matches
244	Sonny Finch	eng ENG	FW	Middlesbrough	16	2005	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
245	Lewis Fiorini	sct SCO	MF	Blackpool	20	2002	10.9	0.09	1.65	0.18	11.1	1.65	0.18	0.06	0.50	0.00	0.00	Matches
246	Andy Fisher	eng ENG	GK	Swansea City	24	1998	25.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
247	Darnell Fisher	eng ENG	DF	Middlesbrough	28	1994	0.0	0	0	0		0.00	0.00			0	0	Matches
248	John Fleck	sct SCO	MF	Sheffield United	30	1991	12.3	0.08	0.57	0.08	14.3	0.57	0.08	0.14	1.00	0.00	0.00	Matches
249	Brandon Fleming	eng ENG	DF	Hull City	22	1999	1.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
250	Zian Flemming	nl NED	MF,FW	Millwall	23	1998	39.9	0.38	3.28	1.10	33.6	3.28	1.10	0.11	0.32	0.03	0.03	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
251	Ashley Fletcher	eng ENG	FW	Wigan Athletic	26	1995	13.3	0.15	1.58	0.68	42.9	1.58	0.68	0.10	0.22	0.00	0.00	Matches
252	Aden Flint	eng ENG	DF	Stoke City	33	1989	9.0	0.00	1.33	0.22	16.7	1.33	0.22	0.00	0.00	0.00	0.00	Matches
253	Wes Foderingham	eng ENG	GK	Sheffield United	31	1991	39.0	0.00	0.03	0.00	0.0	0.03	0.00	0.00		0.00	0.00	Matches
254	Tyrese Fornah	sl SLE	MF	Reading	22	1999	21.7	0.09	1.01	0.28	27.3	1.01	0.28	0.09	0.33	0.00	0.00	Matches
255	Marcus Forss	fi FIN	MF,FW	Middlesbrough	23	1999	21.8	0.46	2.02	0.92	45.5	2.02	0.92	0.18	0.40	0.09	0.09	Matches
256	Lyle Foster	za RSA	FW	Burnley	21	2000	4.1	0.24	2.44	0.73	30.0	2.47	0.74	0.10	0.33	0.00	0.00	Matches
257	Tariqe Fosu	gh GHA	MF	Stoke City	26	1995	13.7	0.00	1.46	0.36	25.0	1.46	0.36	0.00	0.00	0.00	0.00	Matches
258	Tariqe Fosu	gh GHA	MF,FW	Rotherham	26	1995	16.3	0.06	1.29	0.43	33.3	1.29	0.43	0.05	0.14	0.00	0.00	Matches
259	Morgan Fox	wls WAL	DF	Stoke City	28	1993	36.4	0.00	0.60	0.14	22.7	0.61	0.14	0.00	0.00	0.00	0.00	Matches
260	Luke Freeman	eng ENG	MF,FW	Luton Town	30	1992	11.0	0.18	1.91	0.64	33.3	1.91	0.64	0.10	0.29	0.00	0.00	Matches
261	George Friend	eng ENG	DF	Birmingham City	34	1987	2.5	0.00	0.40	0.00	0.0	0.40	0.00	0.00		0.00	0.00	Matches
262	Dael Fry	eng ENG	DF	Middlesbrough	24	1997	25.4	0.00	0.43	0.04	9.1	0.43	0.04	0.00	0.00	0.00	0.00	Matches
263	Leo Fuhr Hjelde	no NOR	DF	Rotherham	18	2003	9.8	0.00	0.71	0.10	14.3	0.71	0.10	0.00	0.00	0.00	0.00	Matches
264	Jay Fulton	sct SCO	MF	Swansea City	28	1994	30.3	0.10	0.99	0.26	26.7	0.99	0.26	0.10	0.38	0.00	0.00	Matches
265	Darnell Furlong	eng ENG	DF	West Brom	26	1995	37.5	0.05	0.91	0.16	17.6	0.91	0.16	0.06	0.33	0.00	0.00	Matches
266	Jordan Gabriel	eng ENG	DF,MF	Blackpool	23	1998	15.1	0.00	0.46	0.00	0.0	0.46	0.00	0.00		0.00	0.00	Matches
267	Sam Gallagher	eng ENG	FW,MF	Blackburn	26	1995	25.7	0.27	1.71	0.78	45.5	1.71	0.78	0.16	0.35	0.00	0.00	Matches
268	Luke Garbutt	eng ENG	DF,MF	Blackpool	29	1993	6.1	0.00	0.98	0.16	16.7	0.98	0.16	0.00	0.00	0.00	0.00	Matches
269	Gary Gardner	eng ENG	MF	Birmingham City	30	1992	2.8	0.00	2.50	0.36	14.3	2.51	0.36	0.00	0.00	0.00	0.00	Matches
270	Taylor Gardner-Hickman	eng ENG	MF,DF	West Brom	20	2001	13.0	0.15	0.85	0.38	45.5	0.85	0.38	0.18	0.40	0.00	0.00	Matches
271	Jake Garrett	eng ENG	MF	Blackburn	19	2003	4.4	0.00	0.23	0.00	0.0	0.23	0.00	0.00		0.00	0.00	Matches
272	Mario Gaspar	es ESP	DF,MF	Watford	31	1990	19.7	0.00	1.02	0.15	15.0	1.01	0.15	0.00	0.00	0.00	0.00	Matches
273	Dwight Gayle	eng ENG	FW	Stoke City	31	1990	26.5	0.11	1.81	0.64	35.4	1.81	0.64	0.06	0.18	0.00	0.00	Matches
274	Joe Gelhardt	eng ENG	FW	Sunderland	20	2002	13.3	0.23	2.48	0.83	33.3	2.48	0.83	0.09	0.27	0.00	0.00	Matches
275	Dimitris Giannoulis	gr GRE	DF	Norwich City	26	1995	18.5	0.00	0.43	0.11	25.0	0.43	0.11	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
276	Liam Gibbs	eng ENG	MF	Norwich City	19	2002	18.8	0.05	0.74	0.11	14.3	0.74	0.11	0.07	0.50	0.00	0.00	Matches
277	Ben Gibson	eng ENG	DF	Norwich City	29	1993	19.7	0.00	0.41	0.15	37.5	0.41	0.15	0.00	0.00	0.00	0.00	Matches
278	Ryan Giles	eng ENG	DF,MF	Middlesbrough	22	2000	42.6	0.00	0.38	0.09	25.0	0.38	0.09	0.00	0.00	0.00	0.00	Matches
279	Matthew Godden	eng ENG	FW	Coventry City	31	1991	22.0	0.36	2.27	0.77	34.0	2.27	0.77	0.12	0.35	0.09	0.09	Matches
280	Lynden Gooch	us USA	DF,MF	Sunderland	26	1995	26.3	0.04	0.72	0.23	31.6	0.72	0.23	0.05	0.17	0.00	0.00	Matches
281	Charlie Goode	eng ENG	DF	Blackpool	26	1995	1.3	0.00	0.77	0.00	0.0	0.77	0.00	0.00		0.00	0.00	Matches
282	Kyron Gordon	eng ENG	DF	Sheffield United	20	2002	0.8	0.00	1.25	1.25	100.0	1.22	1.22	0.00	0.00	0.00	0.00	Matches
283	Dan Gosling	eng ENG	DF,MF	Watford	32	1990	9.8	0.00	0.31	0.00	0.0	0.31	0.00	0.00		0.00	0.00	Matches
284	Jordan Graham	eng ENG	MF,DF	Birmingham City	27	1995	13.6	0.00	0.88	0.07	8.3	0.89	0.07	0.00	0.00	0.00	0.00	Matches
285	Karlan Grant	eng ENG	FW,MF	West Brom	24	1997	19.1	0.16	2.36	0.94	40.0	2.36	0.94	0.04	0.11	0.05	0.10	Matches
286	Jacob Greaves	eng ENG	DF	Hull City	21	2000	39.6	0.10	0.58	0.15	26.1	0.58	0.15	0.17	0.67	0.00	0.00	Matches
287	Jack Grieves	eng ENG	FW	Watford	17	2004	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
288	Joshua Griffiths	eng ENG	GK	West Brom	20	2001	10.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
289	Matt Grimes	eng ENG	MF	Swansea City	27	1995	44.0	0.02	0.66	0.14	20.7	0.66	0.14	0.03	0.17	0.00	0.00	Matches
290	Daniel Grimshaw	eng ENG	GK	Blackpool	24	1998	18.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
291	Nesta Guinness-Walker	eng ENG	MF,DF	Reading	22	1999	18.3	0.00	0.44	0.05	12.5	0.44	0.05	0.00	0.00	0.00	0.00	Matches
292	Angus Gunn	sct SCO	GK	Norwich City	26	1996	30.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
293	Viktor Gyökeres	se SWE	FW	Coventry City	24	1998	44.7	0.47	3.04	1.25	41.2	3.04	1.25	0.13	0.32	0.07	0.09	Matches
294	Hayden Hackney	eng ENG	MF	Middlesbrough	20	2002	30.4	0.10	1.12	0.20	17.6	1.12	0.20	0.09	0.50	0.00	0.00	Matches
295	George Hall	eng ENG	MF,FW	Birmingham City	18	2004	14.1	0.14	0.92	0.43	46.2	0.92	0.43	0.15	0.33	0.00	0.00	Matches
296	Grant Hall	eng ENG	DF	Rotherham	30	1991	16.2	0.00	0.37	0.06	16.7	0.37	0.06	0.00	0.00	0.00	0.00	Matches
297	Niko Hämäläinen	fi FIN	DF	QPR	25	1997	1.0	0.00	1.00	0.00	0.0	0.98	0.00	0.00		0.00	0.00	Matches
298	Ben Hamer	eng ENG	GK	Watford	34	1987	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
299	Gustavo Hamer	nl NED	MF	Coventry City	25	1997	38.6	0.23	2.72	1.01	37.1	2.72	1.01	0.09	0.23	0.00	0.00	Matches
300	CJ Hamilton	ie IRL	MF,FW	Blackpool	27	1995	19.9	0.05	1.16	0.45	39.1	1.15	0.45	0.04	0.11	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
301	Grant Hanley	sct SCO	DF	Norwich City	30	1991	38.3	0.03	0.60	0.08	13.0	0.60	0.08	0.04	0.33	0.00	0.00	Matches
302	Wes Harding	jm JAM	DF,MF	Rotherham	25	1996	35.1	0.03	0.40	0.09	21.4	0.40	0.09	0.07	0.33	0.00	0.00	Matches
303	Kian Harratt	eng ENG	FW	Huddersfield	20	2002	0.2	5.00	10.0	5.00	50.0	9.47	4.74	0.50	1.00	0.00	0.00	Matches
304	Mark Harris	wls WAL	FW,MF	Cardiff City	23	1998	17.9	0.17	1.68	0.73	43.3	1.68	0.73	0.10	0.23	0.00	0.00	Matches
305	Taylor Harwood-Bellis	eng ENG	DF	Burnley	20	2002	30.7	0.03	0.55	0.23	41.2	0.55	0.23	0.06	0.14	0.00	0.00	Matches
306	Kortney Hause	eng ENG	DF	Watford	27	1995	2.1	0.00	0.48	0.00	0.0	0.47	0.00	0.00		0.00	0.00	Matches
307	Isaac Hayden	jm JAM	MF	Norwich City	27	1995	9.0	0.00	1.00	0.33	33.3	1.00	0.33	0.00	0.00	0.00	0.00	Matches
308	Jaheim Headley	eng ENG	MF,DF	Huddersfield	20	2001	7.5	0.13	1.33	0.40	30.0	1.33	0.40	0.10	0.33	0.00	0.00	Matches
309	Ryan Hedges	wls WAL	MF,FW	Blackburn	27	1995	27.7	0.14	1.34	0.54	40.5	1.34	0.54	0.11	0.27	0.00	0.00	Matches
310	Michał Helik	pl POL	DF	Huddersfield	26	1995	35.9	0.06	0.61	0.14	22.7	0.61	0.14	0.09	0.40	0.00	0.00	Matches
311	Robbie Hemfrey	sct SCO	GK	Rotherham	20	2002	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
312	Jeff Hendrick	ie IRL	MF	Reading	30	1992	44.7	0.09	1.12	0.27	24.0	1.12	0.27	0.08	0.33	0.00	0.00	Matches
313	Onel Hernández	cu CUB	MF,FW	Norwich City	29	1993	20.7	0.10	1.74	0.34	19.4	1.74	0.34	0.06	0.29	0.00	0.00	Matches
314	Scott High	sct SCO	MF	Rotherham	21	2001	4.0	0.00	0.50	0.25	50.0	0.50	0.25	0.00	0.00	0.00	0.00	Matches
315	Scott High	sct SCO	MF	Huddersfield	21	2001	5.7	0.00	0.70	0.18	25.0	0.70	0.18	0.00	0.00	0.00	0.00	Matches
316	George Hirst	sct SCO	FW	Blackburn	23	1999	3.1	0.00	1.94	0.32	16.7	1.96	0.33	0.00	0.00	0.00	0.32	Matches
317	Wesley Hoedt	nl NED	DF	Watford	28	1994	13.8	0.07	0.36	0.14	40.0	0.36	0.15	0.20	0.50	0.00	0.00	Matches
318	Ki-Jana Hoever	nl NED	DF,MF	Stoke City	20	2002	11.6	0.34	1.21	0.60	50.0	1.21	0.61	0.29	0.57	0.00	0.00	Matches
319	Scott Hogan	ie IRL	FW	Birmingham City	30	1992	30.2	0.33	1.92	0.83	43.1	1.92	0.83	0.16	0.36	0.03	0.07	Matches
320	Jonathan Hogg	eng ENG	MF	Huddersfield	33	1988	26.5	0.00	0.26	0.00	0.0	0.26	0.00	0.00		0.00	0.00	Matches
321	Junior Hoilett	ca CAN	MF,DF	Reading	32	1990	28.3	0.04	1.17	0.46	39.4	1.16	0.46	0.03	0.08	0.00	0.00	Matches
322	Bradley Holmes	eng ENG	MF	Blackpool	19	2002	0.4	0.00	5.00	0.00	0.0	5.29	0.00	0.00		0.00	0.00	Matches
323	Duane Holmes	us USA	MF,FW	Huddersfield	27	1994	18.1	0.11	1.38	0.66	48.0	1.38	0.66	0.08	0.17	0.00	0.00	Matches
324	Tom Holmes	eng ENG	DF	Reading	22	2000	37.9	0.00	0.50	0.18	36.8	0.50	0.18	0.00	0.00	0.00	0.00	Matches
325	Joel Holvey		MF	Rotherham			0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
326	George Honeyman	eng ENG	MF	Millwall	27	1994	23.8	0.04	0.63	0.21	33.3	0.63	0.21	0.07	0.20	0.00	0.00	Matches
327	Matthew Hoppe	us USA	FW	Middlesbrough	21	2001	0.8	0.00	5.00	1.25	25.0	5.22	1.30	0.00	0.00	0.00	0.00	Matches
328	Ethan Horvath	us USA	GK	Luton Town	27	1995	44.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
329	Ryan Howley	wls WAL	MF	Coventry City	18	2003	2.0	0.00	0.50	0.00	0.0	0.51	0.00	0.00		0.00	0.00	Matches
330	Jonny Howson	eng ENG	MF	Middlesbrough	34	1988	41.2	0.00	0.24	0.00	0.0	0.24	0.00	0.00		0.00	0.00	Matches
331	Niall Huggins	wls WAL	DF	Sunderland	21	2000	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
332	Andrew Hughes	wls WAL	DF	Preston	30	1992	25.8	0.08	0.54	0.16	28.6	0.54	0.16	0.14	0.50	0.00	0.00	Matches
333	Charlie Hughes	eng ENG	DF	Wigan Athletic	18	2003	16.8	0.06	0.54	0.12	22.2	0.54	0.12	0.11	0.50	0.00	0.00	Matches
334	Jordan Hugill	eng ENG	FW	Norwich City	30	1992	0.8	0.00	2.50	2.50	100.0	2.65	2.65	0.00	0.00	0.00	0.00	Matches
335	Jordan Hugill	eng ENG	FW	Rotherham	30	1992	15.7	0.32	1.46	0.64	43.5	1.46	0.64	0.13	0.30	0.13	0.13	Matches
336	Trai Hume	nir NIR	DF	Sunderland	20	2002	24.2	0.04	0.87	0.37	42.9	0.87	0.37	0.05	0.11	0.00	0.00	Matches
337	Cameron Humphreys	eng ENG	DF	Rotherham	23	1998	34.6	0.00	0.06	0.00	0.0	0.06	0.00	0.00		0.00	0.00	Matches
338	Stephen Humphrys	eng ENG	FW,MF	Wigan Athletic	24	1997	0.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
339	Joseph Hungbo	eng ENG	FW,MF	Huddersfield	22	2000	7.4	0.41	1.62	0.95	58.3	1.62	0.95	0.25	0.43	0.00	0.00	Matches
340	Joseph Hungbo	eng ENG	MF	Watford	22	2000	1.1	0.00	3.64	0.91	25.0	3.79	0.95	0.00	0.00	0.00	0.00	Matches
341	James Husband	eng ENG	DF	Blackpool	28	1994	23.9	0.00	0.29	0.08	28.6	0.29	0.08	0.00	0.00	0.00	0.00	Matches
342	Sam Hutchinson	eng ENG	DF,MF	Reading	32	1989	8.7	0.00	0.23	0.00	0.0	0.23	0.00	0.00		0.00	0.00	Matches
343	Shaun Hutchinson	eng ENG	DF	Millwall	31	1990	21.7	0.00	0.65	0.14	21.4	0.64	0.14	0.00	0.00	0.00	0.00	Matches
344	Dominic Hyam	sct SCO	DF	Blackburn	26	1995	36.1	0.03	0.33	0.11	33.3	0.33	0.11	0.08	0.25	0.00	0.00	Matches
345	Dominic Hyam	sct SCO	DF	Coventry City	26	1995	2.0	0.00	0.50	0.00	0.0	0.50	0.00	0.00		0.00	0.00	Matches
346	Adam Idah	ie IRL	FW,MF	Norwich City	21	2001	12.9	0.16	2.48	0.31	12.5	2.48	0.31	0.06	0.50	0.00	0.00	Matches
347	Tom Ince	eng ENG	MF,FW	Reading	30	1992	36.3	0.25	1.85	0.61	32.8	1.85	0.61	0.12	0.36	0.03	0.03	Matches
