Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
408	Shayne Lavery	nir NIR	FW,MF	Blackpool	23	1998	27	13	1,259	14.0	0.14	0.14	0.29	0.14	0.00	0.00	0.14	0.07	0.14	0.14	0.29	0.14	0.29	Matches
409	Ryan Ledson	eng ENG	MF	Preston	24	1997	40	24	2,187	24.3	0.04	0.00	0.04	0.04	0.00	0.00	0.25	0.00	0.04	0.00	0.04	0.04	0.04	Matches
410	Tom Lees	eng ENG	DF	Huddersfield	31	1990	42	42	3,737	41.5	0.05	0.02	0.07	0.05	0.00	0.00	0.00	0.02	0.05	0.02	0.07	0.05	0.07	Matches
411	Lewis Leigh	eng ENG	MF	Preston	18	2003	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
412	Jonathan Leko	eng ENG	FW,MF	Birmingham City	23	1999	8	0	123	1.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
413	Darragh Lenihan	ie IRL	DF	Middlesbrough	28	1994	41	40	3,585	39.8	0.00	0.08	0.08	0.00	0.00	0.00	0.13	0.03	0.00	0.08	0.08	0.00	0.08	Matches
414	Harry Leonard	eng ENG	FW	Blackburn	18	2003	4	0	49	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
415	Ryan Leonard	eng ENG	MF,DF	Millwall	30	1992	17	10	1,011	11.2	0.00	0.09	0.09	0.00	0.00	0.00	0.09	0.00	0.00	0.09	0.09	0.00	0.09	Matches
416	Isaac Lihadji	fr FRA	FW	Sunderland	20	2002	6	0	85	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
417	Jamie Lindsay	sct SCO	MF	Rotherham	26	1995	36	19	1,925	21.4	0.09	0.00	0.09	0.09	0.00	0.00	0.09	0.00	0.09	0.00	0.09	0.09	0.09	Matches
418	Liam Lindsay	sct SCO	DF	Preston	26	1995	37	36	3,182	35.4	0.00	0.06	0.06	0.00	0.00	0.00	0.34	0.00	0.00	0.06	0.06	0.00	0.06	Matches
419	Jake Livermore	eng ENG	MF	West Brom	32	1989	17	10	806	9.0	0.11	0.00	0.11	0.11	0.00	0.00	0.22	0.00	0.11	0.00	0.11	0.11	0.11	Matches
420	Tom Lockyer	wls WAL	DF	Luton Town	27	1994	39	39	3,443	38.3	0.08	0.03	0.10	0.08	0.00	0.00	0.21	0.03	0.08	0.03	0.10	0.08	0.10	Matches
421	George Long	eng ENG	GK	Millwall	28	1993	36	36	3,240	36.0	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
422	Kevin Long	ie IRL	DF	Birmingham City	31	1990	17	17	1,501	16.7	0.06	0.00	0.06	0.06	0.00	0.00	0.30	0.00	0.06	0.00	0.06	0.06	0.06	Matches
423	Shane Long	ie IRL	FW,MF	Reading	35	1987	30	16	1,432	15.9	0.06	0.06	0.13	0.00	0.06	0.06	0.06	0.00	0.06	0.06	0.13	0.00	0.06	Matches
424	Emmanuel Longelo	eng ENG	MF,DF	Birmingham City	21	2000	23	18	1,680	18.7	0.05	0.11	0.16	0.05	0.00	0.00	0.16	0.00	0.05	0.11	0.16	0.05	0.16	Matches
425	Ryan Longman	eng ENG	MF,FW	Hull City	21	2000	37	19	1,879	20.9	0.10	0.05	0.14	0.10	0.00	0.00	0.10	0.00	0.10	0.05	0.14	0.10	0.14	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Mamadou Loum	sn SEN	MF	Reading	25	1996	29	23	2,033	22.6	0.04	0.04	0.09	0.04	0.00	0.00	0.49	0.04	0.04	0.04	0.09	0.04	0.09	Matches
427	Imran Louza	ma MAR	MF	Watford	23	1999	21	16	1,435	15.9	0.31	0.25	0.57	0.31	0.00	0.06	0.44	0.00	0.31	0.25	0.56	0.31	0.56	Matches
428	Joseph Low	wls WAL	DF	Bristol City	20	2002	1	0	8	0.1	0.00	0.00	0.00	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00	0.00	Matches
429	Jamal Lowe	jm JAM	FW,MF	QPR	28	1994	20	14	1,374	15.3	0.20	0.13	0.33	0.13	0.07	0.07	0.33	0.00	0.20	0.13	0.33	0.13	0.26	Matches
430	Max Lowe	eng ENG	MF	Sheffield United	25	1997	26	24	2,006	22.3	0.04	0.22	0.27	0.04	0.00	0.00	0.22	0.00	0.04	0.22	0.27	0.04	0.27	Matches
431	Nathan Lowe	eng ENG	FW	Stoke City	16	2005	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
432	Matthew Lowton	eng ENG	MF,DF	Huddersfield	33	1989	8	6	615	6.8	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	Matches
433	Joe Lumley	eng ENG	GK	Reading	27	1995	41	41	3,631	40.3	0.00	0.02	0.02	0.00	0.00	0.00	0.15	0.00	0.00	0.02	0.02	0.00	0.02	Matches
434	Rohan Luthra	eng ENG	GK	Cardiff City	21	2001	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
435	Andy Lyons	ie IRL	DF,MF	Blackpool	21	2000	17	14	1,304	14.5	0.28	0.00	0.28	0.28	0.00	0.00	0.07	0.00	0.28	0.00	0.28	0.28	0.28	Matches
436	Ian Maatsen	nl NED	DF	Burnley	20	2002	39	38	3,283	36.5	0.11	0.16	0.27	0.11	0.00	0.00	0.22	0.03	0.11	0.16	0.27	0.11	0.27	Matches
437	Gary Madine	eng ENG	FW	Blackpool	31	1990	27	23	1,764	19.6	0.20	0.20	0.41	0.20	0.00	0.00	0.20	0.05	0.20	0.20	0.41	0.20	0.41	Matches
438	Josh Magennis	nir NIR	FW	Wigan Athletic	31	1990	36	14	1,284	14.3	0.07	0.07	0.14	0.07	0.00	0.00	0.35	0.00	0.07	0.07	0.14	0.07	0.14	Matches
439	Seán Maguire	ie IRL	MF	Coventry City	28	1994	7	1	110	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
440	Seán Maguire	ie IRL	FW	Preston	28	1994	10	4	323	3.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
441	Connor Mahoney	eng ENG	FW,MF	Huddersfield	25	1997	9	0	181	2.0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
442	Jovan Malcolm	eng ENG	FW,MF	West Brom	19	2002	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
443	Scott Malone	eng ENG	MF,DF	Millwall	31	1991	33	14	1,446	16.1	0.00	0.25	0.25	0.00	0.00	0.00	0.06	0.00	0.00	0.25	0.25	0.00	0.25	Matches
444	Rey Manaj	al ALB	FW	Watford	25	1997	6	2	186	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	Matches
445	Ryan Manning	ie IRL	MF,DF	Swansea City	26	1996	43	41	3,700	41.1	0.12	0.24	0.36	0.12	0.00	0.00	0.27	0.00	0.12	0.24	0.36	0.12	0.36	Matches
446	Benson Manuel	ao ANG	MF,FW	Burnley	25	1997	33	14	1,490	16.6	0.72	0.18	0.90	0.72	0.00	0.00	0.18	0.00	0.72	0.18	0.91	0.72	0.91	Matches
447	Dilan Markanday	eng ENG	FW,MF	Blackburn	20	2001	1	0	35	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
448	Marquinhos	br BRA	MF	Norwich City	19	2003	11	8	631	7.0	0.14	0.14	0.29	0.14	0.00	0.00	0.00	0.14	0.14	0.14	0.29	0.14	0.29	Matches
449	Chris Martin	sct SCO	FW	Bristol City	33	1988	17	3	511	5.7	0.18	0.00	0.18	0.18	0.00	0.00	0.18	0.00	0.18	0.00	0.18	0.18	0.18	Matches
450	Chris Martin	sct SCO	FW	QPR	33	1988	16	12	1,040	11.6	0.34	0.00	0.34	0.34	0.00	0.00	0.09	0.00	0.35	0.00	0.35	0.35	0.35	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Matheus Martins	br BRA	MF	Watford	19	2003	6	4	354	3.9	0.00	0.26	0.26	0.00	0.00	0.00	0.26	0.00	0.00	0.25	0.25	0.00	0.25	Matches
452	Han-Noah Massengo	fr FRA	MF	Bristol City	21	2001	10	6	493	5.5	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00	Matches
453	Conor Masterson	ie IRL	DF	QPR	23	1998	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
454	Jay Matete	eng ENG	MF	Sunderland	21	2001	8	1	165	1.8	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
455	Noah Mawene	eng ENG	MF	Preston	17	2005	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
456	Chris Maxwell	wls WAL	GK	Blackpool	32	1990	28	28	2,520	28.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
457	Amadou Mbengue	sn SEN	DF,MF	Reading	20	2002	26	18	1,691	18.8	0.05	0.00	0.05	0.05	0.00	0.00	0.32	0.00	0.05	0.00	0.05	0.05	0.05	Matches
458	Luke Mbete-Tatu	eng ENG	DF	Huddersfield	18	2003	6	3	206	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	Matches
459	James Mcatee	eng ENG	MF	Sheffield United	19	2002	37	21	1,898	21.1	0.43	0.14	0.57	0.43	0.00	0.00	0.24	0.00	0.43	0.14	0.57	0.43	0.57	Matches
460	Oliver McBurnie	sct SCO	FW	Sheffield United	26	1996	38	25	2,221	24.7	0.53	0.08	0.61	0.53	0.00	0.00	0.36	0.00	0.53	0.08	0.61	0.53	0.61	Matches
461	Sam McCallum	eng ENG	DF	Norwich City	21	2000	23	12	1,137	12.6	0.00	0.08	0.08	0.00	0.00	0.00	0.24	0.08	0.00	0.08	0.08	0.00	0.08	Matches
462	Alistair McCann	nir NIR	MF	Preston	22	1999	31	21	1,898	21.1	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
463	Jamie McCart	sct SCO	DF	Rotherham	25	1997	7	1	178	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
464	James McClean	ie IRL	MF,DF	Wigan Athletic	33	1989	46	45	4,003	44.5	0.07	0.18	0.25	0.07	0.00	0.00	0.20	0.00	0.07	0.18	0.25	0.07	0.25	Matches
465	Kyle McFadzean	sct SCO	DF	Coventry City	35	1987	35	34	2,917	32.4	0.06	0.00	0.06	0.06	0.00	0.00	0.34	0.00	0.06	0.00	0.06	0.06	0.06	Matches
466	Riley McGree	au AUS	MF,FW	Middlesbrough	23	1998	43	35	3,015	33.5	0.18	0.09	0.27	0.18	0.00	0.00	0.12	0.00	0.18	0.09	0.27	0.18	0.27	Matches
467	Mark McGuinness	ie IRL	DF	Cardiff City	21	2001	19	19	1,710	19.0	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
468	Tom McIntyre	sct SCO	DF,MF	Reading	23	1998	38	35	3,111	34.6	0.06	0.03	0.09	0.06	0.00	0.00	0.09	0.00	0.06	0.03	0.09	0.06	0.09	Matches
469	Kenny McLean	sct SCO	MF,DF	Norwich City	30	1992	35	34	3,056	34.0	0.03	0.09	0.12	0.03	0.00	0.00	0.21	0.03	0.03	0.09	0.12	0.03	0.12	Matches
470	Sean McLoughlin	ie IRL	DF	Hull City	25	1996	27	24	2,142	23.8	0.00	0.04	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.04	0.00	0.04	Matches
471	Paddy McNair	nir NIR	DF,MF	Middlesbrough	27	1995	30	26	2,243	24.9	0.04	0.00	0.04	0.04	0.00	0.00	0.20	0.00	0.04	0.00	0.04	0.04	0.04	Matches
472	Luke McNally	ie IRL	DF	Burnley	22	1999	2	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
473	Luke McNally	ie IRL	DF	Coventry City	22	1999	19	19	1,710	19.0	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
474	Dan McNamara	ie IRL	DF,MF	Millwall	23	1998	42	40	3,584	39.8	0.00	0.03	0.03	0.00	0.00	0.00	0.23	0.00	0.00	0.03	0.03	0.00	0.03	Matches
475	Anis Mehmeti	al ALB	MF	Bristol City	21	2001	15	7	730	8.1	0.12	0.12	0.25	0.12	0.00	0.00	0.25	0.00	0.12	0.12	0.25	0.12	0.25	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Yakou Méïte	ci CIV	FW,MF	Reading	26	1996	27	16	1,418	15.8	0.25	0.19	0.44	0.25	0.00	0.06	0.19	0.00	0.25	0.19	0.44	0.25	0.44	Matches
477	Hannibal Mejbri	tn TUN	MF	Birmingham City	19	2003	38	21	1,947	21.6	0.05	0.23	0.28	0.05	0.00	0.00	0.46	0.00	0.05	0.23	0.28	0.05	0.28	Matches
478	Edouard Michut	fr FRA	MF	Sunderland	19	2003	24	12	1,130	12.6	0.08	0.00	0.08	0.08	0.00	0.00	0.24	0.00	0.08	0.00	0.08	0.08	0.08	Matches
479	Billy Mitchell	eng ENG	MF	Millwall	22	2000	36	34	2,995	33.3	0.00	0.03	0.03	0.00	0.00	0.00	0.12	0.00	0.00	0.03	0.03	0.00	0.03	Matches
480	Clinton Mola	eng ENG	DF	Blackburn	21	2001	4	1	185	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
481	Jayson Molumby	ie IRL	MF	West Brom	22	1999	43	31	2,904	32.3	0.12	0.12	0.25	0.12	0.00	0.00	0.31	0.00	0.12	0.12	0.25	0.12	0.25	Matches
482	Liam Moore	jm JAM	DF	Reading	29	1993	3	1	61	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
483	Simon Moore	eng ENG	GK	Coventry City	32	1990	3	3	270	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
484	Carlton Morris	eng ENG	FW	Luton Town	26	1995	44	41	3,368	37.4	0.53	0.16	0.70	0.51	0.03	0.03	0.29	0.00	0.53	0.16	0.69	0.51	0.67	Matches
485	James Morris	eng ENG	DF,MF	Watford	20	2001	12	6	534	5.9	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
486	Sean Morrison	eng ENG	DF	Rotherham	31	1991	2	2	169	1.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
487	Tyler Morton	eng ENG	MF	Blackburn	19	2002	40	30	2,780	30.9	0.00	0.06	0.06	0.00	0.00	0.00	0.23	0.00	0.00	0.06	0.06	0.00	0.06	Matches
488	Alex Mowatt	eng ENG	MF	West Brom	27	1995	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
489	Alex Mowatt	eng ENG	MF	Middlesbrough	27	1995	28	11	1,142	12.7	0.00	0.16	0.16	0.00	0.00	0.00	0.08	0.00	0.00	0.16	0.16	0.00	0.16	Matches
490	Rodrigo Muniz	br BRA	FW	Middlesbrough	21	2001	17	9	892	9.9	0.20	0.00	0.20	0.20	0.00	0.00	0.20	0.00	0.20	0.00	0.20	0.20	0.20	Matches
491	Arijanet Muric	xk KVX	GK	Burnley	23	1998	41	41	3,614	40.2	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
492	Admiral Muskwe	zw ZIM	FW	Luton Town	23	1998	2	1	104	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
493	Kal Naismith	sct SCO	DF,MF	Bristol City	30	1992	25	23	1,975	21.9	0.00	0.09	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.09	0.00	0.09	Matches
494	Marvelous Nakamba	zw ZIM	MF	Luton Town	28	1994	17	16	1,423	15.8	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
495	Yuta Nakayama	jp JPN	DF,MF	Huddersfield	25	1997	14	13	1,082	12.0	0.17	0.00	0.17	0.17	0.00	0.00	0.17	0.00	0.17	0.00	0.17	0.17	0.17	Matches
496	Kyle Naughton	eng ENG	DF	Swansea City	33	1988	25	16	1,521	16.9	0.00	0.06	0.06	0.00	0.00	0.00	0.12	0.00	0.00	0.06	0.06	0.00	0.06	Matches
497	Tom Naylor	eng ENG	MF	Wigan Athletic	31	1991	36	22	2,005	22.3	0.09	0.04	0.13	0.09	0.00	0.00	0.18	0.00	0.09	0.04	0.13	0.09	0.13	Matches
498	Iliman Ndiaye	sn SEN	FW,MF	Sheffield United	22	2000	46	43	3,698	41.1	0.34	0.27	0.61	0.34	0.00	0.00	0.15	0.00	0.34	0.27	0.61	0.34	0.61	Matches
499	Dan Neil	eng ENG	MF	Sunderland	20	2001	45	42	3,581	39.8	0.05	0.10	0.15	0.05	0.00	0.00	0.18	0.03	0.05	0.10	0.15	0.05	0.15	Matches
500	Curtis Nelson	eng ENG	DF	Blackpool	29	1993	18	17	1,534	17.0	0.06	0.00	0.06	0.06	0.00	0.00	0.06	0.00	0.06	0.00	0.06	0.06	0.06	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Curtis Nelson	eng ENG	DF	Cardiff City	29	1993	9	4	480	5.3	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00	Matches
502	Perry Ng	eng ENG	DF	Cardiff City	26	1996	43	42	3,717	41.3	0.05	0.05	0.10	0.05	0.00	0.00	0.19	0.02	0.05	0.05	0.10	0.05	0.10	Matches
503	Jeremy Ngakia		MF,DF	Watford	21	2000	14	10	824	9.2	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
504	Lee Nicholls	eng ENG	GK	Huddersfield	29	1992	28	28	2,520	28.0	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
505	Niels Nkounkou	fr FRA	DF	Cardiff City	21	2000	18	15	1,223	13.6	0.00	0.07	0.07	0.00	0.00	0.00	0.37	0.00	0.00	0.07	0.07	0.00	0.07	Matches
506	Rhys Norrington-Davies	wls WAL	DF,MF	Sheffield United	23	1999	15	15	1,262	14.0	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
507	Brooke Norton-Cuffy	eng ENG	MF	Rotherham	18	2004	20	14	1,294	14.4	0.00	0.14	0.14	0.00	0.00	0.00	0.28	0.00	0.00	0.14	0.14	0.00	0.14	Matches
508	Brooke Norton-Cuffy	eng ENG	MF	Coventry City	18	2004	21	14	1,314	14.6	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	Matches
509	Oliver Norwood	nir NIR	MF	Sheffield United	31	1991	46	39	3,530	39.2	0.05	0.13	0.18	0.05	0.00	0.03	0.15	0.00	0.05	0.13	0.18	0.05	0.18	Matches
510	Olivier Ntcham	cm CMR	MF,FW	Swansea City	26	1996	41	21	2,058	22.9	0.35	0.13	0.48	0.35	0.00	0.00	0.13	0.00	0.35	0.13	0.48	0.35	0.48	Matches
511	Marcelino Núñez	cl CHI	MF	Norwich City	22	2000	37	23	2,045	22.7	0.13	0.09	0.22	0.13	0.00	0.00	0.13	0.00	0.13	0.09	0.22	0.13	0.22	Matches
512	Ryan Nyambe	na NAM	DF,MF	Wigan Athletic	24	1997	31	23	2,207	24.5	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	Matches
513	Callum O'Dowda	ie IRL	DF,MF	Cardiff City	27	1995	39	36	3,069	34.1	0.09	0.09	0.18	0.09	0.00	0.00	0.18	0.00	0.09	0.09	0.18	0.09	0.18	Matches
514	Callum O'Hare	eng ENG	MF,FW	Coventry City	24	1998	11	8	634	7.0	0.00	0.43	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.43	0.00	0.43	Matches
515	Max O'Leary	ie IRL	GK	Bristol City	25	1996	33	33	2,970	33.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
516	Mikey O'Neill	eng ENG	MF	Preston	18	2004	3	0	16	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
517	Luke O'Nien	eng ENG	DF	Sunderland	27	1994	41	34	3,184	35.4	0.06	0.03	0.08	0.06	0.00	0.00	0.25	0.03	0.06	0.03	0.08	0.06	0.08	Matches
518	Dara O'Shea	ie IRL	DF	West Brom	23	1999	37	37	3,330	37.0	0.05	0.03	0.08	0.05	0.00	0.00	0.19	0.00	0.05	0.03	0.08	0.05	0.08	Matches
519	Michael Obafemi	ie IRL	FW	Swansea City	22	2000	19	12	1,157	12.9	0.23	0.08	0.31	0.23	0.00	0.00	0.31	0.00	0.23	0.08	0.31	0.23	0.31	Matches
520	Michael Obafemi	ie IRL	FW	Burnley	22	2000	12	0	178	2.0	1.00	0.50	1.50	1.00	0.00	0.00	1.00	0.00	1.01	0.51	1.52	1.01	1.52	Matches
521	Hakeem Odoffin	eng ENG	MF	Rotherham	24	1998	23	15	1,232	13.7	0.29	0.00	0.29	0.29	0.00	0.00	0.36	0.00	0.29	0.00	0.29	0.29	0.29	Matches
522	Chiedozie Ogbene	ie IRL	FW,MF	Rotherham	25	1997	39	36	3,239	36.0	0.22	0.11	0.33	0.22	0.00	0.00	0.08	0.00	0.22	0.11	0.33	0.22	0.33	Matches
523	Sheyi Ojo	eng ENG	MF,FW	Cardiff City	25	1997	36	24	1,926	21.4	0.05	0.00	0.05	0.05	0.00	0.00	0.14	0.00	0.05	0.00	0.05	0.05	0.05	Matches
524	Armstrong Okoflex	ie IRL	MF	Swansea City	20	2002	13	1	297	3.3	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	Matches
525	Isaac Olaofe	eng ENG	FW	Millwall	22	1999	2	0	12	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Andrew Omobamidele	ie IRL	DF	Norwich City	20	2002	34	27	2,567	28.5	0.04	0.00	0.04	0.04	0.00	0.00	0.25	0.00	0.04	0.00	0.04	0.04	0.04	Matches
527	Charles Ondo	gq EQG	DF	Huddersfield	18	2003	2	0	10	0.1	0.00	0.00	0.00	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00	0.00	Matches
528	Josh Onomah	eng ENG	MF	Preston	25	1997	13	4	441	4.9	0.00	0.20	0.20	0.00	0.00	0.00	0.20	0.00	0.00	0.20	0.20	0.00	0.20	Matches
529	Fred Onyedinma	eng ENG	MF	Luton Town	25	1996	17	6	644	7.2	0.00	0.28	0.28	0.00	0.00	0.00	0.14	0.00	0.00	0.28	0.28	0.00	0.28	Matches
530	Ben Osborn	eng ENG	MF	Sheffield United	27	1994	20	10	1,075	11.9	0.08	0.00	0.08	0.08	0.00	0.00	0.00	0.00	0.08	0.00	0.08	0.08	0.08	Matches
531	Gabriel Osho	ng NGA	DF	Luton Town	23	1998	27	22	1,973	21.9	0.09	0.00	0.09	0.09	0.00	0.00	0.23	0.09	0.09	0.00	0.09	0.09	0.09	Matches
532	William Osula	dk DEN	FW	Sheffield United	18	2003	2	0	52	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
533	Kenneth Paal	sr SUR	DF,MF	QPR	25	1997	40	40	3,518	39.1	0.03	0.08	0.10	0.03	0.00	0.00	0.05	0.00	0.03	0.08	0.10	0.03	0.10	Matches
534	Alex Palmer	eng ENG	GK	West Brom	25	1996	23	23	2,070	23.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
535	Kasey Palmer	jm JAM	MF,FW	Coventry City	25	1996	29	19	1,719	19.1	0.16	0.10	0.26	0.16	0.00	0.00	0.26	0.00	0.16	0.10	0.26	0.16	0.26	Matches
536	Jonathan Panzo	eng ENG	DF	Coventry City	21	2000	29	24	2,239	24.9	0.04	0.04	0.08	0.04	0.00	0.00	0.28	0.00	0.04	0.04	0.08	0.04	0.08	Matches
537	Troy Parrott	ie IRL	FW	Preston	20	2002	32	21	1,956	21.7	0.14	0.00	0.14	0.09	0.05	0.05	0.09	0.00	0.14	0.00	0.14	0.09	0.09	Matches
538	Jamie Paterson	eng ENG	MF,FW	Swansea City	30	1991	23	9	946	10.5	0.00	0.19	0.19	0.00	0.00	0.00	0.19	0.00	0.00	0.19	0.19	0.00	0.19	Matches
539	Charlie Patino	eng ENG	MF	Blackpool	18	2003	34	28	2,430	27.0	0.07	0.15	0.22	0.07	0.00	0.00	0.37	0.04	0.07	0.15	0.22	0.07	0.22	Matches
540	Anthony Patterson	eng ENG	GK	Sunderland	22	2000	46	46	4,140	46.0	0.00	0.02	0.02	0.00	0.00	0.00	0.02	0.00	0.00	0.02	0.02	0.00	0.02	Matches
541	Bailey Peacock-Farrell	nir NIR	GK	Burnley	25	1996	8	5	526	5.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
542	Tom Pearce	eng ENG	MF	Wigan Athletic	24	1998	13	2	394	4.4	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	Matches
543	Aynsley Pears	eng ENG	GK	Blackburn	24	1998	18	18	1,620	18.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
