Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
334	Jordan Hugill	eng ENG	FW	Norwich City	30	1992	0.8	1.25	0.00	0.00	8.75	0.00	1.25	0.00	0.00	0.00			0.00	Matches
335	Jordan Hugill	eng ENG	FW	Rotherham	30	1992	15.7	0.25	0.00	0.00	2.29	2.17	0.32	0.19	0.13	0.25			0.00	Matches
336	Trai Hume	nir NIR	DF	Sunderland	20	2002	24.2	0.21	0.00	0.00	0.91	0.95	0.04	0.99	1.57	1.49			0.00	Matches
337	Cameron Humphreys	eng ENG	DF	Rotherham	23	1998	34.6	0.17	0.00	0.00	0.72	0.29	0.00	0.14	0.92	0.90			0.03	Matches
338	Stephen Humphrys	eng ENG	FW,MF	Wigan Athletic	24	1997	0.4	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00			0.00	Matches
339	Joseph Hungbo	eng ENG	FW,MF	Huddersfield	22	2000	7.4	0.00	0.00	0.00	0.68	2.03	0.41	1.89	0.54	0.00			0.00	Matches
340	Joseph Hungbo	eng ENG	MF	Watford	22	2000	1.1	0.00	0.00	0.00	0.91	4.55	0.00	7.27	0.00	0.91			0.00	Matches
341	James Husband	eng ENG	DF	Blackpool	28	1994	23.9	0.13	0.00	0.00	0.75	0.88	0.00	1.80	1.26	0.59			0.00	Matches
342	Sam Hutchinson	eng ENG	DF,MF	Reading	32	1989	8.7	0.34	0.00	0.00	1.84	0.11	0.00	0.11	1.72	0.80			0.00	Matches
343	Shaun Hutchinson	eng ENG	DF	Millwall	31	1990	21.7	0.14	0.00	0.00	0.97	0.69	0.00	0.09	2.17	1.34			0.05	Matches
344	Dominic Hyam	sct SCO	DF	Blackburn	26	1995	36.1	0.11	0.00	0.00	0.47	0.28	0.11	0.00	1.08	0.91			0.03	Matches
345	Dominic Hyam	sct SCO	DF	Coventry City	26	1995	2.0	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.50	1.00			0.00	Matches
346	Adam Idah	ie IRL	FW,MF	Norwich City	21	2001	12.9	0.23	0.00	0.00	1.16	0.62	0.70	1.09	0.23	0.54			0.00	Matches
347	Tom Ince	eng ENG	MF,FW	Reading	30	1992	36.3	0.17	0.00	0.00	0.83	1.76	0.22	6.09	0.63	1.21			0.00	Matches
348	Matt Ingram	eng ENG	GK	Hull City	28	1993	22.0	0.05	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00			0.00	Matches
349	Tim Iroegbunam	eng ENG	MF	QPR	19	2003	25.3	0.28	0.00	0.00	1.82	1.66	0.00	0.36	0.95	1.70			0.00	Matches
350	Harvey Isted	eng ENG	GK	Luton Town	25	1997	1.0	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
351	Ben Jackson	eng ENG	MF,FW	Huddersfield	21	2001	13.6	0.15	0.00	0.00	0.44	1.32	0.07	3.46	0.81	1.03			0.00	Matches
352	Phil Jagielka	eng ENG	DF	Stoke City	39	1982	26.4	0.00	0.00	0.00	0.23	0.91	0.00	0.08	0.98	0.83			0.04	Matches
353	Jordan James	wls WAL	MF	Birmingham City	18	2004	11.6	0.26	0.00	0.00	1.81	1.12	0.00	1.55	0.78	0.95			0.00	Matches
354	Matty James	eng ENG	MF	Bristol City	31	1991	32.9	0.18	0.00	0.00	1.00	0.46	0.00	2.55	0.79	1.22			0.00	Matches
355	William Jarvis	eng ENG	MF	Hull City	19	2002	0.4	0.00	0.00	0.00	2.50	2.50	0.00	10.0	0.00	0.00			0.00	Matches
356	Daniel Jebbison	ca CAN	FW	Sheffield United	18	2003	5.5	0.18	0.00	0.00	1.27	2.55	0.36	0.36	0.00	0.55			0.00	Matches
357	Cameron Jerome	eng ENG	FW	Luton Town	35	1986	3.9	0.00	0.00	0.00	1.28	0.51	1.28	0.51	0.51	0.77			0.00	Matches
358	Lucas João	ao ANG	FW	Reading	28	1993	20.9	0.00	0.00	0.00	1.20	1.72	0.19	0.05	0.10	0.53			0.00	Matches
359	João Pedro	br BRA	MF,FW	Watford	20	2001	31.0	0.23	0.00	0.00	1.26	2.55	0.13	2.68	0.68	1.10			0.00	Matches
360	Stefan Johansen	no NOR	MF	QPR	31	1991	19.0	0.32	0.00	0.00	1.00	0.68	0.00	3.74	1.26	1.05			0.00	Matches
361	Viktor Johansson	se SWE	GK	Rotherham	23	1998	43.0	0.07	0.00	0.00	0.00	0.35	0.00	0.02	0.07	0.00			0.00	Matches
362	Daniel Johnson	jm JAM	MF,FW	Preston	29	1992	23.7	0.25	0.00	0.00	0.63	0.80	0.13	2.53	0.80	1.14			0.00	Matches
363	Joseph Johnson	eng ENG	DF	Luton Town	16	2006	0.4	0.00	0.00	0.00	0.00	2.50	0.00	0.00	2.50	2.50			0.00	Matches
364	Alfie Jones	ca CAN	DF,MF	Hull City	24	1997	39.1	0.10	0.00	0.00	0.66	0.41	0.03	0.10	1.30	0.56			0.03	Matches
365	Callum Jones	wls WAL	MF	Hull City	21	2001	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
366	Isaiah Jones	gy GUY	MF	Middlesbrough	23	1999	26.3	0.30	0.00	0.00	1.41	2.62	0.15	3.31	0.84	1.18			0.00	Matches
367	Jamie Jones	eng ENG	GK	Wigan Athletic	33	1989	16.4	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00			0.00	Matches
368	Patrick Jones	wls WAL	FW	Huddersfield	19	2003	1.9	0.53	0.00	0.00	1.05	2.11	1.58	4.21	0.00	0.53			0.00	Matches
369	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	33	1989	20.6	0.19	0.00	0.00	2.14	1.50	0.34	0.58	0.34	0.53			0.00	Matches
370	Sory Kaba	gn GUI	FW	Cardiff City	27	1995	12.7	0.00	0.00	0.00	1.18	1.18	0.47	0.24	0.16	0.00			0.00	Matches
371	Christian Kabasele	be BEL	DF	Watford	31	1991	20.7	0.10	0.00	0.00	0.92	0.87	0.00	0.10	1.59	0.92			0.00	Matches
372	Dylan Kadji	eng ENG	MF	Bristol City	18	2003	0.3	3.33	0.00	0.00	3.33	0.00	0.00	3.33	3.33	3.33			0.00	Matches
373	Osman Kakay	sl SLE	DF,MF	QPR	24	1997	13.8	0.14	0.00	0.00	0.87	0.94	0.00	5.29	0.65	1.01			0.00	Matches
374	Tomáš Kalas	cz CZE	DF	Bristol City	29	1993	3.5	0.00	0.00	0.00	0.29	1.14	0.00	0.00	1.43	0.57			0.00	Matches
375	Samuel Kalu	ng NGA	MF,FW	Watford	24	1997	2.6	0.38	0.00	0.00	1.54	2.31	0.38	4.23	0.38	0.77			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
376	Abu Kamara	eng ENG	FW,MF	Norwich City	19	2003	0.4	0.00	0.00	0.00	10.0	0.00	0.00	0.00	5.00	2.50			0.00	Matches
377	Hassane Kamara	ci CIV	DF,MF	Watford	28	1994	29.0	0.28	0.07	0.00	1.03	0.90	0.10	3.48	1.86	2.14			0.00	Matches
378	Florian Kamberi	ch SUI	FW,MF	Huddersfield	27	1995	0.2	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
379	Thomas Kaminski	be BEL	GK	Blackburn	29	1992	28.0	0.11	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00			0.00	Matches
380	Todd Kane	eng ENG	MF	Coventry City	28	1993	2.7	0.00	0.00	0.00	0.37	1.11	0.74	10.7	2.59	0.74			0.00	Matches
381	David Kasumu	eng ENG	MF	Huddersfield	22	1999	24.6	0.41	0.04	0.04	1.71	1.38	0.04	0.98	0.73	1.38			0.00	Matches
382	Edo Kayembe	cd COD	MF	Watford	24	1998	19.7	0.10	0.00	0.00	1.27	0.56	0.00	0.56	1.12	1.02			0.00	Matches
383	Will Keane	ie IRL	MF,FW	Wigan Athletic	29	1993	36.4	0.08	0.00	0.00	1.21	0.60	0.22	0.22	0.30	0.85			0.00	Matches
384	Georgie Kelly	ie IRL	FW	Rotherham	25	1996	7.8	0.13	0.00	0.00	3.08	1.54	0.26	0.38	0.38	0.90			0.00	Matches
385	Liam Kelly	sct SCO	MF	Coventry City	32	1990	4.2	0.24	0.00	0.00	2.14	0.71	0.00	0.00	1.43	1.67			0.00	Matches
386	Martin Kelly	eng ENG	DF	Wigan Athletic	32	1990	0.8	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.25	0.00			0.00	Matches
387	Martin Kelly	eng ENG	DF	West Brom	32	1990	4.1	0.24	0.00	0.00	0.24	0.00	0.24	0.00	0.49	0.98			0.00	Matches
388	Jason Kerr	sct SCO	DF	Wigan Athletic	25	1997	13.3	0.00	0.00	0.00	0.68	0.90	0.00	0.38	1.20	1.58			0.00	Matches
389	Kaine Kesler-Hayden	eng ENG	MF	Huddersfield	19	2002	9.8	0.00	0.00	0.00	0.31	1.63	0.10	1.33	0.61	0.71			0.00	Matches
390	Reda Khadra	de GER	MF,FW	Birmingham City	21	2001	9.9	0.00	0.00	0.00	0.30	0.71	0.20	2.12	0.61	0.51			0.00	Matches
391	Reda Khadra	de GER	FW,MF	Sheffield United	21	2001	4.3	0.00	0.00	0.00	1.40	1.63	0.23	4.42	0.70	0.70			0.00	Matches
392	Gavin Kilkenny	ie IRL	MF	Stoke City	22	2000	1.1	0.91	0.00	0.00	0.91	1.82	0.00	3.64	2.73	1.82			0.00	Matches
393	Andy King	wls WAL	MF,DF	Bristol City	33	1988	15.3	0.13	0.00	0.00	0.65	0.52	0.13	0.72	0.78	0.92			0.00	Matches
394	Eli King	wls WAL	MF	Cardiff City	19	2002	0.0	0	0	0	0	0	0	0	0	0			0	Matches
395	Peter Kioso	cd COD	MF,DF	Rotherham	23	1998	3.9	0.00	0.00	0.00	0.51	1.03	0.00	2.82	1.03	1.54			0.00	Matches
396	Cédric Kipré	ci CIV	DF	Cardiff City	25	1996	41.2	0.24	0.00	0.00	0.68	0.58	0.02	0.17	1.55	0.78			0.00	Matches
397	Timm Klose	ch SUI	DF	Bristol City	34	1988	5.4	0.37	0.00	0.00	1.67	0.74	0.00	0.00	2.22	1.30			0.00	Matches
398	Anthony Knockaert	fr FRA	FW	Huddersfield	30	1991	2.6	0.38	0.00	0.00	0.38	0.38	0.00	3.46	0.77	1.15			0.00	Matches
399	Ismaël Koné	ca CAN	MF	Watford	20	2002	11.3	0.09	0.00	0.00	0.71	1.68	0.09	1.06	0.35	0.62			0.00	Matches
400	Josh Koroma	sl SLE	MF,FW	Huddersfield	23	1998	13.4	0.22	0.00	0.00	1.12	1.12	0.37	3.13	0.30	0.67			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
401	Tim Krul	nl NED	GK	Norwich City	34	1988	16.0	0.13	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00			0.00	Matches
402	Ethan Laird	eng ENG	DF	QPR	21	2001	28.1	0.14	0.00	0.00	0.78	1.99	0.07	2.60	1.46	1.25			0.00	Matches
403	Callum Lang	eng ENG	MF,FW	Wigan Athletic	23	1998	28.5	0.18	0.00	0.00	1.79	2.53	0.46	2.28	0.39	0.84			0.00	Matches
404	Alex Lankshear	eng ENG	DF	Blackpool	19	2002	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
405	Henri Lansbury	eng ENG	MF	Luton Town	31	1990	5.1	0.59	0.00	0.00	1.96	1.37	0.00	3.33	1.57	1.57			0.00	Matches
406	Joël Latibeaudière	jm JAM	DF,MF	Swansea City	22	2000	28.9	0.35	0.00	0.00	1.70	1.97	0.24	1.63	0.69	1.00			0.00	Matches
407	Josh Laurent	eng ENG	MF	Stoke City	27	1995	29.1	0.21	0.00	0.00	1.75	1.17	0.07	1.34	1.41	1.31			0.00	Matches
408	Shayne Lavery	nir NIR	FW,MF	Blackpool	23	1998	14.0	0.14	0.07	0.00	1.64	2.36	0.14	2.07	0.93	1.64			0.00	Matches
409	Ryan Ledson	eng ENG	MF	Preston	24	1997	24.3	0.25	0.00	0.00	1.32	1.15	0.00	1.32	2.14	0.91			0.00	Matches
410	Tom Lees	eng ENG	DF	Huddersfield	31	1990	41.5	0.00	0.02	0.00	0.53	0.24	0.05	0.22	1.13	0.75			0.00	Matches
411	Lewis Leigh	eng ENG	MF	Preston	18	2003	0.0	0	0	0	0	0	0	1	0	0			0	Matches
412	Jonathan Leko	eng ENG	FW,MF	Birmingham City	23	1999	1.4	0.00	0.00	0.00	0.71	1.43	0.00	6.43	0.00	0.00			0.00	Matches
413	Darragh Lenihan	ie IRL	DF	Middlesbrough	28	1994	39.8	0.13	0.03	0.00	0.50	0.50	0.03	0.08	1.13	0.53			0.03	Matches
414	Harry Leonard	eng ENG	FW	Blackburn	18	2003	0.5	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00			0.00	Matches
415	Ryan Leonard	eng ENG	MF,DF	Millwall	30	1992	11.2	0.09	0.00	0.00	0.89	1.34	0.09	0.80	1.52	1.43			0.00	Matches
416	Isaac Lihadji	fr FRA	FW	Sunderland	20	2002	0.9	0.00	0.00	0.00	1.11	1.11	0.00	1.11	0.00	1.11			0.00	Matches
417	Jamie Lindsay	sct SCO	MF	Rotherham	26	1995	21.4	0.09	0.00	0.00	1.40	1.03	0.00	0.84	0.84	1.64			0.00	Matches
418	Liam Lindsay	sct SCO	DF	Preston	26	1995	35.4	0.34	0.00	0.00	0.88	0.73	0.03	0.11	1.21	0.71			0.00	Matches
419	Jake Livermore	eng ENG	MF	West Brom	32	1989	9.0	0.22	0.00	0.00	1.44	0.22	0.00	0.11	1.44	0.89			0.00	Matches
420	Tom Lockyer	wls WAL	DF	Luton Town	27	1994	38.3	0.21	0.03	0.03	0.70	1.33	0.03	0.29	1.62	0.81			0.05	Matches
421	George Long	eng ENG	GK	Millwall	28	1993	36.0	0.08	0.00	0.00	0.00	0.06	0.00	0.00	0.03	0.08			0.00	Matches
422	Kevin Long	ie IRL	DF	Birmingham City	31	1990	16.7	0.30	0.00	0.00	0.96	0.36	0.00	0.00	1.44	1.02			0.00	Matches
423	Shane Long	ie IRL	FW,MF	Reading	35	1987	15.9	0.06	0.00	0.00	1.32	1.07	0.75	0.82	0.44	0.63			0.00	Matches
424	Emmanuel Longelo	eng ENG	MF,DF	Birmingham City	21	2000	18.7	0.16	0.00	0.00	0.86	0.96	0.05	4.76	0.86	1.12			0.00	Matches
425	Ryan Longman	eng ENG	MF,FW	Hull City	21	2000	20.9	0.10	0.00	0.00	1.44	0.62	0.72	2.97	0.48	0.67			0.05	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
426	Mamadou Loum	sn SEN	MF	Reading	25	1996	22.6	0.49	0.04	0.00	1.99	1.15	0.00	0.13	1.19	1.15			0.00	Matches
427	Imran Louza	ma MAR	MF	Watford	23	1999	15.9	0.44	0.00	0.00	2.01	1.13	0.13	6.04	1.01	1.64			0.00	Matches
428	Joseph Low	wls WAL	DF	Bristol City	20	2002	0.1	10.0	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
429	Jamal Lowe	jm JAM	FW,MF	QPR	28	1994	15.3	0.33	0.00	0.00	1.50	0.92	0.39	2.16	0.52	0.46			0.00	Matches
430	Max Lowe	eng ENG	MF	Sheffield United	25	1997	22.3	0.22	0.00	0.00	1.26	0.18	0.18	1.84	1.61	2.69			0.00	Matches
431	Nathan Lowe	eng ENG	FW	Stoke City	16	2005	0.0	0	0	0	0	0	0	0	0	0			0	Matches
432	Matthew Lowton	eng ENG	MF,DF	Huddersfield	33	1989	6.8	0.15	0.00	0.00	0.88	0.88	0.00	1.47	1.47	0.74			0.00	Matches
433	Joe Lumley	eng ENG	GK	Reading	27	1995	40.3	0.15	0.00	0.00	0.02	0.15	0.00	0.00	0.00	0.02			0.00	Matches
434	Rohan Luthra	eng ENG	GK	Cardiff City	21	2001	0.0	0	0	0	0	0	0	0	0	0			0	Matches
435	Andy Lyons	ie IRL	DF,MF	Blackpool	21	2000	14.5	0.07	0.00	0.00	0.76	1.38	0.21	1.93	0.76	0.76			0.00	Matches
436	Ian Maatsen	nl NED	DF	Burnley	20	2002	36.5	0.22	0.03	0.00	0.93	0.82	0.08	2.38	1.48	1.37			0.00	Matches
437	Gary Madine	eng ENG	FW	Blackpool	31	1990	19.6	0.20	0.05	0.00	1.48	0.71	0.31	0.05	0.15	0.15			0.00	Matches
438	Josh Magennis	nir NIR	FW	Wigan Athletic	31	1990	14.3	0.35	0.00	0.00	2.17	1.26	0.98	1.12	0.21	0.00			0.00	Matches
439	Seán Maguire	ie IRL	MF	Coventry City	28	1994	1.2	0.00	0.00	0.00	0.83	1.67	0.83	0.00	0.00	1.67			0.00	Matches
440	Seán Maguire	ie IRL	FW	Preston	28	1994	3.6	0.00	0.00	0.00	1.11	1.67	0.83	0.00	0.00	0.56			0.00	Matches
441	Connor Mahoney	eng ENG	FW,MF	Huddersfield	25	1997	2.0	1.00	0.00	0.00	1.00	0.50	0.00	5.50	1.00	2.00			0.00	Matches
442	Jovan Malcolm	eng ENG	FW,MF	West Brom	19	2002	0.0	0	0	0	0	0	0	0	0	0			0	Matches
443	Scott Malone	eng ENG	MF,DF	Millwall	31	1991	16.1	0.06	0.00	0.00	0.75	0.81	0.06	8.20	1.30	2.05			0.00	Matches
444	Rey Manaj	al ALB	FW	Watford	25	1997	2.1	0.48	0.00	0.00	2.86	1.90	0.00	0.48	0.00	1.43			0.00	Matches
445	Ryan Manning	ie IRL	MF,DF	Swansea City	26	1996	41.1	0.27	0.00	0.00	1.00	2.24	0.15	8.49	1.24	1.44			0.00	Matches
446	Benson Manuel	ao ANG	MF,FW	Burnley	25	1997	16.6	0.18	0.00	0.00	0.42	1.81	0.12	6.51	0.06	0.54			0.00	Matches
447	Dilan Markanday	eng ENG	FW,MF	Blackburn	20	2001	0.4	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00			0.00	Matches
448	Marquinhos	br BRA	MF	Norwich City	19	2003	7.0	0.00	0.14	0.00	1.43	1.29	0.14	1.43	0.43	0.57			0.00	Matches
449	Chris Martin	sct SCO	FW	Bristol City	33	1988	5.7	0.18	0.00	0.00	0.88	1.05	0.35	0.35	0.18	0.35			0.00	Matches
450	Chris Martin	sct SCO	FW	QPR	33	1988	11.6	0.09	0.00	0.00	1.72	0.95	0.34	0.17	0.26	0.09			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
451	Matheus Martins	br BRA	MF	Watford	19	2003	3.9	0.26	0.00	0.00	1.28	2.31	0.51	6.67	1.03	0.26			0.00	Matches
452	Han-Noah Massengo	fr FRA	MF	Bristol City	21	2001	5.5	0.36	0.00	0.00	0.91	1.64	0.00	0.55	1.27	1.27			0.00	Matches
453	Conor Masterson	ie IRL	DF	QPR	23	1998	0.0	0	0	0	0	0	0	0	0	0			0	Matches
454	Jay Matete	eng ENG	MF	Sunderland	21	2001	1.8	2.22	0.00	0.00	5.56	1.11	0.00	0.56	2.78	5.56			0.00	Matches
455	Noah Mawene	eng ENG	MF	Preston	17	2005	0.0	0	0	0	0	0	0	0	0	0			0	Matches
456	Chris Maxwell	wls WAL	GK	Blackpool	32	1990	28.0	0.07	0.00	0.00	0.07	0.21	0.00	0.00	0.00	0.00			0.00	Matches
457	Amadou Mbengue	sn SEN	DF,MF	Reading	20	2002	18.8	0.32	0.00	0.00	1.12	0.90	0.05	1.06	1.76	1.49			0.00	Matches
458	Luke Mbete-Tatu	eng ENG	DF	Huddersfield	18	2003	2.3	0.87	0.00	0.00	1.30	0.00	0.00	0.00	0.43	0.87			0.00	Matches
459	James Mcatee	eng ENG	MF	Sheffield United	19	2002	21.1	0.24	0.00	0.00	1.04	1.56	0.00	2.23	0.47	0.90			0.00	Matches
460	Oliver McBurnie	sct SCO	FW	Sheffield United	26	1996	24.7	0.36	0.00	0.00	1.34	1.34	0.20	0.45	0.16	0.49			0.00	Matches
461	Sam McCallum	eng ENG	DF	Norwich City	21	2000	12.6	0.24	0.08	0.00	1.03	1.43	0.08	3.02	2.06	1.27			0.00	Matches
462	Alistair McCann	nir NIR	MF	Preston	22	1999	21.1	0.24	0.00	0.00	1.23	1.33	0.00	0.71	1.09	2.32			0.00	Matches
463	Jamie McCart	sct SCO	DF	Rotherham	25	1997	2.0	0.00	0.00	0.00	0.00	0.50	0.00	2.50	1.50	2.00			0.00	Matches
464	James McClean	ie IRL	MF,DF	Wigan Athletic	33	1989	44.5	0.20	0.00	0.00	1.39	0.52	0.22	6.97	0.92	1.57			0.00	Matches
465	Kyle McFadzean	sct SCO	DF	Coventry City	35	1987	32.4	0.34	0.00	0.00	0.93	0.74	0.03	0.19	1.54	0.74			0.03	Matches
466	Riley McGree	au AUS	MF,FW	Middlesbrough	23	1998	33.5	0.12	0.00	0.00	1.13	1.01	0.12	1.70	0.63	0.75			0.00	Matches
467	Mark McGuinness	ie IRL	DF	Cardiff City	21	2001	19.0	0.21	0.00	0.00	0.79	0.42	0.11	0.16	2.26	0.84			0.00	Matches
468	Tom McIntyre	sct SCO	DF,MF	Reading	23	1998	34.6	0.09	0.00	0.00	0.87	0.64	0.00	0.72	1.16	0.81			0.00	Matches
469	Kenny McLean	sct SCO	MF,DF	Norwich City	30	1992	34.0	0.21	0.03	0.00	1.06	1.59	0.03	0.79	1.09	0.71			0.00	Matches
470	Sean McLoughlin	ie IRL	DF	Hull City	25	1996	23.8	0.00	0.00	0.00	0.29	0.97	0.00	0.04	1.81	0.71			0.00	Matches
471	Paddy McNair	nir NIR	DF,MF	Middlesbrough	27	1995	24.9	0.20	0.00	0.00	0.72	1.37	0.08	1.49	0.72	0.76			0.00	Matches
472	Luke McNally	ie IRL	DF	Burnley	22	1999	0.0	0	0	0	0	0	0	0	0	0			0	Matches
473	Luke McNally	ie IRL	DF	Coventry City	22	1999	19.0	0.05	0.00	0.00	0.74	0.58	0.00	0.00	2.47	1.53			0.00	Matches
474	Dan McNamara	ie IRL	DF,MF	Millwall	23	1998	39.8	0.23	0.00	0.00	0.65	0.90	0.00	2.41	1.28	1.16			0.00	Matches
475	Anis Mehmeti	al ALB	MF	Bristol City	21	2001	8.1	0.25	0.00	0.00	2.35	0.86	0.49	4.81	0.25	0.99			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
476	Yakou Méïte	ci CIV	FW,MF	Reading	26	1996	15.8	0.19	0.00	0.00	1.71	1.65	0.44	1.39	0.00	0.70			0.00	Matches
477	Hannibal Mejbri	tn TUN	MF	Birmingham City	19	2003	21.6	0.46	0.00	0.00	2.13	2.55	0.09	5.37	1.20	1.48			0.00	Matches
478	Edouard Michut	fr FRA	MF	Sunderland	19	2003	12.6	0.24	0.00	0.00	1.19	2.46	0.00	0.16	0.87	1.83			0.00	Matches
479	Billy Mitchell	eng ENG	MF	Millwall	22	2000	33.3	0.12	0.00	0.00	0.99	0.66	0.03	1.50	1.17	0.87			0.00	Matches
480	Clinton Mola	eng ENG	DF	Blackburn	21	2001	2.1	0.00	0.00	0.00	0.48	0.48	0.00	0.95	1.43	0.95			0.00	Matches
481	Jayson Molumby	ie IRL	MF	West Brom	22	1999	32.3	0.31	0.00	0.00	1.21	0.71	0.06	0.68	0.71	1.11			0.00	Matches
482	Liam Moore	jm JAM	DF	Reading	29	1993	0.7	0.00	0.00	0.00	0.00	0.00	0.00	1.43	0.00	0.00			0.00	Matches
483	Simon Moore	eng ENG	GK	Coventry City	32	1990	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
484	Carlton Morris	eng ENG	FW	Luton Town	26	1995	37.4	0.29	0.00	0.00	1.74	1.10	0.53	1.39	0.08	0.35			0.03	Matches
485	James Morris	eng ENG	DF,MF	Watford	20	2001	5.9	0.17	0.00	0.00	1.02	1.02	0.00	5.59	1.02	3.56			0.00	Matches
486	Sean Morrison	eng ENG	DF	Rotherham	31	1991	1.9	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.53			0.00	Matches
487	Tyler Morton	eng ENG	MF	Blackburn	19	2002	30.9	0.23	0.00	0.00	1.07	0.65	0.00	2.94	0.61	1.13			0.00	Matches
488	Alex Mowatt	eng ENG	MF	West Brom	27	1995	0.0	0	0	0	0	0	0	0	0	0			0	Matches
489	Alex Mowatt	eng ENG	MF	Middlesbrough	27	1995	12.7	0.08	0.00	0.00	0.87	1.42	0.00	1.65	0.63	0.63			0.00	Matches
490	Rodrigo Muniz	br BRA	FW	Middlesbrough	21	2001	9.9	0.20	0.00	0.00	1.52	2.63	0.61	0.20	0.30	0.61			0.00	Matches
491	Arijanet Muric	xk KVX	GK	Burnley	23	1998	40.2	0.07	0.00	0.00	0.02	0.20	0.00	0.00	0.00	0.02			0.00	Matches
492	Admiral Muskwe	zw ZIM	FW	Luton Town	23	1998	1.2	0.00	0.00	0.00	2.50	1.67	0.00	0.00	1.67	0.83			0.00	Matches
493	Kal Naismith	sct SCO	DF,MF	Bristol City	30	1992	21.9	0.00	0.00	0.00	0.37	1.10	0.00	4.16	1.00	1.51			0.00	Matches
494	Marvelous Nakamba	zw ZIM	MF	Luton Town	28	1994	15.8	0.13	0.00	0.00	1.14	0.76	0.00	0.25	0.76	2.22			0.00	Matches
495	Yuta Nakayama	jp JPN	DF,MF	Huddersfield	25	1997	12.0	0.17	0.00	0.00	1.17	0.50	0.00	1.25	1.08	0.67			0.00	Matches
496	Kyle Naughton	eng ENG	DF	Swansea City	33	1988	16.9	0.12	0.00	0.00	0.59	1.01	0.00	0.36	0.89	0.53			0.00	Matches
497	Tom Naylor	eng ENG	MF	Wigan Athletic	31	1991	22.3	0.18	0.00	0.00	1.17	1.39	0.04	0.49	1.70	0.85			0.00	Matches
498	Iliman Ndiaye	sn SEN	FW,MF	Sheffield United	22	2000	41.1	0.15	0.00	0.00	1.17	1.75	0.41	0.44	0.54	1.19			0.00	Matches
499	Dan Neil	eng ENG	MF	Sunderland	20	2001	39.8	0.18	0.03	0.00	1.13	1.21	0.00	0.40	1.16	1.66			0.00	Matches
500	Curtis Nelson	eng ENG	DF	Blackpool	29	1993	17.0	0.06	0.00	0.00	0.76	0.18	0.24	0.06	1.53	0.76			0.06	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
501	Curtis Nelson	eng ENG	DF	Cardiff City	29	1993	5.3	0.38	0.00	0.00	0.75	0.57	0.19	0.00	1.32	0.38			0.00	Matches
502	Perry Ng	eng ENG	DF	Cardiff City	26	1996	41.3	0.19	0.02	0.02	0.61	0.85	0.02	1.26	1.02	0.94			0.00	Matches
503	Jeremy Ngakia		MF,DF	Watford	21	2000	9.2	0.22	0.00	0.00	1.96	0.65	0.00	4.02	1.20	2.28			0.00	Matches
