Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
306	Saman Ghoddos	ir IRN	MF,FW	Brentford	26	1993	40	1,473	37	35.6	16.4	0.98	71	0.00	1.46	14	0.18	1.91	1.95	1.22	0.73	+0.73	-0.11	Matches
307	Dimitris Giannoulis	gr GRE	DF	Norwich City	24	1995	16	1,305	82	31.5	14.5	1.10	82	0.97	0.00		0.07	2.31	2.14	0.34	1.79	+1.79	+1.38	Matches
308	Morgan Gibbs-White	eng ENG	MF	Swansea City	20	2000	5	318	64	7.7	3.5	1.14	78	0.29	0.29	6	0.00	2.60	1.43	0.29	1.14	+1.13	+0.83	Matches
309	Ben Gibson	eng ENG	DF	Norwich City	27	1993	27	2,356	87	56.9	26.2	0.99	90	0.95	0.04	24	0.15	2.11	1.49	0.69	0.80	+0.80	-0.11	Matches
310	Lewis Gibson	eng ENG	DF	Reading	20	2000	13	751	58	18.1	8.3	0.84	86	0.60	0.72	25	2.65	1.15	0.84	1.93	-1.08	-1.08	-1.53	Matches
311	Alexander Gilbert	ie IRL	MF	Brentford	18	2001	0					0			0		9							Matches
312	Ryan Giles	eng ENG	MF	Rotherham	20	2000	23	1,168	51	28.2	13.0	0.92	80	0.54	0.85	19	0.08	0.96	1.08	0.92	0.15	+0.15	+0.70	Matches
313	Ryan Giles	eng ENG	MF,DF	Coventry City	20	2000	19	1,363	72	32.9	15.1	0.99	87	0.73	0.26	15	0.26	0.95	0.99	1.66	-0.66	-0.66	-0.60	Matches
314	Robert Glatzel	de GER	FW	Cardiff City	26	1994	21	922	44	22.3	10.2	0.78	78	0.29	1.27	23	0.39	1.10	1.57	1.37	0.20	+0.20	-0.22	Matches
315	Matthew Godden	eng ENG	FW	Coventry City	29	1991	23	1,452	63	35.1	16.1	1.12	76	0.56	0.31	18	0.06	1.09	0.93	1.61	-0.68	-0.68	-0.65	Matches
316	Ben Godfrey	eng ENG	DF	Norwich City	22	1998	3	270	90	6.5	3.0	1.00	90	1.00	0.00		0.00	1.33	1.00	1.00	0.00	0.00	-0.91	Matches
317	Charlie Goode	eng ENG	DF	Brentford	24	1995	8	438	55	10.6	4.9	0.82	90	0.82	0.82	20	2.24	1.88	1.84	1.02	0.82	+0.82	+0.02	Matches
318	Anthony Gordon	eng ENG	MF	Preston	19	2001	11	513	47	12.4	5.7	0.88	69	0.00	1.05	28	1.05	0.55	1.05	1.40	-0.35	-0.35	-0.23	Matches
319	Kaide Gordon	eng ENG	FW	Derby County	15	2004	1	2	2	0.0	0.0	0		0	1	2	3	3.00	0	0	0	0.00	+0.48	Matches
320	Lewis Gordon	sct SCO	DF	Brentford	19	2001	0					0			0		4							Matches
321	Nico Gordon	ms MSR	DF	Birmingham City	18	2002	2	119	60	2.9	1.3	0.77	90	0.77	0.77	29	0.00	0.00	1.54	5.38	-3.85	-3.78	-3.36	Matches
322	Dan Gosling	eng ENG	MF	Watford	30	1990	13	586	45	14.2	6.5	0.92	68	0.00	1.08	25	0.31	2.38	1.69	0.92	0.77	+0.77	+0.06	Matches
323	Dan Gosling	eng ENG	MF	Bournemouth	30	1990	15	774	52	18.7	8.6	0.81	86	0.58	0.93	22	0.93	2.07	1.40	0.93	0.47	+0.47	-0.15	Matches
324	Lewis Grabban	eng ENG	FW	Nottingham	32	1988	28	1,990	71	48.1	22.1	1.09	79	0.36	0.18	22	0.05	1.18	0.90	1.04	-0.14	-0.14	+0.07	Matches
325	Jacob Gratton	eng ENG	MF	Rotherham	16	2003	0					0			0		1							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
326	Andre Gray	jm JAM	FW	Watford	29	1991	30	1,278	43	30.9	14.2	0.99	70	0.14	1.13	19	0.35	2.07	1.06	0.92	0.14	+0.14	-0.83	Matches
327	Joe Grayson	eng ENG	DF,MF	Blackburn	21	1999	0					0			0		1							Matches
328	André Green	eng ENG	FW,MF	Sheffield Weds	22	1998	11	305	28	7.4	3.4	0.88	70	0.00	2.35	12	1.18	1.09	0.29	1.76	-1.47	-1.48	-1.10	Matches
329	Lee Gregory	eng ENG	FW	Stoke City	31	1988	6	252	42	6.1	2.8	1.07	62	0.36	1.07	22	1.07	1.83	1.07	0.71	0.36	+0.36	+0.43	Matches
330	Lee Gregory	eng ENG	FW,MF	Derby County	31	1988	11	566	51	13.7	6.3	0.95	70	0.16	0.79	29	0.00	1.36	1.59	1.43	0.16	+0.16	+0.74	Matches
331	Matt Grimes	eng ENG	MF	Swansea City	25	1995	45	3,876	86	93.6	43.1	0.97	89	0.95	0.07	40	0.02	1.69	1.25	0.84	0.42	+0.42	+0.76	Matches
332	Jack Grimmer	sct SCO	DF	Wycombe	26	1994	40	3,450	86	83.3	38.3	1.02	88	0.97	0.03	5	0.13	0.98	0.89	1.59	-0.70	-0.70	-0.31	Matches
333	Marc Guéhi	eng ENG	DF	Swansea City	20	2000	40	3,547	89	85.7	39.4	1.02	89	0.96	0.00		0.00	1.70	1.27	0.86	0.41	+0.41	+0.25	Matches
334	Angus Gunn	sct SCO	GK	Stoke City	24	1996	15	1,305	87	31.5	14.5	0.97	90	0.97	0.07	45	0.48	1.13	1.24	1.45	-0.21	-0.21	-0.24	Matches
335	Viktor Gyökeres	se SWE	FW	Swansea City	22	1998	11	282	26	6.8	3.1	0.65	53	0.00	2.90	20	2.26	1.27	1.29	1.61	-0.32	-0.32	-0.74	Matches
336	Viktor Gyökeres	se SWE	FW	Coventry City	22	1998	19	762	40	18.4	8.5	0.82	74	0.24	1.41	21	0.47	1.32	1.53	1.29	0.24	+0.24	+0.61	Matches
337	Hayden Hackney	eng ENG	MF	Middlesbrough	18	2002	1	2	2	0.0	0.0	0		0	1	2	8	0.00	0	0	0	0.00	-0.04	Matches
338	Alen Halilović	hr CRO	MF	Birmingham City	24	1996	17	785	46	19.0	8.7	1.03	63	0.00	0.92	27	0.69	1.41	1.26	1.49	-0.23	-0.23	+0.36	Matches
339	Grant Hall	eng ENG	DF	Middlesbrough	28	1991	19	1,549	82	37.4	17.2	1.05	84	0.93	0.06	32	0.35	1.21	1.16	1.34	-0.17	-0.17	-0.35	Matches
340	Aapo Halme	fi FIN	DF,MF	Barnsley	22	1998	18	666	37	16.1	7.4	0.41	90	0.41	2.03	26	1.08	2.06	1.76	1.08	0.68	+0.68	+0.60	Matches
341	Niko Hämäläinen	fi FIN	DF,MF	QPR	23	1997	22	1,735	79	41.9	19.3	0.93	88	0.78	0.21	39	0.98	1.09	0.93	1.40	-0.47	-0.47	-0.88	Matches
342	Ben Hamer	eng ENG	GK	Swansea City	32	1987	0					0			0		23							Matches
343	Ben Hamer	eng ENG	GK	Huddersfield	32	1987	15	1,305	87	31.5	14.5	1.03	87	0.97	0.00		0.21	1.33	1.10	1.31	-0.21	-0.21	+0.36	Matches
344	Gustavo Hamer	nl NED	MF	Coventry City	23	1997	42	2,986	71	72.1	33.2	1.08	79	0.57	0.18	23	0.00	1.29	0.93	1.23	-0.30	-0.30	-0.15	Matches
345	Fredrik Hammer	se SWE	MF	Brentford	19	2001	0					0			0		4							Matches
346	Grant Hanley	sct SCO	DF	Norwich City	28	1991	42	3,780	90	91.3	42.0	1.00	90	1.00	0.00		0.02	2.21	1.71	0.76	0.95	+0.95	+1.20	Matches
347	Wes Harding	jm JAM	DF,MF	Rotherham	23	1996	46	3,733	81	90.2	41.5	0.99	88	0.80	0.12	25	0.00	0.91	0.99	1.28	-0.29	-0.29	+0.60	Matches
348	Rekeem Harper	eng ENG	MF	Birmingham City	20	2000	18	1,017	57	24.6	11.3	0.97	83	0.62	0.62	14	0.27	1.06	0.97	1.77	-0.80	-0.80	-0.36	Matches
349	Kian Harratt	eng ENG	FW	Huddersfield	18	2002	0					0			0		2							Matches
350	Kadeem Harris	eng ENG	MF	Sheffield Weds	27	1993	38	2,668	70	64.4	29.6	1.01	85	0.68	0.27	17	0.17	0.95	0.78	1.25	-0.47	-0.47	-0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
351	Mark Harris	wls WAL	FW,MF	Cardiff City	21	1998	16	646	40	15.6	7.2	0.83	72	0.00	1.39	22	2.92	1.38	1.81	0.97	0.83	+0.84	+0.55	Matches
352	Josh Harrop	eng ENG	MF	Preston	24	1995	5	194	39	4.7	2.2	0.45	90	0.45	1.82	26	5.45	1.40	1.36	2.27	-0.91	-0.93	-0.81	Matches
353	Taylor Harwood-Bellis	eng ENG	DF	Blackburn	18	2002	19	1,542	81	37.2	17.1	0.99	88	0.94	0.12	23	0.06	0.89	1.11	1.29	-0.18	-0.18	-0.66	Matches
354	Maxwell Haygarth	eng ENG	MF	Brentford	18	2002	1	2	2	0.0	0.0	0		0	1	2	4	3.00	0	1	-1	-45.00	-45.83	Matches
355	Jaheim Headley	eng ENG	DF,MF	Huddersfield	18	2001	0					0			0		1							Matches
356	Jahmal Hector-Ingram	eng ENG	FW	Derby County	21	1998	7	64	9	1.5	0.7	0.00		0.00	10.0	9	7.14	0.86	0.00	2.86	-2.86	-2.81	-2.37	Matches
357	Michał Helik	pl POL	DF	Barnsley	24	1995	43	3,749	87	90.6	41.7	1.03	87	0.96	0.00		0.07	1.62	1.29	1.06	0.24	+0.24	+0.70	Matches
358	Rico Henry	jm JAM	DF	Brentford	23	1997	30	2,519	84	60.8	28.0	1.07	84	0.86	0.00		0.00	1.84	1.82	0.93	0.89	+0.89	+0.23	Matches
359	Onel Hernández	cu CUB	MF	Norwich City	27	1993	21	589	28	14.2	6.5	0.92	72	0.00	2.31	11	0.92	1.81	0.62	0.62	0.00	0.00	-0.99	Matches
360	Scott High	sct SCO	MF	Huddersfield	19	2001	14	316	23	7.6	3.5	0.29	76	0.00	3.71	18	2.57	0.71	0.86	2.00	-1.14	-1.14	-0.74	Matches
361	Marcel Hilßner	de GER	MF	Coventry City	25	1995	0					0			0		3							Matches
362	George Hirst	sct SCO	FW	Rotherham	21	1999	31	686	22	16.6	7.6	0.53	58	0.00	3.55	17	1.58	0.61	0.92	1.45	-0.53	-0.52	-0.21	Matches
363	Scott Hogan	ie IRL	FW	Birmingham City	28	1992	33	2,102	64	50.8	23.4	1.20	74	0.26	0.21	7	0.34	1.09	0.73	1.45	-0.73	-0.73	-0.42	Matches
364	Jonathan Hogg	eng ENG	MF	Huddersfield	31	1988	37	3,098	84	74.8	34.4	1.08	84	0.84	0.00		0.00	1.24	1.28	1.42	-0.15	-0.15	+1.24	Matches
365	Junior Hoilett	ca CAN	MF	Cardiff City	30	1990	21	1,166	56	28.2	13.0	1.08	72	0.31	0.54	23	1.08	1.14	1.15	1.23	-0.08	-0.08	-0.62	Matches
366	Jacob Holland Wilkinson	eng ENG	FW	Preston	17	2002	0					0			0		6							Matches
367	Duane Holmes	us USA	MF	Derby County	25	1994	14	600	43	14.5	6.7	1.04	64	0.00	1.04	21	0.60	1.00	0.15	0.75	-0.60	-0.60	-0.14	Matches
368	Duane Holmes	us USA	FW,MF	Huddersfield	25	1994	19	1,235	65	29.8	13.7	1.17	71	0.07	0.22	35	0.07	0.89	1.17	1.68	-0.51	-0.51	-0.08	Matches
369	Tom Holmes	eng ENG	DF	Reading	20	2000	39	2,738	70	66.1	30.4	0.99	84	0.69	0.30	23	0.07	1.56	1.25	1.15	0.10	+0.10	-0.22	Matches
370	Lewis Holtby	de GER	MF	Blackburn	29	1990	27	1,812	67	43.8	20.1	1.00	78	0.40	0.35	37	0.10	1.26	1.54	1.24	0.30	+0.30	+0.10	Matches
371	Daryl Horgan	ie IRL	MF,FW	Wycombe	27	1992	40	2,522	63	60.9	28.0	1.00	83	0.50	0.43	17	0.18	0.90	0.71	1.46	-0.75	-0.75	-0.25	Matches
372	Conor Hourihane	ie IRL	MF	Swansea City	29	1991	19	1,391	73	33.6	15.5	1.16	76	0.39	0.06	21	0.19	1.59	1.42	1.10	0.32	+0.32	-0.07	Matches
373	Jonny Howson	eng ENG	MF	Middlesbrough	32	1988	41	3,618	88	87.4	40.2	1.00	89	0.97	0.02	45	0.00	1.27	1.07	1.14	-0.07	-0.07	-0.94	Matches
374	Mathew Hudson	eng ENG	GK	Preston	22	1998	0					0			0		6							Matches
375	Andrew Hughes	wls WAL	DF	Preston	28	1992	34	2,894	85	69.9	32.2	0.99	89	0.93	0.06	22	0.00	1.26	0.96	1.21	-0.25	-0.25	-0.32	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
376	Will Hughes	eng ENG	MF	Watford	25	1995	30	1,946	65	47.0	21.6	0.97	86	0.74	0.42	16	0.00	2.10	1.57	0.42	1.16	+1.16	+0.83	Matches
377	Jordan Hugill	eng ENG	FW,MF	Norwich City	28	1992	31	694	22	16.8	7.7	0.91	73	0.26	3.12	8	0.65	2.13	1.56	0.91	0.65	+0.65	-0.24	Matches
378	Jake Hull	eng ENG	DF	Rotherham	18	2001	0					0			0		1							Matches
379	Joseph Hungbo	eng ENG	FW	Watford	20	2000	5	88	18	2.1	1.0	1.00	23	0.00	4.00	16	14.0	1.80	1.00	0.00	1.00	+1.02	+0.31	Matches
380	Alex Hunt	eng ENG	MF	Sheffield Weds	20	2000	3	70	23	1.7	0.8	1.25	45	0.00	2.50	13	33.8	0.00	1.25	3.75	-2.50	-2.57	-2.15	Matches
381	Jack Hunt	eng ENG	MF,DF	Bristol City	29	1990	41	3,248	79	78.5	36.1	1.02	85	0.75	0.11	23	0.08	1.15	0.91	1.50	-0.58	-0.58	-0.48	Matches
382	Paul Huntington	eng ENG	DF	Preston	32	1987	21	1,611	77	38.9	17.9	1.01	86	0.89	0.17	18	1.06	1.29	0.95	1.06	-0.11	-0.11	+0.07	Matches
383	Sam Hutchinson	eng ENG	MF,DF	Sheffield Weds	30	1989	22	1,890	86	45.7	21.0	1.05	86	0.67	0.00		0.00	0.86	1.05	1.52	-0.48	-0.48	-0.04	Matches
384	Shaun Hutchinson	eng ENG	DF	Millwall	29	1990	39	3,451	88	83.4	38.3	1.02	88	0.99	0.00		0.00	1.41	0.99	0.94	0.05	+0.05	+0.97	Matches
385	Dominic Hyam	sct SCO	DF	Coventry City	24	1995	43	3,870	90	93.5	43.0	1.00	90	1.00	0.00		0.00	1.21	1.02	1.26	-0.23	-0.23	+0.43	Matches
386	Danny Hylton	eng ENG	FW,MF	Luton Town	31	1989	16	594	37	14.3	6.6	0.91	79	0.45	1.52	12	1.52	0.81	0.45	1.52	-1.06	-1.06	-0.96	Matches
387	Jordon Ibe	eng ENG	FW,MF	Derby County	24	1995	1	4	4	0.1	0.0	0		0	1	4	3	1.00	0	0	0	0.00	+0.48	Matches
388	Adam Idah	ie IRL	MF	Norwich City	19	2001	17	340	20	8.2	3.8	0.26	90	0.26	4.21	16	0.53	2.00	2.11	0.53	1.58	+1.59	+0.81	Matches
389	Emmanuel Idem	eng ENG	GK	Derby County	21	1998	0					0			0		4							Matches
390	Michael Ihiekwe	eng ENG	DF	Rotherham	27	1992	42	3,776	90	91.2	42.0	1.00	90	0.95	0.00		0.00	0.86	0.93	1.31	-0.38	-0.38	-0.38	Matches
391	Uche Ikpeazu	ug UGA	FW	Wycombe	25	1995	31	2,059	66	49.7	22.9	1.00	83	0.31	0.35	18	0.09	1.16	1.14	1.40	-0.26	-0.26	+0.78	Matches
392	Tom Ince	eng ENG	MF	Stoke City	28	1992	7	256	37	6.2	2.8	0.71	82	0.36	1.79	18	3.57	1.00	1.07	0.36	0.71	+0.70	+0.80	Matches
393	Tom Ince	eng ENG	FW,MF	Luton Town	28	1992	7	269	38	6.5	3.0	1.00	60	0.00	1.33	23	1.33	1.14	0.67	1.33	-0.67	-0.67	-0.46	Matches
394	Nicholas Ioannou	cy CYP	DF	Nottingham	24	1995	5	403	81	9.7	4.5	1.11	81	0.89	0.00		1.33	1.20	0.89	1.11	-0.22	-0.22	-0.05	Matches
395	Dominic Iorfa	eng ENG	DF,MF	Sheffield Weds	25	1995	10	809	81	19.5	9.0	1.00	85	0.78	0.11	45	0.00	0.90	0.44	0.78	-0.33	-0.33	+0.15	Matches
396	Harvey Isted	eng ENG	GK	Luton Town	23	1997	0					0			0		7							Matches
397	Daniel Iversen	dk DEN	GK	Preston	23	1997	23	2,070	90	50.0	23.0	1.00	90	1.00	0.00		0.00	1.26	0.83	1.09	-0.26	-0.26	-0.22	Matches
398	Ben Jackson	eng ENG	MF	Huddersfield	19	2001	1	56	56	1.4	0.6	1.67	56	0.00	0.00		5.00	0.00	0.00	0.00	0.00	0.00	+0.46	Matches
399	Luke Jackson	eng ENG	GK	Sheffield Weds	18	2002	0					0			0		8							Matches
400	Joe Jacobson	wls WAL	DF	Wycombe	33	1986	37	3,199	86	77.3	35.5	1.01	88	0.96	0.03	24	0.06	1.03	0.90	1.38	-0.48	-0.48	+0.77	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
401	Matty James	eng ENG	MF	Coventry City	29	1991	23	1,801	78	43.5	20.0	0.95	88	0.80	0.20	34	0.00	1.26	1.20	1.40	-0.20	-0.20	+0.11	Matches
402	Matty James	eng ENG	MF	Barnsley	29	1991	15	949	63	22.9	10.5	1.24	68	0.00	0.19	30	0.29	2.07	1.24	1.24	0.00	0.00	-0.23	Matches
403	Vitaly Janelt	de GER	MF	Brentford	22	1998	41	3,076	75	74.3	34.2	1.05	83	0.61	0.15	20	0.03	1.95	1.64	0.94	0.70	+0.70	-0.40	Matches
404	Saikou Janneh	eng ENG	FW	Bristol City	19	2001	4	83	21	2.0	0.9	0.00		0.00	4.44	21	1.11	0.25	2.22	3.33	-1.11	-1.08	-0.62	Matches
405	Pontus Jansson	se SWE	DF	Brentford	29	1991	24	2,041	85	49.3	22.7	1.01	87	0.93	0.04	45	0.04	1.93	1.59	0.79	0.79	+0.79	-0.02	Matches
406	Zach Jeacock	eng ENG	GK	Birmingham City	19	2001	2	180	90	4.3	2.0	1.00	90	1.00	0.00		1.00	1.50	0.50	2.00	-1.50	-1.50	-1.02	Matches
407	Carl Jenkinson	eng ENG	DF	Nottingham	28	1992	3	130	43	3.1	1.4	0.71	80	0.00	1.43	25	26.4	0.33	0.71	1.43	-0.71	-0.69	-0.54	Matches
408	Mathias Jensen	dk DEN	MF	Brentford	24	1996	45	3,176	71	76.7	35.3	0.99	83	0.62	0.28	29	0.00	1.88	1.73	0.88	0.85	+0.85	+0.20	Matches
409	Lucas João	ao ANG	FW	Reading	26	1993	39	3,072	79	74.2	34.1	1.03	85	0.65	0.12	22	0.03	1.51	1.44	1.23	0.21	+0.21	+0.12	Matches
410	João Pedro	br BRA	FW	Watford	18	2001	38	2,747	72	66.4	30.5	1.02	82	0.46	0.23	28	0.07	2.05	1.54	0.52	1.02	+1.02	+0.89	Matches
411	Wesley Jobello	fr FRA	FW,MF	Coventry City	26	1994	3	29	10	0.7	0.3	0.00		0.00	10.0	10	26.7	0.67	6.67	3.33	3.33	+3.10	+3.39	Matches
412	Stefan Johansen	no NOR	MF	QPR	29	1991	21	1,767	84	42.7	19.6	1.07	84	0.56	0.00		0.00	1.95	1.48	1.17	0.31	+0.31	+0.46	Matches
413	Viktor Johansson	se SWE	GK	Rotherham	21	1998	21	1,806	86	43.6	20.1	1.04	86	1.00	0.00		1.14	1.05	1.00	1.14	-0.15	-0.15	+0.35	Matches
414	Bradley Johnson	eng ENG	MF	Blackburn	33	1987	30	2,119	71	51.2	23.5	1.06	81	0.77	0.21	20	0.13	1.40	1.45	1.19	0.26	+0.25	+0.03	Matches
415	Brennan Johnson	wls WAL	FW,MF	Nottingham	19	2001	0					0			0		2							Matches
416	Daniel Johnson	jm JAM	MF	Preston	27	1992	33	2,076	63	50.1	23.1	1.04	80	0.39	0.39	18	0.04	1.15	1.00	1.30	-0.30	-0.30	-0.30	Matches
417	Marvin Johnson	eng ENG	MF	Middlesbrough	29	1990	42	2,155	51	52.1	23.9	0.92	81	0.50	0.84	19	0.17	1.36	1.38	1.09	0.29	+0.29	+0.52	Matches
418	Billy Jones	eng ENG	DF	Rotherham	33	1987	5	237	47	5.7	2.6	1.15	78	0.38	0.77	2	3.85	1.00	0.77	1.54	-0.77	-0.76	-0.44	Matches
419	Edward Jones	wls WAL	DF	Stoke City	18	2001	0					0			0		4							Matches
420	Isaiah Jones	gy GUY	MF	Middlesbrough	21	1999	0					0			0		6							Matches
421	Patrick Jones	wls WAL	FW	Huddersfield	17	2003	2	52	26	1.3	0.6	0.00		0.00	3.33	26	5.00	0.00	0.00	1.67	-1.67	-1.73	-1.29	Matches
422	Florian Jozefzoon	sr SUR	MF,FW	Rotherham	29	1991	24	933	39	22.5	10.4	0.87	68	0.19	1.44	21	1.15	0.58	0.96	1.35	-0.38	-0.39	-0.05	Matches
423	Kamil Jóźwiak	pl POL	MF,FW	Derby County	22	1998	41	2,681	65	64.8	29.8	1.01	80	0.27	0.37	25	0.00	1.05	0.77	1.07	-0.30	-0.30	+0.50	Matches
424	Mads Juel Andersen	dk DEN	DF	Barnsley	22	1997	46	4,117	90	99.4	45.7	1.01	90	0.98	0.00		0.00	1.65	1.27	1.07	0.20	+0.20	+4.11	Matches
425	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	31	1989	42	2,491	59	60.2	27.7	0.90	86	0.47	0.61	20	0.07	1.17	0.83	1.16	-0.32	-0.33	+0.49	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
426	Christian Kabasele	be BEL	DF	Watford	29	1991	20	1,702	85	41.1	18.9	1.01	89	0.95	0.05	8	0.26	1.80	1.22	0.79	0.42	+0.42	-0.50	Matches
427	Elias Kachunga	cd COD	FW,MF	Sheffield Weds	28	1992	27	956	35	23.1	10.6	0.85	73	0.09	1.70	16	1.60	1.26	0.66	0.94	-0.28	-0.28	+0.23	Matches
428	Adan Kai George	eng ENG	FW	Birmingham City	18	2002	1	17	17	0.4	0.2	0.00		0.00	5.00	17	0.00	3.00	0.00	0.00	0.00	0.00	+0.52	Matches
429	Osman Kakay	sl SLE	DF,MF	QPR	22	1997	28	2,102	75	50.8	23.4	0.98	87	0.81	0.21	22	0.56	1.50	1.20	1.32	-0.13	-0.13	-0.35	Matches
430	Tomáš Kalas	cz CZE	DF	Bristol City	27	1993	40	3,384	85	81.7	37.6	1.01	88	0.96	0.05	23	0.00	1.03	0.96	1.54	-0.59	-0.59	-0.59	Matches
431	Thomas Kaminski	be BEL	GK	Blackburn	27	1992	43	3,870	90	93.5	43.0	1.00	90	1.00	0.00		0.00	1.30	1.47	1.12	0.35	+0.35	+1.68	Matches
432	Herbie Kane	eng ENG	MF	Barnsley	21	1998	24	921	38	22.2	10.2	0.59	81	0.20	1.76	24	0.88	1.63	1.27	1.18	0.10	+0.10	-0.10	Matches
433	Todd Kane	eng ENG	MF,DF	QPR	26	1993	28	2,188	78	52.9	24.3	0.99	87	0.78	0.16	26	0.62	1.39	1.11	1.28	-0.16	-0.16	-0.44	Matches
434	Scott Kashket	eng ENG	FW,MF	Wycombe	24	1996	29	1,554	54	37.5	17.3	1.04	74	0.29	0.64	21	0.75	0.45	0.64	1.45	-0.81	-0.81	-0.25	Matches
435	Gervane Kastaneer	cw CUW	FW,MF	Coventry City	24	1996	2	22	11	0.5	0.2	0.00		0.00	10.0	11	30.0	0.00	0.00	5.00	-5.00	-4.09	-3.85	Matches
436	Colin Kazim-Richards	tr TUR	FW	Derby County	33	1986	38	2,738	72	66.1	30.4	0.99	86	0.59	0.26	20	0.07	1.05	0.92	1.05	-0.13	-0.13	+1.02	Matches
437	Neeskens Kebano	cd COD	MF,FW	Middlesbrough	28	1992	18	1,217	68	29.4	13.5	1.11	77	0.22	0.22	18	0.00	1.33	1.48	1.56	-0.07	-0.07	-0.17	Matches
438	Liam Kelly	sct SCO	GK	QPR	24	1996	0					0			0		22							Matches
439	Liam Kelly	sct SCO	MF	Coventry City	30	1990	23	1,627	71	39.3	18.1	1.16	76	0.61	0.11	20	0.39	1.48	1.05	0.94	0.11	+0.11	+0.61	Matches
440	Lloyd Kelly	eng ENG	DF	Bournemouth	21	1998	36	3,044	85	73.5	33.8	0.98	88	0.95	0.09	42	0.03	1.71	1.69	0.95	0.74	+0.74	+0.57	Matches
441	Charlie Kelman	us USA	FW	QPR	18	2001	11	154	14	3.7	1.7	0.59	66	0.00	5.88	9	10.0	0.82	1.76	1.18	0.59	+0.58	+0.56	Matches
442	Henry Kendrick	eng ENG	GK	Barnsley	19	2000	0					0			0		2							Matches
443	Richard Keogh	ie IRL	DF	Huddersfield	33	1986	21	1,815	86	43.8	20.2	1.04	86	0.74	0.00		0.05	0.81	0.99	1.73	-0.74	-0.74	-0.51	Matches
444	Maikel Kieftenbeld	nl NED	MF	Millwall	30	1990	11	739	67	17.9	8.2	0.98	81	0.73	0.37	31	0.12	1.18	0.61	1.46	-0.85	-0.85	-0.91	Matches
445	Maikel Kieftenbeld	nl NED	MF	Birmingham City	30	1990	10	766	77	18.5	8.5	0.94	86	0.82	0.24	38	1.06	0.90	0.82	1.53	-0.71	-0.70	-0.22	Matches
446	Gavin Kilkenny	ie IRL	MF	Bournemouth	20	2000	1	1	1	0.0	0.0	0		0	1	1	17	3.00	0	0	0	0.00	-0.59	Matches
447	Joshua King	no NOR	FW	Bournemouth	28	1992	12	589	49	14.2	6.5	0.77	86	0.62	1.08	23	0.15	1.25	0.62	1.08	-0.46	-0.46	-1.22	Matches
448	Peter Kioso	cd COD	DF,MF	Luton Town	21	1998	0					0			0		3							Matches
449	Liam Kitching	eng ENG	DF	Barnsley	20	1999	1	9	9	0.2	0.1	0.00		0.00	10.0	9	0.00	1.00	0.00	0.00	0.00	0.00	-0.17	Matches
450	Jason Knight	ie IRL	MF	Derby County	19	2001	43	3,581	83	86.5	39.8	1.03	86	0.80	0.05	26	0.08	1.02	0.75	1.13	-0.38	-0.38	+0.75	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
451	Josh Knight	eng ENG	DF,MF	Wycombe	22	1997	37	3,235	87	78.1	35.9	1.00	88	0.89	0.03	67	0.03	0.97	0.84	1.36	-0.53	-0.53	+0.57	Matches
452	Anthony Knockaert	fr FRA	MF	Nottingham	28	1991	34	2,441	72	59.0	27.1	0.89	87	0.59	0.37	36	0.15	1.03	0.77	0.81	-0.04	-0.04	+0.33	Matches
453	Williams Kokolo	fr FRA	DF,MF	Middlesbrough	20	2000	0					0			0		4							Matches
454	Josh Koroma	sl SLE	FW,MF	Huddersfield	21	1998	20	1,620	81	39.1	18.0	1.06	84	0.72	0.06	20	0.11	1.25	1.39	1.50	-0.11	-0.11	+0.57	Matches
455	Filip Krovinović	hr CRO	MF	Nottingham	24	1995	19	1,575	83	38.0	17.5	1.09	83	0.51	0.00		0.11	1.26	0.86	0.74	0.11	+0.11	+0.47	Matches
