Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
169	Henrik Dalsgaard	dk DEN	DF	Brentford	31	1989	33.5	0.15	0.00	0.00	1.22	1.04	0.03	1.76	1.16	1.07			0.00	Matches
170	Matty Daly	eng ENG	FW	Huddersfield	19	2001	0.8	0.00	0.00	0.00	1.25	0.00	0.00	1.25	0.00	0.00			0.00	Matches
171	Luke Daniels	eng ENG	GK	Brentford	32	1988	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
172	Arnaut Danjuma	nl NED	FW,MF	Bournemouth	23	1997	27.7	0.04	0.00	0.00	0.54	1.62	0.83	2.82	0.25	0.29			0.00	Matches
173	Jay Dasilva	wls WAL	MF,DF	Bristol City	22	1998	9.0	0.00	0.00	0.00	0.44	0.56	0.00	1.11	0.78	0.89			0.00	Matches
174	Josh Dasilva	eng ENG	MF	Brentford	21	1998	23.7	0.08	0.00	0.00	0.59	1.60	0.04	1.31	0.38	0.51			0.00	Matches
175	Jacob Davenport	eng ENG	MF	Blackburn	21	1998	6.8	0.44	0.00	0.00	1.76	1.03	0.00	0.29	2.50	1.76			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
176	Adam Davies	wls WAL	GK	Stoke City	28	1992	16.5	0.06	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00			0.00	Matches
177	Ben Davies	eng ENG	DF	Preston	24	1995	18.8	0.05	0.00	0.00	0.53	0.53	0.00	0.27	1.49	0.48			0.00	Matches
178	Curtis Davies	sl SLE	DF	Derby County	35	1985	10.8	0.00	0.00	0.00	0.65	0.65	0.09	0.37	1.94	0.83			0.00	Matches
179	Cameron Dawson	eng ENG	GK	Sheffield Weds	25	1995	8.0	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00			0.00	Matches
180	Jón Daði Böðvarsson	is ISL	FW	Millwall	28	1992	15.4	0.06	0.00	0.00	1.30	1.36	0.45	0.65	0.32	0.71			0.00	Matches
181	Harlee Dean	eng ENG	DF	Birmingham City	29	1991	41.9	0.19	0.02	0.02	0.86	0.69	0.05	0.38	1.58	0.55			0.00	Matches
182	Troy Deeney	eng ENG	FW	Watford	32	1988	14.2	0.14	0.00	0.00	1.13	1.27	0.42	0.70	0.35	0.49			0.00	Matches
183	Fisayo Dele-Bashiru	ng NGA	MF	Sheffield Weds	19	2001	3.2	0.00	0.00	0.00	2.50	1.56	0.31	1.25	0.94	0.00			0.00	Matches
184	Tom Dele-Bashiru	ng NGA	MF	Watford	20	1999	0.7	0.00	0.00	0.00	4.29	2.86	0.00	0.00	1.43	0.00			0.00	Matches
185	Sepp van den Berg	nl NED	DF,MF	Preston	18	2001	15.0	0.00	0.00	0.00	1.47	0.40	0.00	0.80	1.47	0.93			0.00	Matches
186	Kiernan Dewsbury-Hall	eng ENG	MF	Luton Town	21	1998	35.8	0.08	0.00	0.00	0.75	0.87	0.06	5.61	1.45	1.01			0.00	Matches
187	Yan Dhanda	eng ENG	MF	Swansea City	21	1998	14.6	0.14	0.00	0.00	1.03	1.51	0.21	2.88	0.27	0.27			0.00	Matches
188	Adama Diakhaby	fr FRA	FW	Huddersfield	24	1996	6.7	0.15	0.00	0.00	1.19	1.79	0.60	2.39	1.94	0.60			0.00	Matches
189	Brahima Diarra	ml MLI	MF	Huddersfield	17	2003	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50			0.00	Matches
190	Robert Dickie	eng ENG	DF	QPR	24	1996	42.3	0.21	0.02	0.00	1.04	1.61	0.05	0.54	2.22	0.64			0.00	Matches
191	Famara Diedhiou	sn SEN	FW	Bristol City	27	1992	23.6	0.25	0.04	0.04	1.40	1.40	0.68	0.04	0.25	0.30			0.00	Matches
192	Seny Dieng	sn SEN	GK	QPR	25	1994	41.6	0.02	0.02	0.00	0.02	0.24	0.00	0.00	0.02	0.00			0.00	Matches
193	Anfernee Dijksteel	sr SUR	DF	Middlesbrough	23	1996	28.1	0.14	0.00	0.00	0.93	1.25	0.00	0.75	2.06	1.35			0.04	Matches
194	Daryl Dike	us USA	FW	Barnsley	20	2000	14.3	0.21	0.00	0.00	2.73	2.31	0.63	0.70	0.07	0.28			0.00	Matches
195	Tyrhys Dolan	eng ENG	FW,MF	Blackburn	18	2001	14.1	0.00	0.00	0.00	1.35	1.99	0.07	1.91	0.78	0.64			0.00	Matches
196	Barry Douglas	sct SCO	DF	Blackburn	30	1989	27.0	0.19	0.00	0.00	0.93	1.41	0.11	5.44	1.59	1.63			0.00	Matches
197	Kieran Dowell	eng ENG	MF	Norwich City	22	1997	10.4	0.10	0.00	0.00	1.54	1.25	0.19	3.56	0.38	0.96			0.00	Matches
198	Stewart Downing	eng ENG	MF	Blackburn	36	1984	6.1	0.00	0.00	0.00	0.33	0.33	0.00	4.43	1.48	0.49			0.00	Matches
199	Demeaco Duhaney	eng ENG	DF,MF	Huddersfield	21	1998	7.3	0.00	0.00	0.00	0.41	1.37	0.27	0.82	1.37	0.27			0.00	Matches
200	Stephen Duke-McKenna	gy GUY	MF	QPR	19	2000	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
201	Chey Dunkley	eng ENG	DF	Sheffield Weds	28	1992	9.3	0.22	0.00	0.00	1.51	0.65	0.00	0.00	2.15	0.22			0.00	Matches
202	Lyndon Dykes	sct SCO	FW	QPR	24	1995	34.0	0.06	0.00	0.00	1.82	0.94	0.35	0.47	0.15	0.35			0.00	Matches
203	Josh Earl	eng ENG	DF,MF	Preston	21	1998	3.9	0.26	0.00	0.00	1.79	1.54	0.00	2.31	1.54	0.51			0.00	Matches
204	Festy Ebosele	ie IRL	DF,MF	Derby County	17	2002	0.3	3.33	0.00	0.00	0.00	0.00	3.33	3.33	0.00	0.00			0.00	Matches
205	Josh Eccles	eng ENG	MF	Coventry City	20	2000	3.9	0.00	0.00	0.00	2.05	1.79	0.00	0.77	1.54	1.03			0.00	Matches
206	Rarmani Edmonds-Green	eng ENG	DF	Huddersfield	21	1999	16.4	0.06	0.00	0.00	0.98	0.30	0.00	0.00	1.95	0.73			0.00	Matches
207	George Edmundson	eng ENG	DF,MF	Derby County	22	1997	8.3	0.00	0.00	0.00	0.84	0.96	0.12	0.36	0.48	1.08			0.00	Matches
208	Opi Edwards	eng ENG	DF	Bristol City	21	1999	0.3	0.00	0.00	0.00	3.33	3.33	0.00	0.00	0.00	0.00			0.00	Matches
209	Owura Edwards	eng ENG	MF	Bristol City	19	2001	1.2	0.00	0.00	0.00	2.50	3.33	0.00	1.67	0.00	1.67			0.00	Matches
210	Carel Eiting	nl NED	MF	Huddersfield	22	1998	17.3	0.00	0.00	0.00	1.04	0.46	0.06	1.68	0.81	0.81			0.00	Matches
211	Ovie Ejaria	eng ENG	MF	Reading	22	1997	34.9	0.06	0.00	0.00	0.97	2.69	0.23	1.52	1.23	0.74			0.00	Matches
212	Harvey Elliott	eng ENG	FW,MF	Blackburn	17	2003	30.6	0.10	0.00	0.00	0.33	0.92	0.13	3.66	0.59	0.49			0.00	Matches
213	Tomás Esteves	pt POR	DF,MF	Reading	18	2002	13.8	0.00	0.00	0.00	0.58	0.72	0.07	2.10	1.30	1.96			0.00	Matches
214	Neil Etheridge	ph PHI	GK	Birmingham City	30	1990	43.0	0.05	0.00	0.00	0.02	0.05	0.00	0.02	0.00	0.05			0.02	Matches
215	Ched Evans	wls WAL	FW	Preston	31	1988	18.3	0.11	0.00	0.00	2.73	2.35	0.82	0.66	0.49	0.33			0.00	Matches
216	Corry Evans	nir NIR	MF	Blackburn	30	1990	9.0	0.22	0.00	0.00	1.89	1.00	0.00	0.78	2.33	1.33			0.00	Matches
217	George Evans	eng ENG	DF,MF	Millwall	25	1994	18.8	0.27	0.00	0.00	1.70	0.48	0.11	0.48	2.07	1.28			0.00	Matches
218	George Evans	eng ENG	DF,MF	Derby County	25	1994	5.0	0.20	0.00	0.00	1.00	0.00	0.00	0.80	1.00	0.80			0.00	Matches
219	Kiko Femenía	es ESP	DF,MF	Watford	29	1991	33.6	0.15	0.03	0.03	0.80	0.63	0.12	3.51	1.40	1.01			0.00	Matches
220	Shane Ferguson	nir NIR	MF,FW	Millwall	29	1991	2.7	0.00	0.00	0.00	1.11	0.74	0.00	6.30	1.85	1.11			0.00	Matches
221	Sam Field	eng ENG	MF,DF	QPR	22	1998	10.8	0.19	0.00	0.00	1.85	0.83	0.00	0.19	1.85	1.30			0.00	Matches
222	Tobias Figueiredo	pt POR	DF	Nottingham	26	1994	31.5	0.29	0.00	0.00	1.27	0.54	0.00	0.06	1.75	0.44			0.00	Matches
223	Darnell Fisher	eng ENG	DF,MF	Middlesbrough	26	1994	10.0	0.10	0.00	0.00	2.00	2.90	0.10	2.90	1.30	1.90			0.00	Matches
224	Darnell Fisher	eng ENG	DF	Preston	26	1994	12.8	0.39	0.00	0.00	2.19	2.73	0.00	2.42	2.42	2.03			0.00	Matches
225	Ashley Fletcher	eng ENG	FW	Middlesbrough	24	1995	5.6	0.18	0.00	0.00	2.32	0.71	0.54	0.89	0.36	0.18			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
226	Steven Fletcher	sct SCO	FW	Stoke City	33	1987	26.1	0.11	0.00	0.00	1.69	1.19	1.00	0.38	0.46	0.54			0.00	Matches
227	Aden Flint	eng ENG	DF	Cardiff City	31	1989	22.0	0.14	0.00	0.00	1.00	0.91	0.32	0.09	1.18	0.50			0.05	Matches
228	Aden Flint	eng ENG	DF	Sheffield Weds	31	1989	3.2	0.00	0.00	0.00	0.94	0.63	0.00	0.31	1.56	0.63			0.00	Matches
229	Samuel Folarin	ng NGA	FW,MF	Middlesbrough	19	2000	0.3	0.00	0.00	0.00	0.00	3.33	0.00	6.67	0.00	0.00			0.00	Matches
230	William Forrester	eng ENG	DF	Stoke City	19	2001	1.0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00			0.00	Matches
231	Marcus Forss	fi FIN	FW	Brentford	21	1999	12.3	0.24	0.00	0.00	1.95	0.89	0.16	0.65	0.41	0.49			0.00	Matches
232	Craig Forsyth	sct SCO	DF,MF	Derby County	31	1989	18.1	0.06	0.00	0.00	0.50	0.66	0.17	3.26	1.16	0.55			0.00	Matches
233	Ben Foster	eng ENG	GK	Watford	37	1983	23.0	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.04	0.09			0.00	Matches
234	Tariqe Fosu	gh GHA	FW,MF	Brentford	24	1995	20.0	0.20	0.00	0.00	1.90	2.15	0.25	2.30	0.95	1.05			0.00	Matches
235	Morgan Fox	wls WAL	DF,MF	Stoke City	26	1993	19.3	0.10	0.00	0.00	0.93	0.36	0.00	2.75	1.50	0.93			0.00	Matches
236	Luke Freeman	eng ENG	MF	Nottingham	28	1992	14.1	0.07	0.00	0.00	1.35	1.28	0.43	6.52	0.85	0.50			0.00	Matches
237	Nick Freeman	eng ENG	MF	Wycombe	24	1995	3.9	0.00	0.00	0.00	0.51	0.00	0.00	1.79	1.28	1.28			0.00	Matches
238	George Friend	eng ENG	DF	Birmingham City	32	1987	21.4	0.19	0.00	0.00	1.17	0.89	0.09	0.98	1.59	1.21			0.00	Matches
239	Dominik Frieser	at AUT	FW,MF	Barnsley	26	1993	23.6	0.00	0.00	0.00	1.14	0.97	0.64	1.23	0.72	0.34			0.00	Matches
240	Dael Fry	eng ENG	DF	Middlesbrough	22	1997	29.6	0.07	0.00	0.00	0.74	0.88	0.07	0.14	2.09	0.68			0.00	Matches
241	Jay Fulton	sct SCO	MF	Swansea City	26	1994	30.2	0.26	0.00	0.00	1.82	1.32	0.17	1.09	1.62	2.45			0.00	Matches
242	Jordan Gabriel	eng ENG	DF	Nottingham	21	1998	1.0	1.00	0.00	0.00	1.00	1.00	0.00	1.00	1.00	2.00			0.00	Matches
243	Paul Gallagher	sct SCO	MF	Preston	35	1984	6.3	0.00	0.00	0.00	1.59	0.63	0.16	9.84	1.11	0.79			0.00	Matches
244	Sam Gallagher	eng ENG	FW,MF	Blackburn	24	1995	24.6	0.16	0.00	0.00	1.50	1.54	0.69	0.77	0.89	0.77			0.00	Matches
245	Dominic Gape	eng ENG	MF	Wycombe	25	1994	9.6	0.10	0.00	0.00	1.46	1.25	0.00	0.42	2.50	1.77			0.00	Matches
246	Gary Gardner	eng ENG	MF	Birmingham City	28	1992	24.9	0.20	0.00	0.00	1.45	1.24	0.08	2.41	1.08	1.04			0.00	Matches
247	James Garner	eng ENG	MF	Nottingham	19	2001	18.9	0.05	0.00	0.00	1.22	1.75	0.00	2.06	1.85	1.16			0.00	Matches
248	James Garner	eng ENG	MF	Watford	19	2001	12.6	0.24	0.00	0.00	2.14	1.43	0.00	5.56	1.11	0.95			0.00	Matches
249	Jordan Garrick	eng ENG	FW,MF	Swansea City	22	1998	0.6	0.00	0.00	0.00	0.00	1.67	1.67	5.00	0.00	0.00			0.00	Matches
250	Saman Ghoddos	ir IRN	MF,FW	Brentford	26	1993	16.4	0.06	0.00	0.00	2.26	1.40	0.06	1.89	0.55	1.04			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
251	Dimitris Giannoulis	gr GRE	DF	Norwich City	24	1995	14.5	0.00	0.07	0.00	0.97	1.31	0.00	1.52	1.10	1.24			0.00	Matches
252	Morgan Gibbs-White	eng ENG	MF	Swansea City	20	2000	3.5	0.00	0.00	0.00	1.14	0.86	0.29	4.86	0.57	0.57			0.00	Matches
253	Ben Gibson	eng ENG	DF	Norwich City	27	1993	26.2	0.19	0.00	0.00	0.73	0.50	0.00	0.11	1.72	0.38			0.00	Matches
254	Lewis Gibson	eng ENG	DF	Reading	20	2000	8.3	0.00	0.00	0.00	0.60	1.69	0.00	1.20	2.29	1.33			0.00	Matches
255	Ryan Giles	eng ENG	MF	Rotherham	20	2000	13.0	0.00	0.00	0.00	0.23	0.23	0.08	8.69	1.15	0.38			0.00	Matches
256	Ryan Giles	eng ENG	MF,DF	Coventry City	20	2000	15.1	0.00	0.00	0.00	0.13	0.60	0.07	6.36	0.66	0.99			0.00	Matches
257	Robert Glatzel	de GER	FW	Cardiff City	26	1994	10.2	0.00	0.00	0.00	1.76	2.35	0.39	0.20	0.29	0.69			0.00	Matches
258	Matthew Godden	eng ENG	FW	Coventry City	29	1991	16.1	0.00	0.00	0.00	1.24	1.12	0.93	0.31	0.25	0.00			0.00	Matches
259	Ben Godfrey	eng ENG	DF	Norwich City	22	1998	3.0	0.00	0.00	0.00	1.33	0.00	0.00	1.00	0.67	1.00			0.00	Matches
260	Charlie Goode	eng ENG	DF	Brentford	24	1995	4.9	0.00	0.00	0.00	0.61	2.45	0.00	0.00	1.02	0.20			0.00	Matches
261	Anthony Gordon	eng ENG	MF	Preston	19	2001	5.7	0.18	0.00	0.00	1.40	2.81	0.35	5.44	0.35	0.00			0.00	Matches
262	Kaide Gordon	eng ENG	FW	Derby County	15	2004	0.0	0	0	0	0	0	0	0	0	1			0	Matches
263	Nico Gordon	ms MSR	DF	Birmingham City	18	2002	1.3	0.00	0.00	0.00	0.77	0.00	0.00	0.00	2.31	3.85			0.00	Matches
264	Dan Gosling	eng ENG	MF	Watford	30	1990	6.5	0.00	0.00	0.00	1.69	0.77	0.00	0.15	1.08	0.62			0.00	Matches
265	Dan Gosling	eng ENG	MF	Bournemouth	30	1990	8.6	0.23	0.00	0.00	1.40	1.63	0.12	0.35	1.28	1.40			0.00	Matches
266	Lewis Grabban	eng ENG	FW	Nottingham	32	1988	22.1	0.09	0.00	0.00	1.58	0.41	0.54	1.18	0.27	0.23			0.00	Matches
267	Andre Gray	jm JAM	FW	Watford	29	1991	14.2	0.07	0.00	0.00	1.62	0.42	1.13	0.49	0.14	0.14			0.00	Matches
268	André Green	eng ENG	FW,MF	Sheffield Weds	22	1998	3.4	0.00	0.00	0.00	0.59	2.06	0.59	1.47	0.00	0.59			0.00	Matches
269	Lee Gregory	eng ENG	FW	Stoke City	31	1988	2.8	0.00	0.00	0.00	1.43	2.14	0.71	1.07	0.00	0.00			0.00	Matches
270	Lee Gregory	eng ENG	FW,MF	Derby County	31	1988	6.3	0.00	0.00	0.00	1.11	1.27	0.63	0.48	0.32	0.00			0.00	Matches
271	Matt Grimes	eng ENG	MF	Swansea City	25	1995	43.1	0.12	0.00	0.00	1.14	0.88	0.00	2.62	1.60	1.11			0.02	Matches
272	Jack Grimmer	sct SCO	DF	Wycombe	26	1994	38.3	0.13	0.00	0.00	0.73	0.50	0.00	2.64	1.51	1.02			0.00	Matches
273	Marc Guéhi	eng ENG	DF	Swansea City	20	2000	39.4	0.20	0.00	0.00	0.79	1.62	0.08	0.20	1.55	1.19			0.00	Matches
274	Angus Gunn	sct SCO	GK	Stoke City	24	1996	14.5	0.14	0.00	0.00	0.14	0.07	0.00	0.00	0.14	0.00			0.00	Matches
275	Viktor Gyökeres	se SWE	FW	Swansea City	22	1998	3.1	0.00	0.00	0.00	0.97	1.29	0.32	0.97	0.00	0.65			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
276	Viktor Gyökeres	se SWE	FW	Coventry City	22	1998	8.5	0.00	0.00	0.00	0.82	1.53	0.59	0.59	0.59	0.59			0.00	Matches
277	Hayden Hackney	eng ENG	MF	Middlesbrough	18	2002	0.0	0	0	0	0	0	0	0	0	0			0	Matches
278	Alen Halilović	hr CRO	MF	Birmingham City	24	1996	8.7	0.11	0.00	0.00	0.80	1.49	0.11	3.45	0.11	0.46			0.00	Matches
279	Grant Hall	eng ENG	DF	Middlesbrough	28	1991	17.2	0.00	0.00	0.00	0.47	0.58	0.29	0.12	1.40	0.41			0.06	Matches
280	Aapo Halme	fi FIN	DF,MF	Barnsley	22	1998	7.4	0.54	0.00	0.00	2.43	1.08	0.14	0.14	1.35	1.22			0.00	Matches
281	Niko Hämäläinen	fi FIN	DF,MF	QPR	23	1997	19.3	0.21	0.00	0.00	1.04	0.16	0.00	2.07	1.24	0.73			0.00	Matches
282	Ben Hamer	eng ENG	GK	Huddersfield	32	1987	14.5	0.14	0.00	0.00	0.07	0.34	0.00	0.00	0.14	0.00			0.00	Matches
283	Gustavo Hamer	nl NED	MF	Coventry City	23	1997	33.2	0.24	0.03	0.00	2.56	0.96	0.03	4.40	1.69	1.30			0.00	Matches
284	Grant Hanley	sct SCO	DF	Norwich City	28	1991	42.0	0.07	0.00	0.00	0.95	1.45	0.05	0.02	1.98	0.52			0.00	Matches
285	Wes Harding	jm JAM	DF,MF	Rotherham	23	1996	41.5	0.07	0.00	0.00	0.89	0.48	0.05	2.58	2.07	0.94			0.00	Matches
286	Rekeem Harper	eng ENG	MF	Birmingham City	20	2000	11.3	0.27	0.00	0.00	1.33	1.33	0.09	0.18	0.53	0.44			0.00	Matches
287	Kadeem Harris	eng ENG	MF	Sheffield Weds	27	1993	29.6	0.20	0.03	0.00	1.55	1.79	0.10	3.95	0.57	1.01			0.00	Matches
288	Mark Harris	wls WAL	FW,MF	Cardiff City	21	1998	7.2	0.00	0.00	0.00	1.39	0.83	0.97	0.83	0.14	0.56			0.00	Matches
289	Josh Harrop	eng ENG	MF	Preston	24	1995	2.2	0.45	0.00	0.00	2.73	1.82	0.00	6.36	0.45	1.82			0.00	Matches
290	Taylor Harwood-Bellis	eng ENG	DF	Blackburn	18	2002	17.1	0.12	0.00	0.00	0.58	0.12	0.00	0.12	1.75	0.64			0.00	Matches
291	Maxwell Haygarth	eng ENG	MF	Brentford	18	2002	0.0	0	0	0	0	0	0	0	0	0			0	Matches
292	Jahmal Hector-Ingram	eng ENG	FW	Derby County	21	1998	0.7	0.00	0.00	0.00	5.71	0.00	2.86	0.00	0.00	0.00			0.00	Matches
293	Michał Helik	pl POL	DF	Barnsley	24	1995	41.7	0.12	0.02	0.00	1.27	0.77	0.02	0.05	2.49	1.22			0.00	Matches
294	Rico Henry	jm JAM	DF	Brentford	23	1997	28.0	0.00	0.00	0.00	0.50	1.32	0.00	2.75	1.18	0.79			0.00	Matches
295	Onel Hernández	cu CUB	MF	Norwich City	27	1993	6.5	0.15	0.00	0.00	1.54	1.85	0.62	0.92	0.46	0.46			0.00	Matches
296	Scott High	sct SCO	MF	Huddersfield	19	2001	3.5	0.00	0.00	0.00	1.71	1.14	0.00	0.86	1.71	0.57			0.00	Matches
297	George Hirst	sct SCO	FW	Rotherham	21	1999	7.6	0.26	0.00	0.00	1.58	2.76	0.79	0.26	0.00	0.00			0.00	Matches
298	Scott Hogan	ie IRL	FW	Birmingham City	28	1992	23.4	0.09	0.00	0.00	1.32	0.81	1.03	0.47	0.21	0.13			0.00	Matches
299	Jonathan Hogg	eng ENG	MF	Huddersfield	31	1988	34.4	0.26	0.00	0.00	1.54	1.13	0.00	0.12	1.37	1.25			0.00	Matches
300	Junior Hoilett	ca CAN	MF	Cardiff City	30	1990	13.0	0.15	0.00	0.00	1.77	1.00	0.69	2.69	1.38	1.38			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
301	Duane Holmes	us USA	MF	Derby County	25	1994	6.7	0.15	0.00	0.00	1.94	0.60	0.00	1.79	0.60	0.45			0.00	Matches
302	Duane Holmes	us USA	FW,MF	Huddersfield	25	1994	13.7	0.29	0.00	0.00	1.31	1.02	0.07	3.80	0.66	0.80			0.00	Matches
303	Tom Holmes	eng ENG	DF	Reading	20	2000	30.4	0.16	0.00	0.00	0.86	0.92	0.03	0.76	1.45	1.02			0.03	Matches
304	Lewis Holtby	de GER	MF	Blackburn	29	1990	20.1	0.25	0.00	0.00	1.44	1.69	0.20	2.59	1.00	0.95			0.00	Matches
305	Daryl Horgan	ie IRL	MF,FW	Wycombe	27	1992	28.0	0.07	0.00	0.00	0.82	0.36	0.32	4.43	0.64	0.61			0.00	Matches
306	Conor Hourihane	ie IRL	MF	Swansea City	29	1991	15.5	0.06	0.00	0.00	0.84	0.65	0.26	4.65	0.52	0.71			0.00	Matches
307	Jonny Howson	eng ENG	MF	Middlesbrough	32	1988	40.2	0.17	0.00	0.00	0.75	0.75	0.05	0.95	1.24	1.29			0.00	Matches
308	Andrew Hughes	wls WAL	DF	Preston	28	1992	32.2	0.03	0.00	0.00	0.99	0.43	0.03	1.09	1.40	0.84			0.00	Matches
309	Will Hughes	eng ENG	MF	Watford	25	1995	21.6	0.32	0.00	0.00	1.90	1.48	0.00	1.94	1.57	1.30			0.00	Matches
310	Jordan Hugill	eng ENG	FW,MF	Norwich City	28	1992	7.7	0.26	0.00	0.00	2.34	1.56	1.17	0.52	0.13	0.13			0.00	Matches
311	Joseph Hungbo	eng ENG	FW	Watford	20	2000	1.0	0.00	0.00	0.00	0.00	6.00	1.00	2.00	0.00	0.00			0.00	Matches
312	Alex Hunt	eng ENG	MF	Sheffield Weds	20	2000	0.8	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	1.25			0.00	Matches
313	Jack Hunt	eng ENG	MF,DF	Bristol City	29	1990	36.1	0.14	0.00	0.00	0.91	0.78	0.06	3.57	1.47	0.72			0.00	Matches
314	Paul Huntington	eng ENG	DF	Preston	32	1987	17.9	0.06	0.00	0.00	0.45	0.28	0.11	0.00	1.68	0.34			0.00	Matches
315	Sam Hutchinson	eng ENG	MF,DF	Sheffield Weds	30	1989	21.0	0.19	0.00	0.00	1.52	0.62	0.10	0.43	2.10	1.10			0.00	Matches
316	Shaun Hutchinson	eng ENG	DF	Millwall	29	1990	38.3	0.18	0.00	0.00	1.20	0.86	0.03	0.47	2.79	1.15			0.00	Matches
317	Dominic Hyam	sct SCO	DF	Coventry City	24	1995	43.0	0.07	0.00	0.00	0.49	0.77	0.12	0.05	1.58	0.79			0.00	Matches
318	Danny Hylton	eng ENG	FW,MF	Luton Town	31	1989	6.6	0.45	0.00	0.00	2.73	1.82	0.91	0.45	0.15	0.30			0.00	Matches
319	Jordon Ibe	eng ENG	FW,MF	Derby County	24	1995	0.0	0	0	0	0	0	0	0	0	0			0	Matches
320	Adam Idah	ie IRL	MF	Norwich City	19	2001	3.8	0.79	0.26	0.00	2.37	0.53	1.32	1.58	0.26	1.05			0.00	Matches
321	Michael Ihiekwe	eng ENG	DF	Rotherham	27	1992	42.0	0.29	0.00	0.00	1.21	1.10	0.07	0.60	1.88	1.02			0.02	Matches
322	Uche Ikpeazu	ug UGA	FW	Wycombe	25	1995	22.9	0.13	0.00	0.00	3.84	3.19	0.66	0.48	0.13	0.17			0.04	Matches
323	Tom Ince	eng ENG	MF	Stoke City	28	1992	2.8	0.00	0.00	0.00	1.07	1.07	0.36	5.36	0.00	0.71			0.00	Matches
324	Tom Ince	eng ENG	FW,MF	Luton Town	28	1992	3.0	0.00	0.00	0.00	1.33	2.00	0.00	1.00	0.33	1.00			0.00	Matches
325	Nicholas Ioannou	cy CYP	DF	Nottingham	24	1995	4.5	0.00	0.22	0.00	1.11	0.67	0.00	5.33	2.00	1.78			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
326	Dominic Iorfa	eng ENG	DF,MF	Sheffield Weds	25	1995	9.0	0.00	0.00	0.00	1.22	0.44	0.11	0.11	2.00	1.00			0.00	Matches
327	Daniel Iversen	dk DEN	GK	Preston	23	1997	23.0	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.04	0.00			0.04	Matches
328	Ben Jackson	eng ENG	MF	Huddersfield	19	2001	0.6	0.00	0.00	0.00	1.67	3.33	0.00	0.00	3.33	0.00			0.00	Matches
329	Joe Jacobson	wls WAL	DF	Wycombe	33	1986	35.5	0.20	0.00	0.00	1.04	1.21	0.03	6.90	2.14	1.18			0.00	Matches
330	Matty James	eng ENG	MF	Coventry City	29	1991	20.0	0.05	0.00	0.00	1.20	1.15	0.00	3.05	1.50	1.10			0.00	Matches
331	Matty James	eng ENG	MF	Barnsley	29	1991	10.5	0.19	0.00	0.00	1.14	0.48	0.00	3.24	0.95	1.62			0.00	Matches
332	Vitaly Janelt	de GER	MF	Brentford	22	1998	34.2	0.23	0.00	0.00	1.46	1.43	0.00	0.85	1.75	1.29			0.00	Matches
333	Saikou Janneh	eng ENG	FW	Bristol City	19	2001	0.9	0.00	0.00	0.00	0.00	2.22	0.00	1.11	0.00	0.00			0.00	Matches
334	Pontus Jansson	se SWE	DF	Brentford	29	1991	22.7	0.09	0.04	0.04	0.66	0.66	0.04	0.09	1.19	0.31			0.00	Matches
335	Zach Jeacock	eng ENG	GK	Birmingham City	19	2001	2.0	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00			0.00	Matches
336	Carl Jenkinson	eng ENG	DF	Nottingham	28	1992	1.4	0.00	0.00	0.00	2.14	0.71	0.00	3.57	2.14	1.43			0.00	Matches
337	Mathias Jensen	dk DEN	MF	Brentford	24	1996	35.3	0.06	0.00	0.00	0.79	0.34	0.00	4.65	1.50	0.76			0.00	Matches
