Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
136	Adam Clayton	eng ENG	MF	Birmingham City	31	1989	14	10	873	9.7	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.10	0.00	0.00	0.00	0.00	0.00	Matches
137	Tom Cleverley	eng ENG	MF	Watford	30	1989	34	32	2,601	28.9	0.14	0.07	0.21	0.14	0.00	0.00	0.21	0.00	0.14	0.07	0.21	0.14	0.21	Matches
138	Sam Clucas	eng ENG	MF	Stoke City	29	1990	24	18	1,613	17.9	0.11	0.17	0.28	0.11	0.00	0.00	0.22	0.00	0.11	0.17	0.28	0.11	0.28	Matches
139	Josh Coburn	eng ENG	FW	Middlesbrough	17	2002	4	0	53	0.6	1.67	0.00	1.67	1.67	0.00	0.00	0.00	0.00	1.70	0.00	1.70	1.70	1.70	Matches
140	Josh Cogley	eng ENG	DF,MF	Birmingham City	24	1996	5	5	384	4.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
141	Jack Colback	eng ENG	MF	Nottingham	30	1989	17	13	1,101	12.2	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
142	Maxime Colin	fr FRA	DF,MF	Birmingham City	28	1991	42	39	3,508	39.0	0.03	0.05	0.08	0.03	0.00	0.00	0.13	0.00	0.03	0.05	0.08	0.03	0.08	Matches
143	Bradley Collins	eng ENG	GK	Barnsley	23	1997	22	22	1,980	22.0	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
144	James Collins	ie IRL	FW	Luton Town	29	1990	42	29	2,658	29.5	0.34	0.07	0.41	0.27	0.07	0.14	0.14	0.00	0.34	0.07	0.41	0.27	0.34	Matches
145	Nathan Collins	ie IRL	DF	Stoke City	19	2001	22	19	1,768	19.6	0.10	0.05	0.15	0.10	0.00	0.00	0.10	0.05	0.10	0.05	0.15	0.10	0.15	Matches
146	Rubin Colwill	wls WAL	MF	Cardiff City	18	2002	6	3	192	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
147	Tommy Conway	sct SCO	FW,MF	Bristol City	17	2002	5	3	269	3.0	0.33	0.00	0.33	0.33	0.00	0.00	0.00	0.00	0.33	0.00	0.33	0.33	0.33	Matches
148	Lewis Cook	eng ENG	MF	Bournemouth	23	1997	31	30	2,506	27.8	0.04	0.04	0.07	0.04	0.00	0.00	0.18	0.00	0.04	0.04	0.07	0.04	0.07	Matches
149	Steve Cook	eng ENG	DF	Bournemouth	29	1991	42	42	3,650	40.6	0.00	0.05	0.05	0.00	0.00	0.00	0.10	0.02	0.00	0.05	0.05	0.00	0.05	Matches
150	Brandon Cooper	wls WAL	DF	Swansea City	20	2000	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
151	Jake Cooper	eng ENG	DF	Millwall	25	1995	42	42	3,712	41.2	0.02	0.05	0.07	0.02	0.00	0.00	0.12	0.00	0.02	0.05	0.07	0.02	0.07	Matches
152	Oliver Cooper	wls WAL	MF	Swansea City	20	1999	3	0	53	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
153	Harry Cornick	eng ENG	FW,MF	Luton Town	25	1995	40	28	2,557	28.4	0.04	0.21	0.25	0.04	0.00	0.00	0.04	0.00	0.04	0.21	0.25	0.04	0.25	Matches
154	Sam Cosgrove	eng ENG	FW	Birmingham City	23	1996	12	2	237	2.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
155	Nuno da Costa	cv CPV	MF	Nottingham	29	1991	2	1	99	1.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
156	Hayden Coulson	eng ENG	MF,FW	Middlesbrough	22	1998	17	5	632	7.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
157	Jordan Cousins	eng ENG	MF	Stoke City	26	1994	19	8	850	9.4	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
158	Martin Cranie	eng ENG	DF,MF	Luton Town	33	1986	23	20	1,736	19.3	0.00	0.05	0.05	0.00	0.00	0.00	0.26	0.00	0.00	0.05	0.05	0.00	0.05	Matches
159	Cameron Cresswell	eng ENG	FW	Derby County	20	1999	1	0	9	0.1	0.00	0.00	0.00	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00	0.00	Matches
160	Romoney Crichlow-Noble	eng ENG	DF	Huddersfield	21	1999	4	2	246	2.7	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	Matches
161	Matt Crooks	eng ENG	MF,FW	Rotherham	26	1994	40	34	3,091	34.3	0.17	0.09	0.26	0.17	0.00	0.00	0.20	0.03	0.17	0.09	0.26	0.17	0.26	Matches
162	Daniel Crowley	eng ENG	MF	Birmingham City	22	1997	3	1	110	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
163	Liam Cullen	wls WAL	FW	Swansea City	21	1999	13	6	501	5.6	0.18	0.00	0.18	0.18	0.00	0.00	0.00	0.00	0.18	0.00	0.18	0.18	0.18	Matches
164	Greg Cunningham	ie IRL	MF,DF	Preston	29	1991	11	10	913	10.1	0.10	0.00	0.10	0.10	0.00	0.00	0.20	0.00	0.10	0.00	0.10	0.10	0.10	Matches
165	Greg Cunningham	ie IRL	DF	Cardiff City	29	1991	5	3	285	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	Matches
166	Fankaty Dabo	eng ENG	MF,DF	Coventry City	24	1995	28	25	1,990	22.1	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
167	Bradley Dack	eng ENG	MF,FW	Blackburn	26	1993	16	7	807	9.0	0.33	0.00	0.33	0.33	0.00	0.00	0.00	0.00	0.33	0.00	0.33	0.33	0.33	Matches
168	Julien Dacosta	fr FRA	MF	Coventry City	24	1996	18	10	925	10.3	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
169	Henrik Dalsgaard	dk DEN	DF	Brentford	31	1989	35	34	3,017	33.5	0.06	0.03	0.09	0.06	0.00	0.00	0.15	0.00	0.06	0.03	0.09	0.06	0.09	Matches
170	Matty Daly	eng ENG	FW	Huddersfield	19	2001	5	1	72	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
171	Luke Daniels	eng ENG	GK	Brentford	32	1988	4	4	360	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
172	Arnaut Danjuma	nl NED	FW,MF	Bournemouth	23	1997	33	29	2,489	27.7	0.54	0.25	0.79	0.54	0.00	0.00	0.04	0.00	0.54	0.25	0.80	0.54	0.80	Matches
173	Jay Dasilva	wls WAL	MF,DF	Bristol City	22	1998	11	9	811	9.0	0.11	0.11	0.22	0.11	0.00	0.00	0.00	0.00	0.11	0.11	0.22	0.11	0.22	Matches
174	Josh Dasilva	eng ENG	MF	Brentford	21	1998	30	26	2,135	23.7	0.21	0.17	0.38	0.21	0.00	0.00	0.08	0.00	0.21	0.17	0.38	0.21	0.38	Matches
175	Jacob Davenport	eng ENG	MF	Blackburn	21	1998	15	6	613	6.8	0.15	0.00	0.15	0.15	0.00	0.00	0.44	0.00	0.15	0.00	0.15	0.15	0.15	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
176	Adam Davies	wls WAL	GK	Stoke City	28	1992	17	17	1,485	16.5	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	Matches
177	Ben Davies	eng ENG	DF	Preston	24	1995	19	19	1,689	18.8	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
178	Curtis Davies	sl SLE	DF	Derby County	35	1985	13	11	974	10.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
179	Cameron Dawson	eng ENG	GK	Sheffield Weds	25	1995	8	8	720	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
180	Jón Daði Böðvarsson	is ISL	FW	Millwall	28	1992	38	13	1,390	15.4	0.06	0.13	0.19	0.06	0.00	0.00	0.06	0.00	0.06	0.13	0.19	0.06	0.19	Matches
181	Harlee Dean	eng ENG	DF	Birmingham City	29	1991	43	42	3,771	41.9	0.10	0.00	0.10	0.10	0.00	0.00	0.19	0.02	0.10	0.00	0.10	0.10	0.10	Matches
182	Troy Deeney	eng ENG	FW	Watford	32	1988	19	14	1,275	14.2	0.49	0.21	0.70	0.07	0.42	0.42	0.14	0.00	0.49	0.21	0.71	0.07	0.28	Matches
183	Fisayo Dele-Bashiru	ng NGA	MF	Sheffield Weds	19	2001	8	2	288	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
184	Tom Dele-Bashiru	ng NGA	MF	Watford	20	1999	2	1	64	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
185	Sepp van den Berg	nl NED	DF,MF	Preston	18	2001	16	15	1,354	15.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
186	Kiernan Dewsbury-Hall	eng ENG	MF	Luton Town	21	1998	39	36	3,222	35.8	0.08	0.17	0.25	0.08	0.00	0.00	0.08	0.00	0.08	0.17	0.25	0.08	0.25	Matches
187	Yan Dhanda	eng ENG	MF	Swansea City	21	1998	26	14	1,313	14.6	0.07	0.21	0.27	0.07	0.00	0.00	0.14	0.00	0.07	0.21	0.27	0.07	0.27	Matches
188	Adama Diakhaby	fr FRA	FW	Huddersfield	24	1996	16	7	606	6.7	0.00	0.15	0.15	0.00	0.00	0.00	0.15	0.00	0.00	0.15	0.15	0.00	0.15	Matches
189	Brahima Diarra	ml MLI	MF	Huddersfield	17	2003	1	0	38	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
190	Robert Dickie	eng ENG	DF	QPR	24	1996	43	43	3,805	42.3	0.07	0.02	0.09	0.07	0.00	0.00	0.21	0.02	0.07	0.02	0.09	0.07	0.09	Matches
191	Famara Diedhiou	sn SEN	FW	Bristol City	27	1992	40	23	2,128	23.6	0.34	0.04	0.38	0.34	0.00	0.00	0.25	0.04	0.34	0.04	0.38	0.34	0.38	Matches
192	Seny Dieng	sn SEN	GK	QPR	25	1994	42	42	3,747	41.6	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.00	0.00	0.00	0.00	0.00	Matches
193	Anfernee Dijksteel	sr SUR	DF	Middlesbrough	23	1996	29	29	2,526	28.1	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
194	Daryl Dike	us USA	FW	Barnsley	20	2000	19	13	1,291	14.3	0.63	0.00	0.63	0.63	0.00	0.07	0.21	0.00	0.63	0.00	0.63	0.63	0.63	Matches
195	Tyrhys Dolan	eng ENG	FW,MF	Blackburn	18	2001	37	10	1,265	14.1	0.21	0.07	0.28	0.21	0.00	0.00	0.00	0.00	0.21	0.07	0.28	0.21	0.28	Matches
196	Barry Douglas	sct SCO	DF	Blackburn	30	1989	30	29	2,433	27.0	0.00	0.07	0.07	0.00	0.00	0.00	0.19	0.00	0.00	0.07	0.07	0.00	0.07	Matches
197	Kieran Dowell	eng ENG	MF	Norwich City	22	1997	24	12	932	10.4	0.48	0.10	0.58	0.48	0.00	0.00	0.10	0.00	0.48	0.10	0.58	0.48	0.58	Matches
198	Stewart Downing	eng ENG	MF	Blackburn	36	1984	18	2	547	6.1	0.00	0.33	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.33	0.00	0.33	Matches
199	Demeaco Duhaney	eng ENG	DF,MF	Huddersfield	21	1998	13	7	653	7.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
200	Stephen Duke-McKenna	gy GUY	MF	QPR	19	2000	1	0	5	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
201	Chey Dunkley	eng ENG	DF	Sheffield Weds	28	1992	12	10	840	9.3	0.00	0.11	0.11	0.00	0.00	0.00	0.22	0.00	0.00	0.11	0.11	0.00	0.11	Matches
202	Lyndon Dykes	sct SCO	FW	QPR	24	1995	42	36	3,061	34.0	0.35	0.15	0.50	0.24	0.12	0.15	0.06	0.00	0.35	0.15	0.50	0.24	0.38	Matches
203	Josh Earl	eng ENG	DF,MF	Preston	21	1998	5	4	354	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
204	Festy Ebosele	ie IRL	DF,MF	Derby County	17	2002	3	0	27	0.3	0.00	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
205	Josh Eccles	eng ENG	MF	Coventry City	20	2000	7	2	349	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
206	Rarmani Edmonds-Green	eng ENG	DF	Huddersfield	21	1999	24	16	1,477	16.4	0.12	0.00	0.12	0.12	0.00	0.00	0.06	0.00	0.12	0.00	0.12	0.12	0.12	Matches
207	George Edmundson	eng ENG	DF,MF	Derby County	22	1997	10	8	749	8.3	0.12	0.00	0.12	0.12	0.00	0.00	0.00	0.00	0.12	0.00	0.12	0.12	0.12	Matches
208	Opi Edwards	eng ENG	DF	Bristol City	21	1999	4	0	31	0.3	0.00	3.33	3.33	0.00	0.00	0.00	0.00	0.00	0.00	2.90	2.90	0.00	2.90	Matches
209	Owura Edwards	eng ENG	MF	Bristol City	19	2001	3	1	110	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
210	Carel Eiting	nl NED	MF	Huddersfield	22	1998	23	17	1,559	17.3	0.17	0.17	0.35	0.17	0.00	0.00	0.00	0.00	0.17	0.17	0.35	0.17	0.35	Matches
211	Ovie Ejaria	eng ENG	MF	Reading	22	1997	38	37	3,145	34.9	0.09	0.14	0.23	0.09	0.00	0.00	0.06	0.00	0.09	0.14	0.23	0.09	0.23	Matches
212	Harvey Elliott	eng ENG	FW,MF	Blackburn	17	2003	41	31	2,753	30.6	0.23	0.36	0.59	0.23	0.00	0.00	0.10	0.00	0.23	0.36	0.59	0.23	0.59	Matches
213	Tomás Esteves	pt POR	DF,MF	Reading	18	2002	29	12	1,240	13.8	0.07	0.00	0.07	0.07	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.07	0.07	Matches
214	Neil Etheridge	ph PHI	GK	Birmingham City	30	1990	43	43	3,870	43.0	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
215	Ched Evans	wls WAL	FW	Preston	31	1988	21	19	1,649	18.3	0.27	0.05	0.33	0.27	0.00	0.05	0.11	0.00	0.27	0.05	0.33	0.27	0.33	Matches
216	Corry Evans	nir NIR	MF	Blackburn	30	1990	18	11	810	9.0	0.00	0.22	0.22	0.00	0.00	0.00	0.22	0.00	0.00	0.22	0.22	0.00	0.22	Matches
217	George Evans	eng ENG	DF,MF	Millwall	25	1994	19	19	1,690	18.8	0.05	0.05	0.11	0.05	0.00	0.00	0.27	0.00	0.05	0.05	0.11	0.05	0.11	Matches
218	George Evans	eng ENG	DF,MF	Derby County	25	1994	6	5	449	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	Matches
219	Kiko Femenía	es ESP	DF,MF	Watford	29	1991	37	36	3,021	33.6	0.00	0.12	0.12	0.00	0.00	0.00	0.15	0.03	0.00	0.12	0.12	0.00	0.12	Matches
220	Shane Ferguson	nir NIR	MF,FW	Millwall	29	1991	13	2	245	2.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
221	Sam Field	eng ENG	MF,DF	QPR	22	1998	19	8	975	10.8	0.09	0.00	0.09	0.09	0.00	0.00	0.19	0.00	0.09	0.00	0.09	0.09	0.09	Matches
222	Tobias Figueiredo	pt POR	DF	Nottingham	26	1994	32	31	2,834	31.5	0.00	0.03	0.03	0.00	0.00	0.00	0.29	0.00	0.00	0.03	0.03	0.00	0.03	Matches
223	Darnell Fisher	eng ENG	DF,MF	Middlesbrough	26	1994	12	11	904	10.0	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
224	Darnell Fisher	eng ENG	DF	Preston	26	1994	14	14	1,148	12.8	0.08	0.00	0.08	0.08	0.00	0.00	0.39	0.00	0.08	0.00	0.08	0.08	0.08	Matches
225	Ashley Fletcher	eng ENG	FW	Middlesbrough	24	1995	12	5	501	5.6	0.36	0.18	0.54	0.18	0.18	0.18	0.18	0.00	0.36	0.18	0.54	0.18	0.36	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
226	Steven Fletcher	sct SCO	FW	Stoke City	33	1987	37	30	2,348	26.1	0.34	0.15	0.50	0.31	0.04	0.04	0.11	0.00	0.34	0.15	0.50	0.31	0.46	Matches
227	Aden Flint	eng ENG	DF	Cardiff City	31	1989	22	22	1,980	22.0	0.05	0.05	0.09	0.05	0.00	0.00	0.14	0.00	0.05	0.05	0.09	0.05	0.09	Matches
228	Aden Flint	eng ENG	DF	Sheffield Weds	31	1989	4	4	286	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
229	Samuel Folarin	ng NGA	FW,MF	Middlesbrough	19	2000	2	0	26	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
230	William Forrester	eng ENG	DF	Stoke City	19	2001	1	1	90	1.0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	1.00	Matches
231	Marcus Forss	fi FIN	FW	Brentford	21	1999	39	9	1,105	12.3	0.57	0.08	0.65	0.57	0.00	0.00	0.24	0.00	0.57	0.08	0.65	0.57	0.65	Matches
232	Craig Forsyth	sct SCO	DF,MF	Derby County	31	1989	20	19	1,625	18.1	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	Matches
233	Ben Foster	eng ENG	GK	Watford	37	1983	23	23	2,070	23.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
234	Tariqe Fosu	gh GHA	FW,MF	Brentford	24	1995	39	19	1,802	20.0	0.20	0.15	0.35	0.20	0.00	0.00	0.20	0.00	0.20	0.15	0.35	0.20	0.35	Matches
235	Morgan Fox	wls WAL	DF,MF	Stoke City	26	1993	20	20	1,736	19.3	0.00	0.16	0.16	0.00	0.00	0.00	0.10	0.00	0.00	0.16	0.16	0.00	0.16	Matches
236	Luke Freeman	eng ENG	MF	Nottingham	28	1992	23	16	1,273	14.1	0.07	0.00	0.07	0.07	0.00	0.00	0.07	0.00	0.07	0.00	0.07	0.07	0.07	Matches
237	Nick Freeman	eng ENG	MF	Wycombe	24	1995	7	3	347	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
238	George Friend	eng ENG	DF	Birmingham City	32	1987	26	21	1,927	21.4	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
239	Dominik Frieser	at AUT	FW,MF	Barnsley	26	1993	42	26	2,121	23.6	0.13	0.08	0.21	0.13	0.00	0.00	0.00	0.00	0.13	0.08	0.21	0.13	0.21	Matches
240	Dael Fry	eng ENG	DF	Middlesbrough	22	1997	32	30	2,666	29.6	0.03	0.03	0.07	0.03	0.00	0.00	0.07	0.00	0.03	0.03	0.07	0.03	0.07	Matches
241	Jay Fulton	sct SCO	MF	Swansea City	26	1994	40	31	2,720	30.2	0.10	0.03	0.13	0.10	0.00	0.00	0.26	0.00	0.10	0.03	0.13	0.10	0.13	Matches
242	Jordan Gabriel	eng ENG	DF	Nottingham	21	1998	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
243	Paul Gallagher	sct SCO	MF	Preston	35	1984	13	6	569	6.3	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
244	Sam Gallagher	eng ENG	FW,MF	Blackburn	24	1995	39	24	2,218	24.6	0.33	0.12	0.45	0.33	0.00	0.00	0.16	0.00	0.32	0.12	0.45	0.32	0.45	Matches
245	Dominic Gape	eng ENG	MF	Wycombe	25	1994	14	12	864	9.6	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
246	Gary Gardner	eng ENG	MF	Birmingham City	28	1992	37	25	2,245	24.9	0.08	0.00	0.08	0.08	0.00	0.00	0.20	0.00	0.08	0.00	0.08	0.08	0.08	Matches
247	James Garner	eng ENG	MF	Nottingham	19	2001	20	19	1,700	18.9	0.21	0.00	0.21	0.21	0.00	0.00	0.05	0.00	0.21	0.00	0.21	0.21	0.21	Matches
248	James Garner	eng ENG	MF	Watford	19	2001	20	12	1,134	12.6	0.00	0.08	0.08	0.00	0.00	0.00	0.24	0.00	0.00	0.08	0.08	0.00	0.08	Matches
249	Jordan Garrick	eng ENG	FW,MF	Swansea City	22	1998	3	0	50	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
250	Saman Ghoddos	ir IRN	MF,FW	Brentford	26	1993	40	16	1,473	16.4	0.18	0.12	0.30	0.18	0.00	0.00	0.06	0.00	0.18	0.12	0.31	0.18	0.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
251	Dimitris Giannoulis	gr GRE	DF	Norwich City	24	1995	16	16	1,305	14.5	0.00	0.07	0.07	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.07	0.00	0.07	Matches
252	Morgan Gibbs-White	eng ENG	MF	Swansea City	20	2000	5	4	318	3.5	0.29	0.29	0.57	0.29	0.00	0.00	0.00	0.00	0.28	0.28	0.57	0.28	0.57	Matches
253	Ben Gibson	eng ENG	DF	Norwich City	27	1993	27	26	2,356	26.2	0.00	0.04	0.04	0.00	0.00	0.00	0.19	0.00	0.00	0.04	0.04	0.00	0.04	Matches
254	Lewis Gibson	eng ENG	DF	Reading	20	2000	13	7	751	8.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
255	Ryan Giles	eng ENG	MF	Rotherham	20	2000	23	12	1,168	13.0	0.15	0.00	0.15	0.15	0.00	0.00	0.00	0.00	0.15	0.00	0.15	0.15	0.15	Matches
256	Ryan Giles	eng ENG	MF,DF	Coventry City	20	2000	19	15	1,363	15.1	0.00	0.07	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.07	0.00	0.07	Matches
257	Robert Glatzel	de GER	FW	Cardiff City	26	1994	21	8	922	10.2	0.29	0.20	0.49	0.29	0.00	0.10	0.00	0.00	0.29	0.20	0.49	0.29	0.49	Matches
258	Matthew Godden	eng ENG	FW	Coventry City	29	1991	23	18	1,452	16.1	0.37	0.12	0.50	0.25	0.12	0.12	0.00	0.00	0.37	0.12	0.50	0.25	0.37	Matches
259	Ben Godfrey	eng ENG	DF	Norwich City	22	1998	3	3	270	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
260	Charlie Goode	eng ENG	DF	Brentford	24	1995	8	4	438	4.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
261	Anthony Gordon	eng ENG	MF	Preston	19	2001	11	5	513	5.7	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
262	Kaide Gordon	eng ENG	FW	Derby County	15	2004	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
263	Nico Gordon	ms MSR	DF	Birmingham City	18	2002	2	1	119	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
264	Dan Gosling	eng ENG	MF	Watford	30	1990	13	6	586	6.5	0.31	0.15	0.46	0.31	0.00	0.00	0.00	0.00	0.31	0.15	0.46	0.31	0.46	Matches
265	Dan Gosling	eng ENG	MF	Bournemouth	30	1990	15	7	774	8.6	0.23	0.12	0.35	0.23	0.00	0.00	0.23	0.00	0.23	0.12	0.35	0.23	0.35	Matches
266	Lewis Grabban	eng ENG	FW	Nottingham	32	1988	28	24	1,990	22.1	0.27	0.05	0.32	0.18	0.09	0.14	0.09	0.00	0.27	0.05	0.32	0.18	0.23	Matches
267	Andre Gray	jm JAM	FW	Watford	29	1991	30	14	1,278	14.2	0.35	0.07	0.42	0.35	0.00	0.00	0.07	0.00	0.35	0.07	0.42	0.35	0.42	Matches
268	André Green	eng ENG	FW,MF	Sheffield Weds	22	1998	11	3	305	3.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
269	Lee Gregory	eng ENG	FW	Stoke City	31	1988	6	3	252	2.8	0.36	0.00	0.36	0.36	0.00	0.00	0.00	0.00	0.36	0.00	0.36	0.36	0.36	Matches
270	Lee Gregory	eng ENG	FW,MF	Derby County	31	1988	11	6	566	6.3	0.48	0.16	0.63	0.48	0.00	0.00	0.00	0.00	0.48	0.16	0.64	0.48	0.64	Matches
271	Matt Grimes	eng ENG	MF	Swansea City	25	1995	45	42	3,876	43.1	0.05	0.07	0.12	0.05	0.00	0.00	0.12	0.00	0.05	0.07	0.12	0.05	0.12	Matches
