Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
349	Kamil Jóźwiak	pl POL	MF,FW	Derby County	22	1998	29.8	0.03	1.31	0.23	17.9	1.31	0.23	0.03	0.14	0.00	0.00	Matches
350	Mads Juel Andersen	dk DEN	DF	Barnsley	22	1997	45.7	0.02	0.57	0.20	34.6	0.57	0.20	0.04	0.11	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
351	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	31	1989	27.7	0.29	2.49	0.90	36.2	2.49	0.90	0.10	0.28	0.04	0.07	Matches
352	Christian Kabasele	be BEL	DF	Watford	29	1991	18.9	0.05	0.42	0.05	12.5	0.42	0.05	0.13	1.00	0.00	0.00	Matches
353	Elias Kachunga	cd COD	FW,MF	Sheffield Weds	28	1992	10.6	0.00	1.32	0.38	28.6	1.32	0.38	0.00	0.00	0.00	0.00	Matches
354	Adan Kai George	eng ENG	FW	Birmingham City	18	2002	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
355	Osman Kakay	sl SLE	DF,MF	QPR	22	1997	23.4	0.04	0.51	0.09	16.7	0.51	0.09	0.08	0.50	0.00	0.00	Matches
356	Tomáš Kalas	cz CZE	DF	Bristol City	27	1993	37.6	0.03	0.32	0.11	33.3	0.32	0.11	0.08	0.25	0.00	0.00	Matches
357	Thomas Kaminski	be BEL	GK	Blackburn	27	1992	43.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
358	Herbie Kane	eng ENG	MF	Barnsley	21	1998	10.2	0.00	1.27	0.78	61.5	1.27	0.78	0.00	0.00	0.00	0.00	Matches
359	Todd Kane	eng ENG	MF,DF	QPR	26	1993	24.3	0.08	0.78	0.21	26.3	0.78	0.21	0.11	0.40	0.00	0.00	Matches
360	Scott Kashket	eng ENG	FW,MF	Wycombe	24	1996	17.3	0.23	1.68	0.75	44.8	1.68	0.75	0.14	0.31	0.00	0.00	Matches
361	Gervane Kastaneer	cw CUW	FW,MF	Coventry City	24	1996	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
362	Colin Kazim-Richards	tr TUR	FW	Derby County	33	1986	30.4	0.26	1.78	0.56	31.5	1.78	0.56	0.15	0.47	0.00	0.00	Matches
363	Neeskens Kebano	cd COD	MF,FW	Middlesbrough	28	1992	13.5	0.07	1.26	0.30	23.5	1.26	0.30	0.06	0.25	0.00	0.00	Matches
364	Liam Kelly	sct SCO	MF	Coventry City	30	1990	18.1	0.11	0.77	0.17	21.4	0.77	0.17	0.14	0.67	0.00	0.00	Matches
365	Lloyd Kelly	eng ENG	DF	Bournemouth	21	1998	33.8	0.03	0.36	0.18	50.0	0.35	0.18	0.08	0.17	0.00	0.00	Matches
366	Charlie Kelman	us USA	FW	QPR	18	2001	1.7	0.00	1.76	0.59	33.3	1.75	0.58	0.00	0.00	0.00	0.00	Matches
367	Richard Keogh	ie IRL	DF	Huddersfield	33	1986	20.2	0.00	0.30	0.05	16.7	0.30	0.05	0.00	0.00	0.00	0.00	Matches
368	Maikel Kieftenbeld	nl NED	MF	Millwall	30	1990	8.2	0.00	0.37	0.00	0.0	0.37	0.00	0.00		0.00	0.00	Matches
369	Maikel Kieftenbeld	nl NED	MF	Birmingham City	30	1990	8.5	0.00	0.47	0.00	0.0	0.47	0.00	0.00		0.00	0.00	Matches
370	Gavin Kilkenny	ie IRL	MF	Bournemouth	20	2000	0.0	0	0	0		0.00	0.00			0	0	Matches
371	Joshua King	no NOR	FW	Bournemouth	28	1992	6.5	0.00	2.15	0.77	35.7	2.14	0.76	0.00	0.00	0.00	0.00	Matches
372	Liam Kitching	eng ENG	DF	Barnsley	20	1999	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
373	Jason Knight	ie IRL	MF	Derby County	19	2001	39.8	0.05	0.85	0.23	26.5	0.85	0.23	0.06	0.22	0.00	0.00	Matches
374	Josh Knight	eng ENG	DF,MF	Wycombe	22	1997	35.9	0.03	0.56	0.17	30.0	0.56	0.17	0.05	0.17	0.00	0.00	Matches
375	Anthony Knockaert	fr FRA	MF	Nottingham	28	1991	27.1	0.07	1.85	0.41	22.0	1.84	0.41	0.04	0.18	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
376	Josh Koroma	sl SLE	FW,MF	Huddersfield	21	1998	18.0	0.44	3.33	1.28	38.3	3.33	1.28	0.13	0.35	0.00	0.00	Matches
377	Filip Krovinović	hr CRO	MF	Nottingham	24	1995	17.5	0.06	1.89	0.29	15.2	1.89	0.29	0.03	0.20	0.00	0.00	Matches
378	Tim Krul	nl NED	GK	Norwich City	32	1988	35.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
379	Freddie Ladapo	eng ENG	FW	Rotherham	27	1993	23.3	0.39	2.66	0.77	29.0	2.66	0.77	0.15	0.50	0.00	0.04	Matches
380	Henri Lansbury	eng ENG	MF	Bristol City	29	1990	10.5	0.00	0.48	0.19	40.0	0.47	0.19	0.00	0.00	0.00	0.00	Matches
381	Joël Latibeaudière	jm JAM	DF	Swansea City	20	2000	4.7	0.00	0.64	0.21	33.3	0.64	0.21	0.00	0.00	0.00	0.00	Matches
382	Josh Laurent	eng ENG	MF	Reading	25	1995	44.4	0.07	0.68	0.29	43.3	0.68	0.29	0.10	0.23	0.00	0.00	Matches
383	Tom Lawrence	wls WAL	MF,FW	Derby County	26	1994	18.5	0.16	2.70	0.81	30.0	2.71	0.81	0.06	0.20	0.00	0.00	Matches
384	Achraf Lazaar	ma MAR	DF	Watford	28	1992	2.5	0.00	1.60	0.80	50.0	1.61	0.80	0.00	0.00	0.00	0.00	Matches
385	Ryan Ledson	eng ENG	MF	Preston	22	1997	29.9	0.07	0.60	0.13	22.2	0.60	0.13	0.11	0.50	0.00	0.00	Matches
386	Elliot Lee	eng ENG	FW,MF	Luton Town	25	1994	6.9	0.14	1.30	0.58	44.4	1.30	0.58	0.11	0.25	0.00	0.00	Matches
387	Tom Lees	eng ENG	DF	Sheffield Weds	29	1990	36.8	0.03	0.41	0.16	40.0	0.41	0.16	0.07	0.17	0.00	0.00	Matches
388	Jonathan Leko	eng ENG	FW,MF	Birmingham City	21	1999	17.8	0.00	1.29	0.11	8.7	1.29	0.11	0.00	0.00	0.00	0.00	Matches
389	Darragh Lenihan	ie IRL	DF	Blackburn	26	1994	40.4	0.00	0.54	0.15	27.3	0.54	0.15	0.00	0.00	0.00	0.00	Matches
390	Ryan Leonard	eng ENG	MF,DF	Millwall	28	1992	24.0	0.04	1.21	0.29	24.1	1.21	0.29	0.03	0.14	0.00	0.00	Matches
391	Jefferson Lerma	co COL	MF	Bournemouth	25	1994	37.1	0.08	1.05	0.38	35.9	1.05	0.38	0.08	0.21	0.00	0.00	Matches
392	Jamie Lindsay	sct SCO	MF	Rotherham	24	1995	25.8	0.12	1.36	0.54	40.0	1.36	0.54	0.09	0.21	0.00	0.00	Matches
393	Liam Lindsay	sct SCO	DF	Preston	24	1995	12.4	0.16	0.65	0.24	37.5	0.64	0.24	0.25	0.67	0.00	0.00	Matches
394	Tom Lockyer	wls WAL	DF	Luton Town	25	1994	16.8	0.00	0.36	0.06	16.7	0.36	0.06	0.00	0.00	0.00	0.00	Matches
395	Joe Lolley	eng ENG	MF,FW	Nottingham	27	1992	16.5	0.06	2.18	0.42	19.4	2.18	0.42	0.03	0.14	0.00	0.00	Matches
396	Shane Long	ie IRL	FW	Bournemouth	33	1987	5.1	0.39	1.37	0.78	57.1	1.38	0.79	0.29	0.50	0.00	0.00	Matches
397	Jamal Lowe	jm JAM	FW	Swansea City	26	1994	38.2	0.37	2.20	1.02	46.4	2.20	1.02	0.15	0.33	0.03	0.03	Matches
398	Kazenga LuaLua	cd COD	MF,FW	Luton Town	29	1990	8.6	0.23	0.70	0.35	50.0	0.70	0.35	0.33	0.67	0.00	0.00	Matches
399	Kilian Ludewig	de GER	MF	Barnsley	20	2000	3.4	0.00	0.59	0.00	0.0	0.58	0.00	0.00		0.00	0.00	Matches
400	Joe Lumley	eng ENG	GK	QPR	25	1995	4.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
401	Massimo Luongo	au AUS	MF	Sheffield Weds	27	1992	9.2	0.00	0.54	0.00	0.0	0.54	0.00	0.00		0.00	0.00	Matches
402	Angus MacDonald	eng ENG	DF	Rotherham	27	1992	34.7	0.03	0.92	0.23	25.0	0.92	0.23	0.03	0.13	0.00	0.00	Matches
403	Cornell MacDonald	eng ENG	DF	Derby County	18	2001	2.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
404	Shaun MacDonald	wls WAL	MF	Rotherham	32	1988	12.3	0.00	0.33	0.00	0.0	0.32	0.00	0.00		0.00	0.00	Matches
405	Seán Maguire	ie IRL	FW	Preston	26	1994	15.1	0.20	1.72	0.66	38.5	1.72	0.66	0.12	0.30	0.00	0.00	Matches
406	Connor Mahoney	eng ENG	MF	Millwall	23	1997	6.3	0.16	1.59	0.63	40.0	1.58	0.63	0.10	0.25	0.00	0.00	Matches
407	Connor Malley	eng ENG	MF	Middlesbrough	20	2000	1.3	0.00	1.54	0.77	50.0	1.58	0.79	0.00	0.00	0.00	0.00	Matches
408	Scott Malone	eng ENG	MF	Millwall	29	1991	37.4	0.13	1.26	0.43	34.0	1.26	0.43	0.11	0.31	0.00	0.00	Matches
409	Ryan Manning	ie IRL	MF,DF	Swansea City	24	1996	12.0	0.00	0.83	0.17	20.0	0.83	0.17	0.00	0.00	0.00	0.00	Matches
410	Emiliano Marcondes	dk DEN	MF	Brentford	25	1995	15.0	0.07	1.73	0.67	38.5	1.74	0.67	0.04	0.10	0.00	0.00	Matches
411	Adrian Mariappa	jm JAM	DF	Bristol City	33	1986	19.5	0.00	0.05	0.00	0.0	0.05	0.00	0.00		0.00	0.00	Matches
412	Marko Maroši	sk SVK	GK	Coventry City	26	1993	20.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
413	Jack Marriott	eng ENG	FW	Sheffield Weds	25	1994	4.3	0.00	2.56	0.93	36.4	2.55	0.93	0.00	0.00	0.00	0.00	Matches
414	Jack Marriott	eng ENG	FW	Derby County	25	1994	2.2	0.45	3.18	0.91	28.6	3.13	0.90	0.14	0.50	0.00	0.00	Matches
415	David Marshall	sct SCO	GK	Derby County	35	1985	32.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
416	Chris Martin	sct SCO	FW	Bristol City	31	1988	20.4	0.10	1.42	0.44	31.0	1.42	0.44	0.07	0.22	0.00	0.00	Matches
417	Josh Martin	eng ENG	MF	Norwich City	18	2001	5.0	0.20	2.20	0.60	27.3	2.20	0.60	0.09	0.33	0.00	0.00	Matches
418	Bruno Martins Indi	nl NED	DF	Stoke City	28	1992	1.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
419	Adam Masina	ma MAR	DF	Watford	26	1994	21.4	0.09	0.42	0.14	33.3	0.42	0.14	0.22	0.67	0.00	0.00	Matches
420	Han-Noah Massengo	fr FRA	MF	Bristol City	19	2001	16.8	0.00	0.54	0.18	33.3	0.54	0.18	0.00	0.00	0.00	0.00	Matches
421	Conor Masterson	ie IRL	DF	QPR	21	1998	3.7	0.00	0.27	0.00	0.0	0.27	0.00	0.00		0.00	0.00	Matches
422	Rabbi Matondo	wls WAL	MF,FW	Stoke City	19	2000	5.9	0.17	1.86	0.34	18.2	1.85	0.34	0.09	0.50	0.00	0.00	Matches
423	Joe Mattock	eng ENG	DF,MF	Rotherham	30	1990	10.1	0.00	0.40	0.10	25.0	0.40	0.10	0.00	0.00	0.00	0.00	Matches
424	Alfie Mawson	eng ENG	DF	Bristol City	26	1994	10.6	0.00	0.66	0.19	28.6	0.66	0.19	0.00	0.00	0.00	0.00	Matches
425	Loïc Mbe Soh	fr FRA	DF	Nottingham	19	2001	5.1	0.20	0.59	0.39	66.7	0.59	0.39	0.33	0.50	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
426	Isaac Mbenza	be BEL	FW,MF	Huddersfield	24	1996	25.8	0.19	1.36	0.47	34.3	1.36	0.47	0.14	0.42	0.00	0.00	Matches
427	Bryan Mbeumo	cm CMR	FW,MF	Brentford	20	1999	34.1	0.23	1.88	0.56	29.7	1.87	0.56	0.13	0.42	0.00	0.00	Matches
428	Reece McAlear	sct SCO	MF	Norwich City	18	2002	0.0	0	0	0		0.00	0.00			0	0	Matches
429	Sam McCallum	eng ENG	MF,DF	Coventry City	19	2000	37.0	0.03	0.41	0.08	20.0	0.41	0.08	0.07	0.33	0.00	0.00	Matches
430	Jason McCarthy	eng ENG	DF,MF	Wycombe	24	1995	21.7	0.09	0.46	0.14	30.0	0.46	0.14	0.20	0.67	0.00	0.00	Matches
431	James McClean	ie IRL	MF,FW	Stoke City	31	1989	17.8	0.11	0.84	0.34	40.0	0.84	0.34	0.13	0.33	0.00	0.00	Matches
432	Garath McCleary	jm JAM	MF,FW	Wycombe	33	1987	20.5	0.20	1.56	0.49	31.3	1.56	0.49	0.13	0.40	0.00	0.00	Matches
433	Kyle McFadzean	sct SCO	DF	Coventry City	33	1987	36.6	0.05	0.52	0.16	31.6	0.52	0.16	0.11	0.33	0.00	0.00	Matches
434	Michael McGovern	nir NIR	GK	Norwich City	36	1984	9.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
435	Riley McGree	au AUS	MF	Birmingham City	21	1998	8.2	0.12	1.34	0.49	36.4	1.35	0.49	0.09	0.25	0.00	0.00	Matches
436	Tom McIntyre	sct SCO	DF	Reading	21	1998	17.4	0.11	0.75	0.34	46.2	0.75	0.35	0.15	0.33	0.00	0.00	Matches
437	Scott McKenna	sct SCO	DF	Nottingham	23	1996	23.5	0.04	0.34	0.13	37.5	0.34	0.13	0.13	0.33	0.00	0.00	Matches
438	Kenny McLean	sct SCO	MF	Norwich City	28	1992	30.2	0.07	1.36	0.30	22.0	1.36	0.30	0.05	0.22	0.00	0.00	Matches
439	Paddy McNair	nir NIR	DF	Middlesbrough	25	1995	45.4	0.04	0.81	0.22	27.0	0.81	0.22	0.05	0.20	0.00	0.00	Matches
440	Dan McNamara	ie IRL	MF	Millwall	21	1998	13.8	0.00	0.51	0.22	42.9	0.51	0.22	0.00	0.00	0.00	0.00	Matches
441	Anis Mehmeti	al ALB	MF	Wycombe	19	2001	16.6	0.18	1.93	0.42	21.9	1.93	0.42	0.06	0.29	0.06	0.06	Matches
442	Yakou Méïte	ci CIV	MF,FW	Reading	24	1996	18.7	0.64	3.10	1.76	56.9	3.11	1.77	0.21	0.36	0.00	0.00	Matches
443	Nathaniel Mendez-Laing	gt GUA	MF,FW	Middlesbrough	28	1992	3.3	0.30	1.52	0.61	40.0	1.52	0.61	0.20	0.50	0.00	0.00	Matches
444	Teden Mengi	eng ENG	DF	Derby County	18	2002	7.4	0.00	0.41	0.14	33.3	0.40	0.13	0.00	0.00	0.00	0.00	Matches
445	Chris Mepham	wls WAL	DF	Bournemouth	22	1997	21.1	0.05	0.52	0.05	9.1	0.52	0.05	0.09	1.00	0.00	0.00	Matches
446	Alex Mighten	eng ENG	MF	Nottingham	18	2002	13.3	0.23	1.65	0.30	18.2	1.65	0.30	0.14	0.75	0.00	0.00	Matches
447	Amari Miller	eng ENG	MF	Birmingham City	17	2002	2.1	0.00	0.95	0.48	50.0	0.95	0.48	0.00	0.00	0.00	0.00	Matches
448	George Miller	eng ENG	FW	Barnsley	21	1998	0.9	0.00	2.22	0.00	0.0	2.12	0.00	0.00		0.00	0.00	Matches
449	Mickel Miller	eng ENG	MF,FW	Rotherham	24	1995	5.9	0.00	1.53	0.00	0.0	1.53	0.00	0.00		0.00	0.00	Matches
450	Billy Mitchell	eng ENG	MF	Millwall	20	2000	9.3	0.11	1.08	0.65	60.0	1.08	0.65	0.10	0.17	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
451	Jayden Mitchell-Lawson	eng ENG	FW,MF	Derby County	20	1999	0.0	0	0	0		0.00	0.00			0	0	Matches
452	Jayson Molumby	ie IRL	MF	Preston	20	1999	7.5	0.00	0.67	0.00	0.0	0.67	0.00	0.00		0.00	0.00	Matches
453	George Moncur	eng ENG	MF,FW	Luton Town	26	1993	9.1	0.33	2.75	1.21	44.0	2.75	1.21	0.12	0.27	0.00	0.00	Matches
454	Jasper Moon	eng ENG	MF	Barnsley	19	2000	1.3	0.00	1.54	1.54	100.0	1.57	1.57	0.00	0.00	0.00	0.00	Matches
455	Kieffer Moore	wls WAL	FW	Cardiff City	27	1992	37.9	0.53	2.80	1.13	40.6	2.80	1.14	0.15	0.37	0.11	0.11	Matches
456	Liam Moore	jm JAM	DF	Reading	27	1993	30.9	0.00	0.55	0.10	17.6	0.55	0.10	0.00	0.00	0.00	0.00	Matches
457	Taylor Moore	eng ENG	DF	Bristol City	23	1997	15.2	0.00	0.46	0.13	28.6	0.46	0.13	0.00	0.00	0.00	0.00	Matches
458	Joe Morrell	wls WAL	MF	Luton Town	23	1997	5.0	0.00	0.60	0.40	66.7	0.60	0.40	0.00	0.00	0.00	0.00	Matches
459	Carlton Morris	eng ENG	MF,FW	Barnsley	24	1995	12.0	0.58	2.25	1.25	55.6	2.25	1.25	0.26	0.47	0.00	0.00	Matches
460	Jordan Morris	us USA	FW,MF	Swansea City	25	1994	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
461	Michael Morrison	eng ENG	DF	Reading	32	1988	33.8	0.12	0.56	0.21	36.8	0.56	0.21	0.21	0.57	0.00	0.00	Matches
462	Sean Morrison	eng ENG	DF	Cardiff City	29	1991	36.6	0.14	0.82	0.41	50.0	0.82	0.41	0.17	0.33	0.00	0.00	Matches
463	Sam Morsy	eg EGY	MF	Middlesbrough	28	1991	26.0	0.04	1.08	0.23	21.4	1.08	0.23	0.04	0.17	0.00	0.00	Matches
464	Alex Mowatt	eng ENG	MF	Barnsley	25	1995	42.6	0.19	1.85	0.45	24.1	1.86	0.45	0.09	0.37	0.02	0.02	Matches
465	Hayden Muller	eng ENG	DF,MF	Millwall	18	2002	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
466	Bali Mumba	eng ENG	DF	Norwich City	18	2001	1.3	0.00	1.54	0.77	50.0	1.55	0.78	0.00	0.00	0.00	0.00	Matches
467	Josh Murphy	eng ENG	FW,MF	Cardiff City	25	1995	12.6	0.16	1.67	0.56	33.3	1.67	0.56	0.10	0.29	0.00	0.00	Matches
468	Glenn Murray	eng ENG	FW	Watford	36	1983	1.3	0.00	1.54	0.77	50.0	1.59	0.80	0.00	0.00	0.00	0.00	Matches
469	Glenn Murray	eng ENG	FW	Nottingham	36	1983	8.0	0.25	2.25	0.88	38.9	2.24	0.87	0.06	0.14	0.13	0.13	Matches
470	Admiral Muskwe	zw ZIM	FW,MF	Wycombe	21	1998	11.9	0.25	2.27	0.84	37.0	2.28	0.84	0.11	0.30	0.00	0.00	Matches
471	Ádám Nagy	hu HUN	MF	Bristol City	25	1995	23.7	0.08	0.25	0.08	33.3	0.25	0.08	0.33	1.00	0.00	0.00	Matches
472	Kal Naismith	sct SCO	DF,MF	Luton Town	28	1992	17.8	0.06	0.62	0.11	18.2	0.62	0.11	0.09	0.50	0.00	0.00	Matches
473	Kyle Naughton	eng ENG	DF	Swansea City	31	1988	26.4	0.00	0.23	0.04	16.7	0.23	0.04	0.00	0.00	0.00	0.00	Matches
474	Marc Navarro	es ESP	DF	Watford	25	1995	2.5	0.00	2.40	0.40	16.7	2.43	0.41	0.00	0.00	0.00	0.00	Matches
475	Curtis Nelson	eng ENG	DF	Cardiff City	27	1993	43.8	0.02	0.53	0.21	39.1	0.53	0.21	0.04	0.11	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
476	Perry Ng	eng ENG	MF,DF	Cardiff City	24	1996	18.2	0.00	0.88	0.22	25.0	0.88	0.22	0.00	0.00	0.00	0.00	Matches
477	Jeremy Ngakia		DF,MF	Watford	19	2000	17.8	0.00	0.28	0.00	0.0	0.28	0.00	0.00		0.00	0.00	Matches
478	Sam Nombe	eng ENG	FW	Luton Town	21	1998	2.0	0.00	2.00	1.00	50.0	1.98	0.99	0.00	0.00	0.00	0.00	Matches
479	Rhys Norrington-Davies	wls WAL	DF,MF	Luton Town	21	1999	15.9	0.00	0.38	0.06	16.7	0.38	0.06	0.00	0.00	0.00	0.00	Matches
480	Rhys Norrington-Davies	wls WAL	DF,MF	Stoke City	21	1999	18.6	0.05	0.38	0.05	14.3	0.38	0.05	0.14	1.00	0.00	0.00	Matches
481	Christian Norton	wls WAL	FW	Stoke City	19	2001	1.7	0.00	0.59	0.59	100.0	0.60	0.60	0.00	0.00	0.00	0.00	Matches
482	Ryan Nyambe	na NAM	DF	Blackburn	22	1997	33.2	0.00	0.15	0.06	40.0	0.15	0.06	0.00	0.00	0.00	0.00	Matches
483	Christian Nørgaard	dk DEN	MF,DF	Brentford	26	1994	14.5	0.00	0.83	0.14	16.7	0.83	0.14	0.00	0.00	0.00	0.00	Matches
484	Lewis O'Brien	eng ENG	MF	Huddersfield	21	1998	39.0	0.08	1.00	0.36	35.9	1.00	0.36	0.08	0.21	0.00	0.00	Matches
485	Callum O'Dowda	ie IRL	MF	Bristol City	25	1995	14.7	0.07	1.22	0.61	50.0	1.22	0.61	0.06	0.11	0.00	0.00	Matches
486	Callum O'Hare	eng ENG	MF,FW	Coventry City	22	1998	39.9	0.08	1.53	0.50	32.8	1.53	0.50	0.05	0.15	0.00	0.00	Matches
487	Max O'Leary	ie IRL	GK	Bristol City	23	1996	3.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
488	Tashan Oakley-Boothe	eng ENG	MF	Stoke City	20	2000	4.9	0.00	0.41	0.00	0.0	0.41	0.00	0.00		0.00	0.00	Matches
489	John Obi Mikel	ng NGA	MF	Stoke City	33	1987	35.6	0.00	0.45	0.08	18.8	0.45	0.08	0.00	0.00	0.00	0.00	Matches
490	Jordan Obita	ug UGA	DF	Wycombe	26	1993	7.1	0.00	0.85	0.14	16.7	0.85	0.14	0.00	0.00	0.00	0.00	Matches
491	Moses Odubajo	eng ENG	DF,MF	Sheffield Weds	27	1993	15.9	0.00	0.31	0.00	0.0	0.32	0.00	0.00		0.00	0.00	Matches
492	Clarke Oduor	ke KEN	MF	Barnsley	21	1999	6.2	0.00	0.32	0.16	50.0	0.32	0.16	0.00	0.00	0.00	0.00	Matches
493	Nnamdi Ofoborh	ng NGA	MF	Wycombe	20	1999	3.5	0.00	0.57	0.00	0.0	0.56	0.00	0.00		0.00	0.00	Matches
494	Nnamdi Ofoborh	ng NGA	MF	Bournemouth	20	1999	0.0	0	0	0		0.00	0.00			0	0	Matches
495	Chiedozie Ogbene	ie IRL	MF,FW	Rotherham	23	1997	6.8	0.00	2.21	0.59	26.7	2.22	0.59	0.00	0.00	0.00	0.00	Matches
496	Sheyi Ojo	eng ENG	MF,FW	Cardiff City	23	1997	26.2	0.19	1.37	0.65	47.2	1.38	0.65	0.14	0.29	0.00	0.00	Matches
497	Michael Olise	fr FRA	MF	Reading	18	2001	36.0	0.19	1.97	0.75	38.0	1.97	0.75	0.07	0.19	0.06	0.06	Matches
498	Matthew Olosunde	us USA	MF,DF	Rotherham	22	1998	21.6	0.00	0.32	0.14	42.9	0.32	0.14	0.00	0.00	0.00	0.00	Matches
499	Andrew Omobamidele	ie IRL	DF	Norwich City	18	2002	7.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
500	Tyrese Omotoye	be BEL	FW	Norwich City	17	2002	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
501	Jayden Onen	eng ENG	FW,MF	Reading	19	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
502	Fred Onyedinma	eng ENG	MF,FW	Wycombe	23	1996	27.5	0.11	1.45	0.33	22.5	1.45	0.33	0.08	0.33	0.00	0.00	Matches
503	Bright Osayi-Samuel	ng NGA	MF,FW	QPR	22	1997	19.1	0.16	1.47	0.68	46.4	1.47	0.68	0.07	0.15	0.05	0.05	Matches
504	Jordi Osei-Tutu	eng ENG	DF	Cardiff City	21	1998	6.2	0.00	0.48	0.16	33.3	0.48	0.16	0.00	0.00	0.00	0.00	Matches
505	Marlon Pack	eng ENG	MF	Cardiff City	29	1991	29.9	0.07	0.57	0.17	29.4	0.57	0.17	0.12	0.40	0.00	0.00	Matches
506	Kasey Palmer	jm JAM	MF	Bristol City	23	1996	15.7	0.13	1.15	0.38	33.3	1.14	0.38	0.11	0.33	0.00	0.00	Matches
507	Kasey Palmer	jm JAM	MF	Swansea City	23	1996	4.1	0.24	2.20	0.49	22.2	2.18	0.49	0.11	0.50	0.00	0.00	Matches
508	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	28	1991	33.0	0.03	0.42	0.12	28.6	0.42	0.12	0.07	0.25	0.00	0.00	Matches
509	Romal Palmer	eng ENG	MF	Barnsley	20	1999	17.4	0.06	1.32	0.40	30.4	1.32	0.40	0.04	0.14	0.00	0.00	Matches
510	Josh Parker	ag ATG	FW,MF	Wycombe	29	1990	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
511	Troy Parrott	ie IRL	FW	Millwall	18	2002	6.7	0.00	2.24	0.60	26.7	2.25	0.60	0.00	0.00	0.00	0.00	Matches
512	Josh Pask	eng ENG	DF,MF	Coventry City	22	1997	7.8	0.00	0.26	0.13	50.0	0.26	0.13	0.00	0.00	0.00	0.00	Matches
513	Callum Paterson	sct SCO	FW,MF	Sheffield Weds	25	1994	32.4	0.25	1.51	0.62	40.8	1.51	0.62	0.16	0.40	0.00	0.00	Matches
514	Jamie Paterson	eng ENG	MF	Bristol City	28	1991	15.1	0.20	1.32	0.60	45.0	1.33	0.60	0.15	0.33	0.00	0.00	Matches
515	Alex Pattison	eng ENG	MF	Wycombe	22	1997	4.4	0.00	0.23	0.23	100.0	0.23	0.23	0.00	0.00	0.00	0.00	Matches
516	Alex Pearce	ie IRL	DF	Millwall	31	1988	19.0	0.00	0.21	0.11	50.0	0.21	0.11	0.00	0.00	0.00	0.00	Matches
517	Aynsley Pears	eng ENG	GK	Blackburn	22	1998	3.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
518	Ben Pearson	eng ENG	MF	Bournemouth	25	1995	10.7	0.00	0.19	0.00	0.0	0.19	0.00	0.00		0.00	0.00	Matches
519	Ben Pearson	eng ENG	MF	Preston	25	1995	7.3	0.00	0.55	0.00	0.0	0.55	0.00	0.00		0.00	0.00	Matches
520	Matty Pearson	eng ENG	DF	Luton Town	26	1993	36.2	0.06	0.47	0.11	23.5	0.47	0.11	0.12	0.50	0.00	0.00	Matches
